
Segment Center Number of Voxel Ch=3 Img=1
 ==================== 
Segment Center Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
19,,Segment,3,4,Image 1,2,1,100000000,510000000883,
3,,Segment,3,3,Image 1,1,1,100000000,510000000885,
11,,Segment,3,2,Image 1,1,1,100000000,510000000895,
24,,Segment,3,1,Image 1,1,1,100000000,510000000918,
35,,Segment,3,2,Image 1,3,1,100000000,510000000952,
11,,Segment,3,1,Image 1,2,1,100000000,510000000962,
4,,Segment,3,0,Image 1,1,1,100000000,510000000977,
20,,Segment,3,11,Image 1,4,1,100000001,510000001006,
67,,Segment,3,1,Image 1,2,1,100000000,510000001073,
22,,Segment,3,0,Image 1,1,1,100000000,510000001098,
25,,Segment,3,5,Image 1,3,1,100000000,510000001122,
47,,Segment,3,4,Image 1,3,1,100000000,510000001168,
7,,Segment,3,5,Image 1,4,1,100000000,510000001174,
13,,Segment,3,4,Image 1,3,1,100000000,510000001186,
18,,Segment,3,3,Image 1,2,1,100000000,510000001203,
41,,Segment,3,2,Image 1,2,1,100000000,510000001243,
3,,Segment,3,1,Image 1,1,1,100000000,510000001245,
6,,Segment,3,8,Image 1,4,1,100000000,510000001250,
6,,Segment,3,7,Image 1,3,1,100000000,510000001255,
51,,Segment,3,6,Image 1,4,1,100000000,510000001305,
25,,Segment,3,5,Image 1,3,1,100000000,510000001329,
3,,Segment,3,4,Image 1,2,1,100000000,510000001331,
6,,Segment,3,3,Image 1,2,1,100000000,510000001336,
30,,Segment,3,2,Image 1,3,1,100000000,510000001365,
38,,Segment,3,3,Image 1,2,1,100000000,510000001402,
8,,Segment,3,2,Image 1,2,1,100000000,510000001409,
109,,Segment,3,0,Image 1,1,1,100000000,510000001529,
3,,Segment,3,6,Image 1,4,1,100000000,510000001531,
58,,Segment,3,1,Image 1,1,1,100000001,510000001588,
109,,Segment,3,0,Image 1,1,1,100000001,510000001700,
23,,Segment,3,1,Image 1,2,1,100000001,510000001726,
24,,Segment,3,3,Image 1,4,1,100000001,510000001749,
45,,Segment,3,2,Image 1,3,1,100000001,510000001793,
17,,Segment,3,1,Image 1,2,1,100000001,510000001809,
17,,Segment,3,2,Image 1,2,1,100000000,510000001826,
7,,Segment,3,4,Image 1,4,1,100000000,510000001832,
10,,Segment,3,3,Image 1,3,1,100000000,510000001841,
4,,Segment,3,4,Image 1,3,1,100000000,510000001844,
38,,Segment,3,0,Image 1,1,1,100000000,510000001882,
14,,Segment,3,10,Image 1,2,1,100000001,510000001895,
13,,Segment,3,9,Image 1,2,1,100000001,510000001907,
3,,Segment,3,10,Image 1,3,1,100000001,510000001909,
14,,Segment,3,3,Image 1,2,1,100000000,510000001922,
33,,Segment,3,2,Image 1,1,1,100000000,510000001954,
28,,Segment,3,0,Image 1,1,1,100000000,510000001985,
63,,Segment,3,2,Image 1,2,1,100000000,510000002064,
12,,Segment,3,5,Image 1,4,1,100000000,510000002075,
45,,Segment,3,4,Image 1,3,1,100000000,510000002119,
10,,Segment,3,3,Image 1,2,1,100000000,510000002128,
23,,Segment,3,2,Image 1,2,1,100000000,510000002150,
4,,Segment,3,5,Image 1,3,1,100000000,510000002153,
25,,Segment,3,3,Image 1,2,1,100000000,510000002177,
4,,Segment,3,3,Image 1,3,1,100000000,510000002180,
32,,Segment,3,3,Image 1,3,1,100000001,510000002211,
9,,Segment,3,2,Image 1,2,1,100000000,510000002219,
8,,Segment,3,6,Image 1,3,1,100000001,510000002226,
11,,Segment,3,5,Image 1,2,1,100000001,510000002236,
6,,Segment,3,4,Image 1,2,1,100000001,510000002241,
8,,Segment,3,3,Image 1,2,1,100000001,510000002248,
10,,Segment,3,2,Image 1,2,1,100000001,510000002257,
7,,Segment,3,6,Image 1,2,1,100000001,510000002263,
17,,Segment,3,3,Image 1,4,1,100000000,510000002279,
51,,Segment,3,7,Image 1,2,1,100000001,510000002329,
8,,Segment,3,5,Image 1,3,1,100000001,510000002337,
18,,Segment,3,7,Image 1,3,1,100000001,510000002355,
8,,Segment,3,6,Image 1,2,1,100000001,510000002362,
38,,Segment,3,3,Image 1,2,1,100000001,510000002399,
24,,Segment,3,0,Image 1,1,1,100000000,510000002428,
24,,Segment,3,6,Image 1,3,1,100000000,510000002456,
7,,Segment,3,6,Image 1,2,1,100000000,510000002462,
23,,Segment,3,8,Image 1,1,1,100000001,510000002485,
4,,Segment,3,1,Image 1,1,1,100000001,510000002488,
41,,Segment,3,0,Image 1,1,1,100000001,510000002546,
35,,Segment,3,1,Image 1,2,1,100000000,510000002580,
17,,Segment,3,3,Image 1,3,1,100000000,510000002596,
29,,Segment,3,6,Image 1,3,1,100000000,510000002624,
5,,Segment,3,5,Image 1,2,1,100000000,510000002628,
9,,Segment,3,4,Image 1,2,1,100000000,510000002636,
4,,Segment,3,1,Image 1,2,1,100000001,510000002639,
31,,Segment,3,5,Image 1,2,1,100000001,510000002669,
23,,Segment,3,3,Image 1,1,1,100000000,510000002692,
4,,Segment,3,4,Image 1,2,1,100000000,510000002695,
10,,Segment,3,4,Image 1,3,1,100000001,510000002704,
17,,Segment,3,3,Image 1,3,1,100000001,510000002720,
4,,Segment,3,7,Image 1,2,1,100000001,510000002723,
7,,Segment,3,4,Image 1,1,1,100000000,510000002730,
3,,Segment,3,3,Image 1,1,1,100000000,510000002732,
22,,Segment,3,4,Image 1,2,1,100000001,510000002753,
40,,Segment,3,2,Image 1,2,1,100000001,510000002793,
5,,Segment,3,2,Image 1,1,1,100000000,510000002798,
3,,Segment,3,0,Image 1,1,1,100000000,510000002802,
5,,Segment,3,0,Image 1,1,1,100000001,510000002807,
4,,Segment,3,0,Image 1,1,1,100000000,510000002812,
2,,Segment,3,0,Image 1,1,1,100000000,510000002815,
11,,Segment,3,1,Image 1,2,1,100000000,510000002825,
2,,Segment,3,0,Image 1,1,1,100000000,510000002838,
2,,Segment,3,1,Image 1,1,1,100000000,510000002850,
2,,Segment,3,5,Image 1,2,1,100000000,510000002852,
2,,Segment,3,4,Image 1,3,1,100000000,510000002853,
2,,Segment,3,1,Image 1,1,1,100000000,510000002854,
2,,Segment,3,1,Image 1,1,1,100000000,510000002856,
2,,Segment,3,13,Image 1,4,1,100000001,510000002858,
2,,Segment,3,6,Image 1,3,1,100000001,510000002859,
2,,Segment,3,6,Image 1,4,1,100000001,510000002860,
