
Segment Center Intensity Median Ch=5 Img=1
 ==================== 
Segment Center Intensity Median,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
1.00391,,Segment,5,13,Image 1,5,1,100000001,510000000003,
1.00781,,Segment,5,12,Image 1,4,1,100000001,510000000009,
0.0625,,Segment,5,11,Image 1,3,1,100000001,510000000091,
0.000976562,,Segment,5,10,Image 1,3,1,100000001,510000000098,
0.00195312,,Segment,5,9,Image 1,3,1,100000001,510000000123,
0.00195312,,Segment,5,8,Image 1,2,1,100000001,510000000156,
0.00195312,,Segment,5,7,Image 1,1,1,100000001,510000000169,
0,,Segment,5,6,Image 1,1,1,100000001,510000000173,
0.000976562,,Segment,5,5,Image 1,1,1,100000001,510000000185,
0.00195312,,Segment,5,4,Image 1,1,1,100000001,510000000219,
0,,Segment,5,3,Image 1,1,1,100000001,510000000223,
0,,Segment,5,2,Image 1,1,1,100000001,510000000226,
0.000976562,,Segment,5,1,Image 1,1,1,100000001,510000000233,
0.000976562,,Segment,5,0,Image 1,1,1,100000001,510000000253,
2.00781,,Segment,5,12,Image 1,3,1,100000001,510000000264,
0.125,,Segment,5,10,Image 1,4,1,100000001,510000000306,
0.0078125,,Segment,5,4,Image 1,4,1,100000000,510000000359,
0.00195312,,Segment,5,3,Image 1,3,1,100000000,510000000367,
0.00195312,,Segment,5,2,Image 1,3,1,100000000,510000000407,
0.501953,,Segment,5,1,Image 1,2,1,100000000,510000000424,
0.00195312,,Segment,5,0,Image 1,1,1,100000000,510000000446,
0.00195312,,Segment,5,3,Image 1,3,1,100000000,510000000517,
2.00781,,Segment,5,2,Image 1,2,1,100000000,510000000548,
1.00195,,Segment,5,1,Image 1,2,1,100000000,510000000566,
0.00195312,,Segment,5,0,Image 1,1,1,100000000,510000000582,
0.00195312,,Segment,5,4,Image 1,2,1,100000000,510000000599,
0.00195312,,Segment,5,3,Image 1,2,1,100000000,510000000755,
0.00195312,,Segment,5,2,Image 1,1,1,100000000,510000000778,
