
Spine Terminal Pt Position
 ==================== 
Spine Terminal Pt Position X,Spine Terminal Pt Position Y,Spine Terminal Pt Position Z,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
-18463.4,24155.3,1526.73,µm,Spine,Spine Terminal Pt Position,2,2,1,100000000,610000003155,
-18463.9,24156,1527.73,µm,Spine,Spine Terminal Pt Position,2,2,1,100000000,610000003217,
-18459.1,24168.8,1509.23,µm,Spine,Spine Terminal Pt Position,2,2,1,100000000,610000003318,
-18464.9,24171,1503.73,µm,Spine,Spine Terminal Pt Position,2,3,1,100000000,610000003108,
-18540.9,24149.2,1524.23,µm,Spine,Spine Terminal Pt Position,3,1,1,,610000003449,
-18461.9,24204.3,1527.73,µm,Spine,Spine Terminal Pt Position,3,2,1,100000000,610000003268,
-18456.7,24213.1,1522.85,µm,Spine,Spine Terminal Pt Position,3,2,1,,610000003443,
-18448.4,24191,1508.73,µm,Spine,Spine Terminal Pt Position,3,2,1,,610000003448,
-18468.1,24164.8,1514.23,µm,Spine,Spine Terminal Pt Position,3,3,1,100000000,610000003112,
-18545.2,24146.7,1505.23,µm,Spine,Spine Terminal Pt Position,4,2,1,100000001,610000003073,
-18453.7,24161.3,1513.73,µm,Spine,Spine Terminal Pt Position,4,2,1,100000000,610000003282,
-18464.1,24184.2,1506.23,µm,Spine,Spine Terminal Pt Position,4,3,1,100000000,610000003102,
-18463.4,24184.7,1506.73,µm,Spine,Spine Terminal Pt Position,4,3,1,100000000,610000003106,
-18470.7,24195.5,1515.23,µm,Spine,Spine Terminal Pt Position,4,3,1,,610000003444,
-18539.6,24149.8,1505.23,µm,Spine,Spine Terminal Pt Position,5,3,1,,610000003444,
-18540.9,24150,1505.73,µm,Spine,Spine Terminal Pt Position,5,3,1,,610000003445,
-18455.2,24161,1513.23,µm,Spine,Spine Terminal Pt Position,6,2,1,,610000003446,
-18538.9,24161.7,1526.23,µm,Spine,Spine Terminal Pt Position,6,2,1,,610000003450,
-18539.9,24143.2,1506.23,µm,Spine,Spine Terminal Pt Position,6,3,1,100000001,610000003133,
-18540.2,24143.2,1505.23,µm,Spine,Spine Terminal Pt Position,6,3,1,100000001,610000003137,
-18540.7,24143.2,1505.23,µm,Spine,Spine Terminal Pt Position,6,3,1,100000001,610000003140,
-18531.6,24164.5,1522.23,µm,Spine,Spine Terminal Pt Position,7,2,1,,610000003451,
-18531.2,24164.7,1523.23,µm,Spine,Spine Terminal Pt Position,7,2,1,,610000003452,
-18461.7,24156.3,1504.23,µm,Spine,Spine Terminal Pt Position,7,3,1,100000000,610000003312,
-18461.6,24157.8,1503.73,µm,Spine,Spine Terminal Pt Position,7,4,1,100000000,610000003127,
