
Segment Branch Level
 ==================== 
Segment Branch Level,Unit,Category,Depth,Level,Time,FilamentID,ID,
2,,Segment,3,2,1,100000000,510000001203,
2,,Segment,2,2,1,100000000,510000001243,
1,,Segment,1,1,1,100000000,510000001245,
4,,Segment,8,4,1,100000000,510000001250,
3,,Segment,7,3,1,100000000,510000001255,
4,,Segment,6,4,1,100000000,510000001305,
3,,Segment,5,3,1,100000000,510000001329,
2,,Segment,4,2,1,100000000,510000001331,
2,,Segment,3,2,1,100000000,510000001336,
3,,Segment,2,3,1,100000000,510000001365,
2,,Segment,3,2,1,100000000,510000001402,
2,,Segment,2,2,1,100000000,510000001409,
1,,Segment,0,1,1,100000000,510000001529,
4,,Segment,6,4,1,100000000,510000001531,
1,,Segment,1,1,1,100000001,510000001588,
1,,Segment,0,1,1,100000001,510000001700,
2,,Segment,1,2,1,100000001,510000001726,
4,,Segment,3,4,1,100000001,510000001749,
3,,Segment,2,3,1,100000001,510000001793,
2,,Segment,1,2,1,100000001,510000001809,
2,,Segment,2,2,1,100000000,510000001826,
4,,Segment,4,4,1,100000000,510000001832,
3,,Segment,3,3,1,100000000,510000001841,
3,,Segment,4,3,1,100000000,510000001844,
1,,Segment,0,1,1,100000000,510000001882,
2,,Segment,10,2,1,100000001,510000001895,
2,,Segment,9,2,1,100000001,510000001907,
3,,Segment,10,3,1,100000001,510000001909,
2,,Segment,3,2,1,100000000,510000001922,
1,,Segment,2,1,1,100000000,510000001954,
1,,Segment,0,1,1,100000000,510000001985,
2,,Segment,2,2,1,100000000,510000002064,
4,,Segment,5,4,1,100000000,510000002075,
3,,Segment,4,3,1,100000000,510000002119,
2,,Segment,3,2,1,100000000,510000002128,
2,,Segment,2,2,1,100000000,510000002150,
3,,Segment,5,3,1,100000000,510000002153,
2,,Segment,3,2,1,100000000,510000002177,
3,,Segment,3,3,1,100000000,510000002180,
3,,Segment,3,3,1,100000001,510000002211,
2,,Segment,2,2,1,100000000,510000002219,
3,,Segment,6,3,1,100000001,510000002226,
2,,Segment,5,2,1,100000001,510000002236,
2,,Segment,4,2,1,100000001,510000002241,
2,,Segment,3,2,1,100000001,510000002248,
2,,Segment,2,2,1,100000001,510000002257,
2,,Segment,6,2,1,100000001,510000002263,
4,,Segment,3,4,1,100000000,510000002279,
2,,Segment,7,2,1,100000001,510000002329,
3,,Segment,5,3,1,100000001,510000002337,
3,,Segment,7,3,1,100000001,510000002355,
2,,Segment,6,2,1,100000001,510000002362,
2,,Segment,3,2,1,100000001,510000002399,
1,,Segment,0,1,1,100000000,510000002428,
3,,Segment,6,3,1,100000000,510000002456,
2,,Segment,6,2,1,100000000,510000002462,
1,,Segment,8,1,1,100000001,510000002485,
1,,Segment,1,1,1,100000001,510000002488,
1,,Segment,0,1,1,100000001,510000002546,
2,,Segment,1,2,1,100000000,510000002580,
3,,Segment,3,3,1,100000000,510000002596,
3,,Segment,6,3,1,100000000,510000002624,
2,,Segment,5,2,1,100000000,510000002628,
2,,Segment,4,2,1,100000000,510000002636,
2,,Segment,1,2,1,100000001,510000002639,
2,,Segment,5,2,1,100000001,510000002669,
1,,Segment,3,1,1,100000000,510000002692,
2,,Segment,4,2,1,100000000,510000002695,
3,,Segment,4,3,1,100000001,510000002704,
3,,Segment,3,3,1,100000001,510000002720,
2,,Segment,7,2,1,100000001,510000002723,
1,,Segment,4,1,1,100000000,510000002730,
1,,Segment,3,1,1,100000000,510000002732,
2,,Segment,4,2,1,100000001,510000002753,
2,,Segment,2,2,1,100000001,510000002793,
1,,Segment,2,1,1,100000000,510000002798,
1,,Segment,0,1,1,100000000,510000002802,
1,,Segment,0,1,1,100000001,510000002807,
1,,Segment,0,1,1,100000000,510000002812,
1,,Segment,0,1,1,100000000,510000002815,
2,,Segment,1,2,1,100000000,510000002825,
1,,Segment,0,1,1,100000000,510000002838,
1,,Segment,1,1,1,100000000,510000002850,
2,,Segment,5,2,1,100000000,510000002852,
3,,Segment,4,3,1,100000000,510000002853,
1,,Segment,1,1,1,100000000,510000002854,
1,,Segment,1,1,1,100000000,510000002856,
4,,Segment,13,4,1,100000001,510000002858,
3,,Segment,6,3,1,100000001,510000002859,
4,,Segment,6,4,1,100000001,510000002860,
