
Spine Intensity Mean Ch=1 Img=1
 ==================== 
Spine Intensity Mean,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
27.9494,,Spine,1,1,Image 1,2,1,100000000,610000003039,
28.0394,,Spine,1,1,Image 1,2,1,100000000,610000003050,
24.1724,,Spine,1,1,Image 1,2,1,100000000,610000003059,
22.3158,,Spine,1,2,Image 1,2,1,100000000,610000003065,
34.6364,,Spine,1,4,Image 1,2,1,100000001,610000003073,
41.2701,,Spine,1,2,Image 1,2,1,100000000,610000003082,
36.5076,,Spine,1,2,Image 1,2,1,100000000,610000003090,
30.8028,,Spine,1,2,Image 1,2,1,100000000,610000003096,
37.9101,,Spine,1,4,Image 1,3,1,100000000,610000003102,
33.2034,,Spine,1,4,Image 1,3,1,100000000,610000003106,
39.2759,,Spine,1,2,Image 1,3,1,100000000,610000003108,
39.9,,Spine,1,3,Image 1,3,1,100000000,610000003112,
89.2689,,Spine,1,0,Image 1,1,1,100000000,610000003117,
89.6128,,Spine,1,0,Image 1,1,1,100000000,610000003121,
39.9091,,Spine,1,7,Image 1,4,1,100000000,610000003127,
54.1339,,Spine,1,6,Image 1,3,1,100000001,610000003133,
49.6827,,Spine,1,6,Image 1,3,1,100000001,610000003137,
41.5616,,Spine,1,6,Image 1,3,1,100000001,610000003140,
36.443,,Spine,1,2,Image 1,2,1,100000000,610000003148,
36.4793,,Spine,1,2,Image 1,2,1,100000000,610000003155,
113.245,,Spine,1,0,Image 1,1,1,100000001,610000003169,
117.229,,Spine,1,0,Image 1,1,1,100000001,610000003183,
94.773,,Spine,1,0,Image 1,1,1,100000001,610000003193,
120.373,,Spine,1,0,Image 1,1,1,100000001,610000003204,
103.623,,Spine,1,0,Image 1,1,1,100000001,610000003214,
36.74,,Spine,1,2,Image 1,2,1,100000000,610000003217,
120.364,,Spine,1,0,Image 1,1,1,100000001,610000003228,
113.399,,Spine,1,0,Image 1,1,1,100000001,610000003236,
76.7169,,Spine,1,0,Image 1,1,1,100000000,610000003239,
115.447,,Spine,1,0,Image 1,1,1,100000001,610000003247,
105.984,,Spine,1,0,Image 1,1,1,100000001,610000003256,
42.76,,Spine,1,0,Image 1,1,1,100000001,610000003258,
118.944,,Spine,1,0,Image 1,1,1,100000001,610000003265,
38.9901,,Spine,1,3,Image 1,2,1,100000000,610000003268,
74.5294,,Spine,1,1,Image 1,1,1,100000000,610000003271,
120.565,,Spine,1,0,Image 1,1,1,100000001,610000003278,
77.1027,,Spine,1,0,Image 1,1,1,100000000,610000003280,
35.4214,,Spine,1,4,Image 1,2,1,100000000,610000003282,
83.915,,Spine,1,0,Image 1,1,1,100000000,610000003286,
119.084,,Spine,1,0,Image 1,1,1,100000001,610000003290,
94.1464,,Spine,1,0,Image 1,1,1,100000001,610000003294,
103.696,,Spine,1,0,Image 1,1,1,100000000,610000003298,
29.8548,,Spine,1,0,Image 1,1,1,100000000,610000003301,
105.284,,Spine,1,0,Image 1,1,1,100000000,610000003304,
112.32,,Spine,1,0,Image 1,1,1,100000000,610000003309,
53.6333,,Spine,1,7,Image 1,3,1,100000000,610000003312,
63.6274,,Spine,1,1,Image 1,2,1,100000000,610000003314,
