
Spine Area
 ==================== 
Spine Area,Unit,Category,Depth,Level,Time,FilamentID,ID,
3.99774,µm^2,Spine,0,1,1,100000000,610000003346,
11.1354,µm^2,Spine,0,1,1,100000001,610000003350,
6.88032,µm^2,Spine,0,1,1,100000001,610000003352,
2.79895,µm^2,Spine,0,1,1,100000001,610000003355,
4.76854,µm^2,Spine,0,1,1,100000001,610000003358,
6.53462,µm^2,Spine,0,1,1,100000001,610000003360,
10.3484,µm^2,Spine,1,1,1,100000001,610000003363,
0.895823,µm^2,Spine,0,1,1,100000000,610000003368,
2.40868,µm^2,Spine,0,1,1,100000000,610000003371,
2.30862,µm^2,Spine,0,1,1,100000000,610000003378,
4.38305,µm^2,Spine,0,1,1,100000000,610000003381,
1.9494,µm^2,Spine,1,1,1,100000001,610000003384,
11.0093,µm^2,Spine,0,1,1,100000001,610000003393,
1.38873,µm^2,Spine,4,3,1,100000000,610000003405,
1.96012,µm^2,Spine,3,2,1,100000000,610000003406,
4.23733,µm^2,Spine,0,1,1,100000000,610000003408,
1.44026,µm^2,Spine,6,2,1,100000000,610000003413,
2.90177,µm^2,Spine,0,1,1,100000000,610000003414,
1.6591,µm^2,Spine,0,1,1,100000000,610000003415,
3.01165,µm^2,Spine,0,1,1,100000000,610000003416,
2.17928,µm^2,Spine,3,2,1,100000000,610000003417,
3.59347,µm^2,Spine,0,1,1,100000000,610000003418,
0.903782,µm^2,Spine,0,1,1,100000000,610000003421,
3.75168,µm^2,Spine,0,1,1,100000000,610000003422,
2.38526,µm^2,Spine,0,1,1,100000000,610000003423,
4.86082,µm^2,Spine,0,1,1,100000000,610000003424,
4.74009,µm^2,Spine,0,1,1,100000000,610000003425,
2.67182,µm^2,Spine,10,4,1,100000001,610000003428,
2.79578,µm^2,Spine,7,2,1,100000001,610000003429,
2.06411,µm^2,Spine,7,2,1,100000001,610000003430,
2.90642,µm^2,Spine,6,2,1,100000001,610000003431,
4.71273,µm^2,Spine,3,1,1,100000001,610000003432,
5.80878,µm^2,Spine,1,1,1,100000001,610000003433,
6.06761,µm^2,Spine,1,1,1,100000001,610000003434,
3.88326,µm^2,Spine,1,1,1,100000001,610000003435,
1.53879,µm^2,Spine,5,3,1,100000001,610000003436,
3.05581,µm^2,Spine,5,3,1,100000001,610000003437,
4.99754,µm^2,Spine,0,1,1,100000001,610000003438,
2.72881,µm^2,Spine,0,1,1,100000001,610000003439,
4.43737,µm^2,Spine,0,1,1,100000001,610000003440,
