
Segment Intensity Mean Ch=3 Img=1
 ==================== 
Segment Intensity Mean,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
32.5581,,Segment,3,13,Image 1,5,1,100000001,510000000003,
34.9565,,Segment,3,12,Image 1,4,1,100000001,510000000009,
40.2159,,Segment,3,11,Image 1,3,1,100000001,510000000091,
35.9882,,Segment,3,10,Image 1,3,1,100000001,510000000098,
35.5253,,Segment,3,9,Image 1,3,1,100000001,510000000123,
67.4487,,Segment,3,8,Image 1,2,1,100000001,510000000156,
83.8342,,Segment,3,7,Image 1,1,1,100000001,510000000169,
67.0904,,Segment,3,6,Image 1,1,1,100000001,510000000173,
95.3097,,Segment,3,5,Image 1,1,1,100000001,510000000185,
92.9598,,Segment,3,4,Image 1,1,1,100000001,510000000219,
108.142,,Segment,3,3,Image 1,1,1,100000001,510000000223,
126.408,,Segment,3,2,Image 1,1,1,100000001,510000000226,
132.492,,Segment,3,1,Image 1,1,1,100000001,510000000233,
147.478,,Segment,3,0,Image 1,1,1,100000001,510000000253,
61.0619,,Segment,3,12,Image 1,3,1,100000001,510000000264,
41.9317,,Segment,3,10,Image 1,4,1,100000001,510000000306,
27.5494,,Segment,3,4,Image 1,4,1,100000000,510000000359,
50.24,,Segment,3,3,Image 1,3,1,100000000,510000000367,
56.6649,,Segment,3,2,Image 1,3,1,100000000,510000000407,
62.179,,Segment,3,1,Image 1,2,1,100000000,510000000424,
112.692,,Segment,3,0,Image 1,1,1,100000000,510000000446,
40.5779,,Segment,3,3,Image 1,3,1,100000000,510000000517,
47.9055,,Segment,3,2,Image 1,2,1,100000000,510000000548,
91.1587,,Segment,3,1,Image 1,2,1,100000000,510000000566,
88.6402,,Segment,3,0,Image 1,1,1,100000000,510000000582,
72.7151,,Segment,3,4,Image 1,2,1,100000000,510000000599,
60.426,,Segment,3,3,Image 1,2,1,100000000,510000000755,
68.2009,,Segment,3,2,Image 1,1,1,100000000,510000000778,
88.5788,,Segment,3,1,Image 1,1,1,100000000,510000000788,
92.6957,,Segment,3,4,Image 1,3,1,100000000,510000000792,
42.4497,,Segment,3,8,Image 1,5,1,100000000,510000000807,
46.9608,,Segment,3,7,Image 1,4,1,100000000,510000000811,
26.6596,,Segment,3,6,Image 1,3,1,100000000,510000000830,
25.3411,,Segment,3,5,Image 1,3,1,100000000,510000000865,
49.2581,,Segment,3,4,Image 1,2,1,100000000,510000000883,
74.0426,,Segment,3,3,Image 1,1,1,100000000,510000000885,
94.6188,,Segment,3,2,Image 1,1,1,100000000,510000000895,
103.448,,Segment,3,1,Image 1,1,1,100000000,510000000918,
50.4049,,Segment,3,2,Image 1,3,1,100000000,510000000952,
68.6742,,Segment,3,1,Image 1,2,1,100000000,510000000962,
81.9006,,Segment,3,0,Image 1,1,1,100000000,510000000977,
17.6429,,Segment,3,11,Image 1,4,1,100000001,510000001006,
27.6811,,Segment,3,1,Image 1,2,1,100000000,510000001073,
68.297,,Segment,3,0,Image 1,1,1,100000000,510000001098,
55.0249,,Segment,3,5,Image 1,3,1,100000000,510000001122,
34.6024,,Segment,3,4,Image 1,3,1,100000000,510000001168,
66.9926,,Segment,3,5,Image 1,4,1,100000000,510000001174,
38.3368,,Segment,3,4,Image 1,3,1,100000000,510000001186,
52.4969,,Segment,3,3,Image 1,2,1,100000000,510000001203,
73.9204,,Segment,3,2,Image 1,2,1,100000000,510000001243,
79.1244,,Segment,3,1,Image 1,1,1,100000000,510000001245,
50,,Segment,3,8,Image 1,4,1,100000000,510000001250,
60.8235,,Segment,3,7,Image 1,3,1,100000000,510000001255,
