
Segment Position Y
 ==================== 
Segment Position Y,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
24181.7,µm,Segment,Segment Position,1,1,1,100000000,510000000788,
24212.8,µm,Segment,Segment Position,4,3,1,100000000,510000000792,
24154.6,µm,Segment,Segment Position,8,5,1,100000000,510000000807,
24156.3,µm,Segment,Segment Position,7,4,1,100000000,510000000811,
24158.5,µm,Segment,Segment Position,6,3,1,100000000,510000000830,
24159.2,µm,Segment,Segment Position,5,3,1,100000000,510000000865,
24160.9,µm,Segment,Segment Position,4,2,1,100000000,510000000883,
24163,µm,Segment,Segment Position,3,1,1,100000000,510000000885,
24164.7,µm,Segment,Segment Position,2,1,1,100000000,510000000895,
24168.1,µm,Segment,Segment Position,1,1,1,100000000,510000000918,
24183.7,µm,Segment,Segment Position,2,3,1,100000000,510000000952,
24184,µm,Segment,Segment Position,1,2,1,100000000,510000000962,
24182.7,µm,Segment,Segment Position,0,1,1,100000000,510000000977,
24168.1,µm,Segment,Segment Position,11,4,1,100000001,510000001006,
24182.2,µm,Segment,Segment Position,1,2,1,100000000,510000001073,
24181.4,µm,Segment,Segment Position,0,1,1,100000000,510000001098,
24194.8,µm,Segment,Segment Position,5,3,1,100000000,510000001122,
24195.7,µm,Segment,Segment Position,4,3,1,100000000,510000001168,
24197.5,µm,Segment,Segment Position,5,4,1,100000000,510000001174,
24186.9,µm,Segment,Segment Position,4,3,1,100000000,510000001186,
24188.3,µm,Segment,Segment Position,3,2,1,100000000,510000001203,
24187.5,µm,Segment,Segment Position,2,2,1,100000000,510000001243,
24183.5,µm,Segment,Segment Position,1,1,1,100000000,510000001245,
24155.4,µm,Segment,Segment Position,8,4,1,100000000,510000001250,
24156.4,µm,Segment,Segment Position,7,3,1,100000000,510000001255,
24155.5,µm,Segment,Segment Position,6,4,1,100000000,510000001305,
24158,µm,Segment,Segment Position,5,3,1,100000000,510000001329,
24160.9,µm,Segment,Segment Position,4,2,1,100000000,510000001331,
24162.3,µm,Segment,Segment Position,3,2,1,100000000,510000001336,
24170.7,µm,Segment,Segment Position,2,3,1,100000000,510000001365,
24191.5,µm,Segment,Segment Position,3,2,1,100000000,510000001402,
24186.1,µm,Segment,Segment Position,2,2,1,100000000,510000001409,
24177.4,µm,Segment,Segment Position,0,1,1,100000000,510000001529,
24160.4,µm,Segment,Segment Position,6,4,1,100000000,510000001531,
24129.8,µm,Segment,Segment Position,1,1,1,100000001,510000001588,
24137.8,µm,Segment,Segment Position,0,1,1,100000001,510000001700,
24132,µm,Segment,Segment Position,1,2,1,100000001,510000001726,
24159.9,µm,Segment,Segment Position,3,4,1,100000001,510000001749,
24152.5,µm,Segment,Segment Position,2,3,1,100000001,510000001793,
24146.8,µm,Segment,Segment Position,1,2,1,100000001,510000001809,
24183.1,µm,Segment,Segment Position,2,2,1,100000000,510000001826,
24190.4,µm,Segment,Segment Position,4,4,1,100000000,510000001832,
24189.2,µm,Segment,Segment Position,3,3,1,100000000,510000001841,
24189.4,µm,Segment,Segment Position,4,3,1,100000000,510000001844,
24170.7,µm,Segment,Segment Position,0,1,1,100000000,510000001882,
24172.4,µm,Segment,Segment Position,10,2,1,100000001,510000001895,
24170.1,µm,Segment,Segment Position,9,2,1,100000001,510000001907,
24171.8,µm,Segment,Segment Position,10,3,1,100000001,510000001909,
24180.1,µm,Segment,Segment Position,3,2,1,100000000,510000001922,
24176.4,µm,Segment,Segment Position,2,1,1,100000000,510000001954,
24173.7,µm,Segment,Segment Position,0,1,1,100000000,510000001985,
24164.9,µm,Segment,Segment Position,2,2,1,100000000,510000002064,
24163.1,µm,Segment,Segment Position,5,4,1,100000000,510000002075,
24165.1,µm,Segment,Segment Position,4,3,1,100000000,510000002119,
24164.8,µm,Segment,Segment Position,3,2,1,100000000,510000002128,
24165,µm,Segment,Segment Position,2,2,1,100000000,510000002150,
24164.1,µm,Segment,Segment Position,5,3,1,100000000,510000002153,
24164.3,µm,Segment,Segment Position,3,2,1,100000000,510000002177,
24187.3,µm,Segment,Segment Position,3,3,1,100000000,510000002180,
24157.8,µm,Segment,Segment Position,3,3,1,100000001,510000002211,
24182.6,µm,Segment,Segment Position,2,2,1,100000000,510000002219,
24145.1,µm,Segment,Segment Position,6,3,1,100000001,510000002226,
24146.7,µm,Segment,Segment Position,5,2,1,100000001,510000002236,
24147.2,µm,Segment,Segment Position,4,2,1,100000001,510000002241,
24146.1,µm,Segment,Segment Position,3,2,1,100000001,510000002248,
24146.4,µm,Segment,Segment Position,2,2,1,100000001,510000002257,
24145.9,µm,Segment,Segment Position,6,2,1,100000001,510000002263,
24192.3,µm,Segment,Segment Position,3,4,1,100000000,510000002279,
24163,µm,Segment,Segment Position,7,2,1,100000001,510000002329,
24148.3,µm,Segment,Segment Position,5,3,1,100000001,510000002337,
24164.2,µm,Segment,Segment Position,7,3,1,100000001,510000002355,
24161.6,µm,Segment,Segment Position,6,2,1,100000001,510000002362,
24152.1,µm,Segment,Segment Position,3,2,1,100000001,510000002399,
24175,µm,Segment,Segment Position,0,1,1,100000000,510000002428,
24155.2,µm,Segment,Segment Position,6,3,1,100000000,510000002456,
24160.3,µm,Segment,Segment Position,6,2,1,100000000,510000002462,
24164.1,µm,Segment,Segment Position,8,1,1,100000001,510000002485,
24129,µm,Segment,Segment Position,1,1,1,100000001,510000002488,
24132.5,µm,Segment,Segment Position,0,1,1,100000001,510000002546,
24171.1,µm,Segment,Segment Position,1,2,1,100000000,510000002580,
24164,µm,Segment,Segment Position,3,3,1,100000000,510000002596,
24157.3,µm,Segment,Segment Position,6,3,1,100000000,510000002624,
24158.2,µm,Segment,Segment Position,5,2,1,100000000,510000002628,
24166.1,µm,Segment,Segment Position,4,2,1,100000000,510000002636,
24128.7,µm,Segment,Segment Position,1,2,1,100000001,510000002639,
24157.7,µm,Segment,Segment Position,5,2,1,100000001,510000002669,
24179.8,µm,Segment,Segment Position,3,1,1,100000000,510000002692,
24187.1,µm,Segment,Segment Position,4,2,1,100000000,510000002695,
24148.7,µm,Segment,Segment Position,4,3,1,100000001,510000002704,
24147.3,µm,Segment,Segment Position,3,3,1,100000001,510000002720,
24163.8,µm,Segment,Segment Position,7,2,1,100000001,510000002723,
24162.5,µm,Segment,Segment Position,4,1,1,100000000,510000002730,
24188.5,µm,Segment,Segment Position,3,1,1,100000000,510000002732,
24150.6,µm,Segment,Segment Position,4,2,1,100000001,510000002753,
24150.3,µm,Segment,Segment Position,2,2,1,100000001,510000002793,
24184.7,µm,Segment,Segment Position,2,1,1,100000000,510000002798,
24176.2,µm,Segment,Segment Position,0,1,1,100000000,510000002802,
24141.2,µm,Segment,Segment Position,0,1,1,100000001,510000002807,
24175.4,µm,Segment,Segment Position,0,1,1,100000000,510000002812,
24176.4,µm,Segment,Segment Position,0,1,1,100000000,510000002815,
24180,µm,Segment,Segment Position,1,2,1,100000000,510000002825,
24179,µm,Segment,Segment Position,0,1,1,100000000,510000002838,
24173.1,µm,Segment,Segment Position,1,1,1,100000000,510000002850,
24160.4,µm,Segment,Segment Position,5,2,1,100000000,510000002852,
24161,µm,Segment,Segment Position,4,3,1,100000000,510000002853,
24181.4,µm,Segment,Segment Position,1,1,1,100000000,510000002854,
24179.1,µm,Segment,Segment Position,1,1,1,100000000,510000002856,
24180.1,µm,Segment,Segment Position,13,4,1,100000001,510000002858,
24149.6,µm,Segment,Segment Position,6,3,1,100000001,510000002859,
24149.6,µm,Segment,Segment Position,6,4,1,100000001,510000002860,
