
Segment Number of Voxel Ch=2 Img=1
 ==================== 
Segment Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
43,,Segment,2,13,Image 1,5,1,100000001,510000000003,
184,,Segment,2,12,Image 1,4,1,100000001,510000000009,
565,,Segment,2,11,Image 1,3,1,100000001,510000000091,
85,,Segment,2,10,Image 1,3,1,100000001,510000000098,
297,,Segment,2,9,Image 1,3,1,100000001,510000000123,
780,,Segment,2,8,Image 1,2,1,100000001,510000000156,
983,,Segment,2,7,Image 1,1,1,100000001,510000000169,
332,,Segment,2,6,Image 1,1,1,100000001,510000000173,
352,,Segment,2,5,Image 1,1,1,100000001,510000000185,
996,,Segment,2,4,Image 1,1,1,100000001,510000000219,
527,,Segment,2,3,Image 1,1,1,100000001,510000000223,
446,,Segment,2,2,Image 1,1,1,100000001,510000000226,
778,,Segment,2,1,Image 1,1,1,100000001,510000000233,
113,,Segment,2,0,Image 1,1,1,100000001,510000000253,
226,,Segment,2,12,Image 1,3,1,100000001,510000000264,
322,,Segment,2,10,Image 1,4,1,100000001,510000000306,
415,,Segment,2,4,Image 1,4,1,100000000,510000000359,
175,,Segment,2,3,Image 1,3,1,100000000,510000000367,
561,,Segment,2,2,Image 1,3,1,100000000,510000000407,
419,,Segment,2,1,Image 1,2,1,100000000,510000000424,
770,,Segment,2,0,Image 1,1,1,100000000,510000000446,
443,,Segment,2,3,Image 1,3,1,100000000,510000000517,
307,,Segment,2,2,Image 1,2,1,100000000,510000000548,
271,,Segment,2,1,Image 1,2,1,100000000,510000000566,
542,,Segment,2,0,Image 1,1,1,100000000,510000000582,
330,,Segment,2,4,Image 1,2,1,100000000,510000000599,
1406,,Segment,2,3,Image 1,2,1,100000000,510000000755,
463,,Segment,2,2,Image 1,1,1,100000000,510000000778,
539,,Segment,2,1,Image 1,1,1,100000000,510000000788,
276,,Segment,2,4,Image 1,3,1,100000000,510000000792,
149,,Segment,2,8,Image 1,5,1,100000000,510000000807,
51,,Segment,2,7,Image 1,4,1,100000000,510000000811,
94,,Segment,2,6,Image 1,3,1,100000000,510000000830,
302,,Segment,2,5,Image 1,3,1,100000000,510000000865,
279,,Segment,2,4,Image 1,2,1,100000000,510000000883,
94,,Segment,2,3,Image 1,1,1,100000000,510000000885,
383,,Segment,2,2,Image 1,1,1,100000000,510000000895,
540,,Segment,2,1,Image 1,1,1,100000000,510000000918,
368,,Segment,2,2,Image 1,3,1,100000000,510000000952,
396,,Segment,2,1,Image 1,2,1,100000000,510000000962,
171,,Segment,2,0,Image 1,1,1,100000000,510000000977,
182,,Segment,2,11,Image 1,4,1,100000001,510000001006,
392,,Segment,2,1,Image 1,2,1,100000000,510000001073,
899,,Segment,2,0,Image 1,1,1,100000000,510000001098,
362,,Segment,2,5,Image 1,3,1,100000000,510000001122,
425,,Segment,2,4,Image 1,3,1,100000000,510000001168,
136,,Segment,2,5,Image 1,4,1,100000000,510000001174,
193,,Segment,2,4,Image 1,3,1,100000000,510000001186,
161,,Segment,2,3,Image 1,2,1,100000000,510000001203,
603,,Segment,2,2,Image 1,2,1,100000000,510000001243,
193,,Segment,2,1,Image 1,1,1,100000000,510000001245,
80,,Segment,2,8,Image 1,4,1,100000000,510000001250,
85,,Segment,2,7,Image 1,3,1,100000000,510000001255,
822,,Segment,2,6,Image 1,4,1,100000000,510000001305,
360,,Segment,2,5,Image 1,3,1,100000000,510000001329,
136,,Segment,2,4,Image 1,2,1,100000000,510000001331,
188,,Segment,2,3,Image 1,2,1,100000000,510000001336,
298,,Segment,2,2,Image 1,3,1,100000000,510000001365,
411,,Segment,2,3,Image 1,2,1,100000000,510000001402,
155,,Segment,2,2,Image 1,2,1,100000000,510000001409,
926,,Segment,2,0,Image 1,1,1,100000000,510000001529,
34,,Segment,2,6,Image 1,4,1,100000000,510000001531,
771,,Segment,2,1,Image 1,1,1,100000001,510000001588,
2150,,Segment,2,0,Image 1,1,1,100000001,510000001700,
409,,Segment,2,1,Image 1,2,1,100000001,510000001726,
356,,Segment,2,3,Image 1,4,1,100000001,510000001749,
712,,Segment,2,2,Image 1,3,1,100000001,510000001793,
825,,Segment,2,1,Image 1,2,1,100000001,510000001809,
429,,Segment,2,2,Image 1,2,1,100000000,510000001826,
92,,Segment,2,4,Image 1,4,1,100000000,510000001832,
187,,Segment,2,3,Image 1,3,1,100000000,510000001841,
84,,Segment,2,4,Image 1,3,1,100000000,510000001844,
555,,Segment,2,0,Image 1,1,1,100000000,510000001882,
217,,Segment,2,10,Image 1,2,1,100000001,510000001895,
236,,Segment,2,9,Image 1,2,1,100000001,510000001907,
62,,Segment,2,10,Image 1,3,1,100000001,510000001909,
351,,Segment,2,3,Image 1,2,1,100000000,510000001922,
1066,,Segment,2,2,Image 1,1,1,100000000,510000001954,
1566,,Segment,2,0,Image 1,1,1,100000000,510000001985,
1059,,Segment,2,2,Image 1,2,1,100000000,510000002064,
97,,Segment,2,5,Image 1,4,1,100000000,510000002075,
595,,Segment,2,4,Image 1,3,1,100000000,510000002119,
185,,Segment,2,3,Image 1,2,1,100000000,510000002128,
396,,Segment,2,2,Image 1,2,1,100000000,510000002150,
87,,Segment,2,5,Image 1,3,1,100000000,510000002153,
273,,Segment,2,3,Image 1,2,1,100000000,510000002177,
82,,Segment,2,3,Image 1,3,1,100000000,510000002180,
622,,Segment,2,3,Image 1,3,1,100000001,510000002211,
155,,Segment,2,2,Image 1,2,1,100000000,510000002219,
149,,Segment,2,6,Image 1,3,1,100000001,510000002226,
251,,Segment,2,5,Image 1,2,1,100000001,510000002236,
263,,Segment,2,4,Image 1,2,1,100000001,510000002241,
260,,Segment,2,3,Image 1,2,1,100000001,510000002248,
274,,Segment,2,2,Image 1,2,1,100000001,510000002257,
290,,Segment,2,6,Image 1,2,1,100000001,510000002263,
286,,Segment,2,3,Image 1,4,1,100000000,510000002279,
876,,Segment,2,7,Image 1,2,1,100000001,510000002329,
222,,Segment,2,5,Image 1,3,1,100000001,510000002337,
246,,Segment,2,7,Image 1,3,1,100000001,510000002355,
245,,Segment,2,6,Image 1,2,1,100000001,510000002362,
892,,Segment,2,3,Image 1,2,1,100000001,510000002399,
430,,Segment,2,0,Image 1,1,1,100000000,510000002428,
208,,Segment,2,6,Image 1,3,1,100000000,510000002456,
335,,Segment,2,6,Image 1,2,1,100000000,510000002462,
379,,Segment,2,8,Image 1,1,1,100000001,510000002485,
71,,Segment,2,1,Image 1,1,1,100000001,510000002488,
964,,Segment,2,0,Image 1,1,1,100000001,510000002546,
801,,Segment,2,1,Image 1,2,1,100000000,510000002580,
287,,Segment,2,3,Image 1,3,1,100000000,510000002596,
577,,Segment,2,6,Image 1,3,1,100000000,510000002624,
69,,Segment,2,5,Image 1,2,1,100000000,510000002628,
211,,Segment,2,4,Image 1,2,1,100000000,510000002636,
131,,Segment,2,1,Image 1,2,1,100000001,510000002639,
440,,Segment,2,5,Image 1,2,1,100000001,510000002669,
848,,Segment,2,3,Image 1,1,1,100000000,510000002692,
78,,Segment,2,4,Image 1,2,1,100000000,510000002695,
218,,Segment,2,4,Image 1,3,1,100000001,510000002704,
141,,Segment,2,3,Image 1,3,1,100000001,510000002720,
157,,Segment,2,7,Image 1,2,1,100000001,510000002723,
176,,Segment,2,4,Image 1,1,1,100000000,510000002730,
104,,Segment,2,3,Image 1,1,1,100000000,510000002732,
379,,Segment,2,4,Image 1,2,1,100000001,510000002753,
1227,,Segment,2,2,Image 1,2,1,100000001,510000002793,
147,,Segment,2,2,Image 1,1,1,100000000,510000002798,
19,,Segment,2,0,Image 1,1,1,100000000,510000002802,
79,,Segment,2,0,Image 1,1,1,100000001,510000002807,
13,,Segment,2,0,Image 1,1,1,100000000,510000002812,
137,,Segment,2,0,Image 1,1,1,100000000,510000002815,
382,,Segment,2,1,Image 1,2,1,100000000,510000002825,
319,,Segment,2,0,Image 1,1,1,100000000,510000002838,
222,,Segment,2,1,Image 1,1,1,100000000,510000002850,
273,,Segment,2,5,Image 1,2,1,100000000,510000002852,
95,,Segment,2,4,Image 1,3,1,100000000,510000002853,
93,,Segment,2,1,Image 1,1,1,100000000,510000002854,
481,,Segment,2,1,Image 1,1,1,100000000,510000002856,
60,,Segment,2,13,Image 1,4,1,100000001,510000002858,
64,,Segment,2,6,Image 1,3,1,100000001,510000002859,
73,,Segment,2,6,Image 1,4,1,100000001,510000002860,
