
Spine Length
 ==================== 
Spine Length,Unit,Category,Depth,Level,Time,FilamentID,ID,
6.80914,µm,Spine,1,2,1,100000000,610000003039,
4.78541,µm,Spine,1,2,1,100000000,610000003050,
4.03587,µm,Spine,1,2,1,100000000,610000003059,
3.28691,µm,Spine,2,2,1,100000000,610000003065,
3.24095,µm,Spine,4,2,1,100000001,610000003073,
4.03398,µm,Spine,2,2,1,100000000,610000003082,
3.3928,µm,Spine,2,2,1,100000000,610000003090,
2.45666,µm,Spine,2,2,1,100000000,610000003096,
3.07988,µm,Spine,4,3,1,100000000,610000003102,
2.21784,µm,Spine,4,3,1,100000000,610000003106,
1.6321,µm,Spine,2,3,1,100000000,610000003108,
3.18621,µm,Spine,3,3,1,100000000,610000003112,
2.04458,µm,Spine,0,1,1,100000000,610000003117,
1.73016,µm,Spine,0,1,1,100000000,610000003121,
2.85751,µm,Spine,7,4,1,100000000,610000003127,
3.6197,µm,Spine,6,3,1,100000001,610000003133,
2.94245,µm,Spine,6,3,1,100000001,610000003137,
2.72091,µm,Spine,6,3,1,100000001,610000003140,
3.35285,µm,Spine,2,2,1,100000000,610000003148,
2.74895,µm,Spine,2,2,1,100000000,610000003155,
5.92215,µm,Spine,0,1,1,100000001,610000003169,
5.77951,µm,Spine,0,1,1,100000001,610000003183,
5.04265,µm,Spine,0,1,1,100000001,610000003193,
5.57768,µm,Spine,0,1,1,100000001,610000003204,
5.16859,µm,Spine,0,1,1,100000001,610000003214,
1.37793,µm,Spine,2,2,1,100000000,610000003217,
5.11708,µm,Spine,0,1,1,100000001,610000003228,
4.78168,µm,Spine,0,1,1,100000001,610000003236,
2.03543,µm,Spine,0,1,1,100000000,610000003239,
4.33635,µm,Spine,0,1,1,100000001,610000003247,
4.80078,µm,Spine,0,1,1,100000001,610000003256,
1.87064,µm,Spine,0,1,1,100000001,610000003258,
4.35553,µm,Spine,0,1,1,100000001,610000003265,
1.58014,µm,Spine,3,2,1,100000000,610000003268,
1.75281,µm,Spine,1,1,1,100000000,610000003271,
3.33393,µm,Spine,0,1,1,100000001,610000003278,
1.59981,µm,Spine,0,1,1,100000000,610000003280,
1.62588,µm,Spine,4,2,1,100000000,610000003282,
1.07167,µm,Spine,0,1,1,100000000,610000003286,
2.77789,µm,Spine,0,1,1,100000001,610000003290,
2.07672,µm,Spine,0,1,1,100000001,610000003294,
2.1966,µm,Spine,0,1,1,100000000,610000003298,
0.14324,µm,Spine,0,1,1,100000000,610000003301,
1.0707,µm,Spine,0,1,1,100000000,610000003304,
2.50021,µm,Spine,0,1,1,100000000,610000003309,
1.80682,µm,Spine,7,3,1,100000000,610000003312,
1.17994,µm,Spine,1,2,1,100000000,610000003314,
0.42458,µm,Spine,0,1,1,100000000,610000003316,
1.31195,µm,Spine,2,2,1,100000000,610000003318,
2.15386,µm,Spine,0,1,1,100000001,610000003321,
2.69709,µm,Spine,0,1,1,100000001,610000003326,
2.14985,µm,Spine,0,1,1,100000000,610000003329,
1.31518,µm,Spine,0,1,1,100000000,610000003334,
1.74865,µm,Spine,0,1,1,100000001,610000003337,
1.1193,µm,Spine,0,1,1,100000001,610000003341,
1.42147,µm,Spine,0,1,1,100000000,610000003346,
1.6109,µm,Spine,0,1,1,100000001,610000003350,
1.50237,µm,Spine,0,1,1,100000001,610000003352,
2.13824,µm,Spine,0,1,1,100000001,610000003355,
1.36973,µm,Spine,0,1,1,100000001,610000003358,
1.50522,µm,Spine,0,1,1,100000001,610000003360,
1.68838,µm,Spine,1,1,1,100000001,610000003363,
0.595688,µm,Spine,0,1,1,100000000,610000003368,
0.722492,µm,Spine,0,1,1,100000000,610000003371,
1.23616,µm,Spine,0,1,1,100000000,610000003378,
0.833359,µm,Spine,0,1,1,100000000,610000003381,
0.734118,µm,Spine,1,1,1,100000001,610000003384,
1.73334,µm,Spine,0,1,1,100000001,610000003393,
0.808314,µm,Spine,4,3,1,100000000,610000003405,
0.798626,µm,Spine,3,2,1,100000000,610000003406,
0.893622,µm,Spine,0,1,1,100000000,610000003408,
0.803795,µm,Spine,6,2,1,100000000,610000003413,
1.1442,µm,Spine,0,1,1,100000000,610000003414,
0.881711,µm,Spine,0,1,1,100000000,610000003415,
0.859355,µm,Spine,0,1,1,100000000,610000003416,
0.833786,µm,Spine,3,2,1,100000000,610000003417,
1.07787,µm,Spine,0,1,1,100000000,610000003418,
0.690438,µm,Spine,0,1,1,100000000,610000003421,
1.40845,µm,Spine,0,1,1,100000000,610000003422,
0.900548,µm,Spine,0,1,1,100000000,610000003423,
1.35619,µm,Spine,0,1,1,100000000,610000003424,
1.08805,µm,Spine,0,1,1,100000000,610000003425,
1.19895,µm,Spine,10,4,1,100000001,610000003428,
1.14939,µm,Spine,7,2,1,100000001,610000003429,
0.883918,µm,Spine,7,2,1,100000001,610000003430,
0.9551,µm,Spine,6,2,1,100000001,610000003431,
1.03137,µm,Spine,3,1,1,100000001,610000003432,
1.056,µm,Spine,1,1,1,100000001,610000003433,
1.21098,µm,Spine,1,1,1,100000001,610000003434,
1.06443,µm,Spine,1,1,1,100000001,610000003435,
0.920273,µm,Spine,5,3,1,100000001,610000003436,
1.16724,µm,Spine,5,3,1,100000001,610000003437,
1.38973,µm,Spine,0,1,1,100000001,610000003438,
1.17112,µm,Spine,0,1,1,100000001,610000003439,
1.11732,µm,Spine,0,1,1,100000001,610000003440,
