
Segment Time Index
 ==================== 
Segment Time Index,Unit,Category,Depth,Level,Time,FilamentID,ID,
1,,Segment,13,5,1,100000001,510000000003,
1,,Segment,12,4,1,100000001,510000000009,
1,,Segment,11,3,1,100000001,510000000091,
1,,Segment,10,3,1,100000001,510000000098,
1,,Segment,9,3,1,100000001,510000000123,
1,,Segment,8,2,1,100000001,510000000156,
1,,Segment,7,1,1,100000001,510000000169,
1,,Segment,6,1,1,100000001,510000000173,
1,,Segment,5,1,1,100000001,510000000185,
1,,Segment,4,1,1,100000001,510000000219,
1,,Segment,3,1,1,100000001,510000000223,
1,,Segment,2,1,1,100000001,510000000226,
1,,Segment,1,1,1,100000001,510000000233,
1,,Segment,0,1,1,100000001,510000000253,
1,,Segment,12,3,1,100000001,510000000264,
1,,Segment,10,4,1,100000001,510000000306,
1,,Segment,4,4,1,100000000,510000000359,
1,,Segment,3,3,1,100000000,510000000367,
1,,Segment,2,3,1,100000000,510000000407,
1,,Segment,1,2,1,100000000,510000000424,
1,,Segment,0,1,1,100000000,510000000446,
1,,Segment,3,3,1,100000000,510000000517,
1,,Segment,2,2,1,100000000,510000000548,
1,,Segment,1,2,1,100000000,510000000566,
1,,Segment,0,1,1,100000000,510000000582,
1,,Segment,4,2,1,100000000,510000000599,
1,,Segment,3,2,1,100000000,510000000755,
1,,Segment,2,1,1,100000000,510000000778,
1,,Segment,1,1,1,100000000,510000000788,
1,,Segment,4,3,1,100000000,510000000792,
1,,Segment,8,5,1,100000000,510000000807,
1,,Segment,7,4,1,100000000,510000000811,
1,,Segment,6,3,1,100000000,510000000830,
1,,Segment,5,3,1,100000000,510000000865,
1,,Segment,4,2,1,100000000,510000000883,
1,,Segment,3,1,1,100000000,510000000885,
1,,Segment,2,1,1,100000000,510000000895,
1,,Segment,1,1,1,100000000,510000000918,
1,,Segment,2,3,1,100000000,510000000952,
1,,Segment,1,2,1,100000000,510000000962,
1,,Segment,0,1,1,100000000,510000000977,
1,,Segment,11,4,1,100000001,510000001006,
1,,Segment,1,2,1,100000000,510000001073,
1,,Segment,0,1,1,100000000,510000001098,
1,,Segment,5,3,1,100000000,510000001122,
1,,Segment,4,3,1,100000000,510000001168,
1,,Segment,5,4,1,100000000,510000001174,
1,,Segment,4,3,1,100000000,510000001186,
1,,Segment,3,2,1,100000000,510000001203,
1,,Segment,2,2,1,100000000,510000001243,
1,,Segment,1,1,1,100000000,510000001245,
1,,Segment,8,4,1,100000000,510000001250,
1,,Segment,7,3,1,100000000,510000001255,
1,,Segment,6,4,1,100000000,510000001305,
1,,Segment,5,3,1,100000000,510000001329,
1,,Segment,4,2,1,100000000,510000001331,
1,,Segment,3,2,1,100000000,510000001336,
1,,Segment,2,3,1,100000000,510000001365,
1,,Segment,3,2,1,100000000,510000001402,
1,,Segment,2,2,1,100000000,510000001409,
1,,Segment,0,1,1,100000000,510000001529,
1,,Segment,6,4,1,100000000,510000001531,
1,,Segment,1,1,1,100000001,510000001588,
1,,Segment,0,1,1,100000001,510000001700,
1,,Segment,1,2,1,100000001,510000001726,
1,,Segment,3,4,1,100000001,510000001749,
1,,Segment,2,3,1,100000001,510000001793,
1,,Segment,1,2,1,100000001,510000001809,
1,,Segment,2,2,1,100000000,510000001826,
1,,Segment,4,4,1,100000000,510000001832,
1,,Segment,3,3,1,100000000,510000001841,
1,,Segment,4,3,1,100000000,510000001844,
1,,Segment,0,1,1,100000000,510000001882,
1,,Segment,10,2,1,100000001,510000001895,
1,,Segment,9,2,1,100000001,510000001907,
1,,Segment,10,3,1,100000001,510000001909,
1,,Segment,3,2,1,100000000,510000001922,
1,,Segment,2,1,1,100000000,510000001954,
1,,Segment,0,1,1,100000000,510000001985,
1,,Segment,2,2,1,100000000,510000002064,
1,,Segment,5,4,1,100000000,510000002075,
1,,Segment,4,3,1,100000000,510000002119,
1,,Segment,3,2,1,100000000,510000002128,
1,,Segment,2,2,1,100000000,510000002150,
1,,Segment,5,3,1,100000000,510000002153,
1,,Segment,3,2,1,100000000,510000002177,
1,,Segment,3,3,1,100000000,510000002180,
1,,Segment,3,3,1,100000001,510000002211,
1,,Segment,2,2,1,100000000,510000002219,
1,,Segment,6,3,1,100000001,510000002226,
1,,Segment,5,2,1,100000001,510000002236,
1,,Segment,4,2,1,100000001,510000002241,
1,,Segment,3,2,1,100000001,510000002248,
1,,Segment,2,2,1,100000001,510000002257,
1,,Segment,6,2,1,100000001,510000002263,
1,,Segment,3,4,1,100000000,510000002279,
1,,Segment,7,2,1,100000001,510000002329,
1,,Segment,5,3,1,100000001,510000002337,
1,,Segment,7,3,1,100000001,510000002355,
1,,Segment,6,2,1,100000001,510000002362,
1,,Segment,3,2,1,100000001,510000002399,
1,,Segment,0,1,1,100000000,510000002428,
1,,Segment,6,3,1,100000000,510000002456,
1,,Segment,6,2,1,100000000,510000002462,
1,,Segment,8,1,1,100000001,510000002485,
1,,Segment,1,1,1,100000001,510000002488,
1,,Segment,0,1,1,100000001,510000002546,
1,,Segment,1,2,1,100000000,510000002580,
1,,Segment,3,3,1,100000000,510000002596,
1,,Segment,6,3,1,100000000,510000002624,
1,,Segment,5,2,1,100000000,510000002628,
1,,Segment,4,2,1,100000000,510000002636,
1,,Segment,1,2,1,100000001,510000002639,
1,,Segment,5,2,1,100000001,510000002669,
1,,Segment,3,1,1,100000000,510000002692,
1,,Segment,4,2,1,100000000,510000002695,
1,,Segment,4,3,1,100000001,510000002704,
1,,Segment,3,3,1,100000001,510000002720,
1,,Segment,7,2,1,100000001,510000002723,
1,,Segment,4,1,1,100000000,510000002730,
1,,Segment,3,1,1,100000000,510000002732,
1,,Segment,4,2,1,100000001,510000002753,
1,,Segment,2,2,1,100000001,510000002793,
1,,Segment,2,1,1,100000000,510000002798,
1,,Segment,0,1,1,100000000,510000002802,
1,,Segment,0,1,1,100000001,510000002807,
1,,Segment,0,1,1,100000000,510000002812,
1,,Segment,0,1,1,100000000,510000002815,
1,,Segment,1,2,1,100000000,510000002825,
1,,Segment,0,1,1,100000000,510000002838,
1,,Segment,1,1,1,100000000,510000002850,
1,,Segment,5,2,1,100000000,510000002852,
1,,Segment,4,3,1,100000000,510000002853,
1,,Segment,1,1,1,100000000,510000002854,
1,,Segment,1,1,1,100000000,510000002856,
1,,Segment,13,4,1,100000001,510000002858,
1,,Segment,6,3,1,100000001,510000002859,
1,,Segment,6,4,1,100000001,510000002860,
