
Segment Number of Voxel Ch=2 Img=1
 ==================== 
Segment Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
419,,Segment,2,1,Image 1,2,1,100000000,510000000040,
200,,Segment,2,0,Image 1,1,1,100000000,510000000081,
395,,Segment,2,2,Image 1,1,1,100000000,510000000102,
136,,Segment,2,2,Image 1,2,1,100000000,510000000107,
396,,Segment,2,5,Image 1,1,1,100000002,510000000128,
424,,Segment,2,4,Image 1,1,1,100000002,510000000147,
410,,Segment,2,3,Image 1,1,1,100000002,510000000171,
63,,Segment,2,2,Image 1,1,1,100000002,510000000173,
932,,Segment,2,1,Image 1,1,1,100000002,510000000206,
363,,Segment,2,0,Image 1,1,1,100000002,510000000247,
130,,Segment,2,4,Image 1,2,1,100000002,510000000250,
365,,Segment,2,3,Image 1,2,1,100000002,510000000271,
238,,Segment,2,3,Image 1,2,1,100000002,510000000283,
274,,Segment,2,2,Image 1,2,1,100000002,510000000299,
70,,Segment,2,3,Image 1,3,1,100000002,510000000301,
1072,,Segment,2,3,Image 1,2,1,100000001,510000000374,
96,,Segment,2,2,Image 1,2,1,100000001,510000000376,
690,,Segment,2,0,Image 1,1,1,100000001,510000000425,
278,,Segment,2,3,Image 1,3,1,100000001,510000000448,
254,,Segment,2,10,Image 1,4,1,100000002,510000000454,
445,,Segment,2,9,Image 1,4,1,100000002,510000000488,
148,,Segment,2,8,Image 1,4,1,100000002,510000000492,
155,,Segment,2,6,Image 1,4,1,100000002,510000000498,
319,,Segment,2,5,Image 1,4,1,100000002,510000000520,
146,,Segment,2,4,Image 1,3,1,100000002,510000000526,
126,,Segment,2,3,Image 1,3,1,100000002,510000000531,
242,,Segment,2,2,Image 1,2,1,100000002,510000000541,
179,,Segment,2,1,Image 1,2,1,100000002,510000000554,
446,,Segment,2,0,Image 1,1,1,100000002,510000000578,
130,,Segment,2,2,Image 1,3,1,100000001,510000000582,
136,,Segment,2,10,Image 1,5,1,100000002,510000000585,
154,,Segment,2,1,Image 1,1,1,100000001,510000000587,
225,,Segment,2,9,Image 1,5,1,100000002,510000000602,
146,,Segment,2,5,Image 1,4,1,100000000,510000000612,
280,,Segment,2,4,Image 1,3,1,100000000,510000000630,
194,,Segment,2,3,Image 1,2,1,100000000,510000000648,
247,,Segment,2,2,Image 1,1,1,100000000,510000000656,
351,,Segment,2,1,Image 1,1,1,100000000,510000000665,
326,,Segment,2,0,Image 1,1,1,100000000,510000000697,
348,,Segment,2,8,Image 1,5,1,100000002,510000000713,
368,,Segment,2,4,Image 1,2,1,100000000,510000000750,
124,,Segment,2,7,Image 1,5,1,100000002,510000000755,
76,,Segment,2,6,Image 1,5,1,100000002,510000000759,
303,,Segment,2,5,Image 1,3,1,100000002,510000000774,
563,,Segment,2,9,Image 1,4,1,100000002,510000000804,
334,,Segment,2,7,Image 1,3,1,100000002,510000000813,
143,,Segment,2,6,Image 1,3,1,100000002,510000000815,
350,,Segment,2,5,Image 1,3,1,100000002,510000000820,
506,,Segment,2,3,Image 1,3,1,100000002,510000000841,
218,,Segment,2,2,Image 1,2,1,100000002,510000000844,
207,,Segment,2,1,Image 1,1,1,100000002,510000000847,
853,,Segment,2,0,Image 1,1,1,100000002,510000000871,
80,,Segment,2,2,Image 1,2,1,100000001,510000000887,
370,,Segment,2,1,Image 1,1,1,100000001,510000000904,
230,,Segment,2,0,Image 1,1,1,100000001,510000000920,
502,,Segment,2,4,Image 1,2,1,100000002,510000000951,
461,,Segment,2,3,Image 1,2,1,100000002,510000000960,
105,,Segment,2,2,Image 1,1,1,100000001,510000000963,
286,,Segment,2,4,Image 1,3,1,100000002,510000000968,
103,,Segment,2,9,Image 1,5,1,100000002,510000000971,
103,,Segment,2,8,Image 1,3,1,100000002,510000000973,
90,,Segment,2,4,Image 1,4,1,100000002,510000000977,
287,,Segment,2,2,Image 1,3,1,100000001,510000000988,
172,,Segment,2,1,Image 1,2,1,100000001,510000000995,
480,,Segment,2,0,Image 1,1,1,100000001,510000001061,
230,,Segment,2,3,Image 1,1,1,100000000,510000001067,
382,,Segment,2,2,Image 1,2,1,100000001,510000001090,
230,,Segment,2,1,Image 1,1,1,100000001,510000001096,
788,,Segment,2,5,Image 1,4,1,100000002,510000001126,
379,,Segment,2,6,Image 1,4,1,100000002,510000001143,
343,,Segment,2,2,Image 1,1,1,100000001,510000001161,
343,,Segment,2,6,Image 1,4,1,100000002,510000001178,
168,,Segment,2,5,Image 1,3,1,100000002,510000001182,
344,,Segment,2,2,Image 1,3,1,100000002,510000001194,
402,,Segment,2,1,Image 1,2,1,100000002,510000001204,
159,,Segment,2,7,Image 1,4,1,100000002,510000001207,
270,,Segment,2,1,Image 1,2,1,100000000,510000001216,
124,,Segment,2,2,Image 1,2,1,100000000,510000001219,
503,,Segment,2,2,Image 1,2,1,100000002,510000001223,
444,,Segment,2,1,Image 1,2,1,100000002,510000001240,
267,,Segment,2,1,Image 1,2,1,100000001,510000001247,
268,,Segment,2,2,Image 1,3,1,100000002,510000001251,
201,,Segment,2,2,Image 1,2,1,100000001,510000001255,
108,,Segment,2,2,Image 1,3,1,100000002,510000001260,
276,,Segment,2,2,Image 1,2,1,100000002,510000001267,
295,,Segment,2,5,Image 1,2,1,100000002,510000001273,
143,,Segment,2,4,Image 1,4,1,100000002,510000001277,
220,,Segment,2,1,Image 1,1,1,100000002,510000001293,
136,,Segment,2,1,Image 1,2,1,100000000,510000001304,
40,,Segment,2,0,Image 1,1,1,100000000,510000001319,
300,,Segment,2,4,Image 1,3,1,100000002,510000001330,
107,,Segment,2,1,Image 1,1,1,100000000,510000001334,
106,,Segment,2,6,Image 1,3,1,100000002,510000001336,
174,,Segment,2,0,Image 1,1,1,100000001,510000001392,
256,,Segment,2,1,Image 1,2,1,100000002,510000001403,
331,,Segment,2,2,Image 1,1,1,100000002,510000001409,
53,,Segment,2,0,Image 1,1,1,100000001,510000001416,
241,,Segment,2,0,Image 1,1,1,100000002,510000001444,
77,,Segment,2,1,Image 1,1,1,100000000,510000001454,
90,,Segment,2,5,Image 1,3,1,100000000,510000001455,
65,,Segment,2,1,Image 1,2,1,100000001,510000001456,
109,,Segment,2,5,Image 1,2,1,100000002,510000001458,
83,,Segment,2,7,Image 1,4,1,100000002,510000001460,
174,,Segment,2,4,Image 1,3,1,100000002,510000001464,
86,,Segment,2,8,Image 1,4,1,100000002,510000001465,
215,,Segment,2,3,Image 1,2,1,100000002,510000001466,
154,,Segment,2,4,Image 1,2,1,100000002,510000001467,
