
Segment Intensity Min Ch=4 Img=1
 ==================== 
Segment Intensity Min,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
0,,Segment,4,1,Image 1,2,1,100000000,510000000040,
0,,Segment,4,0,Image 1,1,1,100000000,510000000081,
0,,Segment,4,2,Image 1,1,1,100000000,510000000102,
0,,Segment,4,2,Image 1,2,1,100000000,510000000107,
6,,Segment,4,5,Image 1,1,1,100000002,510000000128,
2,,Segment,4,4,Image 1,1,1,100000002,510000000147,
0,,Segment,4,3,Image 1,1,1,100000002,510000000171,
9,,Segment,4,2,Image 1,1,1,100000002,510000000173,
0,,Segment,4,1,Image 1,1,1,100000002,510000000206,
7,,Segment,4,0,Image 1,1,1,100000002,510000000247,
0,,Segment,4,4,Image 1,2,1,100000002,510000000250,
0,,Segment,4,3,Image 1,2,1,100000002,510000000271,
0,,Segment,4,3,Image 1,2,1,100000002,510000000283,
5,,Segment,4,2,Image 1,2,1,100000002,510000000299,
7,,Segment,4,3,Image 1,3,1,100000002,510000000301,
0,,Segment,4,3,Image 1,2,1,100000001,510000000374,
5,,Segment,4,2,Image 1,2,1,100000001,510000000376,
0,,Segment,4,0,Image 1,1,1,100000001,510000000425,
4,,Segment,4,3,Image 1,3,1,100000001,510000000448,
0,,Segment,4,10,Image 1,4,1,100000002,510000000454,
3,,Segment,4,9,Image 1,4,1,100000002,510000000488,
8,,Segment,4,8,Image 1,4,1,100000002,510000000492,
5,,Segment,4,6,Image 1,4,1,100000002,510000000498,
4,,Segment,4,5,Image 1,4,1,100000002,510000000520,
4,,Segment,4,4,Image 1,3,1,100000002,510000000526,
3,,Segment,4,3,Image 1,3,1,100000002,510000000531,
0,,Segment,4,2,Image 1,2,1,100000002,510000000541,
0,,Segment,4,1,Image 1,2,1,100000002,510000000554,
0,,Segment,4,0,Image 1,1,1,100000002,510000000578,
0,,Segment,4,2,Image 1,3,1,100000001,510000000582,
3,,Segment,4,10,Image 1,5,1,100000002,510000000585,
0,,Segment,4,1,Image 1,1,1,100000001,510000000587,
0,,Segment,4,9,Image 1,5,1,100000002,510000000602,
0,,Segment,4,5,Image 1,4,1,100000000,510000000612,
0,,Segment,4,4,Image 1,3,1,100000000,510000000630,
0,,Segment,4,3,Image 1,2,1,100000000,510000000648,
4,,Segment,4,2,Image 1,1,1,100000000,510000000656,
0,,Segment,4,1,Image 1,1,1,100000000,510000000665,
0,,Segment,4,0,Image 1,1,1,100000000,510000000697,
0,,Segment,4,8,Image 1,5,1,100000002,510000000713,
0,,Segment,4,4,Image 1,2,1,100000000,510000000750,
0,,Segment,4,7,Image 1,5,1,100000002,510000000755,
10,,Segment,4,6,Image 1,5,1,100000002,510000000759,
0,,Segment,4,5,Image 1,3,1,100000002,510000000774,
0,,Segment,4,9,Image 1,4,1,100000002,510000000804,
4,,Segment,4,7,Image 1,3,1,100000002,510000000813,
13,,Segment,4,6,Image 1,3,1,100000002,510000000815,
19,,Segment,4,5,Image 1,3,1,100000002,510000000820,
13,,Segment,4,3,Image 1,3,1,100000002,510000000841,
10,,Segment,4,2,Image 1,2,1,100000002,510000000844,
11,,Segment,4,1,Image 1,1,1,100000002,510000000847,
13,,Segment,4,0,Image 1,1,1,100000002,510000000871,
0,,Segment,4,2,Image 1,2,1,100000001,510000000887,
0,,Segment,4,1,Image 1,1,1,100000001,510000000904,
