
Segment Center Intensity Max Ch=2 Img=1
 ==================== 
Segment Center Intensity Max,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
5,,Segment,2,2,Image 1,3,1,100000002,510000001194,
8,,Segment,2,1,Image 1,2,1,100000002,510000001204,
5,,Segment,2,7,Image 1,4,1,100000002,510000001207,
5,,Segment,2,1,Image 1,2,1,100000000,510000001216,
2,,Segment,2,2,Image 1,2,1,100000000,510000001219,
4,,Segment,2,2,Image 1,2,1,100000002,510000001223,
16,,Segment,2,1,Image 1,2,1,100000002,510000001240,
7,,Segment,2,1,Image 1,2,1,100000001,510000001247,
5,,Segment,2,2,Image 1,3,1,100000002,510000001251,
92,,Segment,2,2,Image 1,2,1,100000001,510000001255,
10,,Segment,2,2,Image 1,3,1,100000002,510000001260,
11,,Segment,2,2,Image 1,2,1,100000002,510000001267,
4,,Segment,2,5,Image 1,2,1,100000002,510000001273,
4,,Segment,2,4,Image 1,4,1,100000002,510000001277,
16,,Segment,2,1,Image 1,1,1,100000002,510000001293,
0,,Segment,2,1,Image 1,2,1,100000000,510000001304,
0,,Segment,2,0,Image 1,1,1,100000000,510000001319,
8,,Segment,2,4,Image 1,3,1,100000002,510000001330,
1,,Segment,2,1,Image 1,1,1,100000000,510000001334,
4,,Segment,2,6,Image 1,3,1,100000002,510000001336,
16,,Segment,2,0,Image 1,1,1,100000001,510000001392,
29,,Segment,2,1,Image 1,2,1,100000002,510000001403,
17,,Segment,2,2,Image 1,1,1,100000002,510000001409,
2,,Segment,2,0,Image 1,1,1,100000001,510000001416,
3,,Segment,2,0,Image 1,1,1,100000002,510000001444,
1,,Segment,2,1,Image 1,1,1,100000000,510000001454,
1,,Segment,2,5,Image 1,3,1,100000000,510000001455,
2,,Segment,2,1,Image 1,2,1,100000001,510000001456,
2,,Segment,2,5,Image 1,2,1,100000002,510000001458,
2,,Segment,2,7,Image 1,4,1,100000002,510000001460,
4,,Segment,2,4,Image 1,3,1,100000002,510000001464,
9,,Segment,2,8,Image 1,4,1,100000002,510000001465,
7,,Segment,2,3,Image 1,2,1,100000002,510000001466,
7,,Segment,2,4,Image 1,2,1,100000002,510000001467,
