
Segment Center Intensity Median Ch=2 Img=1
 ==================== 
Segment Center Intensity Median,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
1.00391,,Segment,2,1,Image 1,2,1,100000000,510000000040,
1.00391,,Segment,2,0,Image 1,1,1,100000000,510000000081,
2.00391,,Segment,2,2,Image 1,1,1,100000000,510000000102,
1.00195,,Segment,2,2,Image 1,2,1,100000000,510000000107,
2.00391,,Segment,2,5,Image 1,1,1,100000002,510000000128,
2.00391,,Segment,2,4,Image 1,1,1,100000002,510000000147,
5.03125,,Segment,2,3,Image 1,1,1,100000002,510000000171,
21,,Segment,2,2,Image 1,1,1,100000002,510000000173,
3.01562,,Segment,2,1,Image 1,1,1,100000002,510000000206,
2.00781,,Segment,2,0,Image 1,1,1,100000002,510000000247,
3.00195,,Segment,2,4,Image 1,2,1,100000002,510000000250,
2.51562,,Segment,2,3,Image 1,2,1,100000002,510000000271,
10.0156,,Segment,2,3,Image 1,2,1,100000002,510000000283,
6.01562,,Segment,2,2,Image 1,2,1,100000002,510000000299,
3.00098,,Segment,2,3,Image 1,3,1,100000002,510000000301,
2.00781,,Segment,2,3,Image 1,2,1,100000001,510000000374,
1,,Segment,2,2,Image 1,2,1,100000001,510000000376,
3.01562,,Segment,2,0,Image 1,1,1,100000001,510000000425,
5.01562,,Segment,2,3,Image 1,3,1,100000001,510000000448,
2.00195,,Segment,2,10,Image 1,4,1,100000002,510000000454,
3.00781,,Segment,2,9,Image 1,4,1,100000002,510000000488,
2.00195,,Segment,2,8,Image 1,4,1,100000002,510000000492,
5.50781,,Segment,2,6,Image 1,4,1,100000002,510000000498,
3.00781,,Segment,2,5,Image 1,4,1,100000002,510000000520,
6.00781,,Segment,2,4,Image 1,3,1,100000002,510000000526,
1.00195,,Segment,2,3,Image 1,3,1,100000002,510000000531,
2.00391,,Segment,2,2,Image 1,2,1,100000002,510000000541,
3.00781,,Segment,2,1,Image 1,2,1,100000002,510000000554,
4.01562,,Segment,2,0,Image 1,1,1,100000002,510000000578,
1.00195,,Segment,2,2,Image 1,3,1,100000001,510000000582,
2.50391,,Segment,2,10,Image 1,5,1,100000002,510000000585,
2.00195,,Segment,2,1,Image 1,1,1,100000001,510000000587,
2.00781,,Segment,2,9,Image 1,5,1,100000002,510000000602,
0.000976562,,Segment,2,5,Image 1,4,1,100000000,510000000612,
1.00195,,Segment,2,4,Image 1,3,1,100000000,510000000630,
1.00195,,Segment,2,3,Image 1,2,1,100000000,510000000648,
2.00391,,Segment,2,2,Image 1,1,1,100000000,510000000656,
1.00391,,Segment,2,1,Image 1,1,1,100000000,510000000665,
1.00195,,Segment,2,0,Image 1,1,1,100000000,510000000697,
4.00391,,Segment,2,8,Image 1,5,1,100000002,510000000713,
