
Segment Intensity Max Ch=1 Img=1
 ==================== 
Segment Intensity Max,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
85,,Segment,1,1,Image 1,2,1,100000000,510000000040,
84,,Segment,1,0,Image 1,1,1,100000000,510000000081,
108,,Segment,1,2,Image 1,1,1,100000000,510000000102,
92,,Segment,1,2,Image 1,2,1,100000000,510000000107,
106,,Segment,1,5,Image 1,1,1,100000002,510000000128,
106,,Segment,1,4,Image 1,1,1,100000002,510000000147,
108,,Segment,1,3,Image 1,1,1,100000002,510000000171,
84,,Segment,1,2,Image 1,1,1,100000002,510000000173,
143,,Segment,1,1,Image 1,1,1,100000002,510000000206,
139,,Segment,1,0,Image 1,1,1,100000002,510000000247,
79,,Segment,1,4,Image 1,2,1,100000002,510000000250,
109,,Segment,1,3,Image 1,2,1,100000002,510000000271,
109,,Segment,1,3,Image 1,2,1,100000002,510000000283,
109,,Segment,1,2,Image 1,2,1,100000002,510000000299,
109,,Segment,1,3,Image 1,3,1,100000002,510000000301,
132,,Segment,1,3,Image 1,2,1,100000001,510000000374,
94,,Segment,1,2,Image 1,2,1,100000001,510000000376,
110,,Segment,1,0,Image 1,1,1,100000001,510000000425,
95,,Segment,1,3,Image 1,3,1,100000001,510000000448,
92,,Segment,1,10,Image 1,4,1,100000002,510000000454,
92,,Segment,1,9,Image 1,4,1,100000002,510000000488,
93,,Segment,1,8,Image 1,4,1,100000002,510000000492,
73,,Segment,1,6,Image 1,4,1,100000002,510000000498,
75,,Segment,1,5,Image 1,4,1,100000002,510000000520,
81,,Segment,1,4,Image 1,3,1,100000002,510000000526,
81,,Segment,1,3,Image 1,3,1,100000002,510000000531,
116,,Segment,1,2,Image 1,2,1,100000002,510000000541,
110,,Segment,1,1,Image 1,2,1,100000002,510000000554,
130,,Segment,1,0,Image 1,1,1,100000002,510000000578,
70,,Segment,1,2,Image 1,3,1,100000001,510000000582,
93,,Segment,1,10,Image 1,5,1,100000002,510000000585,
71,,Segment,1,1,Image 1,1,1,100000001,510000000587,
83,,Segment,1,9,Image 1,5,1,100000002,510000000602,
99,,Segment,1,5,Image 1,4,1,100000000,510000000612,
97,,Segment,1,4,Image 1,3,1,100000000,510000000630,
109,,Segment,1,3,Image 1,2,1,100000000,510000000648,
119,,Segment,1,2,Image 1,1,1,100000000,510000000656,
145,,Segment,1,1,Image 1,1,1,100000000,510000000665,
125,,Segment,1,0,Image 1,1,1,100000000,510000000697,
93,,Segment,1,8,Image 1,5,1,100000002,510000000713,
106,,Segment,1,4,Image 1,2,1,100000000,510000000750,
134,,Segment,1,7,Image 1,5,1,100000002,510000000755,
60,,Segment,1,6,Image 1,5,1,100000002,510000000759,
107,,Segment,1,5,Image 1,3,1,100000002,510000000774,
133,,Segment,1,9,Image 1,4,1,100000002,510000000804,
78,,Segment,1,7,Image 1,3,1,100000002,510000000813,
143,,Segment,1,6,Image 1,3,1,100000002,510000000815,
172,,Segment,1,5,Image 1,3,1,100000002,510000000820,
163,,Segment,1,3,Image 1,3,1,100000002,510000000841,
118,,Segment,1,2,Image 1,2,1,100000002,510000000844,
118,,Segment,1,1,Image 1,1,1,100000002,510000000847,
156,,Segment,1,0,Image 1,1,1,100000002,510000000871,
93,,Segment,1,2,Image 1,2,1,100000001,510000000887,
93,,Segment,1,1,Image 1,1,1,100000001,510000000904,
91,,Segment,1,0,Image 1,1,1,100000001,510000000920,
103,,Segment,1,4,Image 1,2,1,100000002,510000000951,
103,,Segment,1,3,Image 1,2,1,100000002,510000000960,
93,,Segment,1,2,Image 1,1,1,100000001,510000000963,
103,,Segment,1,4,Image 1,3,1,100000002,510000000968,
93,,Segment,1,9,Image 1,5,1,100000002,510000000971,
69,,Segment,1,8,Image 1,3,1,100000002,510000000973,
81,,Segment,1,4,Image 1,4,1,100000002,510000000977,
109,,Segment,1,2,Image 1,3,1,100000001,510000000988,
109,,Segment,1,1,Image 1,2,1,100000001,510000000995,
125,,Segment,1,0,Image 1,1,1,100000001,510000001061,
129,,Segment,1,3,Image 1,1,1,100000000,510000001067,
121,,Segment,1,2,Image 1,2,1,100000001,510000001090,
121,,Segment,1,1,Image 1,1,1,100000001,510000001096,
170,,Segment,1,5,Image 1,4,1,100000002,510000001126,
143,,Segment,1,6,Image 1,4,1,100000002,510000001143,
121,,Segment,1,2,Image 1,1,1,100000001,510000001161,
114,,Segment,1,6,Image 1,4,1,100000002,510000001178,
119,,Segment,1,5,Image 1,3,1,100000002,510000001182,
125,,Segment,1,2,Image 1,3,1,100000002,510000001194,
125,,Segment,1,1,Image 1,2,1,100000002,510000001204,
78,,Segment,1,7,Image 1,4,1,100000002,510000001207,
125,,Segment,1,1,Image 1,2,1,100000000,510000001216,
99,,Segment,1,2,Image 1,2,1,100000000,510000001219,
115,,Segment,1,2,Image 1,2,1,100000002,510000001223,
110,,Segment,1,1,Image 1,2,1,100000002,510000001240,
90,,Segment,1,1,Image 1,2,1,100000001,510000001247,
97,,Segment,1,2,Image 1,3,1,100000002,510000001251,
123,,Segment,1,2,Image 1,2,1,100000001,510000001255,
82,,Segment,1,2,Image 1,3,1,100000002,510000001260,
125,,Segment,1,2,Image 1,2,1,100000002,510000001267,
107,,Segment,1,5,Image 1,2,1,100000002,510000001273,
163,,Segment,1,4,Image 1,4,1,100000002,510000001277,
110,,Segment,1,1,Image 1,1,1,100000002,510000001293,
70,,Segment,1,1,Image 1,2,1,100000000,510000001304,
63,,Segment,1,0,Image 1,1,1,100000000,510000001319,
102,,Segment,1,4,Image 1,3,1,100000002,510000001330,
84,,Segment,1,1,Image 1,1,1,100000000,510000001334,
173,,Segment,1,6,Image 1,3,1,100000002,510000001336,
112,,Segment,1,0,Image 1,1,1,100000001,510000001392,
89,,Segment,1,1,Image 1,2,1,100000002,510000001403,
118,,Segment,1,2,Image 1,1,1,100000002,510000001409,
126,,Segment,1,0,Image 1,1,1,100000001,510000001416,
149,,Segment,1,0,Image 1,1,1,100000002,510000001444,
84,,Segment,1,1,Image 1,1,1,100000000,510000001454,
34,,Segment,1,5,Image 1,3,1,100000000,510000001455,
70,,Segment,1,1,Image 1,2,1,100000001,510000001456,
119,,Segment,1,5,Image 1,2,1,100000002,510000001458,
93,,Segment,1,7,Image 1,4,1,100000002,510000001460,
170,,Segment,1,4,Image 1,3,1,100000002,510000001464,
73,,Segment,1,8,Image 1,4,1,100000002,510000001465,
105,,Segment,1,3,Image 1,2,1,100000002,510000001466,
