
Spine Center Intensity Median Ch=3 Img=1
 ==================== 
Spine Center Intensity Median,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
0,,Spine,3,3,Image 1,2,1,100000001,610000001619,
14.0313,,Spine,3,2,Image 1,2,1,100000001,610000001622,
0,,Spine,3,0,Image 1,1,1,100000002,610000001625,
0,,Spine,3,2,Image 1,3,1,100000002,610000001631,
0,,Spine,3,3,Image 1,2,1,100000001,610000001639,
0,,Spine,3,2,Image 1,2,1,100000002,610000001642,
0,,Spine,3,2,Image 1,3,1,100000002,610000001646,
0,,Spine,3,2,Image 1,1,1,100000000,610000001648,
0,,Spine,3,3,Image 1,1,1,100000002,610000001650,
0,,Spine,3,2,Image 1,2,1,100000001,610000001652,
0,,Spine,3,0,Image 1,1,1,100000002,610000001655,
0,,Spine,3,0,Image 1,1,1,100000002,610000001661,
0,,Spine,3,1,Image 1,1,1,100000002,610000001665,
0,,Spine,3,2,Image 1,3,1,100000002,610000001668,
0,,Spine,3,0,Image 1,1,1,100000002,610000001670,
0,,Spine,3,0,Image 1,1,1,100000002,610000001673,
0,,Spine,3,2,Image 1,2,1,100000001,610000001676,
0,,Spine,3,1,Image 1,1,1,100000002,610000001680,
0,,Spine,3,3,Image 1,2,1,100000002,610000001686,
0,,Spine,3,0,Image 1,1,1,100000002,610000001688,
0,,Spine,3,4,Image 1,2,1,100000002,610000001690,
0,,Spine,3,2,Image 1,2,1,100000001,610000001692,
0.0078125,,Spine,3,0,Image 1,1,1,100000002,610000001694,
0,,Spine,3,0,Image 1,1,1,100000002,610000001699,
0,,Spine,3,4,Image 1,3,1,100000000,610000001702,
0,,Spine,3,0,Image 1,1,1,100000002,610000001709,
0,,Spine,3,3,Image 1,2,1,100000001,610000001712,
0,,Spine,3,0,Image 1,1,1,100000002,610000001716,
0,,Spine,3,0,Image 1,1,1,100000002,610000001719,
0,,Spine,3,0,Image 1,1,1,100000002,610000001728,
0,,Spine,3,2,Image 1,1,1,100000000,610000001739,
0,,Spine,3,4,Image 1,3,1,100000000,610000001740,
0,,Spine,3,4,Image 1,2,1,100000000,610000001741,
0,,Spine,3,1,Image 1,2,1,100000001,610000001742,
0,,Spine,3,0,Image 1,1,1,100000001,610000001743,
0,,Spine,3,0,Image 1,1,1,100000001,610000001749,
3.00391,,Spine,3,0,Image 1,1,1,100000001,610000001750,
0,,Spine,3,4,Image 1,1,1,100000002,610000001751,
0,,Spine,3,3,Image 1,2,1,100000002,610000001752,
0,,Spine,3,1,Image 1,1,1,100000002,610000001753,
0,,Spine,3,1,Image 1,1,1,100000002,610000001754,
0,,Spine,3,2,Image 1,2,1,100000002,610000001755,
0,,Spine,3,0,Image 1,1,1,100000002,610000001756,
0,,Spine,3,9,Image 1,5,1,100000002,610000001760,
0,,Spine,3,4,Image 1,2,1,100000002,610000001761,
0,,Spine,3,2,Image 1,2,1,100000002,610000001762,
22.5156,,Spine,3,6,Image 1,4,1,100000002,610000001763,
0,,Spine,3,3,Image 1,3,1,100000002,610000001764,
8.01562,,Spine,3,6,Image 1,4,1,100000002,610000001765,
0,,Spine,3,4,Image 1,2,1,100000002,610000001766,
21.0078,,Spine,3,2,Image 1,1,1,100000002,610000001767,
0,,Spine,3,0,Image 1,1,1,100000002,610000001768,
0,,Spine,3,0,Image 1,1,1,100000002,610000001769,
0,,Spine,3,0,Image 1,1,1,100000002,610000001771,
