
Spine Intensity Max Ch=3 Img=1
 ==================== 
Spine Intensity Max,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
0,,Spine,3,4,Image 1,2,1,100000003,610000002444,
0,,Spine,3,6,Image 1,2,1,100000001,610000002447,
0,,Spine,3,0,Image 1,1,1,100000000,610000002452,
0,,Spine,3,5,Image 1,2,1,100000003,610000002455,
0,,Spine,3,9,Image 1,3,1,100000001,610000002459,
0,,Spine,3,0,Image 1,1,1,100000002,610000002462,
0,,Spine,3,0,Image 1,1,1,100000001,610000002466,
67,,Spine,3,0,Image 1,1,1,100000000,610000002469,
0,,Spine,3,0,Image 1,1,1,100000002,610000002473,
54,,Spine,3,5,Image 1,2,1,100000001,610000002476,
0,,Spine,3,0,Image 1,1,1,100000002,610000002480,
0,,Spine,3,6,Image 1,3,1,100000002,610000002485,
0,,Spine,3,0,Image 1,1,1,100000002,610000002488,
0,,Spine,3,0,Image 1,1,1,100000000,610000002492,
0,,Spine,3,3,Image 1,2,1,100000002,610000002494,
0,,Spine,3,0,Image 1,1,1,100000002,610000002496,
0,,Spine,3,6,Image 1,2,1,100000001,610000002498,
19,,Spine,3,6,Image 1,4,1,100000002,610000002503,
0,,Spine,3,5,Image 1,3,1,100000001,610000002505,
0,,Spine,3,8,Image 1,4,1,100000001,610000002509,
25,,Spine,3,3,Image 1,2,1,100000002,610000002511,
0,,Spine,3,0,Image 1,1,1,100000001,610000002515,
50,,Spine,3,0,Image 1,1,1,100000002,610000002518,
0,,Spine,3,0,Image 1,1,1,100000000,610000002521,
0,,Spine,3,0,Image 1,1,1,100000003,610000002525,
0,,Spine,3,5,Image 1,3,1,100000000,610000002527,
0,,Spine,3,0,Image 1,1,1,100000001,610000002530,
0,,Spine,3,0,Image 1,1,1,100000001,610000002533,
0,,Spine,3,0,Image 1,1,1,100000002,610000002536,
0,,Spine,3,10,Image 1,4,1,100000000,610000002538,
29,,Spine,3,5,Image 1,4,1,100000002,610000002541,
0,,Spine,3,4,Image 1,4,1,100000002,610000002543,
33,,Spine,3,0,Image 1,1,1,100000000,610000002547,
0,,Spine,3,0,Image 1,1,1,100000002,610000002551,
0,,Spine,3,6,Image 1,3,1,100000002,610000002557,
0,,Spine,3,3,Image 1,2,1,100000002,610000002559,
0,,Spine,3,0,Image 1,1,1,100000000,610000002561,
50,,Spine,3,2,Image 1,3,1,100000002,610000002563,
52,,Spine,3,4,Image 1,3,1,100000002,610000002568,
40,,Spine,3,6,Image 1,4,1,100000002,610000002571,
0,,Spine,3,6,Image 1,2,1,100000001,610000002573,
0,,Spine,3,10,Image 1,4,1,100000000,610000002575,
0,,Spine,3,6,Image 1,3,1,100000002,610000002580,
0,,Spine,3,11,Image 1,6,1,100000000,610000002582,
0,,Spine,3,2,Image 1,1,1,100000002,610000002584,
0,,Spine,3,0,Image 1,1,1,100000001,610000002586,
0,,Spine,3,0,Image 1,1,1,100000000,610000002588,
31,,Spine,3,0,Image 1,1,1,100000000,610000002590,
0,,Spine,3,0,Image 1,1,1,100000003,610000002592,
42,,Spine,3,0,Image 1,1,1,100000002,610000002595,
0,,Spine,3,9,Image 1,4,1,100000001,610000002598,
23,,Spine,3,0,Image 1,1,1,100000002,610000002601,
0,,Spine,3,0,Image 1,1,1,100000002,610000002606,
0,,Spine,3,0,Image 1,1,1,100000002,610000002609,
0,,Spine,3,11,Image 1,6,1,100000000,610000002612,
0,,Spine,3,8,Image 1,2,1,100000001,610000002615,
0,,Spine,3,0,Image 1,1,1,100000003,610000002618,
0,,Spine,3,0,Image 1,1,1,100000001,610000002620,
0,,Spine,3,0,Image 1,1,1,100000000,610000002623,
0,,Spine,3,0,Image 1,1,1,100000000,610000002626,
37,,Spine,3,8,Image 1,5,1,100000002,610000002628,
0,,Spine,3,0,Image 1,1,1,100000002,610000002630,
0,,Spine,3,0,Image 1,1,1,100000002,610000002632,
0,,Spine,3,0,Image 1,1,1,100000001,610000002635,
48,,Spine,3,0,Image 1,1,1,100000002,610000002638,
52,,Spine,3,4,Image 1,3,1,100000002,610000002641,
0,,Spine,3,3,Image 1,1,1,100000000,610000002644,
0,,Spine,3,0,Image 1,1,1,100000002,610000002650,
50,,Spine,3,0,Image 1,1,1,100000002,610000002652,
0,,Spine,3,0,Image 1,1,1,100000002,610000002658,
0,,Spine,3,0,Image 1,1,1,100000002,610000002661,
0,,Spine,3,5,Image 1,4,1,100000002,610000002667,
0,,Spine,3,0,Image 1,1,1,100000002,610000002669,
0,,Spine,3,6,Image 1,3,1,100000002,610000002679,
7,,Spine,3,6,Image 1,4,1,100000002,610000002682,
0,,Spine,3,11,Image 1,6,1,100000000,610000002713,
0,,Spine,3,11,Image 1,5,1,100000000,610000002714,
49,,Spine,3,10,Image 1,4,1,100000000,610000002715,
49,,Spine,3,10,Image 1,4,1,100000000,610000002716,
74,,Spine,3,8,Image 1,4,1,100000000,610000002717,
28,,Spine,3,8,Image 1,4,1,100000000,610000002718,
50,,Spine,3,8,Image 1,4,1,100000000,610000002719,
0,,Spine,3,6,Image 1,4,1,100000000,610000002720,
0,,Spine,3,6,Image 1,4,1,100000000,610000002721,
0,,Spine,3,6,Image 1,4,1,100000000,610000002722,
0,,Spine,3,5,Image 1,3,1,100000000,610000002723,
38,,Spine,3,6,Image 1,2,1,100000000,610000002724,
0,,Spine,3,0,Image 1,1,1,100000000,610000002725,
0,,Spine,3,0,Image 1,1,1,100000000,610000002727,
0,,Spine,3,6,Image 1,3,1,100000001,610000002733,
0,,Spine,3,9,Image 1,3,1,100000001,610000002734,
0,,Spine,3,8,Image 1,3,1,100000001,610000002735,
0,,Spine,3,7,Image 1,3,1,100000001,610000002736,
0,,Spine,3,7,Image 1,3,1,100000001,610000002737,
0,,Spine,3,6,Image 1,2,1,100000001,610000002738,
0,,Spine,3,6,Image 1,2,1,100000001,610000002739,
0,,Spine,3,6,Image 1,2,1,100000001,610000002740,
0,,Spine,3,5,Image 1,2,1,100000001,610000002741,
0,,Spine,3,5,Image 1,3,1,100000001,610000002742,
0,,Spine,3,0,Image 1,1,1,100000001,610000002743,
25,,Spine,3,3,Image 1,2,1,100000002,610000002745,
25,,Spine,3,3,Image 1,2,1,100000002,610000002746,
0,,Spine,3,7,Image 1,4,1,100000002,610000002747,
0,,Spine,3,6,Image 1,4,1,100000002,610000002748,
0,,Spine,3,6,Image 1,4,1,100000002,610000002749,
0,,Spine,3,4,Image 1,3,1,100000002,610000002750,
0,,Spine,3,4,Image 1,4,1,100000002,610000002751,
0,,Spine,3,3,Image 1,2,1,100000002,610000002752,
0,,Spine,3,3,Image 1,3,1,100000002,610000002753,
0,,Spine,3,2,Image 1,2,1,100000002,610000002754,
0,,Spine,3,2,Image 1,2,1,100000002,610000002755,
32,,Spine,3,0,Image 1,1,1,100000002,610000002756,
0,,Spine,3,0,Image 1,1,1,100000002,610000002757,
0,,Spine,3,5,Image 1,3,1,100000002,610000002759,
0,,Spine,3,5,Image 1,3,1,100000002,610000002760,
0,,Spine,3,5,Image 1,4,1,100000002,610000002761,
0,,Spine,3,4,Image 1,3,1,100000002,610000002762,
94,,Spine,3,3,Image 1,3,1,100000002,610000002763,
0,,Spine,3,2,Image 1,2,1,100000002,610000002764,
0,,Spine,3,1,Image 1,2,1,100000002,610000002765,
0,,Spine,3,1,Image 1,1,1,100000002,610000002766,
0,,Spine,3,1,Image 1,1,1,100000002,610000002767,
16,,Spine,3,0,Image 1,1,1,100000002,610000002768,
0,,Spine,3,6,Image 1,3,1,100000002,610000002771,
0,,Spine,3,6,Image 1,4,1,100000002,610000002772,
0,,Spine,3,6,Image 1,2,1,100000003,610000002775,
0,,Spine,3,6,Image 1,2,1,100000003,610000002776,
0,,Spine,3,6,Image 1,2,1,100000003,610000002777,
0,,Spine,3,0,Image 1,1,1,100000003,610000002783,
