
Segment Time
 ==================== 
Segment Time,Unit,Category,Depth,Level,Time,FilamentID,ID,
0,s,Segment,3,2,1,100000002,510000000019,
0,s,Segment,2,2,1,100000002,510000000021,
0,s,Segment,1,2,1,100000002,510000000030,
0,s,Segment,0,1,1,100000002,510000000113,
0,s,Segment,8,5,1,100000002,510000000132,
0,s,Segment,7,4,1,100000002,510000000154,
0,s,Segment,6,4,1,100000002,510000000167,
0,s,Segment,5,4,1,100000002,510000000172,
0,s,Segment,4,3,1,100000002,510000000182,
0,s,Segment,3,3,1,100000002,510000000184,
0,s,Segment,8,4,1,100000002,510000000186,
0,s,Segment,5,5,1,100000002,510000000193,
0,s,Segment,4,4,1,100000002,510000000210,
0,s,Segment,7,5,1,100000002,510000000214,
0,s,Segment,5,4,1,100000002,510000000216,
0,s,Segment,3,3,1,100000002,510000000226,
0,s,Segment,2,3,1,100000002,510000000229,
0,s,Segment,5,3,1,100000002,510000000232,
0,s,Segment,6,5,1,100000002,510000000237,
0,s,Segment,2,2,1,100000002,510000000245,
0,s,Segment,1,1,1,100000002,510000000250,
0,s,Segment,3,4,1,100000002,510000000253,
0,s,Segment,11,7,1,100000002,510000000276,
0,s,Segment,10,7,1,100000002,510000000290,
0,s,Segment,9,7,1,100000002,510000000302,
0,s,Segment,8,6,1,100000002,510000000304,
0,s,Segment,7,6,1,100000002,510000000317,
0,s,Segment,6,5,1,100000002,510000000321,
0,s,Segment,5,4,1,100000002,510000000336,
0,s,Segment,4,4,1,100000002,510000000353,
0,s,Segment,3,3,1,100000002,510000000368,
0,s,Segment,1,2,1,100000002,510000000380,
0,s,Segment,0,1,1,100000002,510000000401,
0,s,Segment,11,8,1,100000002,510000000427,
0,s,Segment,9,6,1,100000002,510000000432,
0,s,Segment,8,7,1,100000002,510000000434,
0,s,Segment,11,6,1,100000000,510000000455,
0,s,Segment,10,5,1,100000000,510000000459,
0,s,Segment,9,5,1,100000000,510000000504,
0,s,Segment,8,4,1,100000000,510000000530,
0,s,Segment,7,3,1,100000000,510000000535,
0,s,Segment,6,3,1,100000000,510000000540,
0,s,Segment,5,3,1,100000000,510000000549,
0,s,Segment,4,2,1,100000000,510000000558,
0,s,Segment,3,1,1,100000000,510000000564,
0,s,Segment,2,1,1,100000000,510000000568,
0,s,Segment,1,1,1,100000000,510000000603,
0,s,Segment,0,1,1,100000000,510000000632,
0,s,Segment,10,6,1,100000000,510000000654,
0,s,Segment,11,5,1,100000000,510000000661,
0,s,Segment,11,4,1,100000001,510000000665,
0,s,Segment,10,4,1,100000001,510000000675,
0,s,Segment,9,4,1,100000001,510000000681,
0,s,Segment,8,3,1,100000001,510000000687,
0,s,Segment,7,3,1,100000001,510000000709,
0,s,Segment,6,3,1,100000001,510000000724,
0,s,Segment,5,2,1,100000001,510000000781,
0,s,Segment,4,2,1,100000001,510000000783,
0,s,Segment,2,1,1,100000001,510000000787,
0,s,Segment,1,1,1,100000001,510000000790,
0,s,Segment,0,1,1,100000001,510000000806,
0,s,Segment,9,3,1,100000001,510000000841,
0,s,Segment,10,5,1,100000001,510000000844,
0,s,Segment,8,4,1,100000001,510000000850,
0,s,Segment,10,4,1,100000000,510000000866,
0,s,Segment,9,4,1,100000000,510000000874,
0,s,Segment,10,5,1,100000000,510000000882,
0,s,Segment,9,3,1,100000001,510000000950,
0,s,Segment,8,2,1,100000001,510000000963,
0,s,Segment,7,2,1,100000001,510000000968,
0,s,Segment,6,2,1,100000001,510000000985,
0,s,Segment,10,4,1,100000000,510000000995,
0,s,Segment,9,3,1,100000000,510000000997,
0,s,Segment,8,3,1,100000000,510000001002,
0,s,Segment,7,5,1,100000000,510000001007,
0,s,Segment,6,4,1,100000000,510000001029,
0,s,Segment,7,3,1,100000000,510000001033,
0,s,Segment,6,2,1,100000000,510000001055,
0,s,Segment,5,2,1,100000000,510000001069,
0,s,Segment,7,4,1,100000003,510000001087,
0,s,Segment,6,3,1,100000003,510000001098,
0,s,Segment,5,2,1,100000003,510000001134,
0,s,Segment,4,2,1,100000003,510000001155,
0,s,Segment,3,1,1,100000003,510000001167,
0,s,Segment,1,1,1,100000003,510000001185,
0,s,Segment,0,1,1,100000003,510000001208,
0,s,Segment,10,3,1,100000000,510000001222,
0,s,Segment,7,4,1,100000001,510000001245,
0,s,Segment,6,3,1,100000000,510000001254,
0,s,Segment,7,4,1,100000000,510000001259,
0,s,Segment,7,3,1,100000003,510000001264,
0,s,Segment,9,2,1,100000001,510000001276,
0,s,Segment,7,3,1,100000001,510000001297,
0,s,Segment,5,3,1,100000002,510000001333,
0,s,Segment,4,3,1,100000002,510000001346,
0,s,Segment,6,2,1,100000003,510000001357,
0,s,Segment,8,3,1,100000001,510000001364,
0,s,Segment,6,5,1,100000002,510000001367,
0,s,Segment,5,4,1,100000002,510000001381,
0,s,Segment,7,4,1,100000002,510000001384,
0,s,Segment,6,4,1,100000002,510000001387,
0,s,Segment,6,4,1,100000002,510000001392,
0,s,Segment,4,1,1,100000000,510000001394,
0,s,Segment,3,2,1,100000003,510000001437,
0,s,Segment,2,2,1,100000000,510000001440,
0,s,Segment,6,3,1,100000002,510000001448,
0,s,Segment,5,3,1,100000002,510000001450,
0,s,Segment,4,2,1,100000002,510000001461,
0,s,Segment,3,2,1,100000002,510000001485,
0,s,Segment,2,2,1,100000002,510000001497,
0,s,Segment,1,1,1,100000002,510000001505,
0,s,Segment,0,1,1,100000002,510000001524,
0,s,Segment,6,4,1,100000002,510000001543,
0,s,Segment,0,1,1,100000001,510000001585,
0,s,Segment,5,2,1,100000002,510000001599,
0,s,Segment,4,3,1,100000002,510000001605,
0,s,Segment,5,3,1,100000003,510000001610,
0,s,Segment,3,3,1,100000001,510000001614,
0,s,Segment,2,2,1,100000001,510000001623,
0,s,Segment,5,3,1,100000001,510000001637,
0,s,Segment,0,1,1,100000000,510000001687,
0,s,Segment,3,4,1,100000002,510000001699,
0,s,Segment,3,2,1,100000001,510000001707,
0,s,Segment,3,3,1,100000002,510000001715,
0,s,Segment,4,1,1,100000003,510000001722,
0,s,Segment,1,2,1,100000000,510000001728,
0,s,Segment,4,4,1,100000003,510000001735,
0,s,Segment,3,3,1,100000003,510000001747,
0,s,Segment,1,2,1,100000003,510000001759,
