
Soma Intensity Mean Ch=5 Img=1
 ==================== 
Soma Intensity Mean,Unit,Category,Channel,Image,Time,FilamentID,ID,
0.0577243,,Soma,5,Image 1,1,100000000,800000000,
0.064902,,Soma,5,Image 1,1,100000001,800000001,
0.308192,,Soma,5,Image 1,1,100000002,800000002,
0,,Soma,5,Image 1,1,100000003,800000003,
