
Segment Center Intensity StdDev Ch=3 Img=1
 ==================== 
Segment Center Intensity StdDev,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
0,,Segment,3,3,Image 1,2,1,100000002,510000000019,
0,,Segment,3,2,Image 1,2,1,100000002,510000000021,
0,,Segment,3,1,Image 1,2,1,100000002,510000000030,
0,,Segment,3,0,Image 1,1,1,100000002,510000000113,
18.1006,,Segment,3,8,Image 1,5,1,100000002,510000000132,
0,,Segment,3,7,Image 1,4,1,100000002,510000000154,
0,,Segment,3,6,Image 1,4,1,100000002,510000000167,
1.86339,,Segment,3,5,Image 1,4,1,100000002,510000000172,
0,,Segment,3,4,Image 1,3,1,100000002,510000000182,
0,,Segment,3,3,Image 1,3,1,100000002,510000000184,
0,,Segment,3,8,Image 1,4,1,100000002,510000000186,
0,,Segment,3,5,Image 1,5,1,100000002,510000000193,
0,,Segment,3,4,Image 1,4,1,100000002,510000000210,
0,,Segment,3,7,Image 1,5,1,100000002,510000000214,
0,,Segment,3,5,Image 1,4,1,100000002,510000000216,
0,,Segment,3,3,Image 1,3,1,100000002,510000000226,
0,,Segment,3,2,Image 1,3,1,100000002,510000000229,
16.6189,,Segment,3,5,Image 1,3,1,100000002,510000000232,
0,,Segment,3,6,Image 1,5,1,100000002,510000000237,
0,,Segment,3,2,Image 1,2,1,100000002,510000000245,
0,,Segment,3,1,Image 1,1,1,100000002,510000000250,
20.8926,,Segment,3,3,Image 1,4,1,100000002,510000000253,
5.64314,,Segment,3,11,Image 1,7,1,100000002,510000000276,
0,,Segment,3,10,Image 1,7,1,100000002,510000000290,
0,,Segment,3,9,Image 1,7,1,100000002,510000000302,
0,,Segment,3,8,Image 1,6,1,100000002,510000000304,
0,,Segment,3,7,Image 1,6,1,100000002,510000000317,
7.49933,,Segment,3,6,Image 1,5,1,100000002,510000000321,
0.968246,,Segment,3,5,Image 1,4,1,100000002,510000000336,
0,,Segment,3,4,Image 1,4,1,100000002,510000000353,
0,,Segment,3,3,Image 1,3,1,100000002,510000000368,
0,,Segment,3,1,Image 1,2,1,100000002,510000000380,
0,,Segment,3,0,Image 1,1,1,100000002,510000000401,
0,,Segment,3,11,Image 1,8,1,100000002,510000000427,
0,,Segment,3,9,Image 1,6,1,100000002,510000000432,
0,,Segment,3,8,Image 1,7,1,100000002,510000000434,
3.0223,,Segment,3,11,Image 1,6,1,100000000,510000000455,
18.6976,,Segment,3,10,Image 1,5,1,100000000,510000000459,
0,,Segment,3,9,Image 1,5,1,100000000,510000000504,
0,,Segment,3,8,Image 1,4,1,100000000,510000000530,
0,,Segment,3,7,Image 1,3,1,100000000,510000000535,
0,,Segment,3,6,Image 1,3,1,100000000,510000000540,
0,,Segment,3,5,Image 1,3,1,100000000,510000000549,
0,,Segment,3,4,Image 1,2,1,100000000,510000000558,
0,,Segment,3,3,Image 1,1,1,100000000,510000000564,
0,,Segment,3,2,Image 1,1,1,100000000,510000000568,
0,,Segment,3,1,Image 1,1,1,100000000,510000000603,
0,,Segment,3,0,Image 1,1,1,100000000,510000000632,
4.14578,,Segment,3,10,Image 1,6,1,100000000,510000000654,
0,,Segment,3,11,Image 1,5,1,100000000,510000000661,
0,,Segment,3,11,Image 1,4,1,100000001,510000000665,
0,,Segment,3,10,Image 1,4,1,100000001,510000000675,
0,,Segment,3,9,Image 1,4,1,100000001,510000000681,
0,,Segment,3,8,Image 1,3,1,100000001,510000000687,
0,,Segment,3,7,Image 1,3,1,100000001,510000000709,
0,,Segment,3,6,Image 1,3,1,100000001,510000000724,
0,,Segment,3,5,Image 1,2,1,100000001,510000000781,
0,,Segment,3,4,Image 1,2,1,100000001,510000000783,
0,,Segment,3,2,Image 1,1,1,100000001,510000000787,
0,,Segment,3,1,Image 1,1,1,100000001,510000000790,
0,,Segment,3,0,Image 1,1,1,100000001,510000000806,
5.9987,,Segment,3,9,Image 1,3,1,100000001,510000000841,
0,,Segment,3,10,Image 1,5,1,100000001,510000000844,
0,,Segment,3,8,Image 1,4,1,100000001,510000000850,
15.9541,,Segment,3,10,Image 1,4,1,100000000,510000000866,
0,,Segment,3,9,Image 1,4,1,100000000,510000000874,
0,,Segment,3,10,Image 1,5,1,100000000,510000000882,
0,,Segment,3,9,Image 1,3,1,100000001,510000000950,
0,,Segment,3,8,Image 1,2,1,100000001,510000000963,
0,,Segment,3,7,Image 1,2,1,100000001,510000000968,
0,,Segment,3,6,Image 1,2,1,100000001,510000000985,
0,,Segment,3,10,Image 1,4,1,100000000,510000000995,
0,,Segment,3,9,Image 1,3,1,100000000,510000000997,
0,,Segment,3,8,Image 1,3,1,100000000,510000001002,
0,,Segment,3,7,Image 1,5,1,100000000,510000001007,
