
Spine Center Intensity Mean Ch=4 Img=1
 ==================== 
Spine Center Intensity Mean,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
11.3333,,Spine,4,4,Image 1,2,1,100000003,610000002444,
21,,Spine,4,6,Image 1,2,1,100000001,610000002447,
32,,Spine,4,0,Image 1,1,1,100000000,610000002452,
24.25,,Spine,4,5,Image 1,2,1,100000003,610000002455,
23.5,,Spine,4,9,Image 1,3,1,100000001,610000002459,
12,,Spine,4,0,Image 1,1,1,100000002,610000002462,
17.25,,Spine,4,0,Image 1,1,1,100000001,610000002466,
22.5,,Spine,4,0,Image 1,1,1,100000000,610000002469,
43.25,,Spine,4,0,Image 1,1,1,100000002,610000002473,
30.6667,,Spine,4,5,Image 1,2,1,100000001,610000002476,
42.5,,Spine,4,0,Image 1,1,1,100000002,610000002480,
40.8333,,Spine,4,6,Image 1,3,1,100000002,610000002485,
24.75,,Spine,4,0,Image 1,1,1,100000002,610000002488,
45,,Spine,4,0,Image 1,1,1,100000000,610000002492,
20,,Spine,4,3,Image 1,2,1,100000002,610000002494,
28.6667,,Spine,4,0,Image 1,1,1,100000002,610000002496,
25.6667,,Spine,4,6,Image 1,2,1,100000001,610000002498,
69.3333,,Spine,4,6,Image 1,4,1,100000002,610000002503,
39.3333,,Spine,4,5,Image 1,3,1,100000001,610000002505,
36.25,,Spine,4,8,Image 1,4,1,100000001,610000002509,
32.6667,,Spine,4,3,Image 1,2,1,100000002,610000002511,
48.25,,Spine,4,0,Image 1,1,1,100000001,610000002515,
65.3333,,Spine,4,0,Image 1,1,1,100000002,610000002518,
26.6667,,Spine,4,0,Image 1,1,1,100000000,610000002521,
31.25,,Spine,4,0,Image 1,1,1,100000003,610000002525,
25.3333,,Spine,4,5,Image 1,3,1,100000000,610000002527,
37.3333,,Spine,4,0,Image 1,1,1,100000001,610000002530,
54.6667,,Spine,4,0,Image 1,1,1,100000001,610000002533,
35.5,,Spine,4,0,Image 1,1,1,100000002,610000002536,
30,,Spine,4,10,Image 1,4,1,100000000,610000002538,
42.3333,,Spine,4,5,Image 1,4,1,100000002,610000002541,
15.6667,,Spine,4,4,Image 1,4,1,100000002,610000002543,
36,,Spine,4,0,Image 1,1,1,100000000,610000002547,
37,,Spine,4,0,Image 1,1,1,100000002,610000002551,
69.8333,,Spine,4,6,Image 1,3,1,100000002,610000002557,
16,,Spine,4,3,Image 1,2,1,100000002,610000002559,
10,,Spine,4,0,Image 1,1,1,100000000,610000002561,
31.6667,,Spine,4,2,Image 1,3,1,100000002,610000002563,
42,,Spine,4,4,Image 1,3,1,100000002,610000002568,
44.75,,Spine,4,6,Image 1,4,1,100000002,610000002571,
38,,Spine,4,6,Image 1,2,1,100000001,610000002573,
30.3333,,Spine,4,10,Image 1,4,1,100000000,610000002575,
69.2,,Spine,4,6,Image 1,3,1,100000002,610000002580,
61.6667,,Spine,4,11,Image 1,6,1,100000000,610000002582,
38.3333,,Spine,4,2,Image 1,1,1,100000002,610000002584,
38.5,,Spine,4,0,Image 1,1,1,100000001,610000002586,
27,,Spine,4,0,Image 1,1,1,100000000,610000002588,
44,,Spine,4,0,Image 1,1,1,100000000,610000002590,
28,,Spine,4,0,Image 1,1,1,100000003,610000002592,
56.3333,,Spine,4,0,Image 1,1,1,100000002,610000002595,
22.3333,,Spine,4,9,Image 1,4,1,100000001,610000002598,
16.5,,Spine,4,0,Image 1,1,1,100000002,610000002601,
39.75,,Spine,4,0,Image 1,1,1,100000002,610000002606,
21.5,,Spine,4,0,Image 1,1,1,100000002,610000002609,
55,,Spine,4,11,Image 1,6,1,100000000,610000002612,
45.6667,,Spine,4,8,Image 1,2,1,100000001,610000002615,
39.25,,Spine,4,0,Image 1,1,1,100000003,610000002618,
30,,Spine,4,0,Image 1,1,1,100000001,610000002620,
27,,Spine,4,0,Image 1,1,1,100000000,610000002623,
54,,Spine,4,0,Image 1,1,1,100000000,610000002626,
41,,Spine,4,8,Image 1,5,1,100000002,610000002628,
63,,Spine,4,0,Image 1,1,1,100000002,610000002630,
37,,Spine,4,0,Image 1,1,1,100000002,610000002632,
58.5,,Spine,4,0,Image 1,1,1,100000001,610000002635,
68,,Spine,4,0,Image 1,1,1,100000002,610000002638,
47,,Spine,4,4,Image 1,3,1,100000002,610000002641,
24.3333,,Spine,4,3,Image 1,1,1,100000000,610000002644,
73.3333,,Spine,4,0,Image 1,1,1,100000002,610000002650,
53,,Spine,4,0,Image 1,1,1,100000002,610000002652,
64.3333,,Spine,4,0,Image 1,1,1,100000002,610000002658,
65.3333,,Spine,4,0,Image 1,1,1,100000002,610000002661,
38.6667,,Spine,4,5,Image 1,4,1,100000002,610000002667,
51,,Spine,4,0,Image 1,1,1,100000002,610000002669,
74.75,,Spine,4,6,Image 1,3,1,100000002,610000002679,
70.3333,,Spine,4,6,Image 1,4,1,100000002,610000002682,
64,,Spine,4,11,Image 1,6,1,100000000,610000002713,
33.5,,Spine,4,11,Image 1,5,1,100000000,610000002714,
30,,Spine,4,10,Image 1,4,1,100000000,610000002715,
23,,Spine,4,10,Image 1,4,1,100000000,610000002716,
50.5,,Spine,4,8,Image 1,4,1,100000000,610000002717,
41.5,,Spine,4,8,Image 1,4,1,100000000,610000002718,
11,,Spine,4,8,Image 1,4,1,100000000,610000002719,
38.5,,Spine,4,6,Image 1,4,1,100000000,610000002720,
41,,Spine,4,6,Image 1,4,1,100000000,610000002721,
35,,Spine,4,6,Image 1,4,1,100000000,610000002722,
36,,Spine,4,5,Image 1,3,1,100000000,610000002723,
