
Segment Center Number of Voxel Ch=3 Img=1
 ==================== 
Segment Center Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
37,,Segment,3,5,Image 1,2,1,100000003,510000001134,
22,,Segment,3,4,Image 1,2,1,100000003,510000001155,
13,,Segment,3,3,Image 1,1,1,100000003,510000001167,
18,,Segment,3,1,Image 1,1,1,100000003,510000001185,
8,,Segment,3,0,Image 1,1,1,100000003,510000001208,
10,,Segment,3,10,Image 1,3,1,100000000,510000001222,
23,,Segment,3,7,Image 1,4,1,100000001,510000001245,
10,,Segment,3,6,Image 1,3,1,100000000,510000001254,
6,,Segment,3,7,Image 1,4,1,100000000,510000001259,
6,,Segment,3,7,Image 1,3,1,100000003,510000001264,
13,,Segment,3,9,Image 1,2,1,100000001,510000001276,
22,,Segment,3,7,Image 1,3,1,100000001,510000001297,
37,,Segment,3,5,Image 1,3,1,100000002,510000001333,
14,,Segment,3,4,Image 1,3,1,100000002,510000001346,
12,,Segment,3,6,Image 1,2,1,100000003,510000001357,
8,,Segment,3,8,Image 1,3,1,100000001,510000001364,
4,,Segment,3,6,Image 1,5,1,100000002,510000001367,
15,,Segment,3,5,Image 1,4,1,100000002,510000001381,
4,,Segment,3,7,Image 1,4,1,100000002,510000001384,
4,,Segment,3,6,Image 1,4,1,100000002,510000001387,
5,,Segment,3,6,Image 1,4,1,100000002,510000001392,
3,,Segment,3,4,Image 1,1,1,100000000,510000001394,
44,,Segment,3,3,Image 1,2,1,100000003,510000001437,
4,,Segment,3,2,Image 1,2,1,100000000,510000001440,
7,,Segment,3,6,Image 1,3,1,100000002,510000001448,
3,,Segment,3,5,Image 1,3,1,100000002,510000001450,
12,,Segment,3,4,Image 1,2,1,100000002,510000001461,
25,,Segment,3,3,Image 1,2,1,100000002,510000001485,
13,,Segment,3,2,Image 1,2,1,100000002,510000001497,
9,,Segment,3,1,Image 1,1,1,100000002,510000001505,
2,,Segment,3,0,Image 1,1,1,100000002,510000001524,
6,,Segment,3,6,Image 1,4,1,100000002,510000001543,
24,,Segment,3,0,Image 1,1,1,100000001,510000001585,
4,,Segment,3,5,Image 1,2,1,100000002,510000001599,
7,,Segment,3,4,Image 1,3,1,100000002,510000001605,
6,,Segment,3,5,Image 1,3,1,100000003,510000001610,
5,,Segment,3,3,Image 1,3,1,100000001,510000001614,
10,,Segment,3,2,Image 1,2,1,100000001,510000001623,
15,,Segment,3,5,Image 1,3,1,100000001,510000001637,
34,,Segment,3,0,Image 1,1,1,100000000,510000001687,
12,,Segment,3,3,Image 1,4,1,100000002,510000001699,
9,,Segment,3,3,Image 1,2,1,100000001,510000001707,
9,,Segment,3,3,Image 1,3,1,100000002,510000001715,
8,,Segment,3,4,Image 1,1,1,100000003,510000001722,
7,,Segment,3,1,Image 1,2,1,100000000,510000001728,
8,,Segment,3,4,Image 1,4,1,100000003,510000001735,
13,,Segment,3,3,Image 1,3,1,100000003,510000001747,
12,,Segment,3,1,Image 1,2,1,100000003,510000001759,
13,,Segment,3,2,Image 1,2,1,100000002,510000001771,
45,,Segment,3,0,Image 1,1,1,100000000,510000001826,
33,,Segment,3,1,Image 1,1,1,100000002,510000001858,
7,,Segment,3,3,Image 1,1,1,100000001,510000001864,
4,,Segment,3,4,Image 1,3,1,100000001,510000001867,
5,,Segment,3,4,Image 1,3,1,100000003,510000001871,
7,,Segment,3,2,Image 1,1,1,100000002,510000001877,
13,,Segment,3,1,Image 1,2,1,100000002,510000001889,
4,,Segment,3,3,Image 1,2,1,100000001,510000001892,
5,,Segment,3,2,Image 1,2,1,100000003,510000001896,
3,,Segment,3,2,Image 1,3,1,100000003,510000001898,
4,,Segment,3,3,Image 1,2,1,100000003,510000001902,
2,,Segment,3,0,Image 1,1,1,100000002,510000001928,
5,,Segment,3,0,Image 1,1,1,100000003,510000002020,
4,,Segment,3,0,Image 1,1,1,100000003,510000002073,
3,,Segment,3,0,Image 1,1,1,100000003,510000002081,
7,,Segment,3,0,Image 1,1,1,100000002,510000002132,
2,,Segment,3,0,Image 1,1,1,100000002,510000002142,
5,,Segment,3,0,Image 1,1,1,100000002,510000002148,
2,,Segment,3,0,Image 1,1,1,100000003,510000002150,
6,,Segment,3,0,Image 1,1,1,100000003,510000002165,
3,,Segment,3,0,Image 1,1,1,100000003,510000002174,
2,,Segment,3,9,Image 1,4,1,100000000,510000002180,
2,,Segment,3,7,Image 1,4,1,100000000,510000002181,
2,,Segment,3,7,Image 1,2,1,100000000,510000002182,
2,,Segment,3,3,Image 1,2,1,100000000,510000002183,
2,,Segment,3,3,Image 1,2,1,100000001,510000002186,
2,,Segment,3,11,Image 1,5,1,100000001,510000002187,
2,,Segment,3,1,Image 1,2,1,100000001,510000002188,
2,,Segment,3,2,Image 1,1,1,100000002,510000002189,
2,,Segment,3,2,Image 1,3,1,100000002,510000002193,
2,,Segment,3,10,Image 1,8,1,100000002,510000002194,
2,,Segment,3,7,Image 1,5,1,100000002,510000002195,
2,,Segment,3,5,Image 1,5,1,100000002,510000002196,
2,,Segment,3,7,Image 1,5,1,100000002,510000002197,
2,,Segment,3,2,Image 1,1,1,100000003,510000002199,
2,,Segment,3,2,Image 1,2,1,100000003,510000002200,
