
Segment Center Intensity Median Ch=1 Img=1
 ==================== 
Segment Center Intensity Median,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
1.01562,,Segment,1,3,Image 1,2,1,100000002,510000000019,
2.00391,,Segment,1,2,Image 1,2,1,100000002,510000000021,
2.50781,,Segment,1,1,Image 1,2,1,100000002,510000000030,
2.00781,,Segment,1,0,Image 1,1,1,100000002,510000000113,
3.03125,,Segment,1,8,Image 1,5,1,100000002,510000000132,
1.00391,,Segment,1,7,Image 1,4,1,100000002,510000000154,
2.00781,,Segment,1,6,Image 1,4,1,100000002,510000000167,
6.00781,,Segment,1,5,Image 1,4,1,100000002,510000000172,
3.00781,,Segment,1,4,Image 1,3,1,100000002,510000000182,
3.00391,,Segment,1,3,Image 1,3,1,100000002,510000000184,
5.00391,,Segment,1,8,Image 1,4,1,100000002,510000000186,
0.503906,,Segment,1,5,Image 1,5,1,100000002,510000000193,
1.50195,,Segment,1,4,Image 1,4,1,100000002,510000000210,
3.00195,,Segment,1,7,Image 1,5,1,100000002,510000000214,
2,,Segment,1,5,Image 1,4,1,100000002,510000000216,
2.00391,,Segment,1,3,Image 1,3,1,100000002,510000000226,
5.00391,,Segment,1,2,Image 1,3,1,100000002,510000000229,
13.5313,,Segment,1,5,Image 1,3,1,100000002,510000000232,
4.50781,,Segment,1,6,Image 1,5,1,100000002,510000000237,
2.00195,,Segment,1,2,Image 1,2,1,100000002,510000000245,
4.50781,,Segment,1,1,Image 1,1,1,100000002,510000000250,
16.5312,,Segment,1,3,Image 1,4,1,100000002,510000000253,
2.01562,,Segment,1,11,Image 1,7,1,100000002,510000000276,
1.00391,,Segment,1,10,Image 1,7,1,100000002,510000000290,
2.00391,,Segment,1,9,Image 1,7,1,100000002,510000000302,
3,,Segment,1,8,Image 1,6,1,100000002,510000000304,
2.00391,,Segment,1,7,Image 1,6,1,100000002,510000000317,
13.0078,,Segment,1,6,Image 1,5,1,100000002,510000000321,
2.01562,,Segment,1,5,Image 1,4,1,100000002,510000000336,
1.00195,,Segment,1,4,Image 1,4,1,100000002,510000000353,
2.50781,,Segment,1,3,Image 1,3,1,100000002,510000000368,
2.00391,,Segment,1,1,Image 1,2,1,100000002,510000000380,
1.00391,,Segment,1,0,Image 1,1,1,100000002,510000000401,
4,,Segment,1,11,Image 1,8,1,100000002,510000000427,
4.00391,,Segment,1,9,Image 1,6,1,100000002,510000000432,
1.00195,,Segment,1,8,Image 1,7,1,100000002,510000000434,
3.00781,,Segment,1,11,Image 1,6,1,100000000,510000000455,
8.03125,,Segment,1,10,Image 1,5,1,100000000,510000000459,
1.00391,,Segment,1,9,Image 1,5,1,100000000,510000000504,
5.01562,,Segment,1,8,Image 1,4,1,100000000,510000000530,
1.51562,,Segment,1,7,Image 1,3,1,100000000,510000000535,
0.501953,,Segment,1,6,Image 1,3,1,100000000,510000000540,
0.000976562,,Segment,1,5,Image 1,3,1,100000000,510000000549,
0.00195312,,Segment,1,4,Image 1,2,1,100000000,510000000558,
1.00195,,Segment,1,3,Image 1,1,1,100000000,510000000564,
1.00391,,Segment,1,2,Image 1,1,1,100000000,510000000568,
1.00391,,Segment,1,1,Image 1,1,1,100000000,510000000603,
1.00391,,Segment,1,0,Image 1,1,1,100000000,510000000632,
2.50781,,Segment,1,10,Image 1,6,1,100000000,510000000654,
2.00391,,Segment,1,11,Image 1,5,1,100000000,510000000661,
2.00195,,Segment,1,11,Image 1,4,1,100000001,510000000665,
3.00781,,Segment,1,10,Image 1,4,1,100000001,510000000675,
3.01562,,Segment,1,9,Image 1,4,1,100000001,510000000681,
