
Segment Center Intensity Min Ch=4 Img=1
 ==================== 
Segment Center Intensity Min,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
21,,Segment,4,3,Image 1,2,1,100000002,510000001485,
32,,Segment,4,2,Image 1,2,1,100000002,510000001497,
34,,Segment,4,1,Image 1,1,1,100000002,510000001505,
87,,Segment,4,0,Image 1,1,1,100000002,510000001524,
21,,Segment,4,6,Image 1,4,1,100000002,510000001543,
12,,Segment,4,0,Image 1,1,1,100000001,510000001585,
44,,Segment,4,5,Image 1,2,1,100000002,510000001599,
9,,Segment,4,4,Image 1,3,1,100000002,510000001605,
0,,Segment,4,5,Image 1,3,1,100000003,510000001610,
3,,Segment,4,3,Image 1,3,1,100000001,510000001614,
13,,Segment,4,2,Image 1,2,1,100000001,510000001623,
12,,Segment,4,5,Image 1,3,1,100000001,510000001637,
10,,Segment,4,0,Image 1,1,1,100000000,510000001687,
0,,Segment,4,3,Image 1,4,1,100000002,510000001699,
13,,Segment,4,3,Image 1,2,1,100000001,510000001707,
14,,Segment,4,3,Image 1,3,1,100000002,510000001715,
9,,Segment,4,4,Image 1,1,1,100000003,510000001722,
5,,Segment,4,1,Image 1,2,1,100000000,510000001728,
4,,Segment,4,4,Image 1,4,1,100000003,510000001735,
32,,Segment,4,3,Image 1,3,1,100000003,510000001747,
9,,Segment,4,1,Image 1,2,1,100000003,510000001759,
28,,Segment,4,2,Image 1,2,1,100000002,510000001771,
11,,Segment,4,0,Image 1,1,1,100000000,510000001826,
31,,Segment,4,1,Image 1,1,1,100000002,510000001858,
11,,Segment,4,3,Image 1,1,1,100000001,510000001864,
0,,Segment,4,4,Image 1,3,1,100000001,510000001867,
17,,Segment,4,4,Image 1,3,1,100000003,510000001871,
22,,Segment,4,2,Image 1,1,1,100000002,510000001877,
0,,Segment,4,1,Image 1,2,1,100000002,510000001889,
8,,Segment,4,3,Image 1,2,1,100000001,510000001892,
15,,Segment,4,2,Image 1,2,1,100000003,510000001896,
33,,Segment,4,2,Image 1,3,1,100000003,510000001898,
42,,Segment,4,3,Image 1,2,1,100000003,510000001902,
62,,Segment,4,0,Image 1,1,1,100000002,510000001928,
21,,Segment,4,0,Image 1,1,1,100000003,510000002020,
23,,Segment,4,0,Image 1,1,1,100000003,510000002073,
25,,Segment,4,0,Image 1,1,1,100000003,510000002081,
54,,Segment,4,0,Image 1,1,1,100000002,510000002132,
19,,Segment,4,0,Image 1,1,1,100000002,510000002142,
31,,Segment,4,0,Image 1,1,1,100000002,510000002148,
43,,Segment,4,0,Image 1,1,1,100000003,510000002150,
43,,Segment,4,0,Image 1,1,1,100000003,510000002165,
34,,Segment,4,0,Image 1,1,1,100000003,510000002174,
58,,Segment,4,9,Image 1,4,1,100000000,510000002180,
15,,Segment,4,7,Image 1,4,1,100000000,510000002181,
0,,Segment,4,7,Image 1,2,1,100000000,510000002182,
40,,Segment,4,3,Image 1,2,1,100000000,510000002183,
34,,Segment,4,3,Image 1,2,1,100000001,510000002186,
10,,Segment,4,11,Image 1,5,1,100000001,510000002187,
45,,Segment,4,1,Image 1,2,1,100000001,510000002188,
39,,Segment,4,2,Image 1,1,1,100000002,510000002189,
54,,Segment,4,2,Image 1,3,1,100000002,510000002193,
12,,Segment,4,10,Image 1,8,1,100000002,510000002194,
0,,Segment,4,7,Image 1,5,1,100000002,510000002195,
18,,Segment,4,5,Image 1,5,1,100000002,510000002196,
6,,Segment,4,7,Image 1,5,1,100000002,510000002197,
41,,Segment,4,2,Image 1,1,1,100000003,510000002199,
42,,Segment,4,2,Image 1,2,1,100000003,510000002200,
