
Spine Center Intensity StdDev Ch=2 Img=1
 ==================== 
Spine Center Intensity StdDev,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
14.3062,,Spine,2,0,Image 1,1,1,100000000,610000002547,
21.8746,,Spine,2,0,Image 1,1,1,100000002,610000002551,
9.06305,,Spine,2,6,Image 1,3,1,100000002,610000002557,
14.4299,,Spine,2,3,Image 1,2,1,100000002,610000002559,
0,,Spine,2,0,Image 1,1,1,100000000,610000002561,
19.3964,,Spine,2,2,Image 1,3,1,100000002,610000002563,
8.48528,,Spine,2,4,Image 1,3,1,100000002,610000002568,
28.7348,,Spine,2,6,Image 1,4,1,100000002,610000002571,
10.4243,,Spine,2,6,Image 1,2,1,100000001,610000002573,
16.1314,,Spine,2,10,Image 1,4,1,100000000,610000002575,
15.9925,,Spine,2,6,Image 1,3,1,100000002,610000002580,
25.1042,,Spine,2,11,Image 1,6,1,100000000,610000002582,
8.21922,,Spine,2,2,Image 1,1,1,100000002,610000002584,
16.5,,Spine,2,0,Image 1,1,1,100000001,610000002586,
13,,Spine,2,0,Image 1,1,1,100000000,610000002588,
4,,Spine,2,0,Image 1,1,1,100000000,610000002590,
0,,Spine,2,0,Image 1,1,1,100000003,610000002592,
10.0775,,Spine,2,0,Image 1,1,1,100000002,610000002595,
13.4743,,Spine,2,9,Image 1,4,1,100000001,610000002598,
0,,Spine,2,0,Image 1,1,1,100000002,610000002601,
11.1439,,Spine,2,0,Image 1,1,1,100000002,610000002606,
13.5,,Spine,2,0,Image 1,1,1,100000002,610000002609,
29.8775,,Spine,2,11,Image 1,6,1,100000000,610000002612,
0.471405,,Spine,2,8,Image 1,2,1,100000001,610000002615,
2.86138,,Spine,2,0,Image 1,1,1,100000003,610000002618,
14,,Spine,2,0,Image 1,1,1,100000001,610000002620,
12.5,,Spine,2,0,Image 1,1,1,100000000,610000002623,
19,,Spine,2,0,Image 1,1,1,100000000,610000002626,
28.9406,,Spine,2,8,Image 1,5,1,100000002,610000002628,
10.9848,,Spine,2,0,Image 1,1,1,100000002,610000002630,
20,,Spine,2,0,Image 1,1,1,100000002,610000002632,
9.5,,Spine,2,0,Image 1,1,1,100000001,610000002635,
7.48331,,Spine,2,0,Image 1,1,1,100000002,610000002638,
6.68331,,Spine,2,4,Image 1,3,1,100000002,610000002641,
5.31246,,Spine,2,3,Image 1,1,1,100000000,610000002644,
3.29983,,Spine,2,0,Image 1,1,1,100000002,610000002650,
8,,Spine,2,0,Image 1,1,1,100000002,610000002652,
23.7534,,Spine,2,0,Image 1,1,1,100000002,610000002658,
6.59966,,Spine,2,0,Image 1,1,1,100000002,610000002661,
11.1455,,Spine,2,5,Image 1,4,1,100000002,610000002667,
12,,Spine,2,0,Image 1,1,1,100000002,610000002669,
6.41775,,Spine,2,6,Image 1,3,1,100000002,610000002679,
13.5974,,Spine,2,6,Image 1,4,1,100000002,610000002682,
33,,Spine,2,11,Image 1,6,1,100000000,610000002713,
30.5,,Spine,2,11,Image 1,5,1,100000000,610000002714,
5,,Spine,2,10,Image 1,4,1,100000000,610000002715,
4,,Spine,2,10,Image 1,4,1,100000000,610000002716,
16.5,,Spine,2,8,Image 1,4,1,100000000,610000002717,
23.5,,Spine,2,8,Image 1,4,1,100000000,610000002718,
1,,Spine,2,8,Image 1,4,1,100000000,610000002719,
12.5,,Spine,2,6,Image 1,4,1,100000000,610000002720,
7,,Spine,2,6,Image 1,4,1,100000000,610000002721,
6,,Spine,2,6,Image 1,4,1,100000000,610000002722,
27,,Spine,2,5,Image 1,3,1,100000000,610000002723,
8,,Spine,2,6,Image 1,2,1,100000000,610000002724,
9,,Spine,2,0,Image 1,1,1,100000000,610000002725,
1,,Spine,2,0,Image 1,1,1,100000000,610000002727,
3,,Spine,2,6,Image 1,3,1,100000001,610000002733,
18,,Spine,2,9,Image 1,3,1,100000001,610000002734,
8,,Spine,2,8,Image 1,3,1,100000001,610000002735,
16,,Spine,2,7,Image 1,3,1,100000001,610000002736,
25,,Spine,2,7,Image 1,3,1,100000001,610000002737,
7.5,,Spine,2,6,Image 1,2,1,100000001,610000002738,
5.5,,Spine,2,6,Image 1,2,1,100000001,610000002739,
5,,Spine,2,6,Image 1,2,1,100000001,610000002740,
2.5,,Spine,2,5,Image 1,2,1,100000001,610000002741,
9.5,,Spine,2,5,Image 1,3,1,100000001,610000002742,
6.5,,Spine,2,0,Image 1,1,1,100000001,610000002743,
32,,Spine,2,3,Image 1,2,1,100000002,610000002745,
28.5,,Spine,2,3,Image 1,2,1,100000002,610000002746,
13,,Spine,2,7,Image 1,4,1,100000002,610000002747,
41,,Spine,2,6,Image 1,4,1,100000002,610000002748,
41.5,,Spine,2,6,Image 1,4,1,100000002,610000002749,
20.5,,Spine,2,4,Image 1,3,1,100000002,610000002750,
11.5,,Spine,2,4,Image 1,4,1,100000002,610000002751,
31,,Spine,2,3,Image 1,2,1,100000002,610000002752,
8,,Spine,2,3,Image 1,3,1,100000002,610000002753,
10,,Spine,2,2,Image 1,2,1,100000002,610000002754,
2.5,,Spine,2,2,Image 1,2,1,100000002,610000002755,
1,,Spine,2,0,Image 1,1,1,100000002,610000002756,
0.5,,Spine,2,0,Image 1,1,1,100000002,610000002757,
11,,Spine,2,5,Image 1,3,1,100000002,610000002759,
18.5,,Spine,2,5,Image 1,3,1,100000002,610000002760,
11,,Spine,2,5,Image 1,4,1,100000002,610000002761,
6.5,,Spine,2,4,Image 1,3,1,100000002,610000002762,
13.5,,Spine,2,3,Image 1,3,1,100000002,610000002763,
2.5,,Spine,2,2,Image 1,2,1,100000002,610000002764,
37,,Spine,2,1,Image 1,2,1,100000002,610000002765,
11.5,,Spine,2,1,Image 1,1,1,100000002,610000002766,
11,,Spine,2,1,Image 1,1,1,100000002,610000002767,
0.5,,Spine,2,0,Image 1,1,1,100000002,610000002768,
16.5,,Spine,2,6,Image 1,3,1,100000002,610000002771,
9,,Spine,2,6,Image 1,4,1,100000002,610000002772,
8,,Spine,2,6,Image 1,2,1,100000003,610000002775,
26,,Spine,2,6,Image 1,2,1,100000003,610000002776,
21,,Spine,2,6,Image 1,2,1,100000003,610000002777,
1.5,,Spine,2,0,Image 1,1,1,100000003,610000002783,
