
Spine Terminal Pt Intensity Center Ch=2 Img=1
 ==================== 
Spine Terminal Pt Intensity Center,Unit,Category,Channel,Depth,Image,Time,FilamentID,ID,
73,,Spine,2,0,Image 1,1,,610000001812,
73,,Spine,2,0,Image 1,1,,610000001822,
25,,Spine,2,4,Image 1,1,100000000,610000001830,
73,,Spine,2,0,Image 1,1,,610000001832,
63,,Spine,2,0,Image 1,1,,610000001839,
75,,Spine,2,13,Image 1,1,100000001,610000001847,
27,,Spine,2,4,Image 1,1,100000001,610000001849,
49,,Spine,2,0,Image 1,1,,610000001852,
33,,Spine,2,2,Image 1,1,100000000,610000001856,
63,,Spine,2,0,Image 1,1,,610000001858,
59,,Spine,2,7,Image 1,1,100000001,610000001864,
73,,Spine,2,0,Image 1,1,,610000001866,
42,,Spine,2,0,Image 1,1,,610000001870,
42,,Spine,2,3,Image 1,1,100000001,610000001876,
48,,Spine,2,0,Image 1,1,100000000,610000001879,
47,,Spine,2,1,Image 1,1,100000001,610000001881,
34,,Spine,2,13,Image 1,1,100000001,610000001883,
67,,Spine,2,0,Image 1,1,,610000001887,
60,,Spine,2,0,Image 1,1,,610000001891,
63,,Spine,2,0,Image 1,1,,610000001894,
63,,Spine,2,0,Image 1,1,,610000001898,
60,,Spine,2,0,Image 1,1,,610000001901,
40,,Spine,2,0,Image 1,1,,610000001904,
63,,Spine,2,5,Image 1,1,100000001,610000001909,
63,,Spine,2,0,Image 1,1,,610000001911,
45,,Spine,2,3,Image 1,1,100000000,610000001914,
71,,Spine,2,3,Image 1,1,100000001,610000001919,
86,,Spine,2,0,Image 1,1,,610000001925,
101,,Spine,2,0,Image 1,1,,610000001931,
52,,Spine,2,0,Image 1,1,,610000001934,
90,,Spine,2,0,Image 1,1,,610000001939,
80,,Spine,2,5,Image 1,1,100000001,610000001943,
74,,Spine,2,0,Image 1,1,,610000001945,
52,,Spine,2,4,Image 1,1,100000001,610000001950,
78,,Spine,2,0,Image 1,1,,610000001953,
66,,Spine,2,0,Image 1,1,,610000001957,
44,,Spine,2,5,Image 1,1,100000001,610000001961,
52,,Spine,2,13,Image 1,1,100000001,610000001966,
86,,Spine,2,12,Image 1,1,100000001,610000001968,
76,,Spine,2,4,Image 1,1,100000001,610000001972,
65,,Spine,2,0,Image 1,1,100000001,610000001974,
73,,Spine,2,3,Image 1,1,100000001,610000001978,
74,,Spine,2,4,Image 1,1,100000001,610000001986,
90,,Spine,2,4,Image 1,1,100000001,610000001991,
66,,Spine,2,5,Image 1,1,100000001,610000001993,
64,,Spine,2,0,Image 1,1,,610000001999,
48,,Spine,2,5,Image 1,1,100000001,610000002006,
39,,Spine,2,3,Image 1,1,100000000,610000002011,
102,,Spine,2,0,Image 1,1,,610000002017,
115,,Spine,2,1,Image 1,1,100000001,610000002022,
98,,Spine,2,4,Image 1,1,100000001,610000002026,
94,,Spine,2,4,Image 1,1,100000001,610000002030,
102,,Spine,2,5,Image 1,1,100000001,610000002033,
80,,Spine,2,5,Image 1,1,100000001,610000002036,
62,,Spine,2,4,Image 1,1,100000001,610000002047,
75,,Spine,2,6,Image 1,1,100000001,610000002053,
58,,Spine,2,2,Image 1,1,,610000002134,
58,,Spine,2,1,Image 1,1,,610000002135,
96,,Spine,2,5,Image 1,1,,610000002135,
50,,Spine,2,1,Image 1,1,,610000002136,
136,,Spine,2,5,Image 1,1,,610000002136,
52,,Spine,2,2,Image 1,1,,610000002137,
104,,Spine,2,5,Image 1,1,,610000002137,
47,,Spine,2,4,Image 1,1,,610000002138,
55,,Spine,2,7,Image 1,1,,610000002138,
35,,Spine,2,0,Image 1,1,,610000002139,
82,,Spine,2,7,Image 1,1,,610000002139,
26,,Spine,2,0,Image 1,1,,610000002140,
35,,Spine,2,7,Image 1,1,,610000002140,
63,,Spine,2,0,Image 1,1,,610000002141,
50,,Spine,2,6,Image 1,1,,610000002141,
59,,Spine,2,0,Image 1,1,,610000002142,
44,,Spine,2,6,Image 1,1,,610000002142,
69,,Spine,2,0,Image 1,1,,610000002143,
41,,Spine,2,9,Image 1,1,,610000002143,
75,,Spine,2,0,Image 1,1,,610000002144,
78,,Spine,2,10,Image 1,1,,610000002144,
54,,Spine,2,11,Image 1,1,,610000002145,
58,,Spine,2,12,Image 1,1,,610000002146,
61,,Spine,2,13,Image 1,1,,610000002147,
57,,Spine,2,2,Image 1,1,,610000002148,
44,,Spine,2,3,Image 1,1,,610000002149,
21,,Spine,2,3,Image 1,1,,610000002150,
74,,Spine,2,6,Image 1,1,,610000002151,
35,,Spine,2,1,Image 1,1,,610000002152,
55,,Spine,2,3,Image 1,1,,610000002153,
108,,Spine,2,0,Image 1,1,,610000002154,
51,,Spine,2,0,Image 1,1,,610000002155,
42,,Spine,2,0,Image 1,1,,610000002156,
44,,Spine,2,0,Image 1,1,,610000002157,
52,,Spine,2,0,Image 1,1,,610000002158,
78,,Spine,2,0,Image 1,1,,610000002159,
101,,Spine,2,0,Image 1,1,,610000002160,
99,,Spine,2,0,Image 1,1,,610000002161,
92,,Spine,2,0,Image 1,1,,610000002162,
94,,Spine,2,0,Image 1,1,,610000002163,
93,,Spine,2,0,Image 1,1,,610000002164,
86,,Spine,2,0,Image 1,1,,610000002165,
69,,Spine,2,0,Image 1,1,,610000002166,
74,,Spine,2,0,Image 1,1,,610000002167,
105,,Spine,2,0,Image 1,1,,610000002168,
81,,Spine,2,0,Image 1,1,,610000002169,
