
Spine Number of Voxel Ch=3 Img=1
 ==================== 
Spine Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
364,,Spine,3,0,Image 1,1,1,100000001,610000001820,
355,,Spine,3,0,Image 1,1,1,100000001,610000001828,
211,,Spine,3,4,Image 1,1,1,100000000,610000001830,
347,,Spine,3,0,Image 1,1,1,100000001,610000001837,
863,,Spine,3,0,Image 1,1,1,100000000,610000001843,
179,,Spine,3,13,Image 1,4,1,100000001,610000001847,
99,,Spine,3,4,Image 1,2,1,100000001,610000001849,
109,,Spine,3,0,Image 1,1,1,100000001,610000001854,
187,,Spine,3,2,Image 1,1,1,100000000,610000001856,
862,,Spine,3,0,Image 1,1,1,100000000,610000001861,
87,,Spine,3,7,Image 1,3,1,100000001,610000001864,
396,,Spine,3,0,Image 1,1,1,100000000,610000001868,
78,,Spine,3,0,Image 1,1,1,100000001,610000001872,
100,,Spine,3,3,Image 1,2,1,100000001,610000001876,
226,,Spine,3,0,Image 1,1,1,100000000,610000001879,
66,,Spine,3,1,Image 1,2,1,100000001,610000001881,
70,,Spine,3,13,Image 1,4,1,100000001,610000001883,
87,,Spine,3,0,Image 1,1,1,100000001,610000001885,
743,,Spine,3,0,Image 1,1,1,100000000,610000001889,
330,,Spine,3,0,Image 1,1,1,100000001,610000001892,
772,,Spine,3,0,Image 1,1,1,100000000,610000001896,
810,,Spine,3,0,Image 1,1,1,100000000,610000001899,
1944,,Spine,3,0,Image 1,1,1,100000001,610000001902,
75,,Spine,3,0,Image 1,1,1,100000001,610000001905,
617,,Spine,3,5,Image 1,2,1,100000001,610000001909,
746,,Spine,3,0,Image 1,1,1,100000000,610000001912,
126,,Spine,3,3,Image 1,2,1,100000000,610000001914,
1340,,Spine,3,3,Image 1,1,1,100000001,610000001919,
310,,Spine,3,0,Image 1,1,1,100000001,610000001921,
1012,,Spine,3,0,Image 1,1,1,100000000,610000001927,
66,,Spine,3,0,Image 1,1,1,100000001,610000001929,
126,,Spine,3,0,Image 1,1,1,100000001,610000001932,
145,,Spine,3,0,Image 1,1,1,100000001,610000001935,
59,,Spine,3,0,Image 1,1,1,100000001,610000001937,
294,,Spine,3,0,Image 1,1,1,100000001,610000001940,
457,,Spine,3,5,Image 1,2,1,100000001,610000001943,
698,,Spine,3,0,Image 1,1,1,100000000,610000001946,
453,,Spine,3,4,Image 1,1,1,100000001,610000001950,
1027,,Spine,3,0,Image 1,1,1,100000000,610000001954,
354,,Spine,3,0,Image 1,1,1,100000000,610000001958,
706,,Spine,3,5,Image 1,3,1,100000001,610000001961,
234,,Spine,3,0,Image 1,1,1,100000001,610000001963,
200,,Spine,3,13,Image 1,4,1,100000001,610000001966,
72,,Spine,3,12,Image 1,4,1,100000001,610000001968,
624,,Spine,3,4,Image 1,1,1,100000001,610000001972,
331,,Spine,3,0,Image 1,1,1,100000001,610000001974,
