
Spine Center Intensity Max Ch=1 Img=1
 ==================== 
Spine Center Intensity Max,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
112,,Spine,1,3,Image 1,2,1,100000002,610000008330,
145,,Spine,1,6,Image 1,3,1,100000001,610000008342,
125,,Spine,1,13,Image 1,5,1,100000001,610000008350,
125,,Spine,1,13,Image 1,5,1,100000001,610000008354,
67,,Spine,1,5,Image 1,5,1,100000001,610000008360,
106,,Spine,1,3,Image 1,1,1,100000000,610000008367,
126,,Spine,1,6,Image 1,4,1,100000001,610000008370,
109,,Spine,1,2,Image 1,1,1,100000003,610000008372,
98,,Spine,1,0,Image 1,1,1,100000003,610000008380,
126,,Spine,1,5,Image 1,4,1,100000000,610000008387,
84,,Spine,1,0,Image 1,1,1,100000000,610000008393,
125,,Spine,1,1,Image 1,1,1,100000000,610000008401,
97,,Spine,1,0,Image 1,1,1,100000003,610000008403,
58,,Spine,1,14,Image 1,4,1,100000003,610000008405,
135,,Spine,1,7,Image 1,2,1,100000000,610000008409,
51,,Spine,1,6,Image 1,4,1,100000001,610000008411,
81,,Spine,1,7,Image 1,2,1,100000000,610000008414,
79,,Spine,1,9,Image 1,5,1,100000000,610000008416,
108,,Spine,1,2,Image 1,1,1,100000000,610000008420,
59,,Spine,1,2,Image 1,1,1,100000002,610000008422,
103,,Spine,1,12,Image 1,3,1,100000003,610000008426,
72,,Spine,1,0,Image 1,1,1,100000003,610000008431,
84,,Spine,1,0,Image 1,1,1,100000000,610000008436,
143,,Spine,1,0,Image 1,1,1,100000003,610000008441,
43,,Spine,1,0,Image 1,1,1,100000002,610000008444,
59,,Spine,1,0,Image 1,1,1,100000000,610000008448,
90,,Spine,1,3,Image 1,4,1,100000001,610000008450,
118,,Spine,1,2,Image 1,2,1,100000004,610000008454,
106,,Spine,1,13,Image 1,1,1,100000003,610000008456,
72,,Spine,1,0,Image 1,1,1,100000003,610000008460,
107,,Spine,1,1,Image 1,1,1,100000003,610000008464,
67,,Spine,1,4,Image 1,5,1,100000001,610000008466,
138,,Spine,1,0,Image 1,1,1,100000003,610000008474,
75,,Spine,1,2,Image 1,2,1,100000004,610000008476,
128,,Spine,1,0,Image 1,1,1,100000001,610000008479,
87,,Spine,1,0,Image 1,1,1,100000003,610000008481,
66,,Spine,1,11,Image 1,3,1,100000003,610000008483,
116,,Spine,1,0,Image 1,1,1,100000003,610000008487,
128,,Spine,1,0,Image 1,1,1,100000002,610000008491,
71,,Spine,1,0,Image 1,1,1,100000000,610000008494,
81,,Spine,1,2,Image 1,3,1,100000001,610000008500,
141,,Spine,1,3,Image 1,1,1,100000003,610000008505,
126,,Spine,1,0,Image 1,1,1,100000000,610000008508,
75,,Spine,1,8,Image 1,4,1,100000000,610000008510,
159,,Spine,1,0,Image 1,1,1,100000003,610000008515,
52,,Spine,1,2,Image 1,3,1,100000001,610000008518,
138,,Spine,1,0,Image 1,1,1,100000003,610000008522,
112,,Spine,1,11,Image 1,2,1,100000003,610000008524,
152,,Spine,1,0,Image 1,1,1,100000000,610000008529,
102,,Spine,1,3,Image 1,2,1,100000004,610000008531,
117,,Spine,1,6,Image 1,3,1,100000000,610000008535,
63,,Spine,1,2,Image 1,1,1,100000001,610000008538,
131,,Spine,1,4,Image 1,1,1,100000000,610000008540,
138,,Spine,1,3,Image 1,1,1,100000001,610000008542,
126,,Spine,1,0,Image 1,1,1,100000000,610000008544,
126,,Spine,1,5,Image 1,4,1,100000000,610000008547,
104,,Spine,1,4,Image 1,1,1,100000000,610000008551,
150,,Spine,1,3,Image 1,2,1,100000000,610000008557,
103,,Spine,1,2,Image 1,2,1,100000004,610000008560,
111,,Spine,1,2,Image 1,2,1,100000001,610000008565,
94,,Spine,1,0,Image 1,1,1,100000003,610000008568,
157,,Spine,1,0,Image 1,1,1,100000000,610000008576,
128,,Spine,1,0,Image 1,1,1,100000001,610000008578,
101,,Spine,1,0,Image 1,1,1,100000000,610000008583,
83,,Spine,1,4,Image 1,1,1,100000003,610000008585,
90,,Spine,1,1,Image 1,1,1,100000002,610000008589,
123,,Spine,1,0,Image 1,1,1,100000000,610000008595,
114,,Spine,1,2,Image 1,2,1,100000004,610000008599,
88,,Spine,1,5,Image 1,1,1,100000000,610000008601,
136,,Spine,1,2,Image 1,2,1,100000001,610000008608,
116,,Spine,1,0,Image 1,1,1,100000000,610000008613,
144,,Spine,1,0,Image 1,1,1,100000000,610000008620,
157,,Spine,1,0,Image 1,1,1,100000000,610000008626,
117,,Spine,1,0,Image 1,1,1,100000000,610000008631,
129,,Spine,1,0,Image 1,1,1,100000003,610000008640,
131,,Spine,1,0,Image 1,1,1,100000000,610000008650,
119,,Spine,1,0,Image 1,1,1,100000000,610000008655,
125,,Spine,1,1,Image 1,1,1,100000000,610000008666,
131,,Spine,1,0,Image 1,1,1,100000000,610000008672,
127,,Spine,1,0,Image 1,1,1,100000000,610000008678,
172,,Spine,1,0,Image 1,1,1,100000000,610000008706,
94,,Spine,1,4,Image 1,4,1,100000000,610000008726,
90,,Spine,1,1,Image 1,2,1,100000000,610000008727,
123,,Spine,1,1,Image 1,2,1,100000000,610000008728,
107,,Spine,1,1,Image 1,2,1,100000000,610000008729,
47,,Spine,1,11,Image 1,4,1,100000000,610000008730,
87,,Spine,1,10,Image 1,4,1,100000000,610000008731,
86,,Spine,1,9,Image 1,4,1,100000000,610000008732,
96,,Spine,1,8,Image 1,3,1,100000000,610000008733,
149,,Spine,1,7,Image 1,3,1,100000000,610000008734,
121,,Spine,1,3,Image 1,1,1,100000000,610000008735,
104,,Spine,1,3,Image 1,1,1,100000000,610000008736,
159,,Spine,1,2,Image 1,1,1,100000000,610000008737,
141,,Spine,1,0,Image 1,1,1,100000000,610000008738,
128,,Spine,1,0,Image 1,1,1,100000000,610000008739,
159,,Spine,1,2,Image 1,2,1,100000000,610000008743,
137,,Spine,1,1,Image 1,1,1,100000000,610000008744,
119,,Spine,1,1,Image 1,2,1,100000000,610000008745,
165,,Spine,1,0,Image 1,1,1,100000000,610000008746,
173,,Spine,1,0,Image 1,1,1,100000000,610000008747,
71,,Spine,1,9,Image 1,4,1,100000000,610000008753,
143,,Spine,1,2,Image 1,1,1,100000000,610000008754,
96,,Spine,1,2,Image 1,1,1,100000000,610000008755,
117,,Spine,1,2,Image 1,1,1,100000000,610000008756,
107,,Spine,1,4,Image 1,2,1,100000000,610000008757,
104,,Spine,1,4,Image 1,1,1,100000000,610000008758,
104,,Spine,1,4,Image 1,1,1,100000000,610000008759,
104,,Spine,1,4,Image 1,1,1,100000000,610000008760,
48,,Spine,1,6,Image 1,3,1,100000000,610000008762,
88,,Spine,1,7,Image 1,2,1,100000000,610000008763,
116,,Spine,1,8,Image 1,2,1,100000000,610000008764,
52,,Spine,1,7,Image 1,2,1,100000000,610000008765,
157,,Spine,1,5,Image 1,1,1,100000000,610000008766,
144,,Spine,1,5,Image 1,1,1,100000000,610000008767,
103,,Spine,1,3,Image 1,1,1,100000000,610000008768,
115,,Spine,1,3,Image 1,1,1,100000000,610000008769,
136,,Spine,1,2,Image 1,2,1,100000000,610000008770,
95,,Spine,1,1,Image 1,2,1,100000000,610000008771,
106,,Spine,1,0,Image 1,1,1,100000000,610000008773,
118,,Spine,1,0,Image 1,1,1,100000000,610000008777,
11,,Spine,1,10,Image 1,4,1,100000001,610000008778,
102,,Spine,1,13,Image 1,5,1,100000001,610000008779,
68,,Spine,1,14,Image 1,5,1,100000001,610000008780,
68,,Spine,1,13,Image 1,6,1,100000001,610000008781,
52,,Spine,1,12,Image 1,5,1,100000001,610000008782,
52,,Spine,1,10,Image 1,4,1,100000001,610000008783,
55,,Spine,1,6,Image 1,4,1,100000001,610000008784,
81,,Spine,1,6,Image 1,4,1,100000001,610000008785,
80,,Spine,1,4,Image 1,2,1,100000001,610000008786,
94,,Spine,1,2,Image 1,1,1,100000001,610000008787,
107,,Spine,1,1,Image 1,1,1,100000001,610000008788,
128,,Spine,1,0,Image 1,1,1,100000001,610000008790,
145,,Spine,1,0,Image 1,1,1,100000001,610000008791,
66,,Spine,1,5,Image 1,2,1,100000001,610000008793,
112,,Spine,1,6,Image 1,4,1,100000001,610000008794,
62,,Spine,1,4,Image 1,5,1,100000001,610000008795,
60,,Spine,1,4,Image 1,5,1,100000001,610000008796,
53,,Spine,1,3,Image 1,3,1,100000001,610000008797,
55,,Spine,1,2,Image 1,2,1,100000001,610000008798,
106,,Spine,1,2,Image 1,2,1,100000001,610000008799,
106,,Spine,1,2,Image 1,2,1,100000001,610000008800,
60,,Spine,1,1,Image 1,1,1,100000001,610000008801,
54,,Spine,1,3,Image 1,2,1,100000002,610000008802,
43,,Spine,1,3,Image 1,2,1,100000002,610000008803,
101,,Spine,1,1,Image 1,1,1,100000002,610000008804,
78,,Spine,1,1,Image 1,1,1,100000002,610000008805,
86,,Spine,1,1,Image 1,1,1,100000002,610000008806,
101,,Spine,1,1,Image 1,2,1,100000002,610000008807,
48,,Spine,1,3,Image 1,2,1,100000002,610000008809,
50,,Spine,1,0,Image 1,1,1,100000002,610000008810,
30,,Spine,1,0,Image 1,1,1,100000002,610000008811,
37,,Spine,1,19,Image 1,2,1,100000003,610000008813,
64,,Spine,1,18,Image 1,2,1,100000003,610000008814,
49,,Spine,1,16,Image 1,1,1,100000003,610000008815,
78,,Spine,1,17,Image 1,2,1,100000003,610000008816,
85,,Spine,1,13,Image 1,1,1,100000003,610000008817,
98,,Spine,1,13,Image 1,2,1,100000003,610000008818,
115,,Spine,1,11,Image 1,1,1,100000003,610000008819,
70,,Spine,1,12,Image 1,3,1,100000003,610000008820,
84,,Spine,1,11,Image 1,2,1,100000003,610000008821,
55,,Spine,1,12,Image 1,3,1,100000003,610000008822,
99,,Spine,1,13,Image 1,3,1,100000003,610000008823,
154,,Spine,1,11,Image 1,3,1,100000003,610000008824,
96,,Spine,1,8,Image 1,1,1,100000003,610000008825,
70,,Spine,1,7,Image 1,1,1,100000003,610000008826,
69,,Spine,1,7,Image 1,2,1,100000003,610000008827,
66,,Spine,1,7,Image 1,2,1,100000003,610000008828,
81,,Spine,1,6,Image 1,4,1,100000003,610000008829,
133,,Spine,1,5,Image 1,2,1,100000003,610000008830,
133,,Spine,1,5,Image 1,2,1,100000003,610000008831,
51,,Spine,1,3,Image 1,2,1,100000003,610000008832,
61,,Spine,1,6,Image 1,5,1,100000003,610000008833,
13,,Spine,1,5,Image 1,4,1,100000003,610000008834,
41,,Spine,1,5,Image 1,4,1,100000003,610000008835,
125,,Spine,1,1,Image 1,2,1,100000003,610000008836,
97,,Spine,1,0,Image 1,1,1,100000003,610000008837,
48,,Spine,1,2,Image 1,1,1,100000003,610000008840,
92,,Spine,1,4,Image 1,3,1,100000003,610000008843,
69,,Spine,1,4,Image 1,2,1,100000003,610000008844,
114,,Spine,1,4,Image 1,2,1,100000003,610000008845,
80,,Spine,1,4,Image 1,2,1,100000003,610000008846,
44,,Spine,1,3,Image 1,2,1,100000003,610000008847,
152,,Spine,1,7,Image 1,1,1,100000003,610000008848,
49,,Spine,1,6,Image 1,2,1,100000003,610000008849,
156,,Spine,1,4,Image 1,2,1,100000003,610000008850,
144,,Spine,1,3,Image 1,1,1,100000003,610000008851,
81,,Spine,1,3,Image 1,2,1,100000003,610000008852,
115,,Spine,1,0,Image 1,1,1,100000003,610000008853,
65,,Spine,1,0,Image 1,1,1,100000003,610000008854,
63,,Spine,1,0,Image 1,1,1,100000003,610000008855,
108,,Spine,1,8,Image 1,4,1,100000003,610000008856,
62,,Spine,1,8,Image 1,4,1,100000003,610000008857,
99,,Spine,1,0,Image 1,1,1,100000003,610000008858,
107,,Spine,1,0,Image 1,1,1,100000003,610000008859,
