
Segment Number of Voxel Ch=1 Img=1
 ==================== 
Segment Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
265,,Segment,1,14,Image 1,6,1,100000001,510000000661,
208,,Segment,1,13,Image 1,5,1,100000001,510000000666,
919,,Segment,1,12,Image 1,4,1,100000001,510000000673,
337,,Segment,1,3,Image 1,2,1,100000002,510000000704,
208,,Segment,1,2,Image 1,2,1,100000002,510000000765,
674,,Segment,1,1,Image 1,1,1,100000002,510000000792,
295,,Segment,1,0,Image 1,1,1,100000002,510000000800,
108,,Segment,1,3,Image 1,3,1,100000002,510000000813,
48,,Segment,1,8,Image 1,7,1,100000001,510000000826,
45,,Segment,1,7,Image 1,6,1,100000001,510000000833,
209,,Segment,1,5,Image 1,4,1,100000001,510000000853,
136,,Segment,1,4,Image 1,3,1,100000001,510000000857,
726,,Segment,1,3,Image 1,2,1,100000001,510000000909,
819,,Segment,1,2,Image 1,1,1,100000001,510000000921,
187,,Segment,1,1,Image 1,1,1,100000001,510000000923,
394,,Segment,1,0,Image 1,1,1,100000001,510000000943,
39,,Segment,1,8,Image 1,6,1,100000001,510000000945,
448,,Segment,1,16,Image 1,5,1,100000001,510000000981,
495,,Segment,1,15,Image 1,4,1,100000001,510000001009,
893,,Segment,1,14,Image 1,4,1,100000001,510000001046,
296,,Segment,1,16,Image 1,4,1,100000001,510000001061,
605,,Segment,1,6,Image 1,4,1,100000001,510000001124,
237,,Segment,1,13,Image 1,6,1,100000001,510000001139,
236,,Segment,1,12,Image 1,5,1,100000001,510000001154,
903,,Segment,1,11,Image 1,5,1,100000001,510000001206,
93,,Segment,1,14,Image 1,6,1,100000001,510000001211,
259,,Segment,1,13,Image 1,5,1,100000001,510000001223,
133,,Segment,1,14,Image 1,5,1,100000001,510000001225,
163,,Segment,1,6,Image 1,4,1,100000001,510000001231,
65,,Segment,1,7,Image 1,5,1,100000001,510000001233,
143,,Segment,1,5,Image 1,2,1,100000001,510000001237,
170,,Segment,1,5,Image 1,3,1,100000001,510000001241,
113,,Segment,1,5,Image 1,3,1,100000001,510000001244,
183,,Segment,1,15,Image 1,5,1,100000001,510000001260,
124,,Segment,1,12,Image 1,6,1,100000001,510000001275,
315,,Segment,1,14,Image 1,6,1,100000001,510000001318,
444,,Segment,1,13,Image 1,5,1,100000001,510000001330,
120,,Segment,1,7,Image 1,6,1,100000000,510000001348,
109,,Segment,1,6,Image 1,5,1,100000000,510000001358,
136,,Segment,1,5,Image 1,5,1,100000000,510000001376,
98,,Segment,1,4,Image 1,4,1,100000000,510000001381,
77,,Segment,1,3,Image 1,3,1,100000000,510000001383,
579,,Segment,1,2,Image 1,3,1,100000000,510000001424,
1104,,Segment,1,1,Image 1,2,1,100000000,510000001437,
637,,Segment,1,0,Image 1,1,1,100000000,510000001445,
60,,Segment,1,6,Image 1,6,1,100000000,510000001474,
204,,Segment,1,5,Image 1,4,1,100000001,510000001493,
477,,Segment,1,2,Image 1,3,1,100000001,510000001531,
702,,Segment,1,1,Image 1,2,1,100000001,510000001538,
879,,Segment,1,0,Image 1,1,1,100000001,510000001549,
237,,Segment,1,12,Image 1,2,1,100000003,510000001570,
300,,Segment,1,11,Image 1,2,1,100000003,510000001579,
255,,Segment,1,10,Image 1,1,1,100000003,510000001583,
632,,Segment,1,9,Image 1,1,1,100000003,510000001601,
710,,Segment,1,8,Image 1,1,1,100000003,510000001614,
573,,Segment,1,7,Image 1,1,1,100000003,510000001624,
621,,Segment,1,6,Image 1,1,1,100000003,510000001632,
658,,Segment,1,5,Image 1,1,1,100000003,510000001638,
856,,Segment,1,4,Image 1,1,1,100000003,510000001656,
697,,Segment,1,3,Image 1,1,1,100000003,510000001664,
614,,Segment,1,2,Image 1,1,1,100000003,510000001667,
698,,Segment,1,1,Image 1,1,1,100000003,510000001673,
90,,Segment,1,0,Image 1,1,1,100000003,510000001685,
269,,Segment,1,12,Image 1,4,1,100000001,510000001719,
304,,Segment,1,13,Image 1,4,1,100000001,510000001729,
58,,Segment,1,15,Image 1,3,1,100000001,510000001731,
224,,Segment,1,14,Image 1,5,1,100000001,510000001749,
429,,Segment,1,14,Image 1,5,1,100000001,510000001774,
241,,Segment,1,13,Image 1,4,1,100000001,510000001779,
215,,Segment,1,13,Image 1,4,1,100000001,510000001781,
308,,Segment,1,10,Image 1,4,1,100000001,510000001790,
262,,Segment,1,10,Image 1,5,1,100000001,510000001796,
175,,Segment,1,11,Image 1,4,1,100000001,510000001799,
228,,Segment,1,8,Image 1,4,1,100000001,510000001813,
170,,Segment,1,7,Image 1,4,1,100000001,510000001821,
291,,Segment,1,4,Image 1,2,1,100000001,510000001823,
1095,,Segment,1,17,Image 1,2,1,100000003,510000001915,
370,,Segment,1,16,Image 1,1,1,100000003,510000001923,
241,,Segment,1,15,Image 1,1,1,100000003,510000001932,
755,,Segment,1,13,Image 1,1,1,100000003,510000001971,
689,,Segment,1,11,Image 1,1,1,100000003,510000001988,
377,,Segment,1,3,Image 1,3,1,100000003,510000002019,
417,,Segment,1,1,Image 1,2,1,100000003,510000002037,
515,,Segment,1,0,Image 1,1,1,100000003,510000002048,
203,,Segment,1,3,Image 1,4,1,100000003,510000002072,
182,,Segment,1,2,Image 1,3,1,100000003,510000002095,
465,,Segment,1,1,Image 1,2,1,100000003,510000002128,
184,,Segment,1,0,Image 1,1,1,100000003,510000002134,
163,,Segment,1,4,Image 1,4,1,100000003,510000002139,
180,,Segment,1,3,Image 1,3,1,100000003,510000002143,
191,,Segment,1,4,Image 1,3,1,100000003,510000002146,
267,,Segment,1,2,Image 1,2,1,100000002,510000002169,
516,,Segment,1,1,Image 1,1,1,100000002,510000002212,
324,,Segment,1,0,Image 1,1,1,100000002,510000002224,
314,,Segment,1,4,Image 1,2,1,100000003,510000002241,
585,,Segment,1,3,Image 1,2,1,100000003,510000002289,
538,,Segment,1,2,Image 1,1,1,100000003,510000002308,
178,,Segment,1,1,Image 1,1,1,100000003,510000002314,
123,,Segment,1,2,Image 1,1,1,100000002,510000002334,
168,,Segment,1,15,Image 1,3,1,100000003,510000002351,
183,,Segment,1,14,Image 1,2,1,100000003,510000002368,
1017,,Segment,1,13,Image 1,2,1,100000003,510000002441,
994,,Segment,1,8,Image 1,1,1,100000000,510000002498,
463,,Segment,1,7,Image 1,1,1,100000000,510000002508,
109,,Segment,1,6,Image 1,1,1,100000000,510000002512,
209,,Segment,1,5,Image 1,1,1,100000000,510000002515,
423,,Segment,1,4,Image 1,1,1,100000000,510000002526,
615,,Segment,1,3,Image 1,1,1,100000000,510000002553,
688,,Segment,1,2,Image 1,1,1,100000000,510000002577,
228,,Segment,1,1,Image 1,1,1,100000000,510000002581,
364,,Segment,1,0,Image 1,1,1,100000000,510000002596,
569,,Segment,1,6,Image 1,3,1,100000000,510000002642,
194,,Segment,1,5,Image 1,2,1,100000000,510000002648,
327,,Segment,1,4,Image 1,1,1,100000000,510000002653,
644,,Segment,1,3,Image 1,1,1,100000000,510000002662,
705,,Segment,1,2,Image 1,1,1,100000000,510000002670,
651,,Segment,1,1,Image 1,1,1,100000000,510000002679,
595,,Segment,1,0,Image 1,1,1,100000000,510000002699,
152,,Segment,1,3,Image 1,3,1,100000002,510000002718,
310,,Segment,1,2,Image 1,2,1,100000002,510000002740,
283,,Segment,1,1,Image 1,1,1,100000002,510000002745,
644,,Segment,1,0,Image 1,1,1,100000002,510000002770,
631,,Segment,1,3,Image 1,3,1,100000002,510000002838,
168,,Segment,1,1,Image 1,2,1,100000002,510000002853,
271,,Segment,1,0,Image 1,1,1,100000002,510000002879,
244,,Segment,1,9,Image 1,5,1,100000000,510000002901,
227,,Segment,1,8,Image 1,4,1,100000000,510000002917,
202,,Segment,1,7,Image 1,3,1,100000000,510000002923,
61,,Segment,1,6,Image 1,2,1,100000000,510000002926,
1032,,Segment,1,5,Image 1,1,1,100000000,510000002963,
137,,Segment,1,9,Image 1,4,1,100000000,510000002968,
181,,Segment,1,8,Image 1,4,1,100000000,510000002980,
544,,Segment,1,7,Image 1,3,1,100000000,510000003032,
335,,Segment,1,5,Image 1,2,1,100000000,510000003042,
102,,Segment,1,4,Image 1,2,1,100000002,510000003057,
398,,Segment,1,3,Image 1,1,1,100000002,510000003089,
655,,Segment,1,2,Image 1,1,1,100000002,510000003110,
68,,Segment,1,6,Image 1,5,1,100000003,510000003115,
302,,Segment,1,5,Image 1,5,1,100000003,510000003127,
160,,Segment,1,4,Image 1,4,1,100000003,510000003144,
554,,Segment,1,2,Image 1,2,1,100000003,510000003158,
53,,Segment,1,6,Image 1,6,1,100000003,510000003161,
187,,Segment,1,5,Image 1,4,1,100000003,510000003167,
142,,Segment,1,6,Image 1,2,1,100000000,510000003179,
134,,Segment,1,5,Image 1,1,1,100000000,510000003183,
540,,Segment,1,4,Image 1,1,1,100000000,510000003224,
815,,Segment,1,3,Image 1,1,1,100000000,510000003252,
264,,Segment,1,2,Image 1,1,1,100000000,510000003255,
885,,Segment,1,1,Image 1,1,1,100000000,510000003258,
269,,Segment,1,4,Image 1,2,1,100000000,510000003274,
319,,Segment,1,8,Image 1,4,1,100000003,510000003294,
251,,Segment,1,7,Image 1,3,1,100000003,510000003300,
201,,Segment,1,6,Image 1,3,1,100000003,510000003312,
200,,Segment,1,5,Image 1,3,1,100000003,510000003331,
658,,Segment,1,4,Image 1,2,1,100000003,510000003375,
174,,Segment,1,3,Image 1,1,1,100000003,510000003377,
261,,Segment,1,2,Image 1,1,1,100000003,510000003382,
682,,Segment,1,1,Image 1,1,1,100000003,510000003385,
616,,Segment,1,9,Image 1,4,1,100000001,510000003433,
274,,Segment,1,8,Image 1,3,1,100000001,510000003448,
165,,Segment,1,7,Image 1,3,1,100000001,510000003462,
452,,Segment,1,6,Image 1,3,1,100000001,510000003485,
186,,Segment,1,5,Image 1,3,1,100000001,510000003487,
297,,Segment,1,4,Image 1,3,1,100000001,510000003490,
391,,Segment,1,3,Image 1,3,1,100000001,510000003499,
235,,Segment,1,2,Image 1,3,1,100000001,510000003506,
41,,Segment,1,1,Image 1,2,1,100000001,510000003509,
12,,Segment,1,0,Image 1,1,1,100000001,510000003527,
210,,Segment,1,4,Image 1,3,1,100000003,510000003546,
60,,Segment,1,3,Image 1,3,1,100000003,510000003554,
157,,Segment,1,2,Image 1,2,1,100000003,510000003559,
72,,Segment,1,4,Image 1,4,1,100000003,510000003561,
104,,Segment,1,10,Image 1,4,1,100000003,510000003564,
248,,Segment,1,9,Image 1,3,1,100000003,510000003580,
865,,Segment,1,8,Image 1,2,1,100000003,510000003659,
314,,Segment,1,7,Image 1,1,1,100000003,510000003662,
564,,Segment,1,6,Image 1,1,1,100000003,510000003667,
1236,,Segment,1,3,Image 1,1,1,100000003,510000003689,
899,,Segment,1,2,Image 1,1,1,100000003,510000003704,
331,,Segment,1,1,Image 1,1,1,100000003,510000003708,
506,,Segment,1,0,Image 1,1,1,100000003,510000003721,
166,,Segment,1,10,Image 1,3,1,100000003,510000003725,
99,,Segment,1,9,Image 1,2,1,100000003,510000003727,
109,,Segment,1,1,Image 1,2,1,100000002,510000003736,
323,,Segment,1,9,Image 1,4,1,100000000,510000003750,
122,,Segment,1,8,Image 1,4,1,100000000,510000003763,
154,,Segment,1,7,Image 1,3,1,100000000,510000003773,
330,,Segment,1,6,Image 1,2,1,100000000,510000003795,
294,,Segment,1,5,Image 1,2,1,100000000,510000003819,
120,,Segment,1,5,Image 1,5,1,100000001,510000003829,
881,,Segment,1,4,Image 1,4,1,100000001,510000003870,
564,,Segment,1,3,Image 1,4,1,100000001,510000003884,
245,,Segment,1,5,Image 1,4,1,100000001,510000003898,
86,,Segment,1,4,Image 1,2,1,100000002,510000003901,
180,,Segment,1,3,Image 1,2,1,100000002,510000003917,
73,,Segment,1,4,Image 1,3,1,100000002,510000003919,
725,,Segment,1,7,Image 1,2,1,100000003,510000003971,
313,,Segment,1,12,Image 1,3,1,100000003,510000003999,
124,,Segment,1,11,Image 1,2,1,100000003,510000004003,
139,,Segment,1,10,Image 1,2,1,100000003,510000004008,
600,,Segment,1,9,Image 1,2,1,100000003,510000004025,
86,,Segment,1,8,Image 1,3,1,100000001,510000004035,
339,,Segment,1,7,Image 1,2,1,100000001,510000004049,
876,,Segment,1,6,Image 1,2,1,100000001,510000004069,
260,,Segment,1,4,Image 1,1,1,100000001,510000004072,
82,,Segment,1,2,Image 1,3,1,100000003,510000004077,
370,,Segment,1,1,Image 1,2,1,100000003,510000004105,
148,,Segment,1,0,Image 1,1,1,100000003,510000004121,
144,,Segment,1,10,Image 1,2,1,100000000,510000004126,
214,,Segment,1,9,Image 1,2,1,100000000,510000004145,
71,,Segment,1,8,Image 1,2,1,100000000,510000004148,
323,,Segment,1,7,Image 1,2,1,100000000,510000004158,
537,,Segment,1,6,Image 1,2,1,100000000,510000004174,
158,,Segment,1,9,Image 1,3,1,100000000,510000004180,
77,,Segment,1,8,Image 1,3,1,100000000,510000004182,
491,,Segment,1,3,Image 1,2,1,100000003,510000004197,
217,,Segment,1,11,Image 1,1,1,100000000,510000004205,
251,,Segment,1,10,Image 1,1,1,100000000,510000004209,
212,,Segment,1,9,Image 1,1,1,100000000,510000004212,
214,,Segment,1,8,Image 1,1,1,100000000,510000004215,
380,,Segment,1,7,Image 1,1,1,100000000,510000004256,
157,,Segment,1,6,Image 1,1,1,100000000,510000004279,
137,,Segment,1,1,Image 1,1,1,100000002,510000004287,
31,,Segment,1,0,Image 1,1,1,100000002,510000004311,
73,,Segment,1,1,Image 1,2,1,100000002,510000004313,
200,,Segment,1,2,Image 1,2,1,100000001,510000004322,
267,,Segment,1,1,Image 1,1,1,100000001,510000004334,
151,,Segment,1,2,Image 1,1,1,100000001,510000004336,
222,,Segment,1,20,Image 1,2,1,100000003,510000004355,
157,,Segment,1,19,Image 1,1,1,100000003,510000004357,
342,,Segment,1,17,Image 1,1,1,100000003,510000004373,
503,,Segment,1,18,Image 1,2,1,100000003,510000004394,
269,,Segment,1,20,Image 1,1,1,100000003,510000004400,
168,,Segment,1,19,Image 1,2,1,100000003,510000004404,
268,,Segment,1,16,Image 1,2,1,100000003,510000004409,
590,,Segment,1,15,Image 1,2,1,100000003,510000004469,
282,,Segment,1,17,Image 1,2,1,100000003,510000004482,
248,,Segment,1,16,Image 1,2,1,100000003,510000004490,
296,,Segment,1,15,Image 1,2,1,100000003,510000004504,
279,,Segment,1,13,Image 1,3,1,100000003,510000004526,
302,,Segment,1,12,Image 1,3,1,100000003,510000004542,
139,,Segment,1,11,Image 1,2,1,100000003,510000004545,
394,,Segment,1,10,Image 1,2,1,100000003,510000004557,
186,,Segment,1,17,Image 1,3,1,100000003,510000004561,
176,,Segment,1,16,Image 1,3,1,100000003,510000004577,
207,,Segment,1,15,Image 1,3,1,100000003,510000004590,
165,,Segment,1,14,Image 1,3,1,100000003,510000004603,
93,,Segment,1,15,Image 1,4,1,100000003,510000004609,
229,,Segment,1,14,Image 1,4,1,100000003,510000004620,
361,,Segment,1,13,Image 1,3,1,100000003,510000004664,
206,,Segment,1,12,Image 1,2,1,100000003,510000004676,
925,,Segment,1,8,Image 1,3,1,100000003,510000004778,
151,,Segment,1,14,Image 1,5,1,100000003,510000004790,
224,,Segment,1,14,Image 1,2,1,100000003,510000004804,
241,,Segment,1,12,Image 1,2,1,100000000,510000004814,
262,,Segment,1,11,Image 1,2,1,100000000,510000004831,
792,,Segment,1,11,Image 1,3,1,100000003,510000004890,
177,,Segment,1,10,Image 1,3,1,100000003,510000004896,
177,,Segment,1,12,Image 1,4,1,100000003,510000004910,
538,,Segment,1,11,Image 1,3,1,100000003,510000004936,
97,,Segment,1,9,Image 1,2,1,100000000,510000004945,
275,,Segment,1,8,Image 1,2,1,100000000,510000004959,
76,,Segment,1,9,Image 1,3,1,100000000,510000004963,
151,,Segment,1,10,Image 1,2,1,100000000,510000004971,
92,,Segment,1,13,Image 1,3,1,100000003,510000004977,
140,,Segment,1,12,Image 1,3,1,100000003,510000004982,
413,,Segment,1,4,Image 1,1,1,100000002,510000004992,
308,,Segment,1,1,Image 1,1,1,100000002,510000005002,
351,,Segment,1,10,Image 1,6,1,100000000,510000005018,
222,,Segment,1,9,Image 1,6,1,100000000,510000005034,
241,,Segment,1,8,Image 1,5,1,100000000,510000005054,
172,,Segment,1,6,Image 1,4,1,100000000,510000005064,
432,,Segment,1,5,Image 1,4,1,100000000,510000005096,
396,,Segment,1,3,Image 1,2,1,100000000,510000005121,
148,,Segment,1,13,Image 1,2,1,100000003,510000005129,
178,,Segment,1,12,Image 1,2,1,100000003,510000005132,
343,,Segment,1,11,Image 1,4,1,100000000,510000005153,
276,,Segment,1,9,Image 1,3,1,100000000,510000005158,
248,,Segment,1,8,Image 1,3,1,100000000,510000005162,
323,,Segment,1,9,Image 1,4,1,100000000,510000005182,
137,,Segment,1,9,Image 1,2,1,100000000,510000005184,
220,,Segment,1,10,Image 1,7,1,100000000,510000005194,
484,,Segment,1,12,Image 1,2,1,100000003,510000005198,
321,,Segment,1,10,Image 1,4,1,100000000,510000005216,
178,,Segment,1,9,Image 1,4,1,100000000,510000005225,
259,,Segment,1,8,Image 1,3,1,100000000,510000005235,
329,,Segment,1,11,Image 1,3,1,100000000,510000005256,
326,,Segment,1,9,Image 1,3,1,100000000,510000005263,
288,,Segment,1,10,Image 1,6,1,100000001,510000005289,
434,,Segment,1,9,Image 1,5,1,100000001,510000005321,
218,,Segment,1,8,Image 1,5,1,100000001,510000005345,
48,,Segment,1,7,Image 1,5,1,100000001,510000005347,
163,,Segment,1,6,Image 1,5,1,100000001,510000005356,
225,,Segment,1,5,Image 1,4,1,100000001,510000005363,
192,,Segment,1,4,Image 1,4,1,100000001,510000005365,
184,,Segment,1,10,Image 1,6,1,100000000,510000005372,
258,,Segment,1,9,Image 1,5,1,100000000,510000005377,
261,,Segment,1,8,Image 1,3,1,100000000,510000005393,
86,,Segment,1,12,Image 1,3,1,100000003,510000005396,
315,,Segment,1,8,Image 1,5,1,100000000,510000005409,
161,,Segment,1,7,Image 1,5,1,100000000,510000005417,
101,,Segment,1,9,Image 1,2,1,100000000,510000005421,
445,,Segment,1,8,Image 1,2,1,100000000,510000005458,
347,,Segment,1,7,Image 1,2,1,100000000,510000005485,
152,,Segment,1,8,Image 1,6,1,100000000,510000005496,
86,,Segment,1,11,Image 1,4,1,100000003,510000005498,
84,,Segment,1,9,Image 1,3,1,100000000,510000005500,
233,,Segment,1,7,Image 1,3,1,100000000,510000005516,
127,,Segment,1,6,Image 1,2,1,100000000,510000005523,
150,,Segment,1,5,Image 1,1,1,100000000,510000005525,
194,,Segment,1,4,Image 1,1,1,100000000,510000005530,
131,,Segment,1,3,Image 1,1,1,100000000,510000005532,
463,,Segment,1,2,Image 1,1,1,100000000,510000005551,
422,,Segment,1,1,Image 1,1,1,100000000,510000005561,
331,,Segment,1,0,Image 1,1,1,100000000,510000005578,
799,,Segment,1,4,Image 1,2,1,100000000,510000005637,
271,,Segment,1,8,Image 1,2,1,100000000,510000005639,
972,,Segment,1,7,Image 1,3,1,100000001,510000005691,
267,,Segment,1,7,Image 1,2,1,100000003,510000005713,
503,,Segment,1,6,Image 1,2,1,100000003,510000005722,
136,,Segment,1,8,Image 1,3,1,100000000,510000005736,
173,,Segment,1,2,Image 1,2,1,100000003,510000005755,
395,,Segment,1,1,Image 1,1,1,100000003,510000005780,
265,,Segment,1,10,Image 1,5,1,100000001,510000005782,
57,,Segment,1,7,Image 1,2,1,100000000,510000005784,
114,,Segment,1,8,Image 1,4,1,100000000,510000005789,
145,,Segment,1,7,Image 1,2,1,100000000,510000005793,
344,,Segment,1,8,Image 1,4,1,100000000,510000005827,
139,,Segment,1,7,Image 1,3,1,100000000,510000005834,
46,,Segment,1,6,Image 1,3,1,100000000,510000005836,
111,,Segment,1,5,Image 1,2,1,100000000,510000005839,
348,,Segment,1,4,Image 1,2,1,100000000,510000005859,
252,,Segment,1,2,Image 1,2,1,100000004,510000005884,
402,,Segment,1,1,Image 1,1,1,100000004,510000005923,
132,,Segment,1,0,Image 1,1,1,100000004,510000005927,
128,,Segment,1,4,Image 1,3,1,100000003,510000005941,
100,,Segment,1,6,Image 1,3,1,100000000,510000005945,
84,,Segment,1,7,Image 1,3,1,100000003,510000005949,
289,,Segment,1,2,Image 1,1,1,100000003,510000005967,
156,,Segment,1,6,Image 1,4,1,100000003,510000005972,
151,,Segment,1,8,Image 1,3,1,100000000,510000005978,
531,,Segment,1,7,Image 1,2,1,100000003,510000006008,
174,,Segment,1,5,Image 1,4,1,100000000,510000006012,
137,,Segment,1,6,Image 1,4,1,100000003,510000006020,
311,,Segment,1,5,Image 1,3,1,100000003,510000006045,
489,,Segment,1,4,Image 1,2,1,100000003,510000006062,
100,,Segment,1,6,Image 1,5,1,100000000,510000006069,
736,,Segment,1,5,Image 1,2,1,100000003,510000006114,
600,,Segment,1,3,Image 1,2,1,100000000,510000006147,
1012,,Segment,1,2,Image 1,2,1,100000000,510000006206,
172,,Segment,1,8,Image 1,2,1,100000003,510000006210,
126,,Segment,1,6,Image 1,4,1,100000000,510000006223,
223,,Segment,1,5,Image 1,3,1,100000000,510000006235,
333,,Segment,1,4,Image 1,2,1,100000000,510000006244,
200,,Segment,1,6,Image 1,2,1,100000000,510000006267,
1004,,Segment,1,4,Image 1,5,1,100000001,510000006337,
301,,Segment,1,1,Image 1,2,1,100000003,510000006349,
197,,Segment,1,5,Image 1,2,1,100000000,510000006363,
82,,Segment,1,6,Image 1,3,1,100000003,510000006367,
505,,Segment,1,1,Image 1,2,1,100000000,510000006427,
670,,Segment,1,0,Image 1,1,1,100000000,510000006445,
207,,Segment,1,10,Image 1,4,1,100000001,510000006453,
127,,Segment,1,6,Image 1,1,1,100000000,510000006459,
93,,Segment,1,4,Image 1,3,1,100000000,510000006461,
422,,Segment,1,5,Image 1,2,1,100000003,510000006480,
152,,Segment,1,6,Image 1,1,1,100000000,510000006488,
282,,Segment,1,6,Image 1,3,1,100000000,510000006498,
273,,Segment,1,6,Image 1,2,1,100000000,510000006524,
77,,Segment,1,7,Image 1,4,1,100000000,510000006528,
198,,Segment,1,3,Image 1,3,1,100000000,510000006542,
143,,Segment,1,8,Image 1,3,1,100000000,510000006544,
61,,Segment,1,3,Image 1,4,1,100000000,510000006546,
150,,Segment,1,5,Image 1,2,1,100000003,510000006554,
83,,Segment,1,7,Image 1,4,1,100000000,510000006558,
209,,Segment,1,7,Image 1,3,1,100000000,510000006563,
89,,Segment,1,8,Image 1,2,1,100000001,510000006567,
387,,Segment,1,4,Image 1,2,1,100000000,510000006587,
459,,Segment,1,3,Image 1,1,1,100000000,510000006620,
96,,Segment,1,2,Image 1,1,1,100000000,510000006622,
256,,Segment,1,1,Image 1,1,1,100000000,510000006642,
16,,Segment,1,0,Image 1,1,1,100000000,510000006646,
85,,Segment,1,6,Image 1,2,1,100000000,510000006665,
266,,Segment,1,8,Image 1,2,1,100000000,510000006674,
264,,Segment,1,2,Image 1,1,1,100000002,510000006688,
194,,Segment,1,5,Image 1,2,1,100000000,510000006690,
165,,Segment,1,5,Image 1,3,1,100000000,510000006694,
92,,Segment,1,3,Image 1,2,1,100000002,510000006696,
913,,Segment,1,2,Image 1,2,1,100000000,510000006743,
71,,Segment,1,9,Image 1,6,1,100000001,510000006746,
196,,Segment,1,8,Image 1,2,1,100000003,510000006762,
258,,Segment,1,2,Image 1,2,1,100000004,510000006778,
179,,Segment,1,1,Image 1,2,1,100000004,510000006787,
301,,Segment,1,3,Image 1,2,1,100000003,510000006808,
457,,Segment,1,2,Image 1,2,1,100000003,510000006818,
170,,Segment,1,8,Image 1,4,1,100000001,510000006826,
115,,Segment,1,4,Image 1,3,1,100000003,510000006830,
164,,Segment,1,4,Image 1,1,1,100000003,510000006846,
214,,Segment,1,3,Image 1,1,1,100000003,510000006850,
147,,Segment,1,3,Image 1,2,1,100000000,510000006853,
93,,Segment,1,2,Image 1,1,1,100000004,510000006856,
89,,Segment,1,5,Image 1,3,1,100000000,510000006858,
83,,Segment,1,3,Image 1,2,1,100000003,510000006861,
97,,Segment,1,4,Image 1,2,1,100000003,510000006866,
136,,Segment,1,7,Image 1,2,1,100000000,510000006868,
67,,Segment,1,8,Image 1,5,1,100000001,510000006872,
454,,Segment,1,7,Image 1,4,1,100000001,510000006896,
234,,Segment,1,6,Image 1,4,1,100000001,510000006904,
493,,Segment,1,4,Image 1,2,1,100000003,510000006914,
482,,Segment,1,3,Image 1,2,1,100000003,510000006928,
243,,Segment,1,7,Image 1,6,1,100000001,510000006946,
200,,Segment,1,8,Image 1,1,1,100000003,510000006950,
752,,Segment,1,5,Image 1,2,1,100000003,510000006958,
178,,Segment,1,3,Image 1,1,1,100000001,510000006966,
69,,Segment,1,3,Image 1,2,1,100000003,510000006968,
156,,Segment,1,5,Image 1,3,1,100000000,510000006984,
202,,Segment,1,4,Image 1,2,1,100000000,510000006992,
266,,Segment,1,3,Image 1,2,1,100000000,510000006996,
353,,Segment,1,3,Image 1,3,1,100000000,510000007024,
702,,Segment,1,0,Image 1,1,1,100000003,510000007063,
137,,Segment,1,2,Image 1,3,1,100000004,510000007070,
