
Segment Center Number of Voxel Ch=3 Img=1
 ==================== 
Segment Center Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
19,,Segment,3,3,Image 1,2,1,100000004,510000000027,
3,,Segment,3,2,Image 1,1,1,100000004,510000000029,
7,,Segment,3,1,Image 1,1,1,100000004,510000000035,
6,,Segment,3,0,Image 1,1,1,100000004,510000000048,
42,,Segment,3,21,Image 1,7,1,100000001,510000000095,
16,,Segment,3,20,Image 1,6,1,100000001,510000000110,
9,,Segment,3,19,Image 1,6,1,100000001,510000000118,
4,,Segment,3,18,Image 1,6,1,100000001,510000000121,
24,,Segment,3,17,Image 1,6,1,100000001,510000000144,
35,,Segment,3,16,Image 1,5,1,100000001,510000000178,
28,,Segment,3,15,Image 1,4,1,100000001,510000000217,
4,,Segment,3,14,Image 1,3,1,100000001,510000000220,
30,,Segment,3,13,Image 1,3,1,100000001,510000000249,
3,,Segment,3,12,Image 1,3,1,100000001,510000000251,
33,,Segment,3,11,Image 1,3,1,100000001,510000000283,
10,,Segment,3,9,Image 1,3,1,100000001,510000000293,
11,,Segment,3,8,Image 1,3,1,100000001,510000000303,
6,,Segment,3,7,Image 1,3,1,100000001,510000000308,
34,,Segment,3,6,Image 1,3,1,100000001,510000000341,
12,,Segment,3,5,Image 1,3,1,100000001,510000000352,
5,,Segment,3,4,Image 1,3,1,100000001,510000000356,
40,,Segment,3,3,Image 1,2,1,100000001,510000000395,
25,,Segment,3,2,Image 1,1,1,100000001,510000000419,
23,,Segment,3,1,Image 1,1,1,100000001,510000000441,
24,,Segment,3,0,Image 1,1,1,100000001,510000000469,
11,,Segment,3,23,Image 1,7,1,100000001,510000000487,
3,,Segment,3,22,Image 1,6,1,100000001,510000000489,
11,,Segment,3,21,Image 1,6,1,100000001,510000000499,
4,,Segment,3,24,Image 1,7,1,100000001,510000000502,
3,,Segment,3,24,Image 1,6,1,100000001,510000000505,
3,,Segment,3,22,Image 1,7,1,100000001,510000000507,
7,,Segment,3,20,Image 1,8,1,100000001,510000000513,
14,,Segment,3,19,Image 1,7,1,100000001,510000000526,
16,,Segment,3,18,Image 1,7,1,100000001,510000000541,
5,,Segment,3,20,Image 1,7,1,100000001,510000000546,
14,,Segment,3,13,Image 1,6,1,100000001,510000000559,
21,,Segment,3,12,Image 1,5,1,100000001,510000000579,
10,,Segment,3,11,Image 1,4,1,100000001,510000000588,
16,,Segment,3,10,Image 1,4,1,100000001,510000000603,
18,,Segment,3,9,Image 1,4,1,100000001,510000000620,
23,,Segment,3,17,Image 1,5,1,100000001,510000000642,
19,,Segment,3,14,Image 1,6,1,100000001,510000000661,
6,,Segment,3,13,Image 1,5,1,100000001,510000000666,
8,,Segment,3,12,Image 1,4,1,100000001,510000000673,
32,,Segment,3,3,Image 1,2,1,100000002,510000000704,
62,,Segment,3,2,Image 1,2,1,100000002,510000000765,
28,,Segment,3,1,Image 1,1,1,100000002,510000000792,
4,,Segment,3,0,Image 1,1,1,100000002,510000000800,
10,,Segment,3,3,Image 1,3,1,100000002,510000000813,
14,,Segment,3,8,Image 1,7,1,100000001,510000000826,
8,,Segment,3,7,Image 1,6,1,100000001,510000000833,
20,,Segment,3,5,Image 1,4,1,100000001,510000000853,
5,,Segment,3,4,Image 1,3,1,100000001,510000000857,
53,,Segment,3,3,Image 1,2,1,100000001,510000000909,
13,,Segment,3,2,Image 1,1,1,100000001,510000000921,
3,,Segment,3,1,Image 1,1,1,100000001,510000000923,
6,,Segment,3,0,Image 1,1,1,100000001,510000000943,
3,,Segment,3,8,Image 1,6,1,100000001,510000000945,
36,,Segment,3,16,Image 1,5,1,100000001,510000000981,
29,,Segment,3,15,Image 1,4,1,100000001,510000001009,
38,,Segment,3,14,Image 1,4,1,100000001,510000001046,
