
Segment Center Intensity Min Ch=1 Img=1
 ==================== 
Segment Center Intensity Min,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
1,,Segment,1,3,Image 1,2,1,100000004,510000000027,
66,,Segment,1,2,Image 1,1,1,100000004,510000000029,
93,,Segment,1,1,Image 1,1,1,100000004,510000000035,
76,,Segment,1,0,Image 1,1,1,100000004,510000000048,
9,,Segment,1,21,Image 1,7,1,100000001,510000000095,
40,,Segment,1,20,Image 1,6,1,100000001,510000000110,
18,,Segment,1,19,Image 1,6,1,100000001,510000000118,
25,,Segment,1,18,Image 1,6,1,100000001,510000000121,
0,,Segment,1,17,Image 1,6,1,100000001,510000000144,
22,,Segment,1,16,Image 1,5,1,100000001,510000000178,
0,,Segment,1,15,Image 1,4,1,100000001,510000000217,
15,,Segment,1,14,Image 1,3,1,100000001,510000000220,
17,,Segment,1,13,Image 1,3,1,100000001,510000000249,
31,,Segment,1,12,Image 1,3,1,100000001,510000000251,
23,,Segment,1,11,Image 1,3,1,100000001,510000000283,
24,,Segment,1,9,Image 1,3,1,100000001,510000000293,
14,,Segment,1,8,Image 1,3,1,100000001,510000000303,
32,,Segment,1,7,Image 1,3,1,100000001,510000000308,
30,,Segment,1,6,Image 1,3,1,100000001,510000000341,
34,,Segment,1,5,Image 1,3,1,100000001,510000000352,
26,,Segment,1,4,Image 1,3,1,100000001,510000000356,
2,,Segment,1,3,Image 1,2,1,100000001,510000000395,
79,,Segment,1,2,Image 1,1,1,100000001,510000000419,
38,,Segment,1,1,Image 1,1,1,100000001,510000000441,
63,,Segment,1,0,Image 1,1,1,100000001,510000000469,
9,,Segment,1,23,Image 1,7,1,100000001,510000000487,
67,,Segment,1,22,Image 1,6,1,100000001,510000000489,
31,,Segment,1,21,Image 1,6,1,100000001,510000000499,
7,,Segment,1,24,Image 1,7,1,100000001,510000000502,
17,,Segment,1,24,Image 1,6,1,100000001,510000000505,
10,,Segment,1,22,Image 1,7,1,100000001,510000000507,
18,,Segment,1,20,Image 1,8,1,100000001,510000000513,
25,,Segment,1,19,Image 1,7,1,100000001,510000000526,
15,,Segment,1,18,Image 1,7,1,100000001,510000000541,
29,,Segment,1,20,Image 1,7,1,100000001,510000000546,
1,,Segment,1,13,Image 1,6,1,100000001,510000000559,
41,,Segment,1,12,Image 1,5,1,100000001,510000000579,
47,,Segment,1,11,Image 1,4,1,100000001,510000000588,
30,,Segment,1,10,Image 1,4,1,100000001,510000000603,
43,,Segment,1,9,Image 1,4,1,100000001,510000000620,
20,,Segment,1,17,Image 1,5,1,100000001,510000000642,
7,,Segment,1,14,Image 1,6,1,100000001,510000000661,
63,,Segment,1,13,Image 1,5,1,100000001,510000000666,
55,,Segment,1,12,Image 1,4,1,100000001,510000000673,
4,,Segment,1,3,Image 1,2,1,100000002,510000000704,
0,,Segment,1,2,Image 1,2,1,100000002,510000000765,
5,,Segment,1,1,Image 1,1,1,100000002,510000000792,
57,,Segment,1,0,Image 1,1,1,100000002,510000000800,
9,,Segment,1,3,Image 1,3,1,100000002,510000000813,
24,,Segment,1,8,Image 1,7,1,100000001,510000000826,
2,,Segment,1,7,Image 1,6,1,100000001,510000000833,
12,,Segment,1,5,Image 1,4,1,100000001,510000000853,
84,,Segment,1,4,Image 1,3,1,100000001,510000000857,
0,,Segment,1,3,Image 1,2,1,100000001,510000000909,
40,,Segment,1,2,Image 1,1,1,100000001,510000000921,
74,,Segment,1,1,Image 1,1,1,100000001,510000000923,
68,,Segment,1,0,Image 1,1,1,100000001,510000000943,
6,,Segment,1,8,Image 1,6,1,100000001,510000000945,
17,,Segment,1,16,Image 1,5,1,100000001,510000000981,
2,,Segment,1,15,Image 1,4,1,100000001,510000001009,
29,,Segment,1,14,Image 1,4,1,100000001,510000001046,
16,,Segment,1,16,Image 1,4,1,100000001,510000001061,
1,,Segment,1,6,Image 1,4,1,100000001,510000001124,
21,,Segment,1,13,Image 1,6,1,100000001,510000001139,
3,,Segment,1,12,Image 1,5,1,100000001,510000001154,
10,,Segment,1,11,Image 1,5,1,100000001,510000001206,
40,,Segment,1,14,Image 1,6,1,100000001,510000001211,
57,,Segment,1,13,Image 1,5,1,100000001,510000001223,
51,,Segment,1,14,Image 1,5,1,100000001,510000001225,
9,,Segment,1,6,Image 1,4,1,100000001,510000001231,
61,,Segment,1,7,Image 1,5,1,100000001,510000001233,
30,,Segment,1,5,Image 1,2,1,100000001,510000001237,
19,,Segment,1,5,Image 1,3,1,100000001,510000001241,
64,,Segment,1,5,Image 1,3,1,100000001,510000001244,
0,,Segment,1,15,Image 1,5,1,100000001,510000001260,
2,,Segment,1,12,Image 1,6,1,100000001,510000001275,
10,,Segment,1,14,Image 1,6,1,100000001,510000001318,
50,,Segment,1,13,Image 1,5,1,100000001,510000001330,
43,,Segment,1,7,Image 1,6,1,100000000,510000001348,
24,,Segment,1,6,Image 1,5,1,100000000,510000001358,
1,,Segment,1,5,Image 1,5,1,100000000,510000001376,
6,,Segment,1,4,Image 1,4,1,100000000,510000001381,
48,,Segment,1,3,Image 1,3,1,100000000,510000001383,
35,,Segment,1,2,Image 1,3,1,100000000,510000001424,
80,,Segment,1,1,Image 1,2,1,100000000,510000001437,
128,,Segment,1,0,Image 1,1,1,100000000,510000001445,
71,,Segment,1,6,Image 1,6,1,100000000,510000001474,
3,,Segment,1,5,Image 1,4,1,100000001,510000001493,
1,,Segment,1,2,Image 1,3,1,100000001,510000001531,
94,,Segment,1,1,Image 1,2,1,100000001,510000001538,
49,,Segment,1,0,Image 1,1,1,100000001,510000001549,
9,,Segment,1,12,Image 1,2,1,100000003,510000001570,
28,,Segment,1,11,Image 1,2,1,100000003,510000001579,
102,,Segment,1,10,Image 1,1,1,100000003,510000001583,
50,,Segment,1,9,Image 1,1,1,100000003,510000001601,
50,,Segment,1,8,Image 1,1,1,100000003,510000001614,
70,,Segment,1,7,Image 1,1,1,100000003,510000001624,
83,,Segment,1,6,Image 1,1,1,100000003,510000001632,
64,,Segment,1,5,Image 1,1,1,100000003,510000001638,
53,,Segment,1,4,Image 1,1,1,100000003,510000001656,
80,,Segment,1,3,Image 1,1,1,100000003,510000001664,
77,,Segment,1,2,Image 1,1,1,100000003,510000001667,
79,,Segment,1,1,Image 1,1,1,100000003,510000001673,
80,,Segment,1,0,Image 1,1,1,100000003,510000001685,
11,,Segment,1,12,Image 1,4,1,100000001,510000001719,
17,,Segment,1,13,Image 1,4,1,100000001,510000001729,
26,,Segment,1,15,Image 1,3,1,100000001,510000001731,
17,,Segment,1,14,Image 1,5,1,100000001,510000001749,
21,,Segment,1,14,Image 1,5,1,100000001,510000001774,
26,,Segment,1,13,Image 1,4,1,100000001,510000001779,
53,,Segment,1,13,Image 1,4,1,100000001,510000001781,
9,,Segment,1,10,Image 1,4,1,100000001,510000001790,
34,,Segment,1,10,Image 1,5,1,100000001,510000001796,
37,,Segment,1,11,Image 1,4,1,100000001,510000001799,
21,,Segment,1,8,Image 1,4,1,100000001,510000001813,
25,,Segment,1,7,Image 1,4,1,100000001,510000001821,
50,,Segment,1,4,Image 1,2,1,100000001,510000001823,
3,,Segment,1,17,Image 1,2,1,100000003,510000001915,
46,,Segment,1,16,Image 1,1,1,100000003,510000001923,
7,,Segment,1,15,Image 1,1,1,100000003,510000001932,
10,,Segment,1,13,Image 1,1,1,100000003,510000001971,
69,,Segment,1,11,Image 1,1,1,100000003,510000001988,
0,,Segment,1,3,Image 1,3,1,100000003,510000002019,
13,,Segment,1,1,Image 1,2,1,100000003,510000002037,
79,,Segment,1,0,Image 1,1,1,100000003,510000002048,
10,,Segment,1,3,Image 1,4,1,100000003,510000002072,
1,,Segment,1,2,Image 1,3,1,100000003,510000002095,
15,,Segment,1,1,Image 1,2,1,100000003,510000002128,
24,,Segment,1,0,Image 1,1,1,100000003,510000002134,
12,,Segment,1,4,Image 1,4,1,100000003,510000002139,
92,,Segment,1,3,Image 1,3,1,100000003,510000002143,
51,,Segment,1,4,Image 1,3,1,100000003,510000002146,
2,,Segment,1,2,Image 1,2,1,100000002,510000002169,
22,,Segment,1,1,Image 1,1,1,100000002,510000002212,
71,,Segment,1,0,Image 1,1,1,100000002,510000002224,
5,,Segment,1,4,Image 1,2,1,100000003,510000002241,
20,,Segment,1,3,Image 1,2,1,100000003,510000002289,
66,,Segment,1,2,Image 1,1,1,100000003,510000002308,
27,,Segment,1,1,Image 1,1,1,100000003,510000002314,
0,,Segment,1,2,Image 1,1,1,100000002,510000002334,
3,,Segment,1,15,Image 1,3,1,100000003,510000002351,
34,,Segment,1,14,Image 1,2,1,100000003,510000002368,
23,,Segment,1,13,Image 1,2,1,100000003,510000002441,
