
Spine Center Intensity Sum Ch=3 Img=1
 ==================== 
Spine Center Intensity Sum,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
222,,Spine,3,3,Image 1,2,1,100000002,610000008330,
470,,Spine,3,6,Image 1,3,1,100000001,610000008342,
206,,Spine,3,13,Image 1,5,1,100000001,610000008350,
219,,Spine,3,13,Image 1,5,1,100000001,610000008354,
96,,Spine,3,5,Image 1,5,1,100000001,610000008360,
150,,Spine,3,3,Image 1,1,1,100000000,610000008367,
203,,Spine,3,6,Image 1,4,1,100000001,610000008370,
118,,Spine,3,2,Image 1,1,1,100000003,610000008372,
424,,Spine,3,0,Image 1,1,1,100000003,610000008380,
534,,Spine,3,5,Image 1,4,1,100000000,610000008387,
340,,Spine,3,0,Image 1,1,1,100000000,610000008393,
617,,Spine,3,1,Image 1,1,1,100000000,610000008401,
147,,Spine,3,0,Image 1,1,1,100000003,610000008403,
124,,Spine,3,14,Image 1,4,1,100000003,610000008405,
349,,Spine,3,7,Image 1,2,1,100000000,610000008409,
87,,Spine,3,6,Image 1,4,1,100000001,610000008411,
237,,Spine,3,7,Image 1,2,1,100000000,610000008414,
79,,Spine,3,9,Image 1,5,1,100000000,610000008416,
338,,Spine,3,2,Image 1,1,1,100000000,610000008420,
131,,Spine,3,2,Image 1,1,1,100000002,610000008422,
259,,Spine,3,12,Image 1,3,1,100000003,610000008426,
288,,Spine,3,0,Image 1,1,1,100000003,610000008431,
303,,Spine,3,0,Image 1,1,1,100000000,610000008436,
506,,Spine,3,0,Image 1,1,1,100000003,610000008441,
43,,Spine,3,0,Image 1,1,1,100000002,610000008444,
192,,Spine,3,0,Image 1,1,1,100000000,610000008448,
136,,Spine,3,3,Image 1,4,1,100000001,610000008450,
322,,Spine,3,2,Image 1,2,1,100000004,610000008454,
180,,Spine,3,13,Image 1,1,1,100000003,610000008456,
216,,Spine,3,0,Image 1,1,1,100000003,610000008460,
243,,Spine,3,1,Image 1,1,1,100000003,610000008464,
165,,Spine,3,4,Image 1,5,1,100000001,610000008466,
657,,Spine,3,0,Image 1,1,1,100000003,610000008474,
160,,Spine,3,2,Image 1,2,1,100000004,610000008476,
317,,Spine,3,0,Image 1,1,1,100000001,610000008479,
150,,Spine,3,0,Image 1,1,1,100000003,610000008481,
125,,Spine,3,11,Image 1,3,1,100000003,610000008483,
364,,Spine,3,0,Image 1,1,1,100000003,610000008487,
213,,Spine,3,0,Image 1,1,1,100000002,610000008491,
138,,Spine,3,0,Image 1,1,1,100000000,610000008494,
279,,Spine,3,2,Image 1,3,1,100000001,610000008500,
293,,Spine,3,3,Image 1,1,1,100000003,610000008505,
208,,Spine,3,0,Image 1,1,1,100000000,610000008508,
99,,Spine,3,8,Image 1,4,1,100000000,610000008510,
576,,Spine,3,0,Image 1,1,1,100000003,610000008515,
103,,Spine,3,2,Image 1,3,1,100000001,610000008518,
451,,Spine,3,0,Image 1,1,1,100000003,610000008522,
157,,Spine,3,11,Image 1,2,1,100000003,610000008524,
475,,Spine,3,0,Image 1,1,1,100000000,610000008529,
198,,Spine,3,3,Image 1,2,1,100000004,610000008531,
268,,Spine,3,6,Image 1,3,1,100000000,610000008535,
