
Soma Intensity Sum of Square Ch=3 Img=1
 ==================== 
Soma Intensity Sum of Square,Unit,Category,Channel,Image,Time,FilamentID,ID,
1.51537e+08,,Soma,3,Image 1,1,100000000,800000000,
6.65652e+07,,Soma,3,Image 1,1,100000001,800000001,
4.30782e+07,,Soma,3,Image 1,1,100000002,800000002,
1.16967e+08,,Soma,3,Image 1,1,100000003,800000003,
2.41358e+07,,Soma,3,Image 1,1,100000004,800000004,
