
Segment Volume
 ==================== 
Segment Volume,Unit,Category,Depth,Level,Time,FilamentID,ID,
2.37972,µm^3,Segment,3,2,1,100000004,510000000027,
1.12534,µm^3,Segment,2,1,1,100000004,510000000029,
4.19719,µm^3,Segment,1,1,1,100000004,510000000035,
3.01988,µm^3,Segment,0,1,1,100000004,510000000048,
6.26992,µm^3,Segment,21,7,1,100000001,510000000095,
2.39427,µm^3,Segment,20,6,1,100000001,510000000110,
1.20972,µm^3,Segment,19,6,1,100000001,510000000118,
0.528732,µm^3,Segment,18,6,1,100000001,510000000121,
1.96956,µm^3,Segment,17,6,1,100000001,510000000144,
5.91694,µm^3,Segment,16,5,1,100000001,510000000178,
3.1167,µm^3,Segment,15,4,1,100000001,510000000217,
1.423,µm^3,Segment,14,3,1,100000001,510000000220,
10.457,µm^3,Segment,13,3,1,100000001,510000000249,
1.06412,µm^3,Segment,12,3,1,100000001,510000000251,
12.281,µm^3,Segment,11,3,1,100000001,510000000283,
4.2601,µm^3,Segment,9,3,1,100000001,510000000293,
3.70928,µm^3,Segment,8,3,1,100000001,510000000303,
1.89977,µm^3,Segment,7,3,1,100000001,510000000308,
5.51915,µm^3,Segment,6,3,1,100000001,510000000341,
2.84323,µm^3,Segment,5,3,1,100000001,510000000352,
2.69561,µm^3,Segment,4,3,1,100000001,510000000356,
5.17464,µm^3,Segment,3,2,1,100000001,510000000395,
9.13541,µm^3,Segment,2,1,1,100000001,510000000419,
5.16994,µm^3,Segment,1,1,1,100000001,510000000441,
6.33823,µm^3,Segment,0,1,1,100000001,510000000469,
1.05651,µm^3,Segment,23,7,1,100000001,510000000487,
0.480791,µm^3,Segment,22,6,1,100000001,510000000489,
2.40023,µm^3,Segment,21,6,1,100000001,510000000499,
0.35563,µm^3,Segment,24,7,1,100000001,510000000502,
0.732087,µm^3,Segment,24,6,1,100000001,510000000505,
1.18676,µm^3,Segment,22,7,1,100000001,510000000507,
0.902638,µm^3,Segment,20,8,1,100000001,510000000513,
3.0109,µm^3,Segment,19,7,1,100000001,510000000526,
1.80318,µm^3,Segment,18,7,1,100000001,510000000541,
1.41003,µm^3,Segment,20,7,1,100000001,510000000546,
0.692611,µm^3,Segment,13,6,1,100000001,510000000559,
6.72951,µm^3,Segment,12,5,1,100000001,510000000579,
8.06919,µm^3,Segment,11,4,1,100000001,510000000588,
6.43981,µm^3,Segment,10,4,1,100000001,510000000603,
10.0623,µm^3,Segment,9,4,1,100000001,510000000620,
3.64531,µm^3,Segment,17,5,1,100000001,510000000642,
3.20874,µm^3,Segment,14,6,1,100000001,510000000661,
1.85831,µm^3,Segment,13,5,1,100000001,510000000666,
8.05839,µm^3,Segment,12,4,1,100000001,510000000673,
4.26902,µm^3,Segment,3,2,1,100000002,510000000704,
2.73705,µm^3,Segment,2,2,1,100000002,510000000765,
9.41077,µm^3,Segment,1,1,1,100000002,510000000792,
3.13389,µm^3,Segment,0,1,1,100000002,510000000800,
1.26862,µm^3,Segment,3,3,1,100000002,510000000813,
0.846066,µm^3,Segment,8,7,1,100000001,510000000826,
0.469413,µm^3,Segment,7,6,1,100000001,510000000833,
2.25595,µm^3,Segment,5,4,1,100000001,510000000853,
1.11645,µm^3,Segment,4,3,1,100000001,510000000857,
8.31163,µm^3,Segment,3,2,1,100000001,510000000909,
8.6695,µm^3,Segment,2,1,1,100000001,510000000921,
1.15492,µm^3,Segment,1,1,1,100000001,510000000923,
4.09149,µm^3,Segment,0,1,1,100000001,510000000943,
0.41032,µm^3,Segment,8,6,1,100000001,510000000945,
5.77002,µm^3,Segment,16,5,1,100000001,510000000981,
6.45036,µm^3,Segment,15,4,1,100000001,510000001009,
10.9555,µm^3,Segment,14,4,1,100000001,510000001046,
3.79566,µm^3,Segment,16,4,1,100000001,510000001061,
7.68012,µm^3,Segment,6,4,1,100000001,510000001124,
2.89489,µm^3,Segment,13,6,1,100000001,510000001139,
2.83199,µm^3,Segment,12,5,1,100000001,510000001154,
9.72671,µm^3,Segment,11,5,1,100000001,510000001206,
1.17687,µm^3,Segment,14,6,1,100000001,510000001211,
3.27601,µm^3,Segment,13,5,1,100000001,510000001223,
1.39787,µm^3,Segment,14,5,1,100000001,510000001225,
1.93691,µm^3,Segment,6,4,1,100000001,510000001231,
0.672142,µm^3,Segment,7,5,1,100000001,510000001233,
1.21243,µm^3,Segment,5,2,1,100000001,510000001237,
1.59169,µm^3,Segment,5,3,1,100000001,510000001241,
1.05141,µm^3,Segment,5,3,1,100000001,510000001244,
2.07451,µm^3,Segment,15,5,1,100000001,510000001260,
1.2558,µm^3,Segment,12,6,1,100000001,510000001275,
4.14699,µm^3,Segment,14,6,1,100000001,510000001318,
5.72603,µm^3,Segment,13,5,1,100000001,510000001330,
1.60256,µm^3,Segment,7,6,1,100000000,510000001348,
1.32525,µm^3,Segment,6,5,1,100000000,510000001358,
1.61015,µm^3,Segment,5,5,1,100000000,510000001376,
1.01868,µm^3,Segment,4,4,1,100000000,510000001381,
