
Spine Center Intensity Mean Ch=4 Img=1
 ==================== 
Spine Center Intensity Mean,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
1.33333,,Spine,4,3,Image 1,2,1,100000004,610000008531,
0.75,,Spine,4,6,Image 1,3,1,100000000,610000008535,
0.666667,,Spine,4,2,Image 1,1,1,100000001,610000008538,
0.333333,,Spine,4,4,Image 1,1,1,100000000,610000008540,
1.66667,,Spine,4,3,Image 1,1,1,100000001,610000008542,
3,,Spine,4,0,Image 1,1,1,100000000,610000008544,
1.75,,Spine,4,5,Image 1,4,1,100000000,610000008547,
1.25,,Spine,4,4,Image 1,1,1,100000000,610000008551,
0.666667,,Spine,4,3,Image 1,2,1,100000000,610000008557,
0.666667,,Spine,4,2,Image 1,2,1,100000004,610000008560,
1.5,,Spine,4,2,Image 1,2,1,100000001,610000008565,
1,,Spine,4,0,Image 1,1,1,100000003,610000008568,
1.33333,,Spine,4,0,Image 1,1,1,100000000,610000008576,
3,,Spine,4,0,Image 1,1,1,100000001,610000008578,
0.333333,,Spine,4,0,Image 1,1,1,100000000,610000008583,
5,,Spine,4,4,Image 1,1,1,100000003,610000008585,
2.33333,,Spine,4,1,Image 1,1,1,100000002,610000008589,
2,,Spine,4,0,Image 1,1,1,100000000,610000008595,
1.5,,Spine,4,2,Image 1,2,1,100000004,610000008599,
1.33333,,Spine,4,5,Image 1,1,1,100000000,610000008601,
2.66667,,Spine,4,2,Image 1,2,1,100000001,610000008608,
3.5,,Spine,4,0,Image 1,1,1,100000000,610000008613,
7.5,,Spine,4,0,Image 1,1,1,100000000,610000008620,
1,,Spine,4,0,Image 1,1,1,100000000,610000008626,
1.5,,Spine,4,0,Image 1,1,1,100000000,610000008631,
1,,Spine,4,0,Image 1,1,1,100000003,610000008640,
2.66667,,Spine,4,0,Image 1,1,1,100000000,610000008650,
0.5,,Spine,4,0,Image 1,1,1,100000000,610000008655,
0.75,,Spine,4,1,Image 1,1,1,100000000,610000008666,
6.5,,Spine,4,0,Image 1,1,1,100000000,610000008672,
1.5,,Spine,4,0,Image 1,1,1,100000000,610000008678,
1,,Spine,4,0,Image 1,1,1,100000000,610000008706,
3.5,,Spine,4,4,Image 1,4,1,100000000,610000008726,
109,,Spine,4,1,Image 1,2,1,100000000,610000008727,
1,,Spine,4,1,Image 1,2,1,100000000,610000008728,
2.5,,Spine,4,1,Image 1,2,1,100000000,610000008729,
1,,Spine,4,11,Image 1,4,1,100000000,610000008730,
1.5,,Spine,4,10,Image 1,4,1,100000000,610000008731,
0.5,,Spine,4,9,Image 1,4,1,100000000,610000008732,
6,,Spine,4,8,Image 1,3,1,100000000,610000008733,
0,,Spine,4,7,Image 1,3,1,100000000,610000008734,
3.5,,Spine,4,3,Image 1,1,1,100000000,610000008735,
1,,Spine,4,3,Image 1,1,1,100000000,610000008736,
5,,Spine,4,2,Image 1,1,1,100000000,610000008737,
1.5,,Spine,4,0,Image 1,1,1,100000000,610000008738,
1,,Spine,4,0,Image 1,1,1,100000000,610000008739,
1.5,,Spine,4,2,Image 1,2,1,100000000,610000008743,
2.5,,Spine,4,1,Image 1,1,1,100000000,610000008744,
0.5,,Spine,4,1,Image 1,2,1,100000000,610000008745,
1,,Spine,4,0,Image 1,1,1,100000000,610000008746,
3.5,,Spine,4,0,Image 1,1,1,100000000,610000008747,
5.5,,Spine,4,9,Image 1,4,1,100000000,610000008753,
2,,Spine,4,2,Image 1,1,1,100000000,610000008754,
1.5,,Spine,4,2,Image 1,1,1,100000000,610000008755,
3,,Spine,4,2,Image 1,1,1,100000000,610000008756,
5,,Spine,4,4,Image 1,2,1,100000000,610000008757,
1.5,,Spine,4,4,Image 1,1,1,100000000,610000008758,
2.5,,Spine,4,4,Image 1,1,1,100000000,610000008759,
2,,Spine,4,4,Image 1,1,1,100000000,610000008760,
1.5,,Spine,4,6,Image 1,3,1,100000000,610000008762,
0.5,,Spine,4,7,Image 1,2,1,100000000,610000008763,
0,,Spine,4,8,Image 1,2,1,100000000,610000008764,
1.5,,Spine,4,7,Image 1,2,1,100000000,610000008765,
2.5,,Spine,4,5,Image 1,1,1,100000000,610000008766,
4,,Spine,4,5,Image 1,1,1,100000000,610000008767,
2.5,,Spine,4,3,Image 1,1,1,100000000,610000008768,
1,,Spine,4,3,Image 1,1,1,100000000,610000008769,
1,,Spine,4,2,Image 1,2,1,100000000,610000008770,
1.5,,Spine,4,1,Image 1,2,1,100000000,610000008771,
1.5,,Spine,4,0,Image 1,1,1,100000000,610000008773,
20.5,,Spine,4,0,Image 1,1,1,100000000,610000008777,
0.5,,Spine,4,10,Image 1,4,1,100000001,610000008778,
1,,Spine,4,13,Image 1,5,1,100000001,610000008779,
6,,Spine,4,14,Image 1,5,1,100000001,610000008780,
10,,Spine,4,13,Image 1,6,1,100000001,610000008781,
0.5,,Spine,4,12,Image 1,5,1,100000001,610000008782,
2,,Spine,4,10,Image 1,4,1,100000001,610000008783,
3,,Spine,4,6,Image 1,4,1,100000001,610000008784,
0.5,,Spine,4,6,Image 1,4,1,100000001,610000008785,
26.5,,Spine,4,4,Image 1,2,1,100000001,610000008786,
1.5,,Spine,4,2,Image 1,1,1,100000001,610000008787,
0.5,,Spine,4,1,Image 1,1,1,100000001,610000008788,
5,,Spine,4,0,Image 1,1,1,100000001,610000008790,
6.5,,Spine,4,0,Image 1,1,1,100000001,610000008791,
1.5,,Spine,4,5,Image 1,2,1,100000001,610000008793,
1,,Spine,4,6,Image 1,4,1,100000001,610000008794,
0,,Spine,4,4,Image 1,5,1,100000001,610000008795,
3,,Spine,4,4,Image 1,5,1,100000001,610000008796,
2,,Spine,4,3,Image 1,3,1,100000001,610000008797,
2.5,,Spine,4,2,Image 1,2,1,100000001,610000008798,
3,,Spine,4,2,Image 1,2,1,100000001,610000008799,
3,,Spine,4,2,Image 1,2,1,100000001,610000008800,
2,,Spine,4,1,Image 1,1,1,100000001,610000008801,
2.5,,Spine,4,3,Image 1,2,1,100000002,610000008802,
2.5,,Spine,4,3,Image 1,2,1,100000002,610000008803,
2,,Spine,4,1,Image 1,1,1,100000002,610000008804,
3,,Spine,4,1,Image 1,1,1,100000002,610000008805,
1,,Spine,4,1,Image 1,1,1,100000002,610000008806,
2.5,,Spine,4,1,Image 1,2,1,100000002,610000008807,
1,,Spine,4,3,Image 1,2,1,100000002,610000008809,
0.5,,Spine,4,0,Image 1,1,1,100000002,610000008810,
0,,Spine,4,0,Image 1,1,1,100000002,610000008811,
0.5,,Spine,4,19,Image 1,2,1,100000003,610000008813,
1.5,,Spine,4,18,Image 1,2,1,100000003,610000008814,
2.5,,Spine,4,16,Image 1,1,1,100000003,610000008815,
0,,Spine,4,17,Image 1,2,1,100000003,610000008816,
1.5,,Spine,4,13,Image 1,1,1,100000003,610000008817,
1,,Spine,4,13,Image 1,2,1,100000003,610000008818,
1.5,,Spine,4,11,Image 1,1,1,100000003,610000008819,
4,,Spine,4,12,Image 1,3,1,100000003,610000008820,
0,,Spine,4,11,Image 1,2,1,100000003,610000008821,
3,,Spine,4,12,Image 1,3,1,100000003,610000008822,
1,,Spine,4,13,Image 1,3,1,100000003,610000008823,
4,,Spine,4,11,Image 1,3,1,100000003,610000008824,
0,,Spine,4,8,Image 1,1,1,100000003,610000008825,
1.5,,Spine,4,7,Image 1,1,1,100000003,610000008826,
2,,Spine,4,7,Image 1,2,1,100000003,610000008827,
3,,Spine,4,7,Image 1,2,1,100000003,610000008828,
1.5,,Spine,4,6,Image 1,4,1,100000003,610000008829,
3,,Spine,4,5,Image 1,2,1,100000003,610000008830,
2,,Spine,4,5,Image 1,2,1,100000003,610000008831,
2.5,,Spine,4,3,Image 1,2,1,100000003,610000008832,
0.5,,Spine,4,6,Image 1,5,1,100000003,610000008833,
1,,Spine,4,5,Image 1,4,1,100000003,610000008834,
2.5,,Spine,4,5,Image 1,4,1,100000003,610000008835,
1,,Spine,4,1,Image 1,2,1,100000003,610000008836,
1.5,,Spine,4,0,Image 1,1,1,100000003,610000008837,
2,,Spine,4,2,Image 1,1,1,100000003,610000008840,
5.5,,Spine,4,4,Image 1,3,1,100000003,610000008843,
51.5,,Spine,4,4,Image 1,2,1,100000003,610000008844,
19,,Spine,4,4,Image 1,2,1,100000003,610000008845,
22.5,,Spine,4,4,Image 1,2,1,100000003,610000008846,
2,,Spine,4,3,Image 1,2,1,100000003,610000008847,
10,,Spine,4,7,Image 1,1,1,100000003,610000008848,
2.5,,Spine,4,6,Image 1,2,1,100000003,610000008849,
1,,Spine,4,4,Image 1,2,1,100000003,610000008850,
0.5,,Spine,4,3,Image 1,1,1,100000003,610000008851,
9.5,,Spine,4,3,Image 1,2,1,100000003,610000008852,
1,,Spine,4,0,Image 1,1,1,100000003,610000008853,
1.5,,Spine,4,0,Image 1,1,1,100000003,610000008854,
1.5,,Spine,4,0,Image 1,1,1,100000003,610000008855,
0,,Spine,4,8,Image 1,4,1,100000003,610000008856,
5,,Spine,4,8,Image 1,4,1,100000003,610000008857,
1,,Spine,4,0,Image 1,1,1,100000003,610000008858,
0.5,,Spine,4,0,Image 1,1,1,100000003,610000008859,
