
Segment Center Intensity StdDev Ch=2 Img=1
 ==================== 
Segment Center Intensity StdDev,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
0.87178,,Segment,2,3,Image 1,3,1,100000001,510000003499,
1.05327,,Segment,2,2,Image 1,3,1,100000001,510000003506,
0.433013,,Segment,2,1,Image 1,2,1,100000001,510000003509,
0,,Segment,2,0,Image 1,1,1,100000001,510000003527,
2.2243,,Segment,2,4,Image 1,3,1,100000003,510000003546,
1.31468,,Segment,2,3,Image 1,3,1,100000003,510000003554,
0.897527,,Segment,2,2,Image 1,2,1,100000003,510000003559,
1.41421,,Segment,2,4,Image 1,4,1,100000003,510000003561,
48.7545,,Segment,2,10,Image 1,4,1,100000003,510000003564,
13.7788,,Segment,2,9,Image 1,3,1,100000003,510000003580,
2.36613,,Segment,2,8,Image 1,2,1,100000003,510000003659,
3.56195,,Segment,2,7,Image 1,1,1,100000003,510000003662,
1.77169,,Segment,2,6,Image 1,1,1,100000003,510000003667,
1.04545,,Segment,2,3,Image 1,1,1,100000003,510000003689,
2.17586,,Segment,2,2,Image 1,1,1,100000003,510000003704,
1.09545,,Segment,2,1,Image 1,1,1,100000003,510000003708,
2.92609,,Segment,2,0,Image 1,1,1,100000003,510000003721,
21.4287,,Segment,2,10,Image 1,3,1,100000003,510000003725,
0.942809,,Segment,2,9,Image 1,2,1,100000003,510000003727,
1.46969,,Segment,2,1,Image 1,2,1,100000002,510000003736,
0.884433,,Segment,2,9,Image 1,4,1,100000000,510000003750,
25.1425,,Segment,2,8,Image 1,4,1,100000000,510000003763,
3.36977,,Segment,2,7,Image 1,3,1,100000000,510000003773,
1.24957,,Segment,2,6,Image 1,2,1,100000000,510000003795,
1.76635,,Segment,2,5,Image 1,2,1,100000000,510000003819,
0.663325,,Segment,2,5,Image 1,5,1,100000001,510000003829,
1.18307,,Segment,2,4,Image 1,4,1,100000001,510000003870,
0.805536,,Segment,2,3,Image 1,4,1,100000001,510000003884,
0.458258,,Segment,2,5,Image 1,4,1,100000001,510000003898,
0,,Segment,2,4,Image 1,2,1,100000002,510000003901,
1.05882,,Segment,2,3,Image 1,2,1,100000002,510000003917,
0.5,,Segment,2,4,Image 1,3,1,100000002,510000003919,
3.37076,,Segment,2,7,Image 1,2,1,100000003,510000003971,
19.115,,Segment,2,12,Image 1,3,1,100000003,510000003999,
2.31517,,Segment,2,11,Image 1,2,1,100000003,510000004003,
0.942809,,Segment,2,10,Image 1,2,1,100000003,510000004008,
1.0259,,Segment,2,9,Image 1,2,1,100000003,510000004025,
1.76279,,Segment,2,8,Image 1,3,1,100000001,510000004035,
0.805536,,Segment,2,7,Image 1,2,1,100000001,510000004049,
1.06479,,Segment,2,6,Image 1,2,1,100000001,510000004069,
0.942809,,Segment,2,4,Image 1,1,1,100000001,510000004072,
22.9817,,Segment,2,2,Image 1,3,1,100000003,510000004077,
1.56329,,Segment,2,1,Image 1,2,1,100000003,510000004105,
1.20605,,Segment,2,0,Image 1,1,1,100000003,510000004121,
1.34371,,Segment,2,10,Image 1,2,1,100000000,510000004126,
52.8487,,Segment,2,9,Image 1,2,1,100000000,510000004145,
35.4357,,Segment,2,8,Image 1,2,1,100000000,510000004148,
0.862439,,Segment,2,7,Image 1,2,1,100000000,510000004158,
1.49045,,Segment,2,6,Image 1,2,1,100000000,510000004174,
29.9815,,Segment,2,9,Image 1,3,1,100000000,510000004180,
0.942809,,Segment,2,8,Image 1,3,1,100000000,510000004182,
9.52443,,Segment,2,3,Image 1,2,1,100000003,510000004197,
1.39665,,Segment,2,11,Image 1,1,1,100000000,510000004205,
0.4,,Segment,2,10,Image 1,1,1,100000000,510000004209,
1.47902,,Segment,2,9,Image 1,1,1,100000000,510000004212,
1.41421,,Segment,2,8,Image 1,1,1,100000000,510000004215,
1.19807,,Segment,2,7,Image 1,1,1,100000000,510000004256,
1.32025,,Segment,2,6,Image 1,1,1,100000000,510000004279,
0.666667,,Segment,2,1,Image 1,1,1,100000002,510000004287,
0,,Segment,2,0,Image 1,1,1,100000002,510000004311,
0.471405,,Segment,2,1,Image 1,2,1,100000002,510000004313,
1.13578,,Segment,2,2,Image 1,2,1,100000001,510000004322,
1.02628,,Segment,2,1,Image 1,1,1,100000001,510000004334,
0.942809,,Segment,2,2,Image 1,1,1,100000001,510000004336,
1.24399,,Segment,2,20,Image 1,2,1,100000003,510000004355,
0.471405,,Segment,2,19,Image 1,1,1,100000003,510000004357,
1.06066,,Segment,2,17,Image 1,1,1,100000003,510000004373,
1.23315,,Segment,2,18,Image 1,2,1,100000003,510000004394,
1.27775,,Segment,2,20,Image 1,1,1,100000003,510000004400,
2.87054,,Segment,2,19,Image 1,2,1,100000003,510000004404,
5.55028,,Segment,2,16,Image 1,2,1,100000003,510000004409,
2.53924,,Segment,2,15,Image 1,2,1,100000003,510000004469,
0.6227,,Segment,2,17,Image 1,2,1,100000003,510000004482,
1.89215,,Segment,2,16,Image 1,2,1,100000003,510000004490,
4.34614,,Segment,2,15,Image 1,2,1,100000003,510000004504,
24.6811,,Segment,2,13,Image 1,3,1,100000003,510000004526,
1.78421,,Segment,2,12,Image 1,3,1,100000003,510000004542,
1.08972,,Segment,2,11,Image 1,2,1,100000003,510000004545,
2.64687,,Segment,2,10,Image 1,2,1,100000003,510000004557,
0.748331,,Segment,2,17,Image 1,3,1,100000003,510000004561,
2.84915,,Segment,2,16,Image 1,3,1,100000003,510000004577,
0.845154,,Segment,2,15,Image 1,3,1,100000003,510000004590,
1,,Segment,2,14,Image 1,3,1,100000003,510000004603,
1.03016,,Segment,2,15,Image 1,4,1,100000003,510000004609,
4.77842,,Segment,2,14,Image 1,4,1,100000003,510000004620,
1.37326,,Segment,2,13,Image 1,3,1,100000003,510000004664,
1.73034,,Segment,2,12,Image 1,2,1,100000003,510000004676,
9.63769,,Segment,2,8,Image 1,3,1,100000003,510000004778,
4.60769,,Segment,2,14,Image 1,5,1,100000003,510000004790,
2.9409,,Segment,2,14,Image 1,2,1,100000003,510000004804,
1.22643,,Segment,2,12,Image 1,2,1,100000000,510000004814,
0.57735,,Segment,2,11,Image 1,2,1,100000000,510000004831,
5.15782,,Segment,2,11,Image 1,3,1,100000003,510000004890,
1.16058,,Segment,2,10,Image 1,3,1,100000003,510000004896,
1.02415,,Segment,2,12,Image 1,4,1,100000003,510000004910,
1.51626,,Segment,2,11,Image 1,3,1,100000003,510000004936,
1.73205,,Segment,2,9,Image 1,2,1,100000000,510000004945,
1.72047,,Segment,2,8,Image 1,2,1,100000000,510000004959,
1.85472,,Segment,2,9,Image 1,3,1,100000000,510000004963,
6.94067,,Segment,2,10,Image 1,2,1,100000000,510000004971,
1.59079,,Segment,2,13,Image 1,3,1,100000003,510000004977,
1.06719,,Segment,2,12,Image 1,3,1,100000003,510000004982,
0.715819,,Segment,2,4,Image 1,1,1,100000002,510000004992,
1.18743,,Segment,2,1,Image 1,1,1,100000002,510000005002,
1.23586,,Segment,2,10,Image 1,6,1,100000000,510000005018,
1.28068,,Segment,2,9,Image 1,6,1,100000000,510000005034,
1.09005,,Segment,2,8,Image 1,5,1,100000000,510000005054,
1.11355,,Segment,2,6,Image 1,4,1,100000000,510000005064,
1.36666,,Segment,2,5,Image 1,4,1,100000000,510000005096,
1.98957,,Segment,2,3,Image 1,2,1,100000000,510000005121,
1.71391,,Segment,2,13,Image 1,2,1,100000003,510000005129,
1.11803,,Segment,2,12,Image 1,2,1,100000003,510000005132,
1.05725,,Segment,2,11,Image 1,4,1,100000000,510000005153,
1.72047,,Segment,2,9,Image 1,3,1,100000000,510000005158,
2.15407,,Segment,2,8,Image 1,3,1,100000000,510000005162,
1.28355,,Segment,2,9,Image 1,4,1,100000000,510000005182,
8.64099,,Segment,2,9,Image 1,2,1,100000000,510000005184,
1.08331,,Segment,2,10,Image 1,7,1,100000000,510000005194,
0.489898,,Segment,2,12,Image 1,2,1,100000003,510000005198,
1.31052,,Segment,2,10,Image 1,4,1,100000000,510000005216,
2.63818,,Segment,2,9,Image 1,4,1,100000000,510000005225,
6.81273,,Segment,2,8,Image 1,3,1,100000000,510000005235,
2.57495,,Segment,2,11,Image 1,3,1,100000000,510000005256,
3.04138,,Segment,2,9,Image 1,3,1,100000000,510000005263,
6.98872,,Segment,2,10,Image 1,6,1,100000001,510000005289,
1.94034,,Segment,2,9,Image 1,5,1,100000001,510000005321,
1.16619,,Segment,2,8,Image 1,5,1,100000001,510000005345,
0.471405,,Segment,2,7,Image 1,5,1,100000001,510000005347,
0.663325,,Segment,2,6,Image 1,5,1,100000001,510000005356,
0.661438,,Segment,2,5,Image 1,4,1,100000001,510000005363,
0.471405,,Segment,2,4,Image 1,4,1,100000001,510000005365,
1.19896,,Segment,2,10,Image 1,6,1,100000000,510000005372,
1.06719,,Segment,2,9,Image 1,5,1,100000000,510000005377,
5.4557,,Segment,2,8,Image 1,3,1,100000000,510000005393,
20.0062,,Segment,2,12,Image 1,3,1,100000003,510000005396,
1.1094,,Segment,2,8,Image 1,5,1,100000000,510000005409,
1.16534,,Segment,2,7,Image 1,5,1,100000000,510000005417,
1.85472,,Segment,2,9,Image 1,2,1,100000000,510000005421,
1.23768,,Segment,2,8,Image 1,2,1,100000000,510000005458,
1.2951,,Segment,2,7,Image 1,2,1,100000000,510000005485,
0.957427,,Segment,2,8,Image 1,6,1,100000000,510000005496,
1.24722,,Segment,2,11,Image 1,4,1,100000003,510000005498,
1.41421,,Segment,2,9,Image 1,3,1,100000000,510000005500,
1.09734,,Segment,2,7,Image 1,3,1,100000000,510000005516,
3.42555,,Segment,2,6,Image 1,2,1,100000000,510000005523,
0.471405,,Segment,2,5,Image 1,1,1,100000000,510000005525,
0.372678,,Segment,2,4,Image 1,1,1,100000000,510000005530,
0.471405,,Segment,2,3,Image 1,1,1,100000000,510000005532,
0.90967,,Segment,2,2,Image 1,1,1,100000000,510000005551,
1.55346,,Segment,2,1,Image 1,1,1,100000000,510000005561,
0.566558,,Segment,2,0,Image 1,1,1,100000000,510000005578,
1.19478,,Segment,2,4,Image 1,2,1,100000000,510000005637,
0.471405,,Segment,2,8,Image 1,2,1,100000000,510000005639,
0.926259,,Segment,2,7,Image 1,3,1,100000001,510000005691,
3.11955,,Segment,2,7,Image 1,2,1,100000003,510000005713,
2.98161,,Segment,2,6,Image 1,2,1,100000003,510000005722,
0.928559,,Segment,2,8,Image 1,3,1,100000000,510000005736,
1.88414,,Segment,2,2,Image 1,2,1,100000003,510000005755,
1.17418,,Segment,2,1,Image 1,1,1,100000003,510000005780,
3.29983,,Segment,2,10,Image 1,5,1,100000001,510000005782,
1.24722,,Segment,2,7,Image 1,2,1,100000000,510000005784,
1.97203,,Segment,2,8,Image 1,4,1,100000000,510000005789,
0.4,,Segment,2,7,Image 1,2,1,100000000,510000005793,
1.53968,,Segment,2,8,Image 1,4,1,100000000,510000005827,
2.38485,,Segment,2,7,Image 1,3,1,100000000,510000005834,
1.41421,,Segment,2,6,Image 1,3,1,100000000,510000005836,
0.707107,,Segment,2,5,Image 1,2,1,100000000,510000005839,
8.72508,,Segment,2,4,Image 1,2,1,100000000,510000005859,
1.1666,,Segment,2,2,Image 1,2,1,100000004,510000005884,
0.860233,,Segment,2,1,Image 1,1,1,100000004,510000005923,
1.88562,,Segment,2,0,Image 1,1,1,100000004,510000005927,
3.69966,,Segment,2,4,Image 1,3,1,100000003,510000005941,
2.15407,,Segment,2,6,Image 1,3,1,100000000,510000005945,
3.00666,,Segment,2,7,Image 1,3,1,100000003,510000005949,
1.2999,,Segment,2,2,Image 1,1,1,100000003,510000005967,
1.77169,,Segment,2,6,Image 1,4,1,100000003,510000005972,
1.06904,,Segment,2,8,Image 1,3,1,100000000,510000005978,
4.39752,,Segment,2,7,Image 1,2,1,100000003,510000006008,
6.4,,Segment,2,5,Image 1,4,1,100000000,510000006012,
1.64054,,Segment,2,6,Image 1,4,1,100000003,510000006020,
1.82561,,Segment,2,5,Image 1,3,1,100000003,510000006045,
5.23668,,Segment,2,4,Image 1,2,1,100000003,510000006062,
0.780625,,Segment,2,6,Image 1,5,1,100000000,510000006069,
0.808976,,Segment,2,5,Image 1,2,1,100000003,510000006114,
1.08824,,Segment,2,3,Image 1,2,1,100000000,510000006147,
1.35513,,Segment,2,2,Image 1,2,1,100000000,510000006206,
1.0198,,Segment,2,8,Image 1,2,1,100000003,510000006210,
1.39423,,Segment,2,6,Image 1,4,1,100000000,510000006223,
1.95512,,Segment,2,5,Image 1,3,1,100000000,510000006235,
1.22066,,Segment,2,4,Image 1,2,1,100000000,510000006244,
0.934486,,Segment,2,6,Image 1,2,1,100000000,510000006267,
3.3674,,Segment,2,4,Image 1,5,1,100000001,510000006337,
4.18082,,Segment,2,1,Image 1,2,1,100000003,510000006349,
0.653197,,Segment,2,5,Image 1,2,1,100000000,510000006363,
1.95959,,Segment,2,6,Image 1,3,1,100000003,510000006367,
1.05725,,Segment,2,1,Image 1,2,1,100000000,510000006427,
1.61095,,Segment,2,0,Image 1,1,1,100000000,510000006445,
6.03283,,Segment,2,10,Image 1,4,1,100000001,510000006453,
1.10554,,Segment,2,6,Image 1,1,1,100000000,510000006459,
4.49691,,Segment,2,4,Image 1,3,1,100000000,510000006461,
1.65756,,Segment,2,5,Image 1,2,1,100000003,510000006480,
1.31468,,Segment,2,6,Image 1,1,1,100000000,510000006488,
1.35647,,Segment,2,6,Image 1,3,1,100000000,510000006498,
1.48056,,Segment,2,6,Image 1,2,1,100000000,510000006524,
0.748331,,Segment,2,7,Image 1,4,1,100000000,510000006528,
1.28927,,Segment,2,3,Image 1,3,1,100000000,510000006542,
2.35702,,Segment,2,8,Image 1,3,1,100000000,510000006544,
0.942809,,Segment,2,3,Image 1,4,1,100000000,510000006546,
