
Segment No. Spines
 ==================== 
Segment No. Spines,Unit,Category,Depth,Level,Time,FilamentID,ID,
0,,Segment,8,5,1,100000000,510000005054,
0,,Segment,6,4,1,100000000,510000005064,
2,,Segment,5,4,1,100000000,510000005096,
0,,Segment,3,2,1,100000000,510000005121,
0,,Segment,13,2,1,100000003,510000005129,
0,,Segment,12,2,1,100000003,510000005132,
1,,Segment,11,4,1,100000000,510000005153,
0,,Segment,9,3,1,100000000,510000005158,
0,,Segment,8,3,1,100000000,510000005162,
1,,Segment,9,4,1,100000000,510000005182,
0,,Segment,9,2,1,100000000,510000005184,
0,,Segment,10,7,1,100000000,510000005194,
0,,Segment,12,2,1,100000003,510000005198,
1,,Segment,10,4,1,100000000,510000005216,
1,,Segment,9,4,1,100000000,510000005225,
0,,Segment,8,3,1,100000000,510000005235,
0,,Segment,11,3,1,100000000,510000005256,
0,,Segment,9,3,1,100000000,510000005263,
0,,Segment,10,6,1,100000001,510000005289,
0,,Segment,9,5,1,100000001,510000005321,
0,,Segment,8,5,1,100000001,510000005345,
0,,Segment,7,5,1,100000001,510000005347,
0,,Segment,6,5,1,100000001,510000005356,
0,,Segment,5,4,1,100000001,510000005363,
0,,Segment,4,4,1,100000001,510000005365,
0,,Segment,10,6,1,100000000,510000005372,
0,,Segment,9,5,1,100000000,510000005377,
0,,Segment,8,3,1,100000000,510000005393,
0,,Segment,12,3,1,100000003,510000005396,
0,,Segment,8,5,1,100000000,510000005409,
0,,Segment,7,5,1,100000000,510000005417,
0,,Segment,9,2,1,100000000,510000005421,
0,,Segment,8,2,1,100000000,510000005458,
0,,Segment,7,2,1,100000000,510000005485,
0,,Segment,8,6,1,100000000,510000005496,
0,,Segment,11,4,1,100000003,510000005498,
0,,Segment,9,3,1,100000000,510000005500,
0,,Segment,7,3,1,100000000,510000005516,
0,,Segment,6,2,1,100000000,510000005523,
0,,Segment,5,1,1,100000000,510000005525,
0,,Segment,4,1,1,100000000,510000005530,
0,,Segment,3,1,1,100000000,510000005532,
0,,Segment,2,1,1,100000000,510000005551,
3,,Segment,1,1,1,100000000,510000005561,
3,,Segment,0,1,1,100000000,510000005578,
0,,Segment,4,2,1,100000000,510000005637,
0,,Segment,8,2,1,100000000,510000005639,
0,,Segment,7,3,1,100000001,510000005691,
0,,Segment,7,2,1,100000003,510000005713,
0,,Segment,6,2,1,100000003,510000005722,
0,,Segment,8,3,1,100000000,510000005736,
0,,Segment,2,2,1,100000003,510000005755,
0,,Segment,1,1,1,100000003,510000005780,
0,,Segment,10,5,1,100000001,510000005782,
3,,Segment,7,2,1,100000000,510000005784,
0,,Segment,8,4,1,100000000,510000005789,
0,,Segment,7,2,1,100000000,510000005793,
0,,Segment,8,4,1,100000000,510000005827,
1,,Segment,7,3,1,100000000,510000005834,
0,,Segment,6,3,1,100000000,510000005836,
0,,Segment,5,2,1,100000000,510000005839,
0,,Segment,4,2,1,100000000,510000005859,
0,,Segment,2,2,1,100000004,510000005884,
0,,Segment,1,1,1,100000004,510000005923,
0,,Segment,0,1,1,100000004,510000005927,
0,,Segment,4,3,1,100000003,510000005941,
0,,Segment,6,3,1,100000000,510000005945,
0,,Segment,7,3,1,100000003,510000005949,
1,,Segment,2,1,1,100000003,510000005967,
0,,Segment,6,4,1,100000003,510000005972,
0,,Segment,8,3,1,100000000,510000005978,
0,,Segment,7,2,1,100000003,510000006008,
0,,Segment,5,4,1,100000000,510000006012,
1,,Segment,6,4,1,100000003,510000006020,
0,,Segment,5,3,1,100000003,510000006045,
0,,Segment,4,2,1,100000003,510000006062,
0,,Segment,6,5,1,100000000,510000006069,
0,,Segment,5,2,1,100000003,510000006114,
1,,Segment,3,2,1,100000000,510000006147,
1,,Segment,2,2,1,100000000,510000006206,
0,,Segment,8,2,1,100000003,510000006210,
0,,Segment,6,4,1,100000000,510000006223,
0,,Segment,5,3,1,100000000,510000006235,
0,,Segment,4,2,1,100000000,510000006244,
0,,Segment,6,2,1,100000000,510000006267,
3,,Segment,4,5,1,100000001,510000006337,
1,,Segment,1,2,1,100000003,510000006349,
0,,Segment,5,2,1,100000000,510000006363,
0,,Segment,6,3,1,100000003,510000006367,
0,,Segment,1,2,1,100000000,510000006427,
3,,Segment,0,1,1,100000000,510000006445,
0,,Segment,10,4,1,100000001,510000006453,
0,,Segment,6,1,1,100000000,510000006459,
0,,Segment,4,3,1,100000000,510000006461,
0,,Segment,5,2,1,100000003,510000006480,
0,,Segment,6,1,1,100000000,510000006488,
1,,Segment,6,3,1,100000000,510000006498,
0,,Segment,6,2,1,100000000,510000006524,
0,,Segment,7,4,1,100000000,510000006528,
0,,Segment,3,3,1,100000000,510000006542,
1,,Segment,8,3,1,100000000,510000006544,
0,,Segment,3,4,1,100000000,510000006546,
2,,Segment,5,2,1,100000003,510000006554,
0,,Segment,7,4,1,100000000,510000006558,
0,,Segment,7,3,1,100000000,510000006563,
0,,Segment,8,2,1,100000001,510000006567,
1,,Segment,4,2,1,100000000,510000006587,
0,,Segment,3,1,1,100000000,510000006620,
1,,Segment,2,1,1,100000000,510000006622,
0,,Segment,1,1,1,100000000,510000006642,
0,,Segment,0,1,1,100000000,510000006646,
0,,Segment,6,2,1,100000000,510000006665,
0,,Segment,8,2,1,100000000,510000006674,
1,,Segment,2,1,1,100000002,510000006688,
0,,Segment,5,2,1,100000000,510000006690,
0,,Segment,5,3,1,100000000,510000006694,
0,,Segment,3,2,1,100000002,510000006696,
1,,Segment,2,2,1,100000000,510000006743,
0,,Segment,9,6,1,100000001,510000006746,
0,,Segment,8,2,1,100000003,510000006762,
1,,Segment,2,2,1,100000004,510000006778,
0,,Segment,1,2,1,100000004,510000006787,
0,,Segment,3,2,1,100000003,510000006808,
0,,Segment,2,2,1,100000003,510000006818,
0,,Segment,8,4,1,100000001,510000006826,
0,,Segment,4,3,1,100000003,510000006830,
0,,Segment,4,1,1,100000003,510000006846,
0,,Segment,3,1,1,100000003,510000006850,
0,,Segment,3,2,1,100000000,510000006853,
0,,Segment,2,1,1,100000004,510000006856,
0,,Segment,5,3,1,100000000,510000006858,
0,,Segment,3,2,1,100000003,510000006861,
0,,Segment,4,2,1,100000003,510000006866,
0,,Segment,7,2,1,100000000,510000006868,
0,,Segment,8,5,1,100000001,510000006872,
0,,Segment,7,4,1,100000001,510000006896,
1,,Segment,6,4,1,100000001,510000006904,
1,,Segment,4,2,1,100000003,510000006914,
1,,Segment,3,2,1,100000003,510000006928,
0,,Segment,7,6,1,100000001,510000006946,
0,,Segment,8,1,1,100000003,510000006950,
0,,Segment,5,2,1,100000003,510000006958,
0,,Segment,3,1,1,100000001,510000006966,
0,,Segment,3,2,1,100000003,510000006968,
0,,Segment,5,3,1,100000000,510000006984,
0,,Segment,4,2,1,100000000,510000006992,
0,,Segment,3,2,1,100000000,510000006996,
0,,Segment,3,3,1,100000000,510000007024,
1,,Segment,0,1,1,100000003,510000007063,
0,,Segment,2,3,1,100000004,510000007070,
0,,Segment,6,2,1,100000003,510000007074,
1,,Segment,6,2,1,100000003,510000007076,
4,,Segment,4,1,1,100000000,510000007086,
0,,Segment,1,2,1,100000002,510000007102,
0,,Segment,5,2,1,100000000,510000007104,
0,,Segment,1,2,1,100000000,510000007128,
0,,Segment,7,4,1,100000001,510000007130,
0,,Segment,8,6,1,100000001,510000007134,
0,,Segment,7,5,1,100000001,510000007138,
0,,Segment,4,3,1,100000000,510000007146,
0,,Segment,7,1,1,100000001,510000007149,
0,,Segment,6,1,1,100000001,510000007153,
0,,Segment,7,2,1,100000001,510000007155,
0,,Segment,3,3,1,100000003,510000007157,
0,,Segment,4,2,1,100000001,510000007164,
0,,Segment,0,1,1,100000001,510000007179,
1,,Segment,5,2,1,100000001,510000007192,
0,,Segment,2,3,1,100000000,510000007197,
1,,Segment,1,2,1,100000000,510000007217,
0,,Segment,2,2,1,100000000,510000007219,
0,,Segment,0,1,1,100000003,510000007233,
0,,Segment,3,2,1,100000000,510000007241,
0,,Segment,6,4,1,100000001,510000007246,
3,,Segment,0,1,1,100000003,510000007273,
0,,Segment,2,2,1,100000001,510000007275,
0,,Segment,1,1,1,100000002,510000007289,
1,,Segment,0,1,1,100000002,510000007298,
0,,Segment,3,2,1,100000003,510000007324,
0,,Segment,2,2,1,100000004,510000007339,
0,,Segment,2,3,1,100000001,510000007354,
0,,Segment,4,1,1,100000003,510000007356,
0,,Segment,2,2,1,100000000,510000007374,
0,,Segment,1,2,1,100000001,510000007379,
0,,Segment,2,2,1,100000003,510000007385,
0,,Segment,3,2,1,100000000,510000007392,
1,,Segment,1,2,1,100000000,510000007394,
0,,Segment,5,5,1,100000001,510000007397,
0,,Segment,2,1,1,100000000,510000007403,
0,,Segment,1,2,1,100000001,510000007418,
0,,Segment,2,2,1,100000000,510000007422,
0,,Segment,3,3,1,100000000,510000007426,
0,,Segment,2,2,1,100000000,510000007429,
0,,Segment,2,2,1,100000001,510000007441,
0,,Segment,1,2,1,100000002,510000007447,
0,,Segment,1,2,1,100000003,510000007450,
0,,Segment,2,2,1,100000001,510000007456,
0,,Segment,3,2,1,100000000,510000007458,
0,,Segment,3,2,1,100000000,510000007462,
0,,Segment,3,1,1,100000004,510000007470,
0,,Segment,2,2,1,100000001,510000007486,
0,,Segment,1,1,1,100000001,510000007491,
1,,Segment,3,3,1,100000001,510000007497,
0,,Segment,2,3,1,100000001,510000007502,
0,,Segment,0,1,1,100000002,510000007506,
0,,Segment,1,2,1,100000000,510000007515,
0,,Segment,3,4,1,100000001,510000007519,
0,,Segment,2,2,1,100000001,510000007525,
1,,Segment,1,2,1,100000002,510000007532,
0,,Segment,0,1,1,100000004,510000007543,
0,,Segment,0,1,1,100000000,510000007555,
0,,Segment,1,2,1,100000004,510000007560,
0,,Segment,0,1,1,100000000,510000007607,
0,,Segment,0,1,1,100000000,510000007610,
1,,Segment,0,1,1,100000000,510000007612,
0,,Segment,7,5,1,100000000,510000007613,
0,,Segment,2,2,1,100000000,510000007614,
0,,Segment,4,3,1,100000000,510000007615,
0,,Segment,7,4,1,100000000,510000007616,
0,,Segment,10,5,1,100000000,510000007617,
0,,Segment,9,5,1,100000000,510000007618,
0,,Segment,7,2,1,100000000,510000007619,
0,,Segment,10,3,1,100000000,510000007620,
0,,Segment,1,2,1,100000000,510000007621,
0,,Segment,6,3,1,100000000,510000007623,
0,,Segment,2,2,1,100000000,510000007624,
0,,Segment,10,3,1,100000000,510000007625,
0,,Segment,12,3,1,100000000,510000007626,
0,,Segment,4,2,1,100000000,510000007627,
0,,Segment,1,1,1,100000000,510000007628,
0,,Segment,10,3,1,100000001,510000007630,
0,,Segment,23,6,1,100000001,510000007631,
0,,Segment,20,7,1,100000001,510000007632,
0,,Segment,16,4,1,100000001,510000007633,
0,,Segment,2,1,1,100000001,510000007634,
0,,Segment,6,5,1,100000001,510000007635,
0,,Segment,4,2,1,100000001,510000007636,
0,,Segment,3,1,1,100000001,510000007637,
0,,Segment,5,1,1,100000001,510000007638,
0,,Segment,9,3,1,100000001,510000007639,
0,,Segment,10,3,1,100000001,510000007640,
0,,Segment,8,4,1,100000001,510000007641,
0,,Segment,5,4,1,100000001,510000007642,
0,,Segment,2,2,1,100000002,510000007646,
0,,Segment,2,3,1,100000002,510000007647,
0,,Segment,3,2,1,100000002,510000007649,
0,,Segment,12,1,1,100000003,510000007651,
0,,Segment,14,1,1,100000003,510000007652,
0,,Segment,18,1,1,100000003,510000007653,
0,,Segment,13,4,1,100000003,510000007654,
0,,Segment,11,3,1,100000003,510000007655,
0,,Segment,13,4,1,100000003,510000007656,
0,,Segment,3,3,1,100000003,510000007657,
0,,Segment,2,2,1,100000003,510000007658,
0,,Segment,4,1,1,100000003,510000007660,
0,,Segment,5,1,1,100000003,510000007661,
0,,Segment,2,2,1,100000003,510000007662,
0,,Segment,3,2,1,100000003,510000007663,
0,,Segment,7,4,1,100000003,510000007664,
