
Segment Intensity StdDev Ch=1 Img=1
 ==================== 
Segment Intensity StdDev,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
29.2954,,Segment,1,3,Image 1,2,1,100000004,510000000027,
26.3388,,Segment,1,2,Image 1,1,1,100000004,510000000029,
31.5571,,Segment,1,1,Image 1,1,1,100000004,510000000035,
32.9039,,Segment,1,0,Image 1,1,1,100000004,510000000048,
32.9142,,Segment,1,21,Image 1,7,1,100000001,510000000095,
30.2256,,Segment,1,20,Image 1,6,1,100000001,510000000110,
29.5438,,Segment,1,19,Image 1,6,1,100000001,510000000118,
32.7724,,Segment,1,18,Image 1,6,1,100000001,510000000121,
23.05,,Segment,1,17,Image 1,6,1,100000001,510000000144,
22.8132,,Segment,1,16,Image 1,5,1,100000001,510000000178,
18.8674,,Segment,1,15,Image 1,4,1,100000001,510000000217,
14.3479,,Segment,1,14,Image 1,3,1,100000001,510000000220,
15.2243,,Segment,1,13,Image 1,3,1,100000001,510000000249,
11.5602,,Segment,1,12,Image 1,3,1,100000001,510000000251,
18.1039,,Segment,1,11,Image 1,3,1,100000001,510000000283,
17.8742,,Segment,1,9,Image 1,3,1,100000001,510000000293,
18.2083,,Segment,1,8,Image 1,3,1,100000001,510000000303,
25.3263,,Segment,1,7,Image 1,3,1,100000001,510000000308,
25.2438,,Segment,1,6,Image 1,3,1,100000001,510000000341,
23.3846,,Segment,1,5,Image 1,3,1,100000001,510000000352,
20.8114,,Segment,1,4,Image 1,3,1,100000001,510000000356,
37.0487,,Segment,1,3,Image 1,2,1,100000001,510000000395,
43.8271,,Segment,1,2,Image 1,1,1,100000001,510000000419,
37.8157,,Segment,1,1,Image 1,1,1,100000001,510000000441,
36.7619,,Segment,1,0,Image 1,1,1,100000001,510000000469,
29.0218,,Segment,1,23,Image 1,7,1,100000001,510000000487,
26.2174,,Segment,1,22,Image 1,6,1,100000001,510000000489,
33.502,,Segment,1,21,Image 1,6,1,100000001,510000000499,
16.4809,,Segment,1,24,Image 1,7,1,100000001,510000000502,
20.9961,,Segment,1,24,Image 1,6,1,100000001,510000000505,
25.9922,,Segment,1,22,Image 1,7,1,100000001,510000000507,
24.3269,,Segment,1,20,Image 1,8,1,100000001,510000000513,
30.425,,Segment,1,19,Image 1,7,1,100000001,510000000526,
22.5774,,Segment,1,18,Image 1,7,1,100000001,510000000541,
25.901,,Segment,1,20,Image 1,7,1,100000001,510000000546,
46.8269,,Segment,1,13,Image 1,6,1,100000001,510000000559,
27.0183,,Segment,1,12,Image 1,5,1,100000001,510000000579,
24.5361,,Segment,1,11,Image 1,4,1,100000001,510000000588,
21.5317,,Segment,1,10,Image 1,4,1,100000001,510000000603,
25.6633,,Segment,1,9,Image 1,4,1,100000001,510000000620,
16.6906,,Segment,1,17,Image 1,5,1,100000001,510000000642,
29.6569,,Segment,1,14,Image 1,6,1,100000001,510000000661,
24.8255,,Segment,1,13,Image 1,5,1,100000001,510000000666,
25.6624,,Segment,1,12,Image 1,4,1,100000001,510000000673,
31.1702,,Segment,1,3,Image 1,2,1,100000002,510000000704,
22.0023,,Segment,1,2,Image 1,2,1,100000002,510000000765,
28.6732,,Segment,1,1,Image 1,1,1,100000002,510000000792,
23.3022,,Segment,1,0,Image 1,1,1,100000002,510000000800,
20.1647,,Segment,1,3,Image 1,3,1,100000002,510000000813,
29.7532,,Segment,1,8,Image 1,7,1,100000001,510000000826,
34.7216,,Segment,1,7,Image 1,6,1,100000001,510000000833,
36.4944,,Segment,1,5,Image 1,4,1,100000001,510000000853,
42.8695,,Segment,1,4,Image 1,3,1,100000001,510000000857,
36.962,,Segment,1,3,Image 1,2,1,100000001,510000000909,
30.81,,Segment,1,2,Image 1,1,1,100000001,510000000921,
28.0148,,Segment,1,1,Image 1,1,1,100000001,510000000923,
30.5543,,Segment,1,0,Image 1,1,1,100000001,510000000943,
33.6081,,Segment,1,8,Image 1,6,1,100000001,510000000945,
22.92,,Segment,1,16,Image 1,5,1,100000001,510000000981,
25.7107,,Segment,1,15,Image 1,4,1,100000001,510000001009,
18.8011,,Segment,1,14,Image 1,4,1,100000001,510000001046,
34.7147,,Segment,1,16,Image 1,4,1,100000001,510000001061,
25.2205,,Segment,1,6,Image 1,4,1,100000001,510000001124,
21.7526,,Segment,1,13,Image 1,6,1,100000001,510000001139,
19.7009,,Segment,1,12,Image 1,5,1,100000001,510000001154,
19.3492,,Segment,1,11,Image 1,5,1,100000001,510000001206,
27.0807,,Segment,1,14,Image 1,6,1,100000001,510000001211,
29.6453,,Segment,1,13,Image 1,5,1,100000001,510000001223,
25.6216,,Segment,1,14,Image 1,5,1,100000001,510000001225,
25.0943,,Segment,1,6,Image 1,4,1,100000001,510000001231,
30.7171,,Segment,1,7,Image 1,5,1,100000001,510000001233,
34.0932,,Segment,1,5,Image 1,2,1,100000001,510000001237,
34.1098,,Segment,1,5,Image 1,3,1,100000001,510000001241,
35.5948,,Segment,1,5,Image 1,3,1,100000001,510000001244,
23.7304,,Segment,1,15,Image 1,5,1,100000001,510000001260,
22.5443,,Segment,1,12,Image 1,6,1,100000001,510000001275,
24.4155,,Segment,1,14,Image 1,6,1,100000001,510000001318,
30.1729,,Segment,1,13,Image 1,5,1,100000001,510000001330,
14.704,,Segment,1,7,Image 1,6,1,100000000,510000001348,
21.1839,,Segment,1,6,Image 1,5,1,100000000,510000001358,
18.4334,,Segment,1,5,Image 1,5,1,100000000,510000001376,
17.0768,,Segment,1,4,Image 1,4,1,100000000,510000001381,
26.465,,Segment,1,3,Image 1,3,1,100000000,510000001383,
28.9306,,Segment,1,2,Image 1,3,1,100000000,510000001424,
41.1457,,Segment,1,1,Image 1,2,1,100000000,510000001437,
38.3116,,Segment,1,0,Image 1,1,1,100000000,510000001445,
21.8338,,Segment,1,6,Image 1,6,1,100000000,510000001474,
22.2563,,Segment,1,5,Image 1,4,1,100000001,510000001493,
44.9357,,Segment,1,2,Image 1,3,1,100000001,510000001531,
39.1141,,Segment,1,1,Image 1,2,1,100000001,510000001538,
32.9443,,Segment,1,0,Image 1,1,1,100000001,510000001549,
20.3575,,Segment,1,12,Image 1,2,1,100000003,510000001570,
31.7294,,Segment,1,11,Image 1,2,1,100000003,510000001579,
32.7075,,Segment,1,10,Image 1,1,1,100000003,510000001583,
30.7056,,Segment,1,9,Image 1,1,1,100000003,510000001601,
34.8256,,Segment,1,8,Image 1,1,1,100000003,510000001614,
33.6508,,Segment,1,7,Image 1,1,1,100000003,510000001624,
29.5759,,Segment,1,6,Image 1,1,1,100000003,510000001632,
30.6901,,Segment,1,5,Image 1,1,1,100000003,510000001638,
31.5116,,Segment,1,4,Image 1,1,1,100000003,510000001656,
33.525,,Segment,1,3,Image 1,1,1,100000003,510000001664,
28.4197,,Segment,1,2,Image 1,1,1,100000003,510000001667,
32.2121,,Segment,1,1,Image 1,1,1,100000003,510000001673,
24.5427,,Segment,1,0,Image 1,1,1,100000003,510000001685,
18.1823,,Segment,1,12,Image 1,4,1,100000001,510000001719,
11.7352,,Segment,1,13,Image 1,4,1,100000001,510000001729,
18.4168,,Segment,1,15,Image 1,3,1,100000001,510000001731,
35.3279,,Segment,1,14,Image 1,5,1,100000001,510000001749,
25.9993,,Segment,1,14,Image 1,5,1,100000001,510000001774,
16.8199,,Segment,1,13,Image 1,4,1,100000001,510000001779,
23.6199,,Segment,1,13,Image 1,4,1,100000001,510000001781,
21.3239,,Segment,1,10,Image 1,4,1,100000001,510000001790,
23.7663,,Segment,1,10,Image 1,5,1,100000001,510000001796,
17.8328,,Segment,1,11,Image 1,4,1,100000001,510000001799,
18.6578,,Segment,1,8,Image 1,4,1,100000001,510000001813,
27.666,,Segment,1,7,Image 1,4,1,100000001,510000001821,
23.9296,,Segment,1,4,Image 1,2,1,100000001,510000001823,
37.1057,,Segment,1,17,Image 1,2,1,100000003,510000001915,
35.3998,,Segment,1,16,Image 1,1,1,100000003,510000001923,
25.9151,,Segment,1,15,Image 1,1,1,100000003,510000001932,
33.3579,,Segment,1,13,Image 1,1,1,100000003,510000001971,
29.3912,,Segment,1,11,Image 1,1,1,100000003,510000001988,
22.0535,,Segment,1,3,Image 1,3,1,100000003,510000002019,
30.204,,Segment,1,1,Image 1,2,1,100000003,510000002037,
30.847,,Segment,1,0,Image 1,1,1,100000003,510000002048,
19.8254,,Segment,1,3,Image 1,4,1,100000003,510000002072,
41.5788,,Segment,1,2,Image 1,3,1,100000003,510000002095,
32.2464,,Segment,1,1,Image 1,2,1,100000003,510000002128,
35.9004,,Segment,1,0,Image 1,1,1,100000003,510000002134,
33.6644,,Segment,1,4,Image 1,4,1,100000003,510000002139,
27.1127,,Segment,1,3,Image 1,3,1,100000003,510000002143,
30.8591,,Segment,1,4,Image 1,3,1,100000003,510000002146,
18.7722,,Segment,1,2,Image 1,2,1,100000002,510000002169,
26.1712,,Segment,1,1,Image 1,1,1,100000002,510000002212,
31.4121,,Segment,1,0,Image 1,1,1,100000002,510000002224,
32.173,,Segment,1,4,Image 1,2,1,100000003,510000002241,
29.331,,Segment,1,3,Image 1,2,1,100000003,510000002289,
33.4051,,Segment,1,2,Image 1,1,1,100000003,510000002308,
36.168,,Segment,1,1,Image 1,1,1,100000003,510000002314,
22.4302,,Segment,1,2,Image 1,1,1,100000002,510000002334,
40.9117,,Segment,1,15,Image 1,3,1,100000003,510000002351,
29.8341,,Segment,1,14,Image 1,2,1,100000003,510000002368,
28.6507,,Segment,1,13,Image 1,2,1,100000003,510000002441,
45.3793,,Segment,1,8,Image 1,1,1,100000000,510000002498,
43.4447,,Segment,1,7,Image 1,1,1,100000000,510000002508,
36.8599,,Segment,1,6,Image 1,1,1,100000000,510000002512,
34.2065,,Segment,1,5,Image 1,1,1,100000000,510000002515,
32.6288,,Segment,1,4,Image 1,1,1,100000000,510000002526,
31.951,,Segment,1,3,Image 1,1,1,100000000,510000002553,
35.7553,,Segment,1,2,Image 1,1,1,100000000,510000002577,
37.6696,,Segment,1,1,Image 1,1,1,100000000,510000002581,
42.5826,,Segment,1,0,Image 1,1,1,100000000,510000002596,
28.9861,,Segment,1,6,Image 1,3,1,100000000,510000002642,
27.8885,,Segment,1,5,Image 1,2,1,100000000,510000002648,
33.4184,,Segment,1,4,Image 1,1,1,100000000,510000002653,
35.4091,,Segment,1,3,Image 1,1,1,100000000,510000002662,
44.3787,,Segment,1,2,Image 1,1,1,100000000,510000002670,
40.589,,Segment,1,1,Image 1,1,1,100000000,510000002679,
35.0263,,Segment,1,0,Image 1,1,1,100000000,510000002699,
25.2834,,Segment,1,3,Image 1,3,1,100000002,510000002718,
16.0057,,Segment,1,2,Image 1,2,1,100000002,510000002740,
