
Spine Intensity Max Ch=1 Img=1
 ==================== 
Spine Intensity Max,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
78,,Spine,1,0,Image 1,1,1,100000000,610000001542,
18,,Spine,1,0,Image 1,1,1,100000000,610000001546,
5,,Spine,1,1,Image 1,2,1,100000000,610000001550,
5,,Spine,1,1,Image 1,2,1,100000000,610000001553,
16,,Spine,1,6,Image 1,3,1,100000002,610000001555,
7,,Spine,1,6,Image 1,1,1,100000000,610000001559,
7,,Spine,1,6,Image 1,2,1,100000001,610000001562,
17,,Spine,1,2,Image 1,1,1,100000002,610000001567,
5,,Spine,1,1,Image 1,2,1,100000000,610000001569,
37,,Spine,1,2,Image 1,1,1,100000002,610000001575,
7,,Spine,1,6,Image 1,1,1,100000000,610000001577,
9,,Spine,1,2,Image 1,1,1,100000002,610000001581,
88,,Spine,1,3,Image 1,1,1,100000002,610000001587,
6,,Spine,1,2,Image 1,1,1,100000002,610000001592,
4,,Spine,1,2,Image 1,1,1,100000002,610000001597,
44,,Spine,1,5,Image 1,3,1,100000002,610000001599,
13,,Spine,1,2,Image 1,1,1,100000002,610000001606,
13,,Spine,1,2,Image 1,1,1,100000002,610000001611,
10,,Spine,1,4,Image 1,2,1,100000000,610000001613,
6,,Spine,1,0,Image 1,1,1,100000000,610000001615,
16,,Spine,1,0,Image 1,1,1,100000000,610000001617,
74,,Spine,1,4,Image 1,2,1,100000000,610000001619,
15,,Spine,1,0,Image 1,1,1,100000001,610000001622,
5,,Spine,1,0,Image 1,1,1,100000001,610000001627,
6,,Spine,1,6,Image 1,3,1,100000002,610000001629,
7,,Spine,1,5,Image 1,2,1,100000000,610000001631,
88,,Spine,1,3,Image 1,1,1,100000002,610000001635,
5,,Spine,1,2,Image 1,1,1,100000002,610000001640,
9,,Spine,1,0,Image 1,1,1,100000001,610000001642,
11,,Spine,1,2,Image 1,1,1,100000002,610000001646,
15,,Spine,1,0,Image 1,1,1,100000001,610000001651,
7,,Spine,1,2,Image 1,1,1,100000002,610000001655,
4,,Spine,1,6,Image 1,2,1,100000001,610000001657,
5,,Spine,1,0,Image 1,1,1,100000001,610000001660,
28,,Spine,1,0,Image 1,1,1,100000001,610000001664,
3,,Spine,1,0,Image 1,1,1,100000001,610000001668,
5,,Spine,1,2,Image 1,1,1,100000002,610000001671,
6,,Spine,1,2,Image 1,1,1,100000002,610000001674,
6,,Spine,1,2,Image 1,1,1,100000002,610000001681,
10,,Spine,1,0,Image 1,1,1,100000002,610000001684,
6,,Spine,1,2,Image 1,1,1,100000002,610000001687,
7,,Spine,1,2,Image 1,1,1,100000002,610000001690,
14,,Spine,1,0,Image 1,1,1,100000001,610000001695,
4,,Spine,1,0,Image 1,1,1,100000001,610000001699,
42,,Spine,1,3,Image 1,1,1,100000002,610000001701,
4,,Spine,1,2,Image 1,1,1,100000002,610000001703,
81,,Spine,1,5,Image 1,2,1,100000001,610000001706,
4,,Spine,1,0,Image 1,1,1,100000001,610000001710,
5,,Spine,1,0,Image 1,1,1,100000001,610000001713,
4,,Spine,1,2,Image 1,1,1,100000002,610000001715,
4,,Spine,1,0,Image 1,1,1,100000001,610000001718,
4,,Spine,1,2,Image 1,1,1,100000002,610000001721,
7,,Spine,1,5,Image 1,3,1,100000002,610000001723,
62,,Spine,1,1,Image 1,2,1,100000001,610000001725,
4,,Spine,1,2,Image 1,1,1,100000002,610000001727,
5,,Spine,1,2,Image 1,1,1,100000002,610000001730,
5,,Spine,1,2,Image 1,1,1,100000002,610000001733,
5,,Spine,1,0,Image 1,1,1,100000000,610000001735,
6,,Spine,1,2,Image 1,1,1,100000002,610000001739,
6,,Spine,1,6,Image 1,3,1,100000002,610000001742,
11,,Spine,1,2,Image 1,1,1,100000002,610000001745,
5,,Spine,1,0,Image 1,1,1,100000000,610000001751,
67,,Spine,1,3,Image 1,1,1,100000002,610000001755,
7,,Spine,1,6,Image 1,3,1,100000002,610000001758,
5,,Spine,1,2,Image 1,1,1,100000002,610000001764,
11,,Spine,1,2,Image 1,1,1,100000002,610000001766,
14,,Spine,1,6,Image 1,3,1,100000002,610000001768,
6,,Spine,1,2,Image 1,1,1,100000002,610000001770,
7,,Spine,1,0,Image 1,1,1,100000001,610000001774,
6,,Spine,1,2,Image 1,1,1,100000002,610000001776,
5,,Spine,1,0,Image 1,1,1,100000001,610000001778,
96,,Spine,1,1,Image 1,2,1,100000000,610000001783,
8,,Spine,1,0,Image 1,1,1,100000000,610000001785,
5,,Spine,1,0,Image 1,1,1,100000001,610000001790,
8,,Spine,1,0,Image 1,1,1,100000001,610000001792,
8,,Spine,1,0,Image 1,1,1,100000000,610000001795,
8,,Spine,1,0,Image 1,1,1,100000000,610000001799,
6,,Spine,1,0,Image 1,1,1,100000001,610000001804,
24,,Spine,1,0,Image 1,1,1,100000001,610000001807,
6,,Spine,1,2,Image 1,1,1,100000002,610000001810,
11,,Spine,1,2,Image 1,1,1,100000002,610000001812,
15,,Spine,1,2,Image 1,1,1,100000002,610000001819,
11,,Spine,1,0,Image 1,1,1,100000000,610000001822,
4,,Spine,1,2,Image 1,1,1,100000002,610000001826,
4,,Spine,1,2,Image 1,1,1,100000002,610000001828,
12,,Spine,1,0,Image 1,1,1,100000000,610000001831,
5,,Spine,1,0,Image 1,1,1,100000000,610000001836,
6,,Spine,1,0,Image 1,1,1,100000001,610000001840,
4,,Spine,1,2,Image 1,1,1,100000002,610000001843,
14,,Spine,1,0,Image 1,1,1,100000001,610000001846,
9,,Spine,1,2,Image 1,1,1,100000002,610000001849,
12,,Spine,1,0,Image 1,1,1,100000001,610000001852,
6,,Spine,1,0,Image 1,1,1,100000001,610000001854,
7,,Spine,1,0,Image 1,1,1,100000001,610000001857,
19,,Spine,1,0,Image 1,1,1,100000001,610000001859,
12,,Spine,1,0,Image 1,1,1,100000000,610000001862,
9,,Spine,1,0,Image 1,1,1,100000001,610000001868,
4,,Spine,1,2,Image 1,1,1,100000002,610000001872,
11,,Spine,1,0,Image 1,1,1,100000001,610000001878,
22,,Spine,1,0,Image 1,1,1,100000001,610000001881,
5,,Spine,1,0,Image 1,1,1,100000001,610000001888,
5,,Spine,1,0,Image 1,1,1,100000001,610000001892,
21,,Spine,1,0,Image 1,1,1,100000001,610000001894,
7,,Spine,1,0,Image 1,1,1,100000000,610000001897,
8,,Spine,1,0,Image 1,1,1,100000001,610000001899,
10,,Spine,1,0,Image 1,1,1,100000000,610000001901,
4,,Spine,1,0,Image 1,1,1,100000000,610000001905,
11,,Spine,1,0,Image 1,1,1,100000001,610000001910,
12,,Spine,1,0,Image 1,1,1,100000000,610000001914,
6,,Spine,1,0,Image 1,1,1,100000000,610000001922,
7,,Spine,1,0,Image 1,1,1,100000001,610000001924,
8,,Spine,1,0,Image 1,1,1,100000000,610000001926,
5,,Spine,1,0,Image 1,1,1,100000000,610000001932,
7,,Spine,1,6,Image 1,1,1,100000000,610000001942,
7,,Spine,1,6,Image 1,2,1,100000000,610000001943,
10,,Spine,1,5,Image 1,2,1,100000000,610000001944,
67,,Spine,1,4,Image 1,1,1,100000000,610000001945,
11,,Spine,1,4,Image 1,2,1,100000000,610000001946,
74,,Spine,1,4,Image 1,2,1,100000000,610000001947,
17,,Spine,1,1,Image 1,2,1,100000000,610000001948,
121,,Spine,1,1,Image 1,2,1,100000000,610000001949,
15,,Spine,1,1,Image 1,2,1,100000000,610000001950,
5,,Spine,1,0,Image 1,1,1,100000000,610000001956,
21,,Spine,1,0,Image 1,1,1,100000000,610000001957,
10,,Spine,1,0,Image 1,1,1,100000000,610000001958,
5,,Spine,1,0,Image 1,1,1,100000000,610000001959,
12,,Spine,1,0,Image 1,1,1,100000000,610000001960,
4,,Spine,1,6,Image 1,2,1,100000001,610000001964,
43,,Spine,1,5,Image 1,2,1,100000001,610000001965,
45,,Spine,1,5,Image 1,2,1,100000001,610000001966,
8,,Spine,1,5,Image 1,2,1,100000001,610000001967,
12,,Spine,1,5,Image 1,1,1,100000001,610000001968,
3,,Spine,1,3,Image 1,2,1,100000001,610000001969,
8,,Spine,1,0,Image 1,1,1,100000001,610000001970,
8,,Spine,1,0,Image 1,1,1,100000001,610000001971,
6,,Spine,1,0,Image 1,1,1,100000001,610000001977,
10,,Spine,1,0,Image 1,1,1,100000001,610000001978,
6,,Spine,1,0,Image 1,1,1,100000001,610000001979,
6,,Spine,1,0,Image 1,1,1,100000001,610000001980,
8,,Spine,1,0,Image 1,1,1,100000001,610000001981,
62,,Spine,1,1,Image 1,2,1,100000001,610000001982,
68,,Spine,1,1,Image 1,2,1,100000001,610000001983,
9,,Spine,1,2,Image 1,1,1,100000001,610000001984,
8,,Spine,1,0,Image 1,1,1,100000001,610000001985,
6,,Spine,1,6,Image 1,3,1,100000002,610000001986,
7,,Spine,1,6,Image 1,3,1,100000002,610000001987,
88,,Spine,1,6,Image 1,3,1,100000002,610000001988,
82,,Spine,1,6,Image 1,3,1,100000002,610000001989,
7,,Spine,1,6,Image 1,3,1,100000002,610000001990,
20,,Spine,1,4,Image 1,3,1,100000002,610000001991,
17,,Spine,1,4,Image 1,3,1,100000002,610000001992,
15,,Spine,1,5,Image 1,4,1,100000002,610000001993,
5,,Spine,1,2,Image 1,2,1,100000002,610000001994,
8,,Spine,1,0,Image 1,1,1,100000002,610000001995,
88,,Spine,1,3,Image 1,1,1,100000002,610000001999,
88,,Spine,1,3,Image 1,1,1,100000002,610000002000,
55,,Spine,1,3,Image 1,2,1,100000002,610000002001,
10,,Spine,1,2,Image 1,1,1,100000002,610000002002,
