
Spine Terminal Pt Intensity Center Ch=4 Img=1
 ==================== 
Spine Terminal Pt Intensity Center,Unit,Category,Channel,Depth,Image,Time,FilamentID,ID,
43,,Spine,4,0,Image 1,1,100000000,610000001542,
15,,Spine,4,0,Image 1,1,100000000,610000001546,
0,,Spine,4,1,Image 1,1,100000000,610000001550,
0,,Spine,4,1,Image 1,1,100000000,610000001553,
0,,Spine,4,6,Image 1,1,100000002,610000001555,
0,,Spine,4,6,Image 1,1,100000000,610000001559,
0,,Spine,4,6,Image 1,1,100000001,610000001562,
0,,Spine,4,3,Image 1,1,,610000001564,
0,,Spine,4,1,Image 1,1,100000000,610000001569,
0,,Spine,4,3,Image 1,1,,610000001571,
0,,Spine,4,6,Image 1,1,100000000,610000001577,
0,,Spine,4,3,Image 1,1,,610000001579,
0,,Spine,4,3,Image 1,1,100000002,610000001587,
0,,Spine,4,3,Image 1,1,,610000001589,
0,,Spine,4,3,Image 1,1,,610000001594,
34,,Spine,4,5,Image 1,1,100000002,610000001599,
0,,Spine,4,3,Image 1,1,,610000001602,
0,,Spine,4,3,Image 1,1,,610000001608,
0,,Spine,4,4,Image 1,1,100000000,610000001613,
0,,Spine,4,0,Image 1,1,100000000,610000001615,
0,,Spine,4,0,Image 1,1,100000000,610000001617,
43,,Spine,4,4,Image 1,1,100000000,610000001619,
0,,Spine,4,0,Image 1,1,,610000001621,
0,,Spine,4,0,Image 1,1,,610000001624,
0,,Spine,4,6,Image 1,1,100000002,610000001629,
0,,Spine,4,5,Image 1,1,100000000,610000001631,
0,,Spine,4,3,Image 1,1,100000002,610000001635,
0,,Spine,4,3,Image 1,1,,610000001637,
0,,Spine,4,0,Image 1,1,100000001,610000001642,
0,,Spine,4,3,Image 1,1,,610000001644,
0,,Spine,4,0,Image 1,1,,610000001648,
0,,Spine,4,3,Image 1,1,,610000001653,
0,,Spine,4,6,Image 1,1,100000001,610000001657,
0,,Spine,4,0,Image 1,1,,610000001659,
0,,Spine,4,0,Image 1,1,,610000001662,
0,,Spine,4,0,Image 1,1,,610000001666,
0,,Spine,4,3,Image 1,1,,610000001670,
0,,Spine,4,3,Image 1,1,,610000001673,
0,,Spine,4,3,Image 1,1,,610000001678,
0,,Spine,4,0,Image 1,1,100000002,610000001684,
0,,Spine,4,3,Image 1,1,,610000001686,
0,,Spine,4,3,Image 1,1,,610000001689,
0,,Spine,4,0,Image 1,1,,610000001692,
0,,Spine,4,0,Image 1,1,,610000001697,
22,,Spine,4,3,Image 1,1,100000002,610000001701,
66,,Spine,4,5,Image 1,1,100000001,610000001706,
0,,Spine,4,0,Image 1,1,,610000001708,
0,,Spine,4,0,Image 1,1,,610000001712,
0,,Spine,4,0,Image 1,1,,610000001717,
0,,Spine,4,3,Image 1,1,,610000001720,
0,,Spine,4,5,Image 1,1,100000002,610000001723,
0,,Spine,4,1,Image 1,1,100000001,610000001725,
0,,Spine,4,3,Image 1,1,,610000001732,
0,,Spine,4,0,Image 1,1,100000000,610000001735,
0,,Spine,4,3,Image 1,1,,610000001738,
0,,Spine,4,6,Image 1,1,100000002,610000001742,
