
Spine Intensity Mean Ch=1 Img=1
 ==================== 
Spine Intensity Mean,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
2.31707,,Spine,1,0,Image 1,1,1,100000000,610000001956,
8.06897,,Spine,1,0,Image 1,1,1,100000000,610000001957,
3,,Spine,1,0,Image 1,1,1,100000000,610000001958,
1.66,,Spine,1,0,Image 1,1,1,100000000,610000001959,
2.44068,,Spine,1,0,Image 1,1,1,100000000,610000001960,
1.17778,,Spine,1,6,Image 1,2,1,100000001,610000001964,
9.88,,Spine,1,5,Image 1,2,1,100000001,610000001965,
15.7547,,Spine,1,5,Image 1,2,1,100000001,610000001966,
2.24194,,Spine,1,5,Image 1,2,1,100000001,610000001967,
4.34483,,Spine,1,5,Image 1,1,1,100000001,610000001968,
0.92,,Spine,1,3,Image 1,2,1,100000001,610000001969,
3.35,,Spine,1,0,Image 1,1,1,100000001,610000001970,
1.97661,,Spine,1,0,Image 1,1,1,100000001,610000001971,
1.63441,,Spine,1,0,Image 1,1,1,100000001,610000001977,
1.38983,,Spine,1,0,Image 1,1,1,100000001,610000001978,
1.01914,,Spine,1,0,Image 1,1,1,100000001,610000001979,
1.31618,,Spine,1,0,Image 1,1,1,100000001,610000001980,
1.86992,,Spine,1,0,Image 1,1,1,100000001,610000001981,
30.0857,,Spine,1,1,Image 1,2,1,100000001,610000001982,
14.1261,,Spine,1,1,Image 1,2,1,100000001,610000001983,
2.34722,,Spine,1,2,Image 1,1,1,100000001,610000001984,
2.48128,,Spine,1,0,Image 1,1,1,100000001,610000001985,
2.4,,Spine,1,6,Image 1,3,1,100000002,610000001986,
2.52632,,Spine,1,6,Image 1,3,1,100000002,610000001987,
24.9507,,Spine,1,6,Image 1,3,1,100000002,610000001988,
13.5859,,Spine,1,6,Image 1,3,1,100000002,610000001989,
1.62585,,Spine,1,6,Image 1,3,1,100000002,610000001990,
2.61905,,Spine,1,4,Image 1,3,1,100000002,610000001991,
2.62637,,Spine,1,4,Image 1,3,1,100000002,610000001992,
3.56198,,Spine,1,5,Image 1,4,1,100000002,610000001993,
2.20339,,Spine,1,2,Image 1,2,1,100000002,610000001994,
2.63636,,Spine,1,0,Image 1,1,1,100000002,610000001995,
21.6479,,Spine,1,3,Image 1,1,1,100000002,610000001999,
21.5714,,Spine,1,3,Image 1,1,1,100000002,610000002000,
36.1087,,Spine,1,3,Image 1,2,1,100000002,610000002001,
2.76344,,Spine,1,2,Image 1,1,1,100000002,610000002002,
