
Segment Center Intensity Sum Ch=5 Img=1
 ==================== 
Segment Center Intensity Sum,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
0,,Segment,5,6,Image 1,2,1,100000001,510000000046,
156,,Segment,5,5,Image 1,2,1,100000001,510000000082,
0,,Segment,5,4,Image 1,1,1,100000001,510000000084,
0,,Segment,5,3,Image 1,1,1,100000001,510000000088,
0,,Segment,5,2,Image 1,1,1,100000001,510000000098,
0,,Segment,5,1,Image 1,1,1,100000001,510000000109,
0,,Segment,5,0,Image 1,1,1,100000001,510000000137,
0,,Segment,5,5,Image 1,1,1,100000001,510000000174,
0,,Segment,5,3,Image 1,2,1,100000001,510000000184,
183,,Segment,5,4,Image 1,2,1,100000001,510000000204,
0,,Segment,5,2,Image 1,2,1,100000001,510000000218,
158,,Segment,5,1,Image 1,2,1,100000001,510000000222,
0,,Segment,5,7,Image 1,3,1,100000002,510000000235,
90,,Segment,5,6,Image 1,3,1,100000002,510000000322,
0,,Segment,5,5,Image 1,3,1,100000002,510000000350,
9,,Segment,5,4,Image 1,3,1,100000002,510000000369,
0,,Segment,5,3,Image 1,3,1,100000002,510000000382,
0,,Segment,5,2,Image 1,3,1,100000002,510000000386,
0,,Segment,5,1,Image 1,2,1,100000002,510000000409,
0,,Segment,5,0,Image 1,1,1,100000002,510000000418,
0,,Segment,5,7,Image 1,4,1,100000002,510000000442,
0,,Segment,5,6,Image 1,4,1,100000002,510000000464,
0,,Segment,5,8,Image 1,6,1,100000002,510000000473,
0,,Segment,5,7,Image 1,6,1,100000002,510000000477,
0,,Segment,5,6,Image 1,5,1,100000002,510000000480,
0,,Segment,5,5,Image 1,5,1,100000002,510000000489,
0,,Segment,5,4,Image 1,4,1,100000002,510000000494,
0,,Segment,5,7,Image 1,5,1,100000002,510000000500,
0,,Segment,5,6,Image 1,6,1,100000002,510000000502,
0,,Segment,5,5,Image 1,4,1,100000002,510000000506,
49,,Segment,5,3,Image 1,4,1,100000002,510000000517,
0,,Segment,5,2,Image 1,2,1,100000002,510000000519,
0,,Segment,5,6,Image 1,1,1,100000000,510000000524,
0,,Segment,5,5,Image 1,1,1,100000000,510000000544,
0,,Segment,5,4,Image 1,1,1,100000000,510000000574,
0,,Segment,5,3,Image 1,1,1,100000000,510000000578,
0,,Segment,5,2,Image 1,1,1,100000000,510000000583,
0,,Segment,5,1,Image 1,1,1,100000000,510000000588,
0,,Segment,5,0,Image 1,1,1,100000000,510000000597,
416,,Segment,5,1,Image 1,2,1,100000000,510000000671,
0,,Segment,5,0,Image 1,1,1,100000000,510000000690,
264,,Segment,5,3,Image 1,1,1,100000002,510000000740,
87,,Segment,5,2,Image 1,1,1,100000002,510000000772,
0,,Segment,5,1,Image 1,1,1,100000002,510000000774,
0,,Segment,5,0,Image 1,1,1,100000002,510000000790,
46,,Segment,5,3,Image 1,3,1,100000002,510000000794,
96,,Segment,5,2,Image 1,2,1,100000002,510000000833,
0,,Segment,5,1,Image 1,1,1,100000002,510000000837,
0,,Segment,5,3,Image 1,2,1,100000002,510000000841,
63,,Segment,5,3,Image 1,2,1,100000002,510000000847,
0,,Segment,5,6,Image 1,2,1,100000000,510000000850,
0,,Segment,5,3,Image 1,3,1,100000002,510000000855,
0,,Segment,5,2,Image 1,2,1,100000002,510000000877,
0,,Segment,5,5,Image 1,2,1,100000000,510000000893,
0,,Segment,5,3,Image 1,2,1,100000002,510000000895,
0,,Segment,5,0,Image 1,1,1,100000001,510000000931,
0,,Segment,5,1,Image 1,2,1,100000002,510000000972,
74,,Segment,5,0,Image 1,1,1,100000000,510000001008,
67,,Segment,5,4,Image 1,2,1,100000000,510000001031,
0,,Segment,5,2,Image 1,1,1,100000002,510000001035,
271,,Segment,5,3,Image 1,2,1,100000000,510000001042,
0,,Segment,5,2,Image 1,2,1,100000000,510000001053,
259,,Segment,5,1,Image 1,2,1,100000001,510000001085,
0,,Segment,5,0,Image 1,1,1,100000001,510000001093,
119,,Segment,5,1,Image 1,2,1,100000000,510000001100,
0,,Segment,5,0,Image 1,1,1,100000000,510000001132,
0,,Segment,5,0,Image 1,1,1,100000001,510000001142,
0,,Segment,5,0,Image 1,1,1,100000000,510000001259,
0,,Segment,5,2,Image 1,1,1,100000001,510000001277,
0,,Segment,5,1,Image 1,1,1,100000001,510000001280,
0,,Segment,5,2,Image 1,2,1,100000001,510000001289,
0,,Segment,5,0,Image 1,1,1,100000001,510000001293,
0,,Segment,5,0,Image 1,1,1,100000001,510000001300,
0,,Segment,5,0,Image 1,1,1,100000001,510000001326,
0,,Segment,5,0,Image 1,1,1,100000000,510000001375,
0,,Segment,5,1,Image 1,1,1,100000000,510000001392,
0,,Segment,5,6,Image 1,3,1,100000001,510000001395,
32,,Segment,5,5,Image 1,4,1,100000002,510000001399,
27,,Segment,5,8,Image 1,7,1,100000002,510000001400,
