
Spine Intensity Median Ch=1 Img=1
 ==================== 
Spine Intensity Median,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
7.0625,,Spine,1,0,Image 1,1,1,100000000,610000001542,
7.01562,,Spine,1,0,Image 1,1,1,100000000,610000001546,
2.00391,,Spine,1,1,Image 1,2,1,100000000,610000001550,
2.00391,,Spine,1,1,Image 1,2,1,100000000,610000001553,
5.01562,,Spine,1,6,Image 1,3,1,100000002,610000001555,
1.00391,,Spine,1,6,Image 1,1,1,100000000,610000001559,
1.00391,,Spine,1,6,Image 1,2,1,100000001,610000001562,
2.01562,,Spine,1,2,Image 1,1,1,100000002,610000001567,
2.00391,,Spine,1,1,Image 1,2,1,100000000,610000001569,
1.03125,,Spine,1,2,Image 1,1,1,100000002,610000001575,
2.00391,,Spine,1,6,Image 1,1,1,100000000,610000001577,
2.00781,,Spine,1,2,Image 1,1,1,100000002,610000001581,
10.0625,,Spine,1,3,Image 1,1,1,100000002,610000001587,
2.00391,,Spine,1,2,Image 1,1,1,100000002,610000001592,
1.00391,,Spine,1,2,Image 1,1,1,100000002,610000001597,
4.03125,,Spine,1,5,Image 1,3,1,100000002,610000001599,
2.00781,,Spine,1,2,Image 1,1,1,100000002,610000001606,
2.00781,,Spine,1,2,Image 1,1,1,100000002,610000001611,
3.00781,,Spine,1,4,Image 1,2,1,100000000,610000001613,
2.00391,,Spine,1,0,Image 1,1,1,100000000,610000001615,
2.01562,,Spine,1,0,Image 1,1,1,100000000,610000001617,
33.0625,,Spine,1,4,Image 1,2,1,100000000,610000001619,
1.00781,,Spine,1,0,Image 1,1,1,100000001,610000001622,
1.00391,,Spine,1,0,Image 1,1,1,100000001,610000001627,
1.00391,,Spine,1,6,Image 1,3,1,100000002,610000001629,
1.00391,,Spine,1,5,Image 1,2,1,100000000,610000001631,
8.0625,,Spine,1,3,Image 1,1,1,100000002,610000001635,
1.00391,,Spine,1,2,Image 1,1,1,100000002,610000001640,
1.00781,,Spine,1,0,Image 1,1,1,100000001,610000001642,
1.00781,,Spine,1,2,Image 1,1,1,100000002,610000001646,
1.00781,,Spine,1,0,Image 1,1,1,100000001,610000001651,
1.00391,,Spine,1,2,Image 1,1,1,100000002,610000001655,
1.00391,,Spine,1,6,Image 1,2,1,100000001,610000001657,
1.00391,,Spine,1,0,Image 1,1,1,100000001,610000001660,
4.01562,,Spine,1,0,Image 1,1,1,100000001,610000001664,
0.00195312,,Spine,1,0,Image 1,1,1,100000001,610000001668,
1.00391,,Spine,1,2,Image 1,1,1,100000002,610000001671,
1.00391,,Spine,1,2,Image 1,1,1,100000002,610000001674,
1.00391,,Spine,1,2,Image 1,1,1,100000002,610000001681,
2.00781,,Spine,1,0,Image 1,1,1,100000002,610000001684,
1.00391,,Spine,1,2,Image 1,1,1,100000002,610000001687,
1.00391,,Spine,1,2,Image 1,1,1,100000002,610000001690,
2.00781,,Spine,1,0,Image 1,1,1,100000001,610000001695,
0.00390625,,Spine,1,0,Image 1,1,1,100000001,610000001699,
6.03125,,Spine,1,3,Image 1,1,1,100000002,610000001701,
1.00391,,Spine,1,2,Image 1,1,1,100000002,610000001703,
7.0625,,Spine,1,5,Image 1,2,1,100000001,610000001706,
0.00390625,,Spine,1,0,Image 1,1,1,100000001,610000001710,
0.00390625,,Spine,1,0,Image 1,1,1,100000001,610000001713,
1.00391,,Spine,1,2,Image 1,1,1,100000002,610000001715,
