
Segment Center Intensity Max Ch=3 Img=1
 ==================== 
Segment Center Intensity Max,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
126,,Segment,3,6,Image 1,2,1,100000001,510000000046,
115,,Segment,3,5,Image 1,2,1,100000001,510000000082,
89,,Segment,3,4,Image 1,1,1,100000001,510000000084,
119,,Segment,3,3,Image 1,1,1,100000001,510000000088,
88,,Segment,3,2,Image 1,1,1,100000001,510000000098,
123,,Segment,3,1,Image 1,1,1,100000001,510000000109,
101,,Segment,3,0,Image 1,1,1,100000001,510000000137,
82,,Segment,3,5,Image 1,1,1,100000001,510000000174,
80,,Segment,3,3,Image 1,2,1,100000001,510000000184,
119,,Segment,3,4,Image 1,2,1,100000001,510000000204,
101,,Segment,3,2,Image 1,2,1,100000001,510000000218,
85,,Segment,3,1,Image 1,2,1,100000001,510000000222,
67,,Segment,3,7,Image 1,3,1,100000002,510000000235,
96,,Segment,3,6,Image 1,3,1,100000002,510000000322,
93,,Segment,3,5,Image 1,3,1,100000002,510000000350,
62,,Segment,3,4,Image 1,3,1,100000002,510000000369,
81,,Segment,3,3,Image 1,3,1,100000002,510000000382,
91,,Segment,3,2,Image 1,3,1,100000002,510000000386,
82,,Segment,3,1,Image 1,2,1,100000002,510000000409,
95,,Segment,3,0,Image 1,1,1,100000002,510000000418,
71,,Segment,3,7,Image 1,4,1,100000002,510000000442,
107,,Segment,3,6,Image 1,4,1,100000002,510000000464,
25,,Segment,3,8,Image 1,6,1,100000002,510000000473,
44,,Segment,3,7,Image 1,6,1,100000002,510000000477,
44,,Segment,3,6,Image 1,5,1,100000002,510000000480,
76,,Segment,3,5,Image 1,5,1,100000002,510000000489,
46,,Segment,3,4,Image 1,4,1,100000002,510000000494,
110,,Segment,3,7,Image 1,5,1,100000002,510000000500,
40,,Segment,3,6,Image 1,6,1,100000002,510000000502,
38,,Segment,3,5,Image 1,4,1,100000002,510000000506,
61,,Segment,3,3,Image 1,4,1,100000002,510000000517,
53,,Segment,3,2,Image 1,2,1,100000002,510000000519,
70,,Segment,3,6,Image 1,1,1,100000000,510000000524,
61,,Segment,3,5,Image 1,1,1,100000000,510000000544,
90,,Segment,3,4,Image 1,1,1,100000000,510000000574,
74,,Segment,3,3,Image 1,1,1,100000000,510000000578,
103,,Segment,3,2,Image 1,1,1,100000000,510000000583,
101,,Segment,3,1,Image 1,1,1,100000000,510000000588,
108,,Segment,3,0,Image 1,1,1,100000000,510000000597,
161,,Segment,3,1,Image 1,2,1,100000000,510000000671,
100,,Segment,3,0,Image 1,1,1,100000000,510000000690,
155,,Segment,3,3,Image 1,1,1,100000002,510000000740,
62,,Segment,3,2,Image 1,1,1,100000002,510000000772,
53,,Segment,3,1,Image 1,1,1,100000002,510000000774,
68,,Segment,3,0,Image 1,1,1,100000002,510000000790,
18,,Segment,3,3,Image 1,3,1,100000002,510000000794,
46,,Segment,3,2,Image 1,2,1,100000002,510000000833,
82,,Segment,3,1,Image 1,1,1,100000002,510000000837,
31,,Segment,3,3,Image 1,2,1,100000002,510000000841,
51,,Segment,3,3,Image 1,2,1,100000002,510000000847,
38,,Segment,3,6,Image 1,2,1,100000000,510000000850,
37,,Segment,3,3,Image 1,3,1,100000002,510000000855,
51,,Segment,3,2,Image 1,2,1,100000002,510000000877,
62,,Segment,3,5,Image 1,2,1,100000000,510000000893,
22,,Segment,3,3,Image 1,2,1,100000002,510000000895,
61,,Segment,3,0,Image 1,1,1,100000001,510000000931,
65,,Segment,3,1,Image 1,2,1,100000002,510000000972,
135,,Segment,3,0,Image 1,1,1,100000000,510000001008,
74,,Segment,3,4,Image 1,2,1,100000000,510000001031,
63,,Segment,3,2,Image 1,1,1,100000002,510000001035,
92,,Segment,3,3,Image 1,2,1,100000000,510000001042,
89,,Segment,3,2,Image 1,2,1,100000000,510000001053,
133,,Segment,3,1,Image 1,2,1,100000001,510000001085,
92,,Segment,3,0,Image 1,1,1,100000001,510000001093,
79,,Segment,3,1,Image 1,2,1,100000000,510000001100,
136,,Segment,3,0,Image 1,1,1,100000000,510000001132,
115,,Segment,3,0,Image 1,1,1,100000001,510000001142,
100,,Segment,3,0,Image 1,1,1,100000000,510000001259,
92,,Segment,3,2,Image 1,1,1,100000001,510000001277,
66,,Segment,3,1,Image 1,1,1,100000001,510000001280,
148,,Segment,3,2,Image 1,2,1,100000001,510000001289,
83,,Segment,3,0,Image 1,1,1,100000001,510000001293,
58,,Segment,3,0,Image 1,1,1,100000001,510000001300,
99,,Segment,3,0,Image 1,1,1,100000001,510000001326,
177,,Segment,3,0,Image 1,1,1,100000000,510000001375,
100,,Segment,3,1,Image 1,1,1,100000000,510000001392,
32,,Segment,3,6,Image 1,3,1,100000001,510000001395,
58,,Segment,3,5,Image 1,4,1,100000002,510000001399,
28,,Segment,3,8,Image 1,7,1,100000002,510000001400,
