
Spine Position Z
 ==================== 
Spine Position Z,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
1373.36,µm,Spine,Spine Position,3,1,1,100000002,610000001745,
1373.6,µm,Spine,Spine Position,0,1,1,100000000,610000001751,
1374.57,µm,Spine,Spine Position,3,1,1,100000002,610000001755,
1371.89,µm,Spine,Spine Position,6,3,1,100000002,610000001758,
1374.23,µm,Spine,Spine Position,3,1,1,100000002,610000001764,
1373.26,µm,Spine,Spine Position,3,1,1,100000002,610000001766,
1372.58,µm,Spine,Spine Position,6,3,1,100000002,610000001768,
1374.96,µm,Spine,Spine Position,3,1,1,100000002,610000001770,
1374.26,µm,Spine,Spine Position,0,1,1,100000001,610000001774,
1374.86,µm,Spine,Spine Position,3,1,1,100000002,610000001776,
1374.36,µm,Spine,Spine Position,0,1,1,100000001,610000001778,
1374.08,µm,Spine,Spine Position,1,2,1,100000000,610000001783,
1374.46,µm,Spine,Spine Position,0,1,1,100000000,610000001785,
1374.18,µm,Spine,Spine Position,0,1,1,100000001,610000001790,
1373.94,µm,Spine,Spine Position,0,1,1,100000001,610000001792,
1374.46,µm,Spine,Spine Position,0,1,1,100000000,610000001795,
1373.36,µm,Spine,Spine Position,0,1,1,100000000,610000001799,
1372.84,µm,Spine,Spine Position,0,1,1,100000001,610000001804,
1374.02,µm,Spine,Spine Position,0,1,1,100000001,610000001807,
1373.64,µm,Spine,Spine Position,3,1,1,100000002,610000001810,
1373.36,µm,Spine,Spine Position,3,1,1,100000002,610000001812,
1373.46,µm,Spine,Spine Position,3,1,1,100000002,610000001819,
1374.3,µm,Spine,Spine Position,0,1,1,100000000,610000001822,
1374.86,µm,Spine,Spine Position,3,1,1,100000002,610000001826,
1374.86,µm,Spine,Spine Position,3,1,1,100000002,610000001828,
1374.23,µm,Spine,Spine Position,0,1,1,100000000,610000001831,
1373.81,µm,Spine,Spine Position,0,1,1,100000000,610000001836,
1373.36,µm,Spine,Spine Position,0,1,1,100000001,610000001840,
1374.76,µm,Spine,Spine Position,3,1,1,100000002,610000001843,
1373.24,µm,Spine,Spine Position,0,1,1,100000001,610000001846,
1374.76,µm,Spine,Spine Position,3,1,1,100000002,610000001849,
1374.07,µm,Spine,Spine Position,0,1,1,100000001,610000001852,
1374.46,µm,Spine,Spine Position,0,1,1,100000001,610000001854,
1374.22,µm,Spine,Spine Position,0,1,1,100000001,610000001857,
1374.46,µm,Spine,Spine Position,0,1,1,100000001,610000001859,
1374.16,µm,Spine,Spine Position,0,1,1,100000000,610000001862,
1373.56,µm,Spine,Spine Position,0,1,1,100000001,610000001868,
1374.26,µm,Spine,Spine Position,3,1,1,100000002,610000001872,
1372.86,µm,Spine,Spine Position,0,1,1,100000001,610000001878,
1373.26,µm,Spine,Spine Position,0,1,1,100000001,610000001881,
1374.05,µm,Spine,Spine Position,0,1,1,100000001,610000001888,
1373.96,µm,Spine,Spine Position,0,1,1,100000001,610000001892,
1374.26,µm,Spine,Spine Position,0,1,1,100000001,610000001894,
1374.06,µm,Spine,Spine Position,0,1,1,100000000,610000001897,
1372.59,µm,Spine,Spine Position,0,1,1,100000001,610000001899,
1373.36,µm,Spine,Spine Position,0,1,1,100000000,610000001901,
1373.36,µm,Spine,Spine Position,0,1,1,100000000,610000001905,
1372.76,µm,Spine,Spine Position,0,1,1,100000001,610000001910,
1373.26,µm,Spine,Spine Position,0,1,1,100000000,610000001914,
1373.66,µm,Spine,Spine Position,0,1,1,100000000,610000001922,
1374.26,µm,Spine,Spine Position,0,1,1,100000001,610000001924,
1374.16,µm,Spine,Spine Position,0,1,1,100000000,610000001926,
1373.06,µm,Spine,Spine Position,0,1,1,100000000,610000001932,
1375.87,µm,Spine,Spine Position,6,1,1,100000000,610000001942,
1375.94,µm,Spine,Spine Position,6,2,1,100000000,610000001943,
1374.58,µm,Spine,Spine Position,5,2,1,100000000,610000001944,
1374.85,µm,Spine,Spine Position,4,1,1,100000000,610000001945,
1375.08,µm,Spine,Spine Position,4,2,1,100000000,610000001946,
1374.91,µm,Spine,Spine Position,4,2,1,100000000,610000001947,
1373.36,µm,Spine,Spine Position,1,2,1,100000000,610000001948,
1373.58,µm,Spine,Spine Position,1,2,1,100000000,610000001949,
1373.56,µm,Spine,Spine Position,1,2,1,100000000,610000001950,
1372.69,µm,Spine,Spine Position,0,1,1,100000000,610000001956,
1372.17,µm,Spine,Spine Position,0,1,1,100000000,610000001957,
1371.95,µm,Spine,Spine Position,0,1,1,100000000,610000001958,
1371.95,µm,Spine,Spine Position,0,1,1,100000000,610000001959,
1373.05,µm,Spine,Spine Position,0,1,1,100000000,610000001960,
1373.27,µm,Spine,Spine Position,6,2,1,100000001,610000001964,
1373.38,µm,Spine,Spine Position,5,2,1,100000001,610000001965,
1373.38,µm,Spine,Spine Position,5,2,1,100000001,610000001966,
1373.65,µm,Spine,Spine Position,5,2,1,100000001,610000001967,
1374.3,µm,Spine,Spine Position,5,1,1,100000001,610000001968,
1374.05,µm,Spine,Spine Position,3,2,1,100000001,610000001969,
1372.79,µm,Spine,Spine Position,0,1,1,100000001,610000001970,
1373.91,µm,Spine,Spine Position,0,1,1,100000001,610000001971,
1373.79,µm,Spine,Spine Position,0,1,1,100000001,610000001977,
1374.72,µm,Spine,Spine Position,0,1,1,100000001,610000001978,
1374.61,µm,Spine,Spine Position,0,1,1,100000001,610000001979,
1374.03,µm,Spine,Spine Position,0,1,1,100000001,610000001980,
1373.1,µm,Spine,Spine Position,0,1,1,100000001,610000001981,
1371.62,µm,Spine,Spine Position,1,2,1,100000001,610000001982,
1371.91,µm,Spine,Spine Position,1,2,1,100000001,610000001983,
1371.84,µm,Spine,Spine Position,2,1,1,100000001,610000001984,
1372.54,µm,Spine,Spine Position,0,1,1,100000001,610000001985,
1372.74,µm,Spine,Spine Position,6,3,1,100000002,610000001986,
1372.59,µm,Spine,Spine Position,6,3,1,100000002,610000001987,
1372.63,µm,Spine,Spine Position,6,3,1,100000002,610000001988,
1372.62,µm,Spine,Spine Position,6,3,1,100000002,610000001989,
1372.47,µm,Spine,Spine Position,6,3,1,100000002,610000001990,
1374.09,µm,Spine,Spine Position,4,3,1,100000002,610000001991,
1374.01,µm,Spine,Spine Position,4,3,1,100000002,610000001992,
1373.98,µm,Spine,Spine Position,5,4,1,100000002,610000001993,
1373.57,µm,Spine,Spine Position,2,2,1,100000002,610000001994,
1373.69,µm,Spine,Spine Position,0,1,1,100000002,610000001995,
1374.52,µm,Spine,Spine Position,3,1,1,100000002,610000001999,
1374.52,µm,Spine,Spine Position,3,1,1,100000002,610000002000,
1373.88,µm,Spine,Spine Position,3,2,1,100000002,610000002001,
1374.71,µm,Spine,Spine Position,2,1,1,100000002,610000002002,
