
Spine Part Max Diameter
 ==================== 
Spine Part Max Diameter Ground,Spine Part Max Diameter Head,Spine Part Max Diameter Neck,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
0.441673,0.522751,0,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000001868,
0.716494,0.716494,0,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000001878,
0.580888,0.580888,0,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000001881,
0.823914,0.96741,0,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000001888,
0.47418,0.47418,0,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000001892,
0.830577,0.830577,0,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000001894,
0.779052,0.779052,0,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000001897,
0.426633,0.471007,0,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000001899,
0.448775,0.436304,0,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000001901,
0.419337,0.419337,0,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000001905,
0.884197,0.884197,0,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000001910,
0.438433,0.436304,0,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000001914,
0.580148,0.538161,0,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000001922,
0.491626,0.491626,0,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000001924,
0.68864,0.68864,0,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000001926,
0.471155,0.471155,0,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000001932,
0.259849,0.205484,0,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000001956,
0.233255,0.1625,0,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000001957,
0.26838,0.171248,0,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000001958,
0.275356,0.209785,0,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000001959,
0.456522,0.347069,0,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000001960,
0.1625,0.1625,0,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000001970,
0.428603,0.363086,0,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000001971,
0.333887,0.333887,0,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000001977,
0.450759,0.450759,0,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000001978,
0.494805,0.314119,0,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000001979,
0.555278,0.327751,0,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000001980,
0.400796,0.339125,0,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000001981,
0.426633,0.426633,0,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000001985,
0.381815,0.256891,0,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000001995,
0.298939,0.24375,0,µm,Spine,Spine Part Max Diameter,1,2,1,100000000,610000001550,
0.249653,0.24375,0.298939,µm,Spine,Spine Part Max Diameter,1,2,1,100000000,610000001553,
0.249653,0.298939,0,µm,Spine,Spine Part Max Diameter,1,2,1,100000000,610000001569,
0.300963,0.259319,0,µm,Spine,Spine Part Max Diameter,1,2,1,100000001,610000001725,
0.53307,0.40625,0,µm,Spine,Spine Part Max Diameter,1,2,1,100000000,610000001783,
0.312072,0.1625,0,µm,Spine,Spine Part Max Diameter,1,2,1,100000000,610000001948,
0.314844,0.314844,0,µm,Spine,Spine Part Max Diameter,1,2,1,100000000,610000001949,
0.459965,0.459965,0,µm,Spine,Spine Part Max Diameter,1,2,1,100000000,610000001950,
0.278057,0.24375,0,µm,Spine,Spine Part Max Diameter,1,2,1,100000001,610000001982,
0.408152,0.287748,0,µm,Spine,Spine Part Max Diameter,1,2,1,100000001,610000001983,
0.35397,0.207364,0,µm,Spine,Spine Part Max Diameter,2,1,1,100000001,610000001984,
0.386999,0.24375,0,µm,Spine,Spine Part Max Diameter,2,1,1,100000002,610000002002,
0.27525,0.256599,0,µm,Spine,Spine Part Max Diameter,2,2,1,100000002,610000001994,
0.303542,0.658694,0,µm,Spine,Spine Part Max Diameter,3,1,1,100000002,610000001567,
1.15108,1.6051,1.15475,µm,Spine,Spine Part Max Diameter,3,1,1,100000002,610000001575,
0.167578,0.334345,0.329528,µm,Spine,Spine Part Max Diameter,3,1,1,100000002,610000001581,
0.426091,0.212842,0.238509,µm,Spine,Spine Part Max Diameter,3,1,1,100000002,610000001587,
0.171782,0.284142,0,µm,Spine,Spine Part Max Diameter,3,1,1,100000002,610000001592,
0.241144,0.419539,0,µm,Spine,Spine Part Max Diameter,3,1,1,100000002,610000001597,
0.1625,0.321017,0.1625,µm,Spine,Spine Part Max Diameter,3,1,1,100000002,610000001606,
0.680977,0.30844,0,µm,Spine,Spine Part Max Diameter,3,1,1,100000002,610000001611,
0.426091,0.359221,0,µm,Spine,Spine Part Max Diameter,3,1,1,100000002,610000001635,
0.374945,0.30844,0,µm,Spine,Spine Part Max Diameter,3,1,1,100000002,610000001640,
0.404467,0.243819,0.30844,µm,Spine,Spine Part Max Diameter,3,1,1,100000002,610000001646,
0.622493,0.460462,0.701998,µm,Spine,Spine Part Max Diameter,3,1,1,100000002,610000001655,
0.525465,0.222129,0,µm,Spine,Spine Part Max Diameter,3,1,1,100000002,610000001671,
0.584694,1.05625,0,µm,Spine,Spine Part Max Diameter,3,1,1,100000002,610000001674,
0.659823,0.595011,0,µm,Spine,Spine Part Max Diameter,3,1,1,100000002,610000001681,
0.663291,0.270737,0,µm,Spine,Spine Part Max Diameter,3,1,1,100000002,610000001687,
0.418125,0.573198,0,µm,Spine,Spine Part Max Diameter,3,1,1,100000002,610000001690,
0.346981,0.25749,0,µm,Spine,Spine Part Max Diameter,3,1,1,100000002,610000001701,
0.51543,0.51543,0,µm,Spine,Spine Part Max Diameter,3,1,1,100000002,610000001703,
0.200586,0.1625,0,µm,Spine,Spine Part Max Diameter,3,1,1,100000002,610000001715,
0.302028,0.419539,0,µm,Spine,Spine Part Max Diameter,3,1,1,100000002,610000001721,
0.376688,0.265649,0,µm,Spine,Spine Part Max Diameter,3,1,1,100000002,610000001727,
0.728956,0.54585,0,µm,Spine,Spine Part Max Diameter,3,1,1,100000002,610000001730,
0.302028,0.419539,0,µm,Spine,Spine Part Max Diameter,3,1,1,100000002,610000001733,
0.595011,0.359562,0,µm,Spine,Spine Part Max Diameter,3,1,1,100000002,610000001739,
0.650791,0.650791,0,µm,Spine,Spine Part Max Diameter,3,1,1,100000002,610000001745,
0.330437,0.1625,0.385646,µm,Spine,Spine Part Max Diameter,3,1,1,100000002,610000001755,
0.287866,0.377764,0,µm,Spine,Spine Part Max Diameter,3,1,1,100000002,610000001764,
0.238423,0.238423,0,µm,Spine,Spine Part Max Diameter,3,1,1,100000002,610000001766,
0.460462,0.460462,0,µm,Spine,Spine Part Max Diameter,3,1,1,100000002,610000001770,
0.30844,0.243819,0,µm,Spine,Spine Part Max Diameter,3,1,1,100000002,610000001776,
0.261099,0.321017,0,µm,Spine,Spine Part Max Diameter,3,1,1,100000002,610000001810,
0.48121,0.48121,0,µm,Spine,Spine Part Max Diameter,3,1,1,100000002,610000001812,
0.658694,0.658694,0,µm,Spine,Spine Part Max Diameter,3,1,1,100000002,610000001819,
0.314525,0.314525,0,µm,Spine,Spine Part Max Diameter,3,1,1,100000002,610000001826,
0.419539,0.419539,0,µm,Spine,Spine Part Max Diameter,3,1,1,100000002,610000001828,
0.284142,0.284142,0,µm,Spine,Spine Part Max Diameter,3,1,1,100000002,610000001843,
0.684859,0.684859,0,µm,Spine,Spine Part Max Diameter,3,1,1,100000002,610000001849,
0.377764,0.377764,0,µm,Spine,Spine Part Max Diameter,3,1,1,100000002,610000001872,
0.426091,0.25388,0,µm,Spine,Spine Part Max Diameter,3,1,1,100000002,610000001999,
0.426091,0.333563,0,µm,Spine,Spine Part Max Diameter,3,1,1,100000002,610000002000,
0.29252,0.22781,0,µm,Spine,Spine Part Max Diameter,3,2,1,100000001,610000001969,
0.261944,0.204332,0,µm,Spine,Spine Part Max Diameter,3,2,1,100000002,610000002001,
0.435038,0.394824,0,µm,Spine,Spine Part Max Diameter,4,1,1,100000000,610000001945,
0.288756,0.236268,0,µm,Spine,Spine Part Max Diameter,4,2,1,100000000,610000001613,
0.338697,0.349204,0,µm,Spine,Spine Part Max Diameter,4,2,1,100000000,610000001619,
0.288756,0.224216,0,µm,Spine,Spine Part Max Diameter,4,2,1,100000000,610000001946,
0.338697,0.300313,0,µm,Spine,Spine Part Max Diameter,4,2,1,100000000,610000001947,
0.441079,0.30174,0,µm,Spine,Spine Part Max Diameter,4,3,1,100000002,610000001991,
0.361722,0.220917,0,µm,Spine,Spine Part Max Diameter,4,3,1,100000002,610000001992,
0.319501,0.1625,0,µm,Spine,Spine Part Max Diameter,5,1,1,100000001,610000001968,
0.36683,0.246998,0,µm,Spine,Spine Part Max Diameter,5,2,1,100000000,610000001631,
0.408859,0.177734,0.309713,µm,Spine,Spine Part Max Diameter,5,2,1,100000001,610000001706,
0.526459,0.526459,0,µm,Spine,Spine Part Max Diameter,5,2,1,100000000,610000001944,
0.274617,0.217458,0,µm,Spine,Spine Part Max Diameter,5,2,1,100000001,610000001965,
0.274617,0.239537,0,µm,Spine,Spine Part Max Diameter,5,2,1,100000001,610000001966,
0.317516,0.172656,0,µm,Spine,Spine Part Max Diameter,5,2,1,100000001,610000001967,
0.395038,0.271006,0,µm,Spine,Spine Part Max Diameter,5,3,1,100000002,610000001599,
0.362781,0.172656,0,µm,Spine,Spine Part Max Diameter,5,3,1,100000002,610000001723,
0.384557,0.384557,0,µm,Spine,Spine Part Max Diameter,5,4,1,100000002,610000001993,
0.354337,0.323304,0,µm,Spine,Spine Part Max Diameter,6,1,1,100000000,610000001559,
0.349389,0.214556,0,µm,Spine,Spine Part Max Diameter,6,1,1,100000000,610000001577,
0.31197,0.31197,0,µm,Spine,Spine Part Max Diameter,6,1,1,100000000,610000001942,
0.361335,0.223185,0.195492,µm,Spine,Spine Part Max Diameter,6,2,1,100000001,610000001562,
0.262114,0.176644,0,µm,Spine,Spine Part Max Diameter,6,2,1,100000001,610000001657,
0.21582,0.21582,0,µm,Spine,Spine Part Max Diameter,6,2,1,100000000,610000001943,
0.262114,0.213817,0,µm,Spine,Spine Part Max Diameter,6,2,1,100000001,610000001964,
0.311123,0.1625,0,µm,Spine,Spine Part Max Diameter,6,3,1,100000002,610000001555,
0.285426,0.220142,0,µm,Spine,Spine Part Max Diameter,6,3,1,100000002,610000001629,
0.382316,0.304586,0.338966,µm,Spine,Spine Part Max Diameter,6,3,1,100000002,610000001742,
0.449365,0.1625,0.213281,µm,Spine,Spine Part Max Diameter,6,3,1,100000002,610000001758,
0.361246,0.358008,0,µm,Spine,Spine Part Max Diameter,6,3,1,100000002,610000001768,
0.309431,0.278104,0,µm,Spine,Spine Part Max Diameter,6,3,1,100000002,610000001986,
0.307686,0.20068,0,µm,Spine,Spine Part Max Diameter,6,3,1,100000002,610000001987,
0.387138,0.387138,0,µm,Spine,Spine Part Max Diameter,6,3,1,100000002,610000001988,
0.419963,0.255898,0,µm,Spine,Spine Part Max Diameter,6,3,1,100000002,610000001989,
0.41367,0.323589,0,µm,Spine,Spine Part Max Diameter,6,3,1,100000002,610000001990,
