
Segment Intensity Max Ch=4 Img=1
 ==================== 
Segment Intensity Max,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
80,,Segment,4,6,Image 1,2,1,100000001,510000000046,
95,,Segment,4,5,Image 1,2,1,100000001,510000000082,
0,,Segment,4,4,Image 1,1,1,100000001,510000000084,
0,,Segment,4,3,Image 1,1,1,100000001,510000000088,
29,,Segment,4,2,Image 1,1,1,100000001,510000000098,
0,,Segment,4,1,Image 1,1,1,100000001,510000000109,
0,,Segment,4,0,Image 1,1,1,100000001,510000000137,
21,,Segment,4,5,Image 1,1,1,100000001,510000000174,
0,,Segment,4,3,Image 1,2,1,100000001,510000000184,
75,,Segment,4,4,Image 1,2,1,100000001,510000000204,
0,,Segment,4,2,Image 1,2,1,100000001,510000000218,
75,,Segment,4,1,Image 1,2,1,100000001,510000000222,
0,,Segment,4,7,Image 1,3,1,100000002,510000000235,
82,,Segment,4,6,Image 1,3,1,100000002,510000000322,
25,,Segment,4,5,Image 1,3,1,100000002,510000000350,
85,,Segment,4,4,Image 1,3,1,100000002,510000000369,
33,,Segment,4,3,Image 1,3,1,100000002,510000000382,
28,,Segment,4,2,Image 1,3,1,100000002,510000000386,
27,,Segment,4,1,Image 1,2,1,100000002,510000000409,
0,,Segment,4,0,Image 1,1,1,100000002,510000000418,
0,,Segment,4,7,Image 1,4,1,100000002,510000000442,
15,,Segment,4,6,Image 1,4,1,100000002,510000000464,
0,,Segment,4,8,Image 1,6,1,100000002,510000000473,
0,,Segment,4,7,Image 1,6,1,100000002,510000000477,
0,,Segment,4,6,Image 1,5,1,100000002,510000000480,
0,,Segment,4,5,Image 1,5,1,100000002,510000000489,
0,,Segment,4,4,Image 1,4,1,100000002,510000000494,
0,,Segment,4,7,Image 1,5,1,100000002,510000000500,
0,,Segment,4,6,Image 1,6,1,100000002,510000000502,
0,,Segment,4,5,Image 1,4,1,100000002,510000000506,
30,,Segment,4,3,Image 1,4,1,100000002,510000000517,
31,,Segment,4,2,Image 1,2,1,100000002,510000000519,
0,,Segment,4,6,Image 1,1,1,100000000,510000000524,
15,,Segment,4,5,Image 1,1,1,100000000,510000000544,
56,,Segment,4,4,Image 1,1,1,100000000,510000000574,
0,,Segment,4,3,Image 1,1,1,100000000,510000000578,
0,,Segment,4,2,Image 1,1,1,100000000,510000000583,
0,,Segment,4,1,Image 1,1,1,100000000,510000000588,
0,,Segment,4,0,Image 1,1,1,100000000,510000000597,
96,,Segment,4,1,Image 1,2,1,100000000,510000000671,
0,,Segment,4,0,Image 1,1,1,100000000,510000000690,
88,,Segment,4,3,Image 1,1,1,100000002,510000000740,
43,,Segment,4,2,Image 1,1,1,100000002,510000000772,
0,,Segment,4,1,Image 1,1,1,100000002,510000000774,
0,,Segment,4,0,Image 1,1,1,100000002,510000000790,
60,,Segment,4,3,Image 1,3,1,100000002,510000000794,
50,,Segment,4,2,Image 1,2,1,100000002,510000000833,
0,,Segment,4,1,Image 1,1,1,100000002,510000000837,
0,,Segment,4,3,Image 1,2,1,100000002,510000000841,
55,,Segment,4,3,Image 1,2,1,100000002,510000000847,
0,,Segment,4,6,Image 1,2,1,100000000,510000000850,
0,,Segment,4,3,Image 1,3,1,100000002,510000000855,
0,,Segment,4,2,Image 1,2,1,100000002,510000000877,
0,,Segment,4,5,Image 1,2,1,100000000,510000000893,
0,,Segment,4,3,Image 1,2,1,100000002,510000000895,
32,,Segment,4,0,Image 1,1,1,100000001,510000000931,
0,,Segment,4,1,Image 1,2,1,100000002,510000000972,
36,,Segment,4,0,Image 1,1,1,100000000,510000001008,
74,,Segment,4,4,Image 1,2,1,100000000,510000001031,
16,,Segment,4,2,Image 1,1,1,100000002,510000001035,
116,,Segment,4,3,Image 1,2,1,100000000,510000001042,
0,,Segment,4,2,Image 1,2,1,100000000,510000001053,
62,,Segment,4,1,Image 1,2,1,100000001,510000001085,
0,,Segment,4,0,Image 1,1,1,100000001,510000001093,
77,,Segment,4,1,Image 1,2,1,100000000,510000001100,
33,,Segment,4,0,Image 1,1,1,100000000,510000001132,
0,,Segment,4,0,Image 1,1,1,100000001,510000001142,
0,,Segment,4,0,Image 1,1,1,100000000,510000001259,
0,,Segment,4,2,Image 1,1,1,100000001,510000001277,
0,,Segment,4,1,Image 1,1,1,100000001,510000001280,
0,,Segment,4,2,Image 1,2,1,100000001,510000001289,
0,,Segment,4,0,Image 1,1,1,100000001,510000001293,
0,,Segment,4,0,Image 1,1,1,100000001,510000001300,
0,,Segment,4,0,Image 1,1,1,100000001,510000001326,
0,,Segment,4,0,Image 1,1,1,100000000,510000001375,
25,,Segment,4,1,Image 1,1,1,100000000,510000001392,
80,,Segment,4,6,Image 1,3,1,100000001,510000001395,
41,,Segment,4,5,Image 1,4,1,100000002,510000001399,
36,,Segment,4,8,Image 1,7,1,100000002,510000001400,
