
Spine Position Y
 ==================== 
Spine Position Y,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
21731.4,µm,Spine,Spine Position,6,2,1,100000001,610000001657,
21722.2,µm,Spine,Spine Position,0,1,1,100000001,610000001660,
21724.1,µm,Spine,Spine Position,0,1,1,100000001,610000001664,
21722,µm,Spine,Spine Position,0,1,1,100000001,610000001668,
21717.3,µm,Spine,Spine Position,3,1,1,100000002,610000001671,
21717.1,µm,Spine,Spine Position,3,1,1,100000002,610000001674,
21716.7,µm,Spine,Spine Position,3,1,1,100000002,610000001681,
21719,µm,Spine,Spine Position,0,1,1,100000002,610000001684,
21717,µm,Spine,Spine Position,3,1,1,100000002,610000001687,
21718.2,µm,Spine,Spine Position,3,1,1,100000002,610000001690,
21723.9,µm,Spine,Spine Position,0,1,1,100000001,610000001695,
21721.9,µm,Spine,Spine Position,0,1,1,100000001,610000001699,
21719,µm,Spine,Spine Position,3,1,1,100000002,610000001701,
21717.1,µm,Spine,Spine Position,3,1,1,100000002,610000001703,
21727.6,µm,Spine,Spine Position,5,2,1,100000001,610000001706,
21721.9,µm,Spine,Spine Position,0,1,1,100000001,610000001710,
21722.2,µm,Spine,Spine Position,0,1,1,100000001,610000001713,
21716.3,µm,Spine,Spine Position,3,1,1,100000002,610000001715,
21722.1,µm,Spine,Spine Position,0,1,1,100000001,610000001718,
21717.5,µm,Spine,Spine Position,3,1,1,100000002,610000001721,
21724.9,µm,Spine,Spine Position,5,3,1,100000002,610000001723,
21724.1,µm,Spine,Spine Position,1,2,1,100000001,610000001725,
21716.4,µm,Spine,Spine Position,3,1,1,100000002,610000001727,
21716.9,µm,Spine,Spine Position,3,1,1,100000002,610000001730,
21717.7,µm,Spine,Spine Position,3,1,1,100000002,610000001733,
21744.7,µm,Spine,Spine Position,0,1,1,100000000,610000001735,
21716.6,µm,Spine,Spine Position,3,1,1,100000002,610000001739,
21725.2,µm,Spine,Spine Position,6,3,1,100000002,610000001742,
21718.1,µm,Spine,Spine Position,3,1,1,100000002,610000001745,
21743.6,µm,Spine,Spine Position,0,1,1,100000000,610000001751,
21719.4,µm,Spine,Spine Position,3,1,1,100000002,610000001755,
21725,µm,Spine,Spine Position,6,3,1,100000002,610000001758,
21717.1,µm,Spine,Spine Position,3,1,1,100000002,610000001764,
21717.7,µm,Spine,Spine Position,3,1,1,100000002,610000001766,
21725,µm,Spine,Spine Position,6,3,1,100000002,610000001768,
21717.9,µm,Spine,Spine Position,3,1,1,100000002,610000001770,
21722,µm,Spine,Spine Position,0,1,1,100000001,610000001774,
21715.8,µm,Spine,Spine Position,3,1,1,100000002,610000001776,
21722.1,µm,Spine,Spine Position,0,1,1,100000001,610000001778,
21741.8,µm,Spine,Spine Position,1,2,1,100000000,610000001783,
21742.3,µm,Spine,Spine Position,0,1,1,100000000,610000001785,
21721.8,µm,Spine,Spine Position,0,1,1,100000001,610000001790,
21724.7,µm,Spine,Spine Position,0,1,1,100000001,610000001792,
21742,µm,Spine,Spine Position,0,1,1,100000000,610000001795,
21742.5,µm,Spine,Spine Position,0,1,1,100000000,610000001799,
21721.9,µm,Spine,Spine Position,0,1,1,100000001,610000001804,
21724.3,µm,Spine,Spine Position,0,1,1,100000001,610000001807,
21715.5,µm,Spine,Spine Position,3,1,1,100000002,610000001810,
21717.4,µm,Spine,Spine Position,3,1,1,100000002,610000001812,
21718.3,µm,Spine,Spine Position,3,1,1,100000002,610000001819,
21742.1,µm,Spine,Spine Position,0,1,1,100000000,610000001822,
21715.5,µm,Spine,Spine Position,3,1,1,100000002,610000001826,
21717.6,µm,Spine,Spine Position,3,1,1,100000002,610000001828,
21742.6,µm,Spine,Spine Position,0,1,1,100000000,610000001831,
21743.1,µm,Spine,Spine Position,0,1,1,100000000,610000001836,
21722.4,µm,Spine,Spine Position,0,1,1,100000001,610000001840,
21715.5,µm,Spine,Spine Position,3,1,1,100000002,610000001843,
21721.5,µm,Spine,Spine Position,0,1,1,100000001,610000001846,
21718.2,µm,Spine,Spine Position,3,1,1,100000002,610000001849,
21724.1,µm,Spine,Spine Position,0,1,1,100000001,610000001852,
21722.4,µm,Spine,Spine Position,0,1,1,100000001,610000001854,
21721.9,µm,Spine,Spine Position,0,1,1,100000001,610000001857,
21724.3,µm,Spine,Spine Position,0,1,1,100000001,610000001859,
21742.9,µm,Spine,Spine Position,0,1,1,100000000,610000001862,
21722,µm,Spine,Spine Position,0,1,1,100000001,610000001868,
21717.3,µm,Spine,Spine Position,3,1,1,100000002,610000001872,
21722.8,µm,Spine,Spine Position,0,1,1,100000001,610000001878,
21721.7,µm,Spine,Spine Position,0,1,1,100000001,610000001881,
21721.9,µm,Spine,Spine Position,0,1,1,100000001,610000001888,
21721.8,µm,Spine,Spine Position,0,1,1,100000001,610000001892,
21724.2,µm,Spine,Spine Position,0,1,1,100000001,610000001894,
21742.6,µm,Spine,Spine Position,0,1,1,100000000,610000001897,
21722.4,µm,Spine,Spine Position,0,1,1,100000001,610000001899,
21742.3,µm,Spine,Spine Position,0,1,1,100000000,610000001901,
21743.6,µm,Spine,Spine Position,0,1,1,100000000,610000001905,
21722,µm,Spine,Spine Position,0,1,1,100000001,610000001910,
21742.1,µm,Spine,Spine Position,0,1,1,100000000,610000001914,
21742.8,µm,Spine,Spine Position,0,1,1,100000000,610000001922,
21721.9,µm,Spine,Spine Position,0,1,1,100000001,610000001924,
21742.1,µm,Spine,Spine Position,0,1,1,100000000,610000001926,
21743.8,µm,Spine,Spine Position,0,1,1,100000000,610000001932,
21736.5,µm,Spine,Spine Position,6,1,1,100000000,610000001942,
21736.3,µm,Spine,Spine Position,6,2,1,100000000,610000001943,
21737.1,µm,Spine,Spine Position,5,2,1,100000000,610000001944,
21738.8,µm,Spine,Spine Position,4,1,1,100000000,610000001945,
21740.1,µm,Spine,Spine Position,4,2,1,100000000,610000001946,
21739.7,µm,Spine,Spine Position,4,2,1,100000000,610000001947,
21741.1,µm,Spine,Spine Position,1,2,1,100000000,610000001948,
21742.1,µm,Spine,Spine Position,1,2,1,100000000,610000001949,
21742.1,µm,Spine,Spine Position,1,2,1,100000000,610000001950,
21745.2,µm,Spine,Spine Position,0,1,1,100000000,610000001956,
21745.1,µm,Spine,Spine Position,0,1,1,100000000,610000001957,
21744.7,µm,Spine,Spine Position,0,1,1,100000000,610000001958,
21744.6,µm,Spine,Spine Position,0,1,1,100000000,610000001959,
21744.1,µm,Spine,Spine Position,0,1,1,100000000,610000001960,
21731.4,µm,Spine,Spine Position,6,2,1,100000001,610000001964,
21729.3,µm,Spine,Spine Position,5,2,1,100000001,610000001965,
21729.3,µm,Spine,Spine Position,5,2,1,100000001,610000001966,
21728.8,µm,Spine,Spine Position,5,2,1,100000001,610000001967,
21725.9,µm,Spine,Spine Position,5,1,1,100000001,610000001968,
21726.2,µm,Spine,Spine Position,3,2,1,100000001,610000001969,
21725.5,µm,Spine,Spine Position,0,1,1,100000001,610000001970,
21724.8,µm,Spine,Spine Position,0,1,1,100000001,610000001971,
21724.1,µm,Spine,Spine Position,0,1,1,100000001,610000001977,
21721,µm,Spine,Spine Position,0,1,1,100000001,610000001978,
21721.1,µm,Spine,Spine Position,0,1,1,100000001,610000001979,
21721.7,µm,Spine,Spine Position,0,1,1,100000001,610000001980,
21720.7,µm,Spine,Spine Position,0,1,1,100000001,610000001981,
21724,µm,Spine,Spine Position,1,2,1,100000001,610000001982,
21722.9,µm,Spine,Spine Position,1,2,1,100000001,610000001983,
21722.1,µm,Spine,Spine Position,2,1,1,100000001,610000001984,
21722.4,µm,Spine,Spine Position,0,1,1,100000001,610000001985,
21724.8,µm,Spine,Spine Position,6,3,1,100000002,610000001986,
21724.8,µm,Spine,Spine Position,6,3,1,100000002,610000001987,
21725,µm,Spine,Spine Position,6,3,1,100000002,610000001988,
21725,µm,Spine,Spine Position,6,3,1,100000002,610000001989,
21725.2,µm,Spine,Spine Position,6,3,1,100000002,610000001990,
21723.2,µm,Spine,Spine Position,4,3,1,100000002,610000001991,
21722.6,µm,Spine,Spine Position,4,3,1,100000002,610000001992,
21721.9,µm,Spine,Spine Position,5,4,1,100000002,610000001993,
21720.5,µm,Spine,Spine Position,2,2,1,100000002,610000001994,
21719.1,µm,Spine,Spine Position,0,1,1,100000002,610000001995,
21719.1,µm,Spine,Spine Position,3,1,1,100000002,610000001999,
21719.1,µm,Spine,Spine Position,3,1,1,100000002,610000002000,
21718.9,µm,Spine,Spine Position,3,2,1,100000002,610000002001,
21718.6,µm,Spine,Spine Position,2,1,1,100000002,610000002002,
