
Spine Center Intensity Mean Ch=4 Img=1
 ==================== 
Spine Center Intensity Mean,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
10.1429,,Spine,4,7,Image 1,2,1,100000001,610000007000,
18.6897,,Spine,4,0,Image 1,1,1,100000003,610000007037,
3.53333,,Spine,4,3,Image 1,3,1,100000003,610000007066,
3.67742,,Spine,4,3,Image 1,3,1,100000003,610000007096,
3.93103,,Spine,4,3,Image 1,3,1,100000003,610000007124,
2.41667,,Spine,4,3,Image 1,3,1,100000003,610000007147,
25.5,,Spine,4,6,Image 1,1,1,100000000,610000007172,
26.8889,,Spine,4,6,Image 1,1,1,100000000,610000007198,
25.96,,Spine,4,6,Image 1,1,1,100000000,610000007222,
32.6538,,Spine,4,6,Image 1,1,1,100000000,610000007247,
17.25,,Spine,4,6,Image 1,1,1,100000000,610000007270,
29.44,,Spine,4,6,Image 1,1,1,100000000,610000007294,
24.5417,,Spine,4,6,Image 1,1,1,100000000,610000007317,
21.2174,,Spine,4,6,Image 1,1,1,100000000,610000007339,
0.315789,,Spine,4,1,Image 1,1,1,100000002,610000007357,
6.27273,,Spine,4,3,Image 1,2,1,100000003,610000007378,
7.57143,,Spine,4,3,Image 1,2,1,100000003,610000007398,
4.42857,,Spine,4,3,Image 1,2,1,100000003,610000007418,
4.25,,Spine,4,3,Image 1,2,1,100000003,610000007437,
2.21212,,Spine,4,1,Image 1,2,1,100000001,610000007469,
2.1875,,Spine,4,1,Image 1,2,1,100000001,610000007500,
0.272727,,Spine,4,0,Image 1,1,1,100000003,610000007521,
0.272727,,Spine,4,0,Image 1,1,1,100000003,610000007542,
0.2,,Spine,4,0,Image 1,1,1,100000003,610000007561,
0.157895,,Spine,4,0,Image 1,1,1,100000003,610000007579,
0.157895,,Spine,4,0,Image 1,1,1,100000003,610000007597,
0.166667,,Spine,4,0,Image 1,1,1,100000003,610000007614,
0,,Spine,4,12,Image 1,4,1,100000000,610000007623,
0.461538,,Spine,4,3,Image 1,1,1,100000003,610000007635,
0.529412,,Spine,4,1,Image 1,1,1,100000002,610000007651,
0,,Spine,4,0,Image 1,1,1,100000001,610000007660,
0,,Spine,4,0,Image 1,1,1,100000001,610000007667,
0.307692,,Spine,4,1,Image 1,2,1,100000001,610000007679,
0.133333,,Spine,4,1,Image 1,1,1,100000000,610000007693,
0.142857,,Spine,4,1,Image 1,1,1,100000000,610000007706,
0.153846,,Spine,4,1,Image 1,1,1,100000000,610000007718,
0.0833333,,Spine,4,1,Image 1,1,1,100000000,610000007729,
0.0625,,Spine,4,1,Image 1,2,1,100000000,610000007744,
0.0666667,,Spine,4,1,Image 1,2,1,100000000,610000007758,
0.555556,,Spine,4,1,Image 1,2,1,100000000,610000007767,
0.444444,,Spine,4,1,Image 1,2,1,100000000,610000007775,
0.166667,,Spine,4,0,Image 1,1,1,100000003,610000007784,
37.4615,,Spine,4,4,Image 1,1,1,100000000,610000007796,
9.1,,Spine,4,4,Image 1,1,1,100000000,610000007805,
0.333333,,Spine,4,7,Image 1,3,1,100000001,610000007810,
0.6,,Spine,4,7,Image 1,3,1,100000001,610000007814,
0,,Spine,4,6,Image 1,5,1,100000002,610000007816,
1.53846,,Spine,4,0,Image 1,1,1,100000003,610000007829,
1,,Spine,4,6,Image 1,2,1,100000000,610000007836,
2,,Spine,4,10,Image 1,6,1,100000000,610000007842,
0.75,,Spine,4,6,Image 1,2,1,100000000,610000007849,
1.5,,Spine,4,10,Image 1,6,1,100000000,610000007854,
0.5,,Spine,4,6,Image 1,2,1,100000000,610000007859,
0.444444,,Spine,4,1,Image 1,1,1,100000001,610000007867,
1.5,,Spine,4,0,Image 1,1,1,100000003,610000007877,
0.75,,Spine,4,10,Image 1,6,1,100000000,610000007880,
0.25,,Spine,4,0,Image 1,1,1,100000003,610000007883,
1.6,,Spine,4,4,Image 1,1,1,100000002,610000007887,
0.4,,Spine,4,6,Image 1,2,1,100000000,610000007891,
0.333333,,Spine,4,1,Image 1,1,1,100000001,610000007899,
0,,Spine,4,0,Image 1,1,1,100000000,610000007906,
1.16667,,Spine,4,1,Image 1,1,1,100000002,610000007911,
0.625,,Spine,4,1,Image 1,1,1,100000001,610000007918,
0.25,,Spine,4,1,Image 1,1,1,100000001,610000007926,
0.4,,Spine,4,3,Image 1,1,1,100000003,610000007930,
2.6,,Spine,4,3,Image 1,1,1,100000000,610000007934,
0.333333,,Spine,4,6,Image 1,3,1,100000000,610000007936,
0.5,,Spine,4,0,Image 1,1,1,100000002,610000007942,
0.75,,Spine,4,10,Image 1,5,1,100000000,610000007945,
0.2,,Spine,4,7,Image 1,3,1,100000000,610000007949,
0.142857,,Spine,4,0,Image 1,1,1,100000000,610000007955,
0.75,,Spine,4,0,Image 1,1,1,100000001,610000007959,
0.333333,,Spine,4,2,Image 1,1,1,100000000,610000007961,
1.28571,,Spine,4,0,Image 1,1,1,100000003,610000007967,
1.66667,,Spine,4,1,Image 1,1,1,100000001,610000007969,
0.5,,Spine,4,0,Image 1,1,1,100000002,610000007976,
0.166667,,Spine,4,2,Image 1,1,1,100000000,610000007981,
0.5,,Spine,4,1,Image 1,1,1,100000002,610000007984,
0,,Spine,4,6,Image 1,3,1,100000000,610000007986,
0.142857,,Spine,4,0,Image 1,1,1,100000003,610000007993,
0.5,,Spine,4,12,Image 1,5,1,100000000,610000007996,
1,,Spine,4,1,Image 1,2,1,100000000,610000007999,
0.75,,Spine,4,7,Image 1,3,1,100000000,610000008002,
0,,Spine,4,0,Image 1,1,1,100000000,610000008004,
1,,Spine,4,0,Image 1,1,1,100000000,610000008007,
0,,Spine,4,1,Image 1,2,1,100000000,610000008012,
0.25,,Spine,4,11,Image 1,4,1,100000000,610000008015,
0.5,,Spine,4,0,Image 1,1,1,100000000,610000008017,
1,,Spine,4,3,Image 1,3,1,100000001,610000008019,
1.5,,Spine,4,0,Image 1,1,1,100000003,610000008024,
1,,Spine,4,0,Image 1,1,1,100000002,610000008027,
1,,Spine,4,4,Image 1,4,1,100000002,610000008030,
0.666667,,Spine,4,0,Image 1,1,1,100000002,610000008033,
0.333333,,Spine,4,0,Image 1,1,1,100000002,610000008036,
0.333333,,Spine,4,2,Image 1,2,1,100000000,610000008038,
0.4,,Spine,4,1,Image 1,2,1,100000000,610000008042,
0.25,,Spine,4,3,Image 1,4,1,100000002,610000008045,
0.25,,Spine,4,1,Image 1,1,1,100000001,610000008048,
0,,Spine,4,2,Image 1,1,1,100000000,610000008052,
0.6,,Spine,4,9,Image 1,4,1,100000000,610000008056,
3.33333,,Spine,4,4,Image 1,1,1,100000000,610000008058,
0.75,,Spine,4,1,Image 1,2,1,100000000,610000008061,
0.333333,,Spine,4,0,Image 1,1,1,100000000,610000008063,
1.66667,,Spine,4,0,Image 1,1,1,100000001,610000008066,
0.4,,Spine,4,0,Image 1,1,1,100000000,610000008070,
0,,Spine,4,1,Image 1,1,1,100000000,610000008072,
0.666667,,Spine,4,6,Image 1,3,1,100000001,610000008074,
0.333333,,Spine,4,14,Image 1,6,1,100000000,610000008076,
0,,Spine,4,0,Image 1,1,1,100000000,610000008078,
1.33333,,Spine,4,7,Image 1,3,1,100000001,610000008080,
0.75,,Spine,4,0,Image 1,1,1,100000000,610000008084,
1,,Spine,4,6,Image 1,3,1,100000002,610000008086,
0.6,,Spine,4,10,Image 1,5,1,100000000,610000008090,
0.25,,Spine,4,0,Image 1,1,1,100000000,610000008094,
0.5,,Spine,4,0,Image 1,1,1,100000000,610000008096,
0,,Spine,4,7,Image 1,3,1,100000001,610000008098,
0.5,,Spine,4,1,Image 1,1,1,100000001,610000008101,
0.2,,Spine,4,0,Image 1,1,1,100000000,610000008105,
0.8,,Spine,4,0,Image 1,1,1,100000000,610000008109,
0.5,,Spine,4,0,Image 1,1,1,100000002,610000008114,
0.5,,Spine,4,0,Image 1,1,1,100000000,610000008117,
