
Spine Part Min Diameter Head
 ==================== 
Spine Part Min Diameter Head,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
0.535613,µm,Spine,Spine Part Min Diameter,10,5,1,100000000,610000007945,
0.625,µm,Spine,Spine Part Min Diameter,7,3,1,100000000,610000007949,
0.665525,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000007955,
1.6601,µm,Spine,Spine Part Min Diameter,3,4,1,100000001,610000007959,
0.416667,µm,Spine,Spine Part Min Diameter,2,1,1,100000000,610000007961,
1.44612,µm,Spine,Spine Part Min Diameter,0,1,1,100000003,610000007967,
0.597937,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000007969,
1.06598,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000007976,
0.682836,µm,Spine,Spine Part Min Diameter,2,1,1,100000000,610000007981,
0.761537,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000007984,
0.84517,µm,Spine,Spine Part Min Diameter,6,3,1,100000000,610000007986,
0.416667,µm,Spine,Spine Part Min Diameter,0,1,1,100000003,610000007993,
0.510042,µm,Spine,Spine Part Min Diameter,12,5,1,100000000,610000007996,
0.530599,µm,Spine,Spine Part Min Diameter,1,2,1,100000000,610000007999,
0.679133,µm,Spine,Spine Part Min Diameter,7,3,1,100000000,610000008002,
0.833333,µm,Spine,Spine Part Min Diameter,1,1,1,100000000,610000008004,
1.18515,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000008007,
0.718952,µm,Spine,Spine Part Min Diameter,1,2,1,100000000,610000008012,
0.625,µm,Spine,Spine Part Min Diameter,11,4,1,100000000,610000008015,
2.16146,µm,Spine,Spine Part Min Diameter,1,1,1,100000000,610000008017,
0.740579,µm,Spine,Spine Part Min Diameter,3,3,1,100000001,610000008019,
1.44612,µm,Spine,Spine Part Min Diameter,0,1,1,100000003,610000008024,
0.762336,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000008027,
0.803784,µm,Spine,Spine Part Min Diameter,4,4,1,100000002,610000008030,
1.27261,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000008033,
1.33138,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000008036,
0.765114,µm,Spine,Spine Part Min Diameter,2,2,1,100000000,610000008038,
1.08895,µm,Spine,Spine Part Min Diameter,1,2,1,100000000,610000008042,
0.516292,µm,Spine,Spine Part Min Diameter,3,4,1,100000002,610000008045,
1.0322,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000008048,
0.656771,µm,Spine,Spine Part Min Diameter,2,1,1,100000000,610000008052,
0.80909,µm,Spine,Spine Part Min Diameter,9,4,1,100000000,610000008056,
0.833333,µm,Spine,Spine Part Min Diameter,4,1,1,100000000,610000008058,
1.20293,µm,Spine,Spine Part Min Diameter,1,2,1,100000000,610000008061,
0.788824,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000008063,
1.44421,µm,Spine,Spine Part Min Diameter,3,4,1,100000001,610000008066,
0.599934,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000008070,
0.940932,µm,Spine,Spine Part Min Diameter,1,1,1,100000000,610000008072,
0.59727,µm,Spine,Spine Part Min Diameter,6,3,1,100000001,610000008074,
0.583808,µm,Spine,Spine Part Min Diameter,14,6,1,100000000,610000008076,
1.03096,µm,Spine,Spine Part Min Diameter,1,1,1,100000000,610000008078,
0.895724,µm,Spine,Spine Part Min Diameter,7,3,1,100000001,610000008080,
0.416667,µm,Spine,Spine Part Min Diameter,1,1,1,100000000,610000008084,
0.567975,µm,Spine,Spine Part Min Diameter,6,3,1,100000002,610000008086,
1.0048,µm,Spine,Spine Part Min Diameter,10,5,1,100000000,610000008090,
1.3405,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000008094,
1.27128,µm,Spine,Spine Part Min Diameter,1,1,1,100000000,610000008096,
1.00131,µm,Spine,Spine Part Min Diameter,7,3,1,100000001,610000008098,
1.04167,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000008101,
0.833333,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000008105,
0.612952,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000008109,
1.06598,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000008114,
0.886512,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000008117,
0.850871,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000008120,
0.909438,µm,Spine,Spine Part Min Diameter,0,1,1,100000003,610000008125,
0.625,µm,Spine,Spine Part Min Diameter,0,1,1,100000003,610000008128,
0.71052,µm,Spine,Spine Part Min Diameter,10,5,1,100000000,610000008131,
1.07102,µm,Spine,Spine Part Min Diameter,10,5,1,100000000,610000008133,
0.52158,µm,Spine,Spine Part Min Diameter,1,1,1,100000000,610000008136,
0.709396,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000008139,
1.77058,µm,Spine,Spine Part Min Diameter,3,4,1,100000001,610000008142,
0.540365,µm,Spine,Spine Part Min Diameter,5,1,1,100000002,610000008144,
0.825553,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000008148,
0.625,µm,Spine,Spine Part Min Diameter,1,1,1,100000003,610000008151,
0.803241,µm,Spine,Spine Part Min Diameter,2,1,1,100000001,610000008153,
1.69268,µm,Spine,Spine Part Min Diameter,1,1,1,100000000,610000008155,
0.886744,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000008157,
1.36217,µm,Spine,Spine Part Min Diameter,1,1,1,100000000,610000008159,
0.927694,µm,Spine,Spine Part Min Diameter,1,1,1,100000000,610000008161,
0.62407,µm,Spine,Spine Part Min Diameter,0,1,1,100000003,610000008163,
1.33306,µm,Spine,Spine Part Min Diameter,2,2,1,100000002,610000008166,
1.07892,µm,Spine,Spine Part Min Diameter,9,4,1,100000000,610000008168,
0.94399,µm,Spine,Spine Part Min Diameter,1,1,1,100000000,610000008170,
0.833333,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000008172,
1.35269,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000008175,
0.959881,µm,Spine,Spine Part Min Diameter,10,5,1,100000000,610000008177,
1.0924,µm,Spine,Spine Part Min Diameter,1,2,1,100000003,610000008181,
1.44421,µm,Spine,Spine Part Min Diameter,3,4,1,100000001,610000008183,
1.18856,µm,Spine,Spine Part Min Diameter,3,4,1,100000001,610000008185,
1.09863,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000008189,
1.18624,µm,Spine,Spine Part Min Diameter,3,4,1,100000001,610000008194,
1.04231,µm,Spine,Spine Part Min Diameter,9,3,1,100000000,610000008200,
0.865741,µm,Spine,Spine Part Min Diameter,9,5,1,100000000,610000008202,
1.07747,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000008204,
0.692149,µm,Spine,Spine Part Min Diameter,4,1,1,100000000,610000008206,
1.13292,µm,Spine,Spine Part Min Diameter,3,1,1,100000002,610000008208,
0.972145,µm,Spine,Spine Part Min Diameter,9,4,1,100000000,610000008212,
0.833333,µm,Spine,Spine Part Min Diameter,2,3,1,100000001,610000008219,
1.45487,µm,Spine,Spine Part Min Diameter,1,1,1,100000000,610000008221,
0.625575,µm,Spine,Spine Part Min Diameter,13,4,1,100000000,610000008224,
1.25,µm,Spine,Spine Part Min Diameter,2,1,1,100000002,610000008227,
1.23536,µm,Spine,Spine Part Min Diameter,10,5,1,100000000,610000008231,
0.983153,µm,Spine,Spine Part Min Diameter,13,5,1,100000000,610000008233,
1.77058,µm,Spine,Spine Part Min Diameter,3,4,1,100000001,610000008235,
1.4866,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000008239,
0.673828,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000008243,
2.01637,µm,Spine,Spine Part Min Diameter,3,4,1,100000001,610000008245,
0.703125,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000008247,
0.625,µm,Spine,Spine Part Min Diameter,4,2,1,100000002,610000008252,
2.5723,µm,Spine,Spine Part Min Diameter,3,4,1,100000001,610000008254,
0.766498,µm,Spine,Spine Part Min Diameter,1,1,1,100000003,610000008256,
1.40033,µm,Spine,Spine Part Min Diameter,3,4,1,100000001,610000008259,
0.71058,µm,Spine,Spine Part Min Diameter,10,5,1,100000000,610000008262,
0.694589,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000008265,
1.12203,µm,Spine,Spine Part Min Diameter,0,1,1,100000003,610000008269,
1.27927,µm,Spine,Spine Part Min Diameter,2,1,1,100000000,610000008271,
0.684028,µm,Spine,Spine Part Min Diameter,6,4,1,100000001,610000008279,
1.13419,µm,Spine,Spine Part Min Diameter,6,4,1,100000001,610000008282,
1.23732,µm,Spine,Spine Part Min Diameter,5,2,1,100000002,610000008284,
1.00511,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000008288,
0.706294,µm,Spine,Spine Part Min Diameter,0,1,1,100000003,610000008290,
1.14868,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000008296,
1.31276,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000008310,
1.63172,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000008315,
1.04751,µm,Spine,Spine Part Min Diameter,0,1,1,100000003,610000008319,
1.11751,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000008321,
0.928056,µm,Spine,Spine Part Min Diameter,2,2,1,100000003,610000008324,
1.37909,µm,Spine,Spine Part Min Diameter,3,1,1,100000000,610000008333,
0.913086,µm,Spine,Spine Part Min Diameter,9,3,1,100000000,610000008340,
1.20722,µm,Spine,Spine Part Min Diameter,4,2,1,100000002,610000008351,
1.14632,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000008356,
0.6059,µm,Spine,Spine Part Min Diameter,13,5,1,100000000,610000008368,
0.731909,µm,Spine,Spine Part Min Diameter,13,5,1,100000000,610000008369,
1.03666,µm,Spine,Spine Part Min Diameter,13,4,1,100000000,610000008370,
0.662855,µm,Spine,Spine Part Min Diameter,12,5,1,100000000,610000008371,
0.674029,µm,Spine,Spine Part Min Diameter,11,4,1,100000000,610000008372,
0.867447,µm,Spine,Spine Part Min Diameter,10,5,1,100000000,610000008373,
0.860309,µm,Spine,Spine Part Min Diameter,13,6,1,100000000,610000008374,
0.781415,µm,Spine,Spine Part Min Diameter,13,6,1,100000000,610000008375,
0.696615,µm,Spine,Spine Part Min Diameter,12,5,1,100000000,610000008376,
0.668854,µm,Spine,Spine Part Min Diameter,12,6,1,100000000,610000008377,
0.615154,µm,Spine,Spine Part Min Diameter,13,7,1,100000000,610000008378,
0.846531,µm,Spine,Spine Part Min Diameter,10,6,1,100000000,610000008379,
0.900335,µm,Spine,Spine Part Min Diameter,10,6,1,100000000,610000008380,
0.798611,µm,Spine,Spine Part Min Diameter,1,2,1,100000000,610000008381,
0.757573,µm,Spine,Spine Part Min Diameter,1,2,1,100000000,610000008382,
1.09093,µm,Spine,Spine Part Min Diameter,1,2,1,100000000,610000008383,
0.68705,µm,Spine,Spine Part Min Diameter,1,2,1,100000000,610000008384,
0.785547,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000008385,
0.648977,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000008386,
0.658265,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000008387,
0.929287,µm,Spine,Spine Part Min Diameter,2,2,1,100000000,610000008388,
0.670573,µm,Spine,Spine Part Min Diameter,2,2,1,100000000,610000008389,
0.833333,µm,Spine,Spine Part Min Diameter,2,2,1,100000000,610000008390,
0.743721,µm,Spine,Spine Part Min Diameter,2,2,1,100000000,610000008391,
0.662576,µm,Spine,Spine Part Min Diameter,2,2,1,100000000,610000008392,
0.852865,µm,Spine,Spine Part Min Diameter,2,2,1,100000000,610000008393,
0.674074,µm,Spine,Spine Part Min Diameter,2,2,1,100000000,610000008394,
0.743347,µm,Spine,Spine Part Min Diameter,6,3,1,100000000,610000008395,
0.666514,µm,Spine,Spine Part Min Diameter,5,2,1,100000000,610000008396,
0.546777,µm,Spine,Spine Part Min Diameter,5,2,1,100000000,610000008397,
0.785136,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000008398,
1.11219,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000008399,
1.45607,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000008400,
0.657508,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000008401,
0.833333,µm,Spine,Spine Part Min Diameter,1,1,1,100000000,610000008403,
0.599691,µm,Spine,Spine Part Min Diameter,1,2,1,100000000,610000008404,
0.598074,µm,Spine,Spine Part Min Diameter,1,2,1,100000000,610000008405,
1.40793,µm,Spine,Spine Part Min Diameter,1,2,1,100000000,610000008406,
1.04167,µm,Spine,Spine Part Min Diameter,3,2,1,100000000,610000008407,
0.942785,µm,Spine,Spine Part Min Diameter,1,1,1,100000000,610000008408,
0.790702,µm,Spine,Spine Part Min Diameter,1,1,1,100000000,610000008409,
0.781832,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000008410,
1.11758,µm,Spine,Spine Part Min Diameter,2,1,1,100000001,610000008411,
0.937503,µm,Spine,Spine Part Min Diameter,2,1,1,100000001,610000008412,
0.75036,µm,Spine,Spine Part Min Diameter,7,3,1,100000001,610000008413,
0.674162,µm,Spine,Spine Part Min Diameter,7,4,1,100000001,610000008414,
0.635213,µm,Spine,Spine Part Min Diameter,6,3,1,100000001,610000008415,
0.745245,µm,Spine,Spine Part Min Diameter,7,3,1,100000001,610000008416,
0.748698,µm,Spine,Spine Part Min Diameter,7,3,1,100000001,610000008417,
0.617384,µm,Spine,Spine Part Min Diameter,7,2,1,100000001,610000008418,
1.58837,µm,Spine,Spine Part Min Diameter,7,2,1,100000001,610000008419,
1.06091,µm,Spine,Spine Part Min Diameter,7,2,1,100000001,610000008420,
0.957891,µm,Spine,Spine Part Min Diameter,6,2,1,100000001,610000008421,
0.944728,µm,Spine,Spine Part Min Diameter,6,2,1,100000001,610000008422,
0.749602,µm,Spine,Spine Part Min Diameter,3,2,1,100000001,610000008423,
0.593373,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000008424,
1.44145,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000008425,
1.20406,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000008426,
1.31759,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000008427,
1.24877,µm,Spine,Spine Part Min Diameter,1,2,1,100000001,610000008428,
0.787787,µm,Spine,Spine Part Min Diameter,3,4,1,100000001,610000008429,
0.985079,µm,Spine,Spine Part Min Diameter,2,3,1,100000001,610000008430,
0.9978,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000008433,
0.672922,µm,Spine,Spine Part Min Diameter,2,3,1,100000002,610000008434,
0.77093,µm,Spine,Spine Part Min Diameter,2,3,1,100000002,610000008435,
0.990551,µm,Spine,Spine Part Min Diameter,2,2,1,100000002,610000008436,
1.25,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000008437,
0.630481,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000008438,
0.738359,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000008439,
0.911596,µm,Spine,Spine Part Min Diameter,4,1,1,100000002,610000008440,
0.899798,µm,Spine,Spine Part Min Diameter,4,1,1,100000002,610000008441,
0.954866,µm,Spine,Spine Part Min Diameter,3,1,1,100000002,610000008442,
1.00458,µm,Spine,Spine Part Min Diameter,2,1,1,100000002,610000008443,
0.946311,µm,Spine,Spine Part Min Diameter,6,5,1,100000002,610000008444,
0.729167,µm,Spine,Spine Part Min Diameter,4,4,1,100000002,610000008445,
1.53621,µm,Spine,Spine Part Min Diameter,4,4,1,100000002,610000008446,
0.494792,µm,Spine,Spine Part Min Diameter,3,4,1,100000002,610000008447,
0.873621,µm,Spine,Spine Part Min Diameter,3,4,1,100000002,610000008448,
0.576135,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000008449,
0.614873,µm,Spine,Spine Part Min Diameter,3,3,1,100000003,610000008453,
0.628101,µm,Spine,Spine Part Min Diameter,2,3,1,100000003,610000008454,
0.859375,µm,Spine,Spine Part Min Diameter,3,1,1,100000003,610000008455,
1.11548,µm,Spine,Spine Part Min Diameter,0,1,1,100000003,610000008456,
1.0451,µm,Spine,Spine Part Min Diameter,1,2,1,100000003,610000008457,
0.622274,µm,Spine,Spine Part Min Diameter,1,1,1,100000003,610000008458,
0.848902,µm,Spine,Spine Part Min Diameter,1,1,1,100000003,610000008459,
0.745443,µm,Spine,Spine Part Min Diameter,3,1,1,100000003,610000008464,
0.833333,µm,Spine,Spine Part Min Diameter,3,2,1,100000003,610000008465,
0.650453,µm,Spine,Spine Part Min Diameter,1,1,1,100000003,610000008469,
0.990136,µm,Spine,Spine Part Min Diameter,1,1,1,100000003,610000008470,
1.1894,µm,Spine,Spine Part Min Diameter,0,1,1,100000003,610000008473,
