
Spine Part Length
 ==================== 
Spine Part Length Ground,Spine Part Length Head,Spine Part Length Neck,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
0.832315,0.523755,0,µm,Spine,Spine Part Length,0,1,1,100000003,610000008319,
0.123036,0.558756,0,µm,Spine,Spine Part Length,0,1,1,100000000,610000008321,
0.0446131,0.573158,0,µm,Spine,Spine Part Length,0,1,1,100000000,610000008356,
0.74954,0.392774,0,µm,Spine,Spine Part Length,0,1,1,100000000,610000008385,
0.486712,0.324488,0,µm,Spine,Spine Part Length,0,1,1,100000000,610000008386,
0.716684,0.329133,0,µm,Spine,Spine Part Length,0,1,1,100000000,610000008387,
0.533734,0.392568,0,µm,Spine,Spine Part Length,0,1,1,100000000,610000008398,
0.629026,0.556097,0,µm,Spine,Spine Part Length,0,1,1,100000000,610000008399,
0.907343,0.728033,0,µm,Spine,Spine Part Length,0,1,1,100000000,610000008400,
0.481443,0.328754,0,µm,Spine,Spine Part Length,0,1,1,100000000,610000008401,
0.830178,0.390916,0,µm,Spine,Spine Part Length,0,1,1,100000000,610000008410,
0.819518,0.625,0,µm,Spine,Spine Part Length,0,1,1,100000002,610000008437,
0.481475,0.31524,0,µm,Spine,Spine Part Length,0,1,1,100000002,610000008438,
0.833508,0.55774,0,µm,Spine,Spine Part Length,0,1,1,100000003,610000008456,
0.743811,0.594698,0,µm,Spine,Spine Part Length,0,1,1,100000003,610000008473,
1.28888,1.57185,2.44471,µm,Spine,Spine Part Length,1,1,1,100000002,610000007357,
1.5935,1.27383,1.83711,µm,Spine,Spine Part Length,1,1,1,100000002,610000007651,
0.534792,1.89022,1.92373,µm,Spine,Spine Part Length,1,1,1,100000000,610000007693,
0.534792,1.8111,1.5671,µm,Spine,Spine Part Length,1,1,1,100000000,610000007706,
0.534863,1.57252,1.19511,µm,Spine,Spine Part Length,1,1,1,100000000,610000007718,
0.259177,0.979903,1.45979,µm,Spine,Spine Part Length,1,1,1,100000000,610000007729,
1.17381,0.744242,0.61077,µm,Spine,Spine Part Length,1,1,1,100000001,610000007867,
1.03898,1.05644,0.658977,µm,Spine,Spine Part Length,1,1,1,100000001,610000007899,
1.11397,1.07386,0.506801,µm,Spine,Spine Part Length,1,1,1,100000000,610000007906,
0.538983,0.582906,0.255955,µm,Spine,Spine Part Length,1,1,1,100000002,610000007911,
0.846175,1.00382,1.15576,µm,Spine,Spine Part Length,1,1,1,100000001,610000007918,
0.738846,1.09182,0.947533,µm,Spine,Spine Part Length,1,1,1,100000001,610000007926,
0.402408,0.298969,0,µm,Spine,Spine Part Length,1,1,1,100000001,610000007969,
0.708761,0.380769,0.468767,µm,Spine,Spine Part Length,1,1,1,100000002,610000007984,
0.785795,0.416667,0,µm,Spine,Spine Part Length,1,1,1,100000000,610000008004,
1.58,1.08073,0,µm,Spine,Spine Part Length,1,1,1,100000000,610000008017,
0.544144,0.516101,0.416351,µm,Spine,Spine Part Length,1,1,1,100000001,610000008048,
0.328334,0.470466,0,µm,Spine,Spine Part Length,1,1,1,100000000,610000008072,
0.840408,0.515478,0,µm,Spine,Spine Part Length,1,1,1,100000000,610000008078,
0.578932,0.208333,0.297099,µm,Spine,Spine Part Length,1,1,1,100000000,610000008084,
0.974196,0.63564,0,µm,Spine,Spine Part Length,1,1,1,100000000,610000008096,
0.435717,0.520833,0.371797,µm,Spine,Spine Part Length,1,1,1,100000001,610000008101,
0.385137,0.425436,0,µm,Spine,Spine Part Length,1,1,1,100000002,610000008120,
0.667796,0.26079,0,µm,Spine,Spine Part Length,1,1,1,100000000,610000008136,
0.367381,0.3125,0.302893,µm,Spine,Spine Part Length,1,1,1,100000003,610000008151,
1.19086,0.846342,0,µm,Spine,Spine Part Length,1,1,1,100000000,610000008155,
0.995318,0.681086,0,µm,Spine,Spine Part Length,1,1,1,100000000,610000008159,
0.806452,0.463847,0,µm,Spine,Spine Part Length,1,1,1,100000000,610000008161,
0.952471,0.471995,0,µm,Spine,Spine Part Length,1,1,1,100000000,610000008170,
0.4301,0.538737,0,µm,Spine,Spine Part Length,1,1,1,100000001,610000008204,
1.01542,0.727434,0,µm,Spine,Spine Part Length,1,1,1,100000000,610000008221,
0.352764,0.383249,0,µm,Spine,Spine Part Length,1,1,1,100000003,610000008256,
0.356952,0.656378,0,µm,Spine,Spine Part Length,1,1,1,100000001,610000008310,
0.4525,0.416667,0,µm,Spine,Spine Part Length,1,1,1,100000000,610000008403,
0.783984,0.471393,0,µm,Spine,Spine Part Length,1,1,1,100000000,610000008408,
0.510955,0.395351,0,µm,Spine,Spine Part Length,1,1,1,100000000,610000008409,
0.716788,0.296686,0,µm,Spine,Spine Part Length,1,1,1,100000001,610000008424,
0.859198,0.720723,0,µm,Spine,Spine Part Length,1,1,1,100000001,610000008425,
0.62584,0.602028,0,µm,Spine,Spine Part Length,1,1,1,100000001,610000008426,
0.791874,0.658794,0,µm,Spine,Spine Part Length,1,1,1,100000001,610000008427,
0.705985,0.4989,0,µm,Spine,Spine Part Length,1,1,1,100000002,610000008433,
0.459026,0.369179,0,µm,Spine,Spine Part Length,1,1,1,100000002,610000008439,
0.485159,0.288067,0,µm,Spine,Spine Part Length,1,1,1,100000002,610000008449,
0.539708,0.311137,0,µm,Spine,Spine Part Length,1,1,1,100000003,610000008458,
0.420775,0.424451,0,µm,Spine,Spine Part Length,1,1,1,100000003,610000008459,
0.4805,0.325227,0,µm,Spine,Spine Part Length,1,1,1,100000003,610000008469,
0.571879,0.495068,0,µm,Spine,Spine Part Length,1,1,1,100000003,610000008470,
2.45517,2.0824,2.8435,µm,Spine,Spine Part Length,1,2,1,100000001,610000007469,
2.19573,1.85866,3.10294,µm,Spine,Spine Part Length,1,2,1,100000001,610000007500,
1.2158,1.2743,0.984141,µm,Spine,Spine Part Length,1,2,1,100000001,610000007679,
0.708197,1.12339,1.62761,µm,Spine,Spine Part Length,1,2,1,100000000,610000007744,
0.706414,1.04167,1.39305,µm,Spine,Spine Part Length,1,2,1,100000000,610000007758,
0.858543,1.09441,0.927831,µm,Spine,Spine Part Length,1,2,1,100000000,610000007767,
0.853779,0.93113,0.535013,µm,Spine,Spine Part Length,1,2,1,100000000,610000007775,
0.393943,0.265299,0.229185,µm,Spine,Spine Part Length,1,2,1,100000000,610000007999,
0.14101,0.732062,0.355101,µm,Spine,Spine Part Length,1,2,1,100000000,610000008012,
0.227631,0.91663,0,µm,Spine,Spine Part Length,1,2,1,100000000,610000008042,
0.359718,0.601466,0.436516,µm,Spine,Spine Part Length,1,2,1,100000000,610000008061,
0.357109,0.546201,0,µm,Spine,Spine Part Length,1,2,1,100000003,610000008181,
0.642138,0.399306,0,µm,Spine,Spine Part Length,1,2,1,100000000,610000008381,
0.614192,0.378787,0,µm,Spine,Spine Part Length,1,2,1,100000000,610000008382,
0.554592,0.545464,0,µm,Spine,Spine Part Length,1,2,1,100000000,610000008383,
0.612106,0.343525,0,µm,Spine,Spine Part Length,1,2,1,100000000,610000008384,
0.844727,0.299846,0,µm,Spine,Spine Part Length,1,2,1,100000000,610000008404,
0.422727,0.299037,0,µm,Spine,Spine Part Length,1,2,1,100000000,610000008405,
0.678936,0.703965,0,µm,Spine,Spine Part Length,1,2,1,100000000,610000008406,
0.900806,0.624384,0,µm,Spine,Spine Part Length,1,2,1,100000001,610000008428,
0.599141,0.522549,0,µm,Spine,Spine Part Length,1,2,1,100000003,610000008457,
0.711375,0.267807,0.388993,µm,Spine,Spine Part Length,10,5,1,100000000,610000007945,
0.342989,0.800582,0,µm,Spine,Spine Part Length,10,5,1,100000000,610000008090,
0.143268,0.35526,0.412326,µm,Spine,Spine Part Length,10,5,1,100000000,610000008131,
0.538519,0.535511,0,µm,Spine,Spine Part Length,10,5,1,100000000,610000008133,
0.518418,0.47994,0,µm,Spine,Spine Part Length,10,5,1,100000000,610000008177,
0.155523,0.617678,0.277644,µm,Spine,Spine Part Length,10,5,1,100000000,610000008231,
0.0835895,0.35529,0,µm,Spine,Spine Part Length,10,5,1,100000000,610000008262,
0.682957,0.433723,0,µm,Spine,Spine Part Length,10,5,1,100000000,610000008373,
0.909186,0.906824,0.716912,µm,Spine,Spine Part Length,10,6,1,100000000,610000007842,
0.853483,0.812593,0.293106,µm,Spine,Spine Part Length,10,6,1,100000000,610000007854,
0.58643,0.519206,0.31277,µm,Spine,Spine Part Length,10,6,1,100000000,610000007880,
0.519693,0.423265,0,µm,Spine,Spine Part Length,10,6,1,100000000,610000008379,
0.526495,0.450168,0,µm,Spine,Spine Part Length,10,6,1,100000000,610000008380,
0.560881,0.3125,0.41975,µm,Spine,Spine Part Length,11,4,1,100000000,610000008015,
0.592547,0.337015,0,µm,Spine,Spine Part Length,11,4,1,100000000,610000008372,
0.737906,0.93879,0.901797,µm,Spine,Spine Part Length,12,4,1,100000000,610000007623,
0.353265,0.255021,0.248105,µm,Spine,Spine Part Length,12,5,1,100000000,610000007996,
0.48809,0.331427,0,µm,Spine,Spine Part Length,12,5,1,100000000,610000008371,
0.64588,0.348307,0,µm,Spine,Spine Part Length,12,5,1,100000000,610000008376,
0.630762,0.334427,0,µm,Spine,Spine Part Length,12,6,1,100000000,610000008377,
0.303677,0.312788,0,µm,Spine,Spine Part Length,13,4,1,100000000,610000008224,
0.672895,0.518331,0,µm,Spine,Spine Part Length,13,4,1,100000000,610000008370,
0.369507,0.491577,0,µm,Spine,Spine Part Length,13,5,1,100000000,610000008233,
0.6533,0.30295,0,µm,Spine,Spine Part Length,13,5,1,100000000,610000008368,
0.579431,0.365955,0,µm,Spine,Spine Part Length,13,5,1,100000000,610000008369,
0.708634,0.430155,0,µm,Spine,Spine Part Length,13,6,1,100000000,610000008374,
0.630028,0.390707,0,µm,Spine,Spine Part Length,13,6,1,100000000,610000008375,
0.693917,0.307577,0,µm,Spine,Spine Part Length,13,7,1,100000000,610000008378,
0.689824,0.291904,0,µm,Spine,Spine Part Length,14,6,1,100000000,610000008076,
0.627884,0.208333,0,µm,Spine,Spine Part Length,2,1,1,100000000,610000007961,
0.290404,0.606568,0.258073,µm,Spine,Spine Part Length,2,1,1,100000000,610000007981,
0.320251,0.662957,0,µm,Spine,Spine Part Length,2,1,1,100000000,610000008052,
0.461661,0.401621,0,µm,Spine,Spine Part Length,2,1,1,100000001,610000008153,
0.429854,0.625,0,µm,Spine,Spine Part Length,2,1,1,100000002,610000008227,
0.123137,0.639637,0,µm,Spine,Spine Part Length,2,1,1,100000000,610000008271,
0.915336,0.558788,0,µm,Spine,Spine Part Length,2,1,1,100000001,610000008411,
0.656365,0.468751,0,µm,Spine,Spine Part Length,2,1,1,100000001,610000008412,
0.732021,0.502289,0,µm,Spine,Spine Part Length,2,1,1,100000002,610000008443,
0.842041,0.382557,0,µm,Spine,Spine Part Length,2,2,1,100000000,610000008038,
0.323177,0.66653,0,µm,Spine,Spine Part Length,2,2,1,100000002,610000008166,
0.0918156,0.464028,0,µm,Spine,Spine Part Length,2,2,1,100000003,610000008324,
0.730145,0.464643,0,µm,Spine,Spine Part Length,2,2,1,100000000,610000008388,
0.668991,0.335286,0,µm,Spine,Spine Part Length,2,2,1,100000000,610000008389,
0.700733,0.416667,0,µm,Spine,Spine Part Length,2,2,1,100000000,610000008390,
0.415591,0.371861,0,µm,Spine,Spine Part Length,2,2,1,100000000,610000008391,
0.568332,0.331288,0,µm,Spine,Spine Part Length,2,2,1,100000000,610000008392,
0.813487,0.426432,0,µm,Spine,Spine Part Length,2,2,1,100000000,610000008393,
0.524823,0.337037,0,µm,Spine,Spine Part Length,2,2,1,100000000,610000008394,
0.581944,0.495275,0,µm,Spine,Spine Part Length,2,2,1,100000002,610000008436,
0.3041,0.416667,0,µm,Spine,Spine Part Length,2,3,1,100000001,610000008219,
0.515701,0.492539,0,µm,Spine,Spine Part Length,2,3,1,100000001,610000008430,
0.388894,0.336461,0,µm,Spine,Spine Part Length,2,3,1,100000002,610000008434,
0.675923,0.385465,0,µm,Spine,Spine Part Length,2,3,1,100000002,610000008435,
0.431956,0.31405,0,µm,Spine,Spine Part Length,2,3,1,100000003,610000008454,
1.36837,1.11479,1.08594,µm,Spine,Spine Part Length,3,1,1,100000003,610000007635,
0.563161,0.598176,0,µm,Spine,Spine Part Length,3,1,1,100000003,610000007930,
0.182323,0.787049,0,µm,Spine,Spine Part Length,3,1,1,100000000,610000007934,
0.29054,0.56646,0,µm,Spine,Spine Part Length,3,1,1,100000002,610000008208,
0.0505668,0.689547,0,µm,Spine,Spine Part Length,3,1,1,100000000,610000008333,
0.751996,0.477433,0,µm,Spine,Spine Part Length,3,1,1,100000002,610000008442,
0.609639,0.429688,0,µm,Spine,Spine Part Length,3,1,1,100000003,610000008455,
0.704102,0.372721,0,µm,Spine,Spine Part Length,3,1,1,100000003,610000008464,
0.937057,1.97921,2.00469,µm,Spine,Spine Part Length,3,2,1,100000003,610000007378,
0.937057,1.82855,1.75965,µm,Spine,Spine Part Length,3,2,1,100000003,610000007398,
0.937057,1.87432,1.75185,µm,Spine,Spine Part Length,3,2,1,100000003,610000007418,
0.748953,1.55865,1.94999,µm,Spine,Spine Part Length,3,2,1,100000003,610000007437,
0.65906,0.520833,0,µm,Spine,Spine Part Length,3,2,1,100000000,610000008407,
0.578322,0.374801,0,µm,Spine,Spine Part Length,3,2,1,100000001,610000008423,
0.589812,0.416667,0,µm,Spine,Spine Part Length,3,2,1,100000003,610000008465,
1.30801,2.92863,3.98676,µm,Spine,Spine Part Length,3,3,1,100000003,610000007066,
1.30801,2.34786,4.30599,µm,Spine,Spine Part Length,3,3,1,100000003,610000007096,
1.30801,2.51887,3.66499,µm,Spine,Spine Part Length,3,3,1,100000003,610000007124,
1.01582,2.12005,2.96195,µm,Spine,Spine Part Length,3,3,1,100000003,610000007147,
0.443664,0.370289,0,µm,Spine,Spine Part Length,3,3,1,100000001,610000008019,
0.480113,0.307436,0,µm,Spine,Spine Part Length,3,3,1,100000003,610000008453,
0.660506,0.83005,0.295786,µm,Spine,Spine Part Length,3,4,1,100000001,610000007959,
0.207993,0.258146,0.248016,µm,Spine,Spine Part Length,3,4,1,100000002,610000008045,
0.923488,0.722103,0,µm,Spine,Spine Part Length,3,4,1,100000001,610000008066,
1.30792,0.885289,0,µm,Spine,Spine Part Length,3,4,1,100000001,610000008142,
1.10801,0.722103,0,µm,Spine,Spine Part Length,3,4,1,100000001,610000008183,
0.9938,0.594281,0,µm,Spine,Spine Part Length,3,4,1,100000001,610000008185,
0.974539,0.593118,0,µm,Spine,Spine Part Length,3,4,1,100000001,610000008194,
1.21431,0.885289,0,µm,Spine,Spine Part Length,3,4,1,100000001,610000008235,
1.35822,1.00818,0,µm,Spine,Spine Part Length,3,4,1,100000001,610000008245,
1.6262,1.28615,0,µm,Spine,Spine Part Length,3,4,1,100000001,610000008254,
0.969019,0.700165,0,µm,Spine,Spine Part Length,3,4,1,100000001,610000008259,
0.517757,0.393894,0,µm,Spine,Spine Part Length,3,4,1,100000001,610000008429,
0.450102,0.247396,0,µm,Spine,Spine Part Length,3,4,1,100000002,610000008447,
0.644473,0.436811,0,µm,Spine,Spine Part Length,3,4,1,100000002,610000008448,
1.17099,1.48845,1.29811,µm,Spine,Spine Part Length,4,1,1,100000000,610000007796,
0.872462,1.01245,0.900112,µm,Spine,Spine Part Length,4,1,1,100000000,610000007805,
0.989875,0.573195,0,µm,Spine,Spine Part Length,4,1,1,100000002,610000007887,
0.0150375,0.416667,0,µm,Spine,Spine Part Length,4,1,1,100000000,610000008058,
0.660941,0.346074,0,µm,Spine,Spine Part Length,4,1,1,100000000,610000008206,
0.800658,0.455798,0,µm,Spine,Spine Part Length,4,1,1,100000002,610000008440,
0.477119,0.449899,0,µm,Spine,Spine Part Length,4,1,1,100000002,610000008441,
0.463173,0.3125,0,µm,Spine,Spine Part Length,4,2,1,100000002,610000008252,
0.249563,0.60361,0,µm,Spine,Spine Part Length,4,2,1,100000002,610000008351,
0.557658,0.401892,0.384362,µm,Spine,Spine Part Length,4,4,1,100000002,610000008030,
0.834206,0.364583,0,µm,Spine,Spine Part Length,4,4,1,100000002,610000008445,
1.06908,0.768103,0,µm,Spine,Spine Part Length,4,4,1,100000002,610000008446,
0.344685,0.270182,0,µm,Spine,Spine Part Length,5,1,1,100000002,610000008144,
0.277893,0.61866,0,µm,Spine,Spine Part Length,5,2,1,100000002,610000008284,
0.558533,0.333257,0,µm,Spine,Spine Part Length,5,2,1,100000000,610000008396,
0.537282,0.273389,0,µm,Spine,Spine Part Length,5,2,1,100000000,610000008397,
2.21787,1.90794,2.3414,µm,Spine,Spine Part Length,6,1,1,100000000,610000007172,
2.21787,2.1286,2.56899,µm,Spine,Spine Part Length,6,1,1,100000000,610000007198,
2.21787,2.39861,2.13682,µm,Spine,Spine Part Length,6,1,1,100000000,610000007222,
2.21787,1.89395,2.3328,µm,Spine,Spine Part Length,6,1,1,100000000,610000007247,
1.94465,1.61995,2.41356,µm,Spine,Spine Part Length,6,1,1,100000000,610000007270,
2.21787,1.94497,2.13136,µm,Spine,Spine Part Length,6,1,1,100000000,610000007294,
1.94465,1.99178,2.4155,µm,Spine,Spine Part Length,6,1,1,100000000,610000007317,
1.94465,1.51549,2.21221,µm,Spine,Spine Part Length,6,1,1,100000000,610000007339,
0.511149,0.711479,0.789063,µm,Spine,Spine Part Length,6,2,1,100000000,610000007836,
0.494847,0.613048,0.765827,µm,Spine,Spine Part Length,6,2,1,100000000,610000007849,
0.53287,0.845875,0.255336,µm,Spine,Spine Part Length,6,2,1,100000000,610000007859,
0.513532,0.838609,0,µm,Spine,Spine Part Length,6,2,1,100000000,610000007891,
0.609704,0.478946,0,µm,Spine,Spine Part Length,6,2,1,100000001,610000008421,
0.768437,0.472364,0,µm,Spine,Spine Part Length,6,2,1,100000001,610000008422,
0.7535,0.243287,0,µm,Spine,Spine Part Length,6,3,1,100000000,610000007936,
0.650169,0.422585,0,µm,Spine,Spine Part Length,6,3,1,100000000,610000007986,
0.399415,0.298635,0,µm,Spine,Spine Part Length,6,3,1,100000001,610000008074,
0.392173,0.283987,0,µm,Spine,Spine Part Length,6,3,1,100000002,610000008086,
0.492823,0.371673,0,µm,Spine,Spine Part Length,6,3,1,100000000,610000008395,
0.597657,0.317607,0,µm,Spine,Spine Part Length,6,3,1,100000001,610000008415,
0.400901,0.342014,0,µm,Spine,Spine Part Length,6,4,1,100000001,610000008279,
0.149406,0.567093,0,µm,Spine,Spine Part Length,6,4,1,100000001,610000008282,
0.874005,0.208333,0,µm,Spine,Spine Part Length,6,5,1,100000002,610000007816,
0.519906,0.473156,0,µm,Spine,Spine Part Length,6,5,1,100000002,610000008444,
1.68826,2.59844,3.48217,µm,Spine,Spine Part Length,7,2,1,100000001,610000007000,
0.798855,0.308692,0,µm,Spine,Spine Part Length,7,2,1,100000001,610000008418,
0.952841,0.794186,0,µm,Spine,Spine Part Length,7,2,1,100000001,610000008419,
0.636968,0.530456,0,µm,Spine,Spine Part Length,7,2,1,100000001,610000008420,
1.27749,0.77817,0.472212,µm,Spine,Spine Part Length,7,3,1,100000001,610000007810,
1.30891,0.800769,0,µm,Spine,Spine Part Length,7,3,1,100000001,610000007814,
0.30333,0.70599,0,µm,Spine,Spine Part Length,7,3,1,100000000,610000007949,
0,0.339566,0.357694,µm,Spine,Spine Part Length,7,3,1,100000000,610000008002,
0.51241,0.447862,0,µm,Spine,Spine Part Length,7,3,1,100000001,610000008080,
0.471415,0.500656,0,µm,Spine,Spine Part Length,7,3,1,100000001,610000008098,
0.569458,0.37518,0,µm,Spine,Spine Part Length,7,3,1,100000001,610000008413,
0.540862,0.372622,0,µm,Spine,Spine Part Length,7,3,1,100000001,610000008416,
0.583465,0.374349,0,µm,Spine,Spine Part Length,7,3,1,100000001,610000008417,
0.627935,0.337081,0,µm,Spine,Spine Part Length,7,4,1,100000001,610000008414,
0,0.521155,0.307595,µm,Spine,Spine Part Length,9,3,1,100000000,610000008200,
0.301294,0.456543,0,µm,Spine,Spine Part Length,9,3,1,100000000,610000008340,
0.567057,0.795461,0,µm,Spine,Spine Part Length,9,4,1,100000000,610000008056,
0.241784,0.53946,0,µm,Spine,Spine Part Length,9,4,1,100000000,610000008168,
0.700752,0.486072,0,µm,Spine,Spine Part Length,9,4,1,100000000,610000008212,
0.657865,0.43287,0,µm,Spine,Spine Part Length,9,5,1,100000000,610000008202,
