
Segment Center Intensity StdDev Ch=4 Img=1
 ==================== 
Segment Center Intensity StdDev,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
0.243608,,Segment,4,3,Image 1,3,1,100000002,510000000148,
0.704339,,Segment,4,2,Image 1,2,1,100000002,510000000163,
0.748701,,Segment,4,1,Image 1,1,1,100000002,510000000196,
0.763763,,Segment,4,0,Image 1,1,1,100000002,510000000247,
0.389118,,Segment,4,4,Image 1,2,1,100000001,510000000361,
0.609175,,Segment,4,3,Image 1,1,1,100000001,510000000376,
0.936239,,Segment,4,2,Image 1,1,1,100000001,510000000411,
0.727736,,Segment,4,1,Image 1,1,1,100000001,510000000460,
0.860663,,Segment,4,0,Image 1,1,1,100000001,510000000489,
0.618979,,Segment,4,13,Image 1,5,1,100000000,510000000691,
0.433013,,Segment,4,12,Image 1,4,1,100000000,510000000694,
0.775913,,Segment,4,11,Image 1,3,1,100000000,510000000721,
1.2047,,Segment,4,10,Image 1,3,1,100000000,510000000747,
0.848365,,Segment,4,9,Image 1,3,1,100000000,510000000763,
0.942809,,Segment,4,8,Image 1,3,1,100000000,510000000765,
0.924211,,Segment,4,7,Image 1,3,1,100000000,510000000776,
1.63299,,Segment,4,6,Image 1,2,1,100000000,510000000781,
1.22474,,Segment,4,5,Image 1,2,1,100000000,510000000784,
1.05409,,Segment,4,4,Image 1,2,1,100000000,510000000792,
0.349927,,Segment,4,3,Image 1,2,1,100000000,510000000798,
0.634324,,Segment,4,1,Image 1,1,1,100000000,510000000811,
0.503213,,Segment,4,5,Image 1,3,1,100000002,510000000907,
0.995508,,Segment,4,4,Image 1,2,1,100000002,510000000995,
0.798596,,Segment,4,3,Image 1,1,1,100000002,510000001022,
0.708367,,Segment,4,2,Image 1,1,1,100000002,510000001050,
0.707107,,Segment,4,1,Image 1,1,1,100000002,510000001057,
0.372678,,Segment,4,0,Image 1,1,1,100000002,510000001079,
1.25708,,Segment,4,14,Image 1,6,1,100000000,510000001110,
0.796477,,Segment,4,13,Image 1,6,1,100000000,510000001149,
0.670421,,Segment,4,12,Image 1,5,1,100000000,510000001177,
1.2826,,Segment,4,11,Image 1,5,1,100000000,510000001194,
0.808018,,Segment,4,10,Image 1,5,1,100000000,510000001215,
0.745356,,Segment,4,9,Image 1,4,1,100000000,510000001226,
0.51225,,Segment,4,8,Image 1,4,1,100000000,510000001250,
1,,Segment,4,7,Image 1,3,1,100000000,510000001255,
1.40698,,Segment,4,6,Image 1,3,1,100000000,510000001268,
0.748331,,Segment,4,14,Image 1,7,1,100000000,510000001272,
0.852291,,Segment,4,7,Image 1,3,1,100000001,510000001296,
0.934328,,Segment,4,6,Image 1,3,1,100000001,510000001344,
15.754,,Segment,4,5,Image 1,2,1,100000001,510000001416,
0.58326,,Segment,4,4,Image 1,1,1,100000001,510000001442,
0.421325,,Segment,4,3,Image 1,1,1,100000001,510000001454,
0.62361,,Segment,4,2,Image 1,1,1,100000001,510000001465,
0.410326,,Segment,4,1,Image 1,1,1,100000001,510000001506,
0,,Segment,4,0,Image 1,1,1,100000001,510000001510,
0.816497,,Segment,4,6,Image 1,3,1,100000002,510000001527,
0.61101,,Segment,4,5,Image 1,2,1,100000002,510000001541,
0.301992,,Segment,4,4,Image 1,5,1,100000001,510000001613,
0.628539,,Segment,4,3,Image 1,4,1,100000001,510000001684,
0.644151,,Segment,4,2,Image 1,3,1,100000001,510000001707,
0.302247,,Segment,4,1,Image 1,2,1,100000001,510000001765,
0.523127,,Segment,4,0,Image 1,1,1,100000001,510000001810,
0.710023,,Segment,4,2,Image 1,3,1,100000000,510000001850,
0.806226,,Segment,4,1,Image 1,2,1,100000000,510000001859,
0.53619,,Segment,4,0,Image 1,1,1,100000000,510000001894,
0.451754,,Segment,4,5,Image 1,5,1,100000001,510000001948,
0.666667,,Segment,4,4,Image 1,4,1,100000001,510000001956,
0.427083,,Segment,4,6,Image 1,5,1,100000002,510000001980,
0.414578,,Segment,4,5,Image 1,4,1,100000002,510000002011,
0.48956,,Segment,4,4,Image 1,4,1,100000002,510000002054,
0.502077,,Segment,4,3,Image 1,4,1,100000002,510000002111,
0.742816,,Segment,4,2,Image 1,3,1,100000002,510000002136,
0,,Segment,4,1,Image 1,2,1,100000002,510000002152,
0.717848,,Segment,4,0,Image 1,1,1,100000002,510000002192,
0.480323,,Segment,4,5,Image 1,5,1,100000002,510000002227,
0.433013,,Segment,4,6,Image 1,4,1,100000002,510000002230,
0.372678,,Segment,4,5,Image 1,2,1,100000002,510000002241,
0.970588,,Segment,4,4,Image 1,1,1,100000002,510000002275,
0.653047,,Segment,4,1,Image 1,2,1,100000000,510000002309,
0.484123,,Segment,4,0,Image 1,1,1,100000000,510000002316,
0.3336,,Segment,4,4,Image 1,5,1,100000002,510000002391,
0.535038,,Segment,4,1,Image 1,2,1,100000002,510000002426,
0.372678,,Segment,4,6,Image 1,2,1,100000002,510000002431,
1.21288,,Segment,4,7,Image 1,2,1,100000001,510000002452,
1.02346,,Segment,4,6,Image 1,2,1,100000001,510000002488,
5.60273,,Segment,4,7,Image 1,4,1,100000001,510000002513,
0.58326,,Segment,4,12,Image 1,5,1,100000000,510000002539,
0.283637,,Segment,4,11,Image 1,4,1,100000000,510000002572,
0.591015,,Segment,4,7,Image 1,3,1,100000001,510000002638,
0.771722,,Segment,4,6,Image 1,2,1,100000001,510000002652,
0.756431,,Segment,4,5,Image 1,1,1,100000001,510000002746,
0.728828,,Segment,4,7,Image 1,2,1,100000001,510000002837,
1.08321,,Segment,4,7,Image 1,3,1,100000001,510000002851,
0.217945,,Segment,4,3,Image 1,2,1,100000001,510000002890,
80.6868,,Segment,4,6,Image 1,4,1,100000001,510000002906,
57.5436,,Segment,4,5,Image 1,3,1,100000001,510000002946,
0.684935,,Segment,4,4,Image 1,2,1,100000001,510000002963,
0.605625,,Segment,4,2,Image 1,2,1,100000001,510000002980,
85.3654,,Segment,4,6,Image 1,3,1,100000001,510000002985,
1.88888,,Segment,4,3,Image 1,2,1,100000003,510000003041,
0.616575,,Segment,4,2,Image 1,2,1,100000003,510000003051,
0.647811,,Segment,4,1,Image 1,2,1,100000003,510000003073,
0.535579,,Segment,4,0,Image 1,1,1,100000003,510000003188,
44.4455,,Segment,4,2,Image 1,2,1,100000003,510000003252,
0.834435,,Segment,4,1,Image 1,1,1,100000003,510000003273,
27.4053,,Segment,4,3,Image 1,2,1,100000003,510000003311,
1.29064,,Segment,4,2,Image 1,1,1,100000003,510000003343,
10.5347,,Segment,4,3,Image 1,1,1,100000003,510000003383,
0.48956,,Segment,4,11,Image 1,4,1,100000000,510000003405,
0.628539,,Segment,4,10,Image 1,4,1,100000000,510000003413,
