
Spine Part Max Diameter Ground
 ==================== 
Spine Part Max Diameter Ground,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
1.0648,µm,Spine,Spine Part Max Diameter,12,4,1,100000000,610000007623,
0.792235,µm,Spine,Spine Part Max Diameter,3,1,1,100000003,610000007635,
1.14631,µm,Spine,Spine Part Max Diameter,1,1,1,100000002,610000007651,
0.429236,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000007660,
0.429236,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000007667,
2.28265,µm,Spine,Spine Part Max Diameter,1,2,1,100000001,610000007679,
2.91418,µm,Spine,Spine Part Max Diameter,1,1,1,100000000,610000007693,
2.91418,µm,Spine,Spine Part Max Diameter,1,1,1,100000000,610000007706,
2.91418,µm,Spine,Spine Part Max Diameter,1,1,1,100000000,610000007718,
2.91418,µm,Spine,Spine Part Max Diameter,1,1,1,100000000,610000007729,
2.27746,µm,Spine,Spine Part Max Diameter,1,2,1,100000000,610000007744,
2.27746,µm,Spine,Spine Part Max Diameter,1,2,1,100000000,610000007758,
1.16068,µm,Spine,Spine Part Max Diameter,1,2,1,100000000,610000007767,
1.16068,µm,Spine,Spine Part Max Diameter,1,2,1,100000000,610000007775,
0.786973,µm,Spine,Spine Part Max Diameter,0,1,1,100000003,610000007784,
1.06436,µm,Spine,Spine Part Max Diameter,4,1,1,100000000,610000007796,
1.06436,µm,Spine,Spine Part Max Diameter,4,1,1,100000000,610000007805,
0.949931,µm,Spine,Spine Part Max Diameter,7,3,1,100000001,610000007810,
0.988048,µm,Spine,Spine Part Max Diameter,7,3,1,100000001,610000007814,
0.859375,µm,Spine,Spine Part Max Diameter,6,5,1,100000002,610000007816,
2.1547,µm,Spine,Spine Part Max Diameter,0,1,1,100000003,610000007829,
0.999371,µm,Spine,Spine Part Max Diameter,6,2,1,100000000,610000007836,
1.10189,µm,Spine,Spine Part Max Diameter,10,6,1,100000000,610000007842,
0.999371,µm,Spine,Spine Part Max Diameter,6,2,1,100000000,610000007849,
1.10189,µm,Spine,Spine Part Max Diameter,10,6,1,100000000,610000007854,
0.999371,µm,Spine,Spine Part Max Diameter,6,2,1,100000000,610000007859,
1.14762,µm,Spine,Spine Part Max Diameter,1,1,1,100000001,610000007867,
2.1547,µm,Spine,Spine Part Max Diameter,0,1,1,100000003,610000007877,
1.10189,µm,Spine,Spine Part Max Diameter,10,6,1,100000000,610000007880,
1.16972,µm,Spine,Spine Part Max Diameter,0,1,1,100000003,610000007883,
0.917334,µm,Spine,Spine Part Max Diameter,4,1,1,100000002,610000007887,
0.999371,µm,Spine,Spine Part Max Diameter,6,2,1,100000000,610000007891,
2.35062,µm,Spine,Spine Part Max Diameter,1,1,1,100000001,610000007899,
1.43579,µm,Spine,Spine Part Max Diameter,1,1,1,100000000,610000007906,
1.14631,µm,Spine,Spine Part Max Diameter,1,1,1,100000002,610000007911,
1.14762,µm,Spine,Spine Part Max Diameter,1,1,1,100000001,610000007918,
1.58942,µm,Spine,Spine Part Max Diameter,1,1,1,100000001,610000007926,
1.70243,µm,Spine,Spine Part Max Diameter,3,1,1,100000003,610000007930,
3.03873,µm,Spine,Spine Part Max Diameter,3,1,1,100000000,610000007934,
0.833333,µm,Spine,Spine Part Max Diameter,6,3,1,100000000,610000007936,
2.07662,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000007942,
1.131,µm,Spine,Spine Part Max Diameter,10,5,1,100000000,610000007945,
2.026,µm,Spine,Spine Part Max Diameter,7,3,1,100000000,610000007949,
1.3375,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000007955,
1.42983,µm,Spine,Spine Part Max Diameter,3,4,1,100000001,610000007959,
1.69493,µm,Spine,Spine Part Max Diameter,2,1,1,100000000,610000007961,
1.87968,µm,Spine,Spine Part Max Diameter,0,1,1,100000003,610000007967,
0.908522,µm,Spine,Spine Part Max Diameter,1,1,1,100000001,610000007969,
1.47085,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000007976,
1.72808,µm,Spine,Spine Part Max Diameter,2,1,1,100000000,610000007981,
1.04286,µm,Spine,Spine Part Max Diameter,1,1,1,100000002,610000007984,
1.20293,µm,Spine,Spine Part Max Diameter,6,3,1,100000000,610000007986,
0.416667,µm,Spine,Spine Part Max Diameter,0,1,1,100000003,610000007993,
1.25504,µm,Spine,Spine Part Max Diameter,12,5,1,100000000,610000007996,
0.982539,µm,Spine,Spine Part Max Diameter,1,2,1,100000000,610000007999,
2.07855,µm,Spine,Spine Part Max Diameter,7,3,1,100000000,610000008002,
0.833333,µm,Spine,Spine Part Max Diameter,1,1,1,100000000,610000008004,
1.56712,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000008007,
2.27746,µm,Spine,Spine Part Max Diameter,1,2,1,100000000,610000008012,
1.01593,µm,Spine,Spine Part Max Diameter,11,4,1,100000000,610000008015,
2.16146,µm,Spine,Spine Part Max Diameter,1,1,1,100000000,610000008017,
0.899771,µm,Spine,Spine Part Max Diameter,3,3,1,100000001,610000008019,
1.87968,µm,Spine,Spine Part Max Diameter,0,1,1,100000003,610000008024,
1.75627,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000008027,
1.39579,µm,Spine,Spine Part Max Diameter,4,4,1,100000002,610000008030,
1.2908,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000008033,
0.70638,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000008036,
0.929287,µm,Spine,Spine Part Max Diameter,2,2,1,100000000,610000008038,
2.27746,µm,Spine,Spine Part Max Diameter,1,2,1,100000000,610000008042,
1.02831,µm,Spine,Spine Part Max Diameter,3,4,1,100000002,610000008045,
1.76613,µm,Spine,Spine Part Max Diameter,1,1,1,100000001,610000008048,
2.08567,µm,Spine,Spine Part Max Diameter,2,1,1,100000000,610000008052,
1.98202,µm,Spine,Spine Part Max Diameter,9,4,1,100000000,610000008056,
2.70833,µm,Spine,Spine Part Max Diameter,4,1,1,100000000,610000008058,
1.73273,µm,Spine,Spine Part Max Diameter,1,2,1,100000000,610000008061,
0.854134,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000008063,
1.20041,µm,Spine,Spine Part Max Diameter,3,4,1,100000001,610000008066,
1.08257,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000008070,
1.29245,µm,Spine,Spine Part Max Diameter,1,1,1,100000000,610000008072,
1.17067,µm,Spine,Spine Part Max Diameter,6,3,1,100000001,610000008074,
0.833333,µm,Spine,Spine Part Max Diameter,14,6,1,100000000,610000008076,
1.03096,µm,Spine,Spine Part Max Diameter,1,1,1,100000000,610000008078,
1.28192,µm,Spine,Spine Part Max Diameter,7,3,1,100000001,610000008080,
0.955435,µm,Spine,Spine Part Max Diameter,1,1,1,100000000,610000008084,
1.02119,µm,Spine,Spine Part Max Diameter,6,3,1,100000002,610000008086,
1.85282,µm,Spine,Spine Part Max Diameter,10,5,1,100000000,610000008090,
1.3375,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000008094,
1.27128,µm,Spine,Spine Part Max Diameter,1,1,1,100000000,610000008096,
0.965743,µm,Spine,Spine Part Max Diameter,7,3,1,100000001,610000008098,
1.53196,µm,Spine,Spine Part Max Diameter,1,1,1,100000001,610000008101,
1.78629,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000008105,
1.78629,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000008109,
1.55398,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000008114,
1.3375,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000008117,
1.14262,µm,Spine,Spine Part Max Diameter,1,1,1,100000002,610000008120,
2.93498,µm,Spine,Spine Part Max Diameter,0,1,1,100000003,610000008125,
0.771809,µm,Spine,Spine Part Max Diameter,0,1,1,100000003,610000008128,
1.88607,µm,Spine,Spine Part Max Diameter,10,5,1,100000000,610000008131,
1.131,µm,Spine,Spine Part Max Diameter,10,5,1,100000000,610000008133,
0.847998,µm,Spine,Spine Part Max Diameter,1,1,1,100000000,610000008136,
1.1314,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000008139,
1.77058,µm,Spine,Spine Part Max Diameter,3,4,1,100000001,610000008142,
0.956601,µm,Spine,Spine Part Max Diameter,5,1,1,100000002,610000008144,
1.18399,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000008148,
1.35829,µm,Spine,Spine Part Max Diameter,1,1,1,100000003,610000008151,
0.946922,µm,Spine,Spine Part Max Diameter,2,1,1,100000001,610000008153,
1.69268,µm,Spine,Spine Part Max Diameter,1,1,1,100000000,610000008155,
0.968547,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000008157,
1.36217,µm,Spine,Spine Part Max Diameter,1,1,1,100000000,610000008159,
0.927694,µm,Spine,Spine Part Max Diameter,1,1,1,100000000,610000008161,
1.02503,µm,Spine,Spine Part Max Diameter,0,1,1,100000003,610000008163,
1.47807,µm,Spine,Spine Part Max Diameter,2,2,1,100000002,610000008166,
1.63861,µm,Spine,Spine Part Max Diameter,9,4,1,100000000,610000008168,
0.94399,µm,Spine,Spine Part Max Diameter,1,1,1,100000000,610000008170,
0.998363,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000008172,
0.928048,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000008175,
1.74451,µm,Spine,Spine Part Max Diameter,10,5,1,100000000,610000008177,
1.47209,µm,Spine,Spine Part Max Diameter,1,2,1,100000003,610000008181,
1.44421,µm,Spine,Spine Part Max Diameter,3,4,1,100000001,610000008183,
1.32281,µm,Spine,Spine Part Max Diameter,3,4,1,100000001,610000008185,
1.43115,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000008189,
1.18624,µm,Spine,Spine Part Max Diameter,3,4,1,100000001,610000008194,
1.94151,µm,Spine,Spine Part Max Diameter,9,3,1,100000000,610000008200,
1.19753,µm,Spine,Spine Part Max Diameter,9,5,1,100000000,610000008202,
1.53196,µm,Spine,Spine Part Max Diameter,1,1,1,100000001,610000008204,
1.34606,µm,Spine,Spine Part Max Diameter,4,1,1,100000000,610000008206,
1.35632,µm,Spine,Spine Part Max Diameter,3,1,1,100000002,610000008208,
1.11394,µm,Spine,Spine Part Max Diameter,9,4,1,100000000,610000008212,
1.63223,µm,Spine,Spine Part Max Diameter,2,3,1,100000001,610000008219,
1.45487,µm,Spine,Spine Part Max Diameter,1,1,1,100000000,610000008221,
1.19143,µm,Spine,Spine Part Max Diameter,13,4,1,100000000,610000008224,
1.25,µm,Spine,Spine Part Max Diameter,2,1,1,100000002,610000008227,
2.21462,µm,Spine,Spine Part Max Diameter,10,5,1,100000000,610000008231,
1.19246,µm,Spine,Spine Part Max Diameter,13,5,1,100000000,610000008233,
1.77058,µm,Spine,Spine Part Max Diameter,3,4,1,100000001,610000008235,
1.27054,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000008239,
1.09108,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000008243,
2.01637,µm,Spine,Spine Part Max Diameter,3,4,1,100000001,610000008245,
0.862035,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000008247,
1.52523,µm,Spine,Spine Part Max Diameter,4,2,1,100000002,610000008252,
2.5723,µm,Spine,Spine Part Max Diameter,3,4,1,100000001,610000008254,
1.35829,µm,Spine,Spine Part Max Diameter,1,1,1,100000003,610000008256,
1.40033,µm,Spine,Spine Part Max Diameter,3,4,1,100000001,610000008259,
1.88607,µm,Spine,Spine Part Max Diameter,10,5,1,100000000,610000008262,
1.08257,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000008265,
1.49952,µm,Spine,Spine Part Max Diameter,0,1,1,100000003,610000008269,
1.72204,µm,Spine,Spine Part Max Diameter,2,1,1,100000000,610000008271,
1.19257,µm,Spine,Spine Part Max Diameter,6,4,1,100000001,610000008279,
1.50905,µm,Spine,Spine Part Max Diameter,6,4,1,100000001,610000008282,
1.20609,µm,Spine,Spine Part Max Diameter,5,2,1,100000002,610000008284,
1.00511,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000008288,
0.763376,µm,Spine,Spine Part Max Diameter,0,1,1,100000003,610000008290,
1.43115,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000008296,
1.44145,µm,Spine,Spine Part Max Diameter,1,1,1,100000001,610000008310,
1.63172,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000008315,
1.04751,µm,Spine,Spine Part Max Diameter,0,1,1,100000003,610000008319,
1.34961,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000008321,
1.57217,µm,Spine,Spine Part Max Diameter,2,2,1,100000003,610000008324,
1.40295,µm,Spine,Spine Part Max Diameter,3,1,1,100000000,610000008333,
1.55854,µm,Spine,Spine Part Max Diameter,9,3,1,100000000,610000008340,
1.1502,µm,Spine,Spine Part Max Diameter,4,2,1,100000002,610000008351,
1.59272,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000008356,
0.907308,µm,Spine,Spine Part Max Diameter,13,5,1,100000000,610000008368,
0.80538,µm,Spine,Spine Part Max Diameter,13,5,1,100000000,610000008369,
1.05185,µm,Spine,Spine Part Max Diameter,13,4,1,100000000,610000008370,
0.875268,µm,Spine,Spine Part Max Diameter,12,5,1,100000000,610000008371,
0.867357,µm,Spine,Spine Part Max Diameter,11,4,1,100000000,610000008372,
0.918615,µm,Spine,Spine Part Max Diameter,10,5,1,100000000,610000008373,
0.860309,µm,Spine,Spine Part Max Diameter,13,6,1,100000000,610000008374,
0.91222,µm,Spine,Spine Part Max Diameter,13,6,1,100000000,610000008375,
0.723924,µm,Spine,Spine Part Max Diameter,12,5,1,100000000,610000008376,
0.843103,µm,Spine,Spine Part Max Diameter,12,6,1,100000000,610000008377,
0.615154,µm,Spine,Spine Part Max Diameter,13,7,1,100000000,610000008378,
1.02096,µm,Spine,Spine Part Max Diameter,10,6,1,100000000,610000008379,
1.02104,µm,Spine,Spine Part Max Diameter,10,6,1,100000000,610000008380,
0.806224,µm,Spine,Spine Part Max Diameter,1,2,1,100000000,610000008381,
0.982539,µm,Spine,Spine Part Max Diameter,1,2,1,100000000,610000008382,
1.09093,µm,Spine,Spine Part Max Diameter,1,2,1,100000000,610000008383,
0.696714,µm,Spine,Spine Part Max Diameter,1,2,1,100000000,610000008384,
0.785547,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000008385,
0.782719,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000008386,
0.792074,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000008387,
0.929287,µm,Spine,Spine Part Max Diameter,2,2,1,100000000,610000008388,
0.670573,µm,Spine,Spine Part Max Diameter,2,2,1,100000000,610000008389,
0.833333,µm,Spine,Spine Part Max Diameter,2,2,1,100000000,610000008390,
0.833333,µm,Spine,Spine Part Max Diameter,2,2,1,100000000,610000008391,
0.992342,µm,Spine,Spine Part Max Diameter,2,2,1,100000000,610000008392,
0.852865,µm,Spine,Spine Part Max Diameter,2,2,1,100000000,610000008393,
0.803024,µm,Spine,Spine Part Max Diameter,2,2,1,100000000,610000008394,
0.92846,µm,Spine,Spine Part Max Diameter,6,3,1,100000000,610000008395,
0.841519,µm,Spine,Spine Part Max Diameter,5,2,1,100000000,610000008396,
0.969479,µm,Spine,Spine Part Max Diameter,5,2,1,100000000,610000008397,
1.3375,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000008398,
1.3375,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000008399,
1.45607,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000008400,
0.794543,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000008401,
0.916944,µm,Spine,Spine Part Max Diameter,1,1,1,100000000,610000008403,
0.837531,µm,Spine,Spine Part Max Diameter,1,2,1,100000000,610000008404,
0.837531,µm,Spine,Spine Part Max Diameter,1,2,1,100000000,610000008405,
1.44621,µm,Spine,Spine Part Max Diameter,1,2,1,100000000,610000008406,
1.06718,µm,Spine,Spine Part Max Diameter,3,2,1,100000000,610000008407,
0.942785,µm,Spine,Spine Part Max Diameter,1,1,1,100000000,610000008408,
0.921376,µm,Spine,Spine Part Max Diameter,1,1,1,100000000,610000008409,
1.15716,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000008410,
1.11758,µm,Spine,Spine Part Max Diameter,2,1,1,100000001,610000008411,
0.937503,µm,Spine,Spine Part Max Diameter,2,1,1,100000001,610000008412,
1.05836,µm,Spine,Spine Part Max Diameter,7,3,1,100000001,610000008413,
0.900182,µm,Spine,Spine Part Max Diameter,7,4,1,100000001,610000008414,
0.787229,µm,Spine,Spine Part Max Diameter,6,3,1,100000001,610000008415,
0.876177,µm,Spine,Spine Part Max Diameter,7,3,1,100000001,610000008416,
0.856494,µm,Spine,Spine Part Max Diameter,7,3,1,100000001,610000008417,
0.808626,µm,Spine,Spine Part Max Diameter,7,2,1,100000001,610000008418,
1.58837,µm,Spine,Spine Part Max Diameter,7,2,1,100000001,610000008419,
1.06091,µm,Spine,Spine Part Max Diameter,7,2,1,100000001,610000008420,
0.957891,µm,Spine,Spine Part Max Diameter,6,2,1,100000001,610000008421,
1.20061,µm,Spine,Spine Part Max Diameter,6,2,1,100000001,610000008422,
0.970913,µm,Spine,Spine Part Max Diameter,3,2,1,100000001,610000008423,
0.817264,µm,Spine,Spine Part Max Diameter,1,1,1,100000001,610000008424,
1.44145,µm,Spine,Spine Part Max Diameter,1,1,1,100000001,610000008425,
1.20406,µm,Spine,Spine Part Max Diameter,1,1,1,100000001,610000008426,
1.31759,µm,Spine,Spine Part Max Diameter,1,1,1,100000001,610000008427,
1.24877,µm,Spine,Spine Part Max Diameter,1,2,1,100000001,610000008428,
0.933233,µm,Spine,Spine Part Max Diameter,3,4,1,100000001,610000008429,
1.00608,µm,Spine,Spine Part Max Diameter,2,3,1,100000001,610000008430,
1.04286,µm,Spine,Spine Part Max Diameter,1,1,1,100000002,610000008433,
0.809004,µm,Spine,Spine Part Max Diameter,2,3,1,100000002,610000008434,
0.77093,µm,Spine,Spine Part Max Diameter,2,3,1,100000002,610000008435,
1.00185,µm,Spine,Spine Part Max Diameter,2,2,1,100000002,610000008436,
1.25,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000008437,
0.99391,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000008438,
0.976056,µm,Spine,Spine Part Max Diameter,1,1,1,100000002,610000008439,
0.917334,µm,Spine,Spine Part Max Diameter,4,1,1,100000002,610000008440,
0.899798,µm,Spine,Spine Part Max Diameter,4,1,1,100000002,610000008441,
1.04801,µm,Spine,Spine Part Max Diameter,3,1,1,100000002,610000008442,
1.38347,µm,Spine,Spine Part Max Diameter,2,1,1,100000002,610000008443,
0.946311,µm,Spine,Spine Part Max Diameter,6,5,1,100000002,610000008444,
0.748929,µm,Spine,Spine Part Max Diameter,4,4,1,100000002,610000008445,
1.53621,µm,Spine,Spine Part Max Diameter,4,4,1,100000002,610000008446,
0.695576,µm,Spine,Spine Part Max Diameter,3,4,1,100000002,610000008447,
1.01805,µm,Spine,Spine Part Max Diameter,3,4,1,100000002,610000008448,
0.738779,µm,Spine,Spine Part Max Diameter,1,1,1,100000002,610000008449,
0.941737,µm,Spine,Spine Part Max Diameter,3,3,1,100000003,610000008453,
0.628101,µm,Spine,Spine Part Max Diameter,2,3,1,100000003,610000008454,
0.859375,µm,Spine,Spine Part Max Diameter,3,1,1,100000003,610000008455,
1.11548,µm,Spine,Spine Part Max Diameter,0,1,1,100000003,610000008456,
1.57539,µm,Spine,Spine Part Max Diameter,1,2,1,100000003,610000008457,
0.841758,µm,Spine,Spine Part Max Diameter,1,1,1,100000003,610000008458,
1.35829,µm,Spine,Spine Part Max Diameter,1,1,1,100000003,610000008459,
0.890359,µm,Spine,Spine Part Max Diameter,3,1,1,100000003,610000008464,
0.992674,µm,Spine,Spine Part Max Diameter,3,2,1,100000003,610000008465,
1.1847,µm,Spine,Spine Part Max Diameter,1,1,1,100000003,610000008469,
1.22512,µm,Spine,Spine Part Max Diameter,1,1,1,100000003,610000008470,
1.1894,µm,Spine,Spine Part Max Diameter,0,1,1,100000003,610000008473,
