
Spine Center Intensity StdDev Ch=2 Img=1
 ==================== 
Spine Center Intensity StdDev,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
38.8774,,Spine,2,7,Image 1,2,1,100000001,610000007000,
34.2594,,Spine,2,0,Image 1,1,1,100000003,610000007037,
9.69771,,Spine,2,3,Image 1,3,1,100000003,610000007066,
9.82045,,Spine,2,3,Image 1,3,1,100000003,610000007096,
10.0849,,Spine,2,3,Image 1,3,1,100000003,610000007124,
10.1898,,Spine,2,3,Image 1,3,1,100000003,610000007147,
37.8594,,Spine,2,6,Image 1,1,1,100000000,610000007172,
36.8072,,Spine,2,6,Image 1,1,1,100000000,610000007198,
37.3747,,Spine,2,6,Image 1,1,1,100000000,610000007222,
46.1642,,Spine,2,6,Image 1,1,1,100000000,610000007247,
28.3078,,Spine,2,6,Image 1,1,1,100000000,610000007270,
44.1835,,Spine,2,6,Image 1,1,1,100000000,610000007294,
38.7914,,Spine,2,6,Image 1,1,1,100000000,610000007317,
35.513,,Spine,2,6,Image 1,1,1,100000000,610000007339,
0.848659,,Spine,2,1,Image 1,1,1,100000002,610000007357,
10.8021,,Spine,2,3,Image 1,2,1,100000003,610000007378,
13.2508,,Spine,2,3,Image 1,2,1,100000003,610000007398,
11.9758,,Spine,2,3,Image 1,2,1,100000003,610000007418,
9.14481,,Spine,2,3,Image 1,2,1,100000003,610000007437,
4.80205,,Spine,2,1,Image 1,2,1,100000001,610000007469,
4.9145,,Spine,2,1,Image 1,2,1,100000001,610000007500,
0.834435,,Spine,2,0,Image 1,1,1,100000003,610000007521,
0.778057,,Spine,2,0,Image 1,1,1,100000003,610000007542,
0.804674,,Spine,2,0,Image 1,1,1,100000003,610000007561,
0.818755,,Spine,2,0,Image 1,1,1,100000003,610000007579,
0.818755,,Spine,2,0,Image 1,1,1,100000003,610000007597,
0.831479,,Spine,2,0,Image 1,1,1,100000003,610000007614,
0.433013,,Spine,2,12,Image 1,4,1,100000000,610000007623,
1.29176,,Spine,2,3,Image 1,1,1,100000003,610000007635,
1.02899,,Spine,2,1,Image 1,1,1,100000002,610000007651,
0.67082,,Spine,2,0,Image 1,1,1,100000001,610000007660,
0.695971,,Spine,2,0,Image 1,1,1,100000001,610000007667,
0.624926,,Spine,2,1,Image 1,2,1,100000001,610000007679,
0.442217,,Spine,2,1,Image 1,1,1,100000000,610000007693,
0.451754,,Spine,2,1,Image 1,1,1,100000000,610000007706,
0.461538,,Spine,2,1,Image 1,1,1,100000000,610000007718,
0.433013,,Spine,2,1,Image 1,1,1,100000000,610000007729,
0.242061,,Spine,2,1,Image 1,2,1,100000000,610000007744,
0.249444,,Spine,2,1,Image 1,2,1,100000000,610000007758,
0.666667,,Spine,2,1,Image 1,2,1,100000000,610000007767,
0.684935,,Spine,2,1,Image 1,2,1,100000000,610000007775,
0.745356,,Spine,2,0,Image 1,1,1,100000003,610000007784,
49.9436,,Spine,2,4,Image 1,1,1,100000000,610000007796,
18.2494,,Spine,2,4,Image 1,1,1,100000000,610000007805,
0.471405,,Spine,2,7,Image 1,3,1,100000001,610000007810,
0.4,,Spine,2,7,Image 1,3,1,100000001,610000007814,
0,,Spine,2,6,Image 1,5,1,100000002,610000007816,
1.98515,,Spine,2,0,Image 1,1,1,100000003,610000007829,
0.866025,,Spine,2,6,Image 1,2,1,100000000,610000007836,
1.19523,,Spine,2,10,Image 1,6,1,100000000,610000007842,
0.661438,,Spine,2,6,Image 1,2,1,100000000,610000007849,
0.957427,,Spine,2,10,Image 1,6,1,100000000,610000007854,
0.5,,Spine,2,6,Image 1,2,1,100000000,610000007859,
0.684935,,Spine,2,1,Image 1,1,1,100000001,610000007867,
2.06155,,Spine,2,0,Image 1,1,1,100000003,610000007877,
0.829156,,Spine,2,10,Image 1,6,1,100000000,610000007880,
0.5,,Spine,2,0,Image 1,1,1,100000003,610000007883,
1.49666,,Spine,2,4,Image 1,1,1,100000002,610000007887,
0.489898,,Spine,2,6,Image 1,2,1,100000000,610000007891,
0.471405,,Spine,2,1,Image 1,1,1,100000001,610000007899,
