
Spine Center Number of Voxel Ch=4 Img=1
 ==================== 
Spine Center Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
2,,Spine,4,0,Image 1,1,1,100000000,610000008385,
2,,Spine,4,0,Image 1,1,1,100000000,610000008386,
2,,Spine,4,0,Image 1,1,1,100000000,610000008387,
2,,Spine,4,2,Image 1,2,1,100000000,610000008388,
2,,Spine,4,2,Image 1,2,1,100000000,610000008389,
2,,Spine,4,2,Image 1,2,1,100000000,610000008390,
2,,Spine,4,2,Image 1,2,1,100000000,610000008391,
2,,Spine,4,2,Image 1,2,1,100000000,610000008392,
2,,Spine,4,2,Image 1,2,1,100000000,610000008393,
2,,Spine,4,2,Image 1,2,1,100000000,610000008394,
2,,Spine,4,6,Image 1,3,1,100000000,610000008395,
2,,Spine,4,5,Image 1,2,1,100000000,610000008396,
2,,Spine,4,5,Image 1,2,1,100000000,610000008397,
2,,Spine,4,0,Image 1,1,1,100000000,610000008398,
2,,Spine,4,0,Image 1,1,1,100000000,610000008399,
2,,Spine,4,0,Image 1,1,1,100000000,610000008400,
2,,Spine,4,0,Image 1,1,1,100000000,610000008401,
2,,Spine,4,1,Image 1,1,1,100000000,610000008403,
2,,Spine,4,1,Image 1,2,1,100000000,610000008404,
2,,Spine,4,1,Image 1,2,1,100000000,610000008405,
2,,Spine,4,1,Image 1,2,1,100000000,610000008406,
2,,Spine,4,3,Image 1,2,1,100000000,610000008407,
2,,Spine,4,1,Image 1,1,1,100000000,610000008408,
2,,Spine,4,1,Image 1,1,1,100000000,610000008409,
2,,Spine,4,0,Image 1,1,1,100000000,610000008410,
2,,Spine,4,2,Image 1,1,1,100000001,610000008411,
2,,Spine,4,2,Image 1,1,1,100000001,610000008412,
2,,Spine,4,7,Image 1,3,1,100000001,610000008413,
2,,Spine,4,7,Image 1,4,1,100000001,610000008414,
2,,Spine,4,6,Image 1,3,1,100000001,610000008415,
2,,Spine,4,7,Image 1,3,1,100000001,610000008416,
2,,Spine,4,7,Image 1,3,1,100000001,610000008417,
2,,Spine,4,7,Image 1,2,1,100000001,610000008418,
2,,Spine,4,7,Image 1,2,1,100000001,610000008419,
2,,Spine,4,7,Image 1,2,1,100000001,610000008420,
2,,Spine,4,6,Image 1,2,1,100000001,610000008421,
2,,Spine,4,6,Image 1,2,1,100000001,610000008422,
2,,Spine,4,3,Image 1,2,1,100000001,610000008423,
2,,Spine,4,1,Image 1,1,1,100000001,610000008424,
2,,Spine,4,1,Image 1,1,1,100000001,610000008425,
2,,Spine,4,1,Image 1,1,1,100000001,610000008426,
2,,Spine,4,1,Image 1,1,1,100000001,610000008427,
2,,Spine,4,1,Image 1,2,1,100000001,610000008428,
2,,Spine,4,3,Image 1,4,1,100000001,610000008429,
2,,Spine,4,2,Image 1,3,1,100000001,610000008430,
2,,Spine,4,1,Image 1,1,1,100000002,610000008433,
2,,Spine,4,2,Image 1,3,1,100000002,610000008434,
2,,Spine,4,2,Image 1,3,1,100000002,610000008435,
2,,Spine,4,2,Image 1,2,1,100000002,610000008436,
2,,Spine,4,0,Image 1,1,1,100000002,610000008437,
2,,Spine,4,0,Image 1,1,1,100000002,610000008438,
2,,Spine,4,1,Image 1,1,1,100000002,610000008439,
2,,Spine,4,4,Image 1,1,1,100000002,610000008440,
2,,Spine,4,4,Image 1,1,1,100000002,610000008441,
2,,Spine,4,3,Image 1,1,1,100000002,610000008442,
2,,Spine,4,2,Image 1,1,1,100000002,610000008443,
2,,Spine,4,6,Image 1,5,1,100000002,610000008444,
2,,Spine,4,4,Image 1,4,1,100000002,610000008445,
2,,Spine,4,4,Image 1,4,1,100000002,610000008446,
2,,Spine,4,3,Image 1,4,1,100000002,610000008447,
2,,Spine,4,3,Image 1,4,1,100000002,610000008448,
2,,Spine,4,1,Image 1,1,1,100000002,610000008449,
2,,Spine,4,3,Image 1,3,1,100000003,610000008453,
2,,Spine,4,2,Image 1,3,1,100000003,610000008454,
2,,Spine,4,3,Image 1,1,1,100000003,610000008455,
2,,Spine,4,0,Image 1,1,1,100000003,610000008456,
2,,Spine,4,1,Image 1,2,1,100000003,610000008457,
2,,Spine,4,1,Image 1,1,1,100000003,610000008458,
2,,Spine,4,1,Image 1,1,1,100000003,610000008459,
2,,Spine,4,3,Image 1,1,1,100000003,610000008464,
2,,Spine,4,3,Image 1,2,1,100000003,610000008465,
2,,Spine,4,1,Image 1,1,1,100000003,610000008469,
2,,Spine,4,1,Image 1,1,1,100000003,610000008470,
1,,Spine,4,0,Image 1,1,1,100000003,610000008473,
