
Segment Center Number of Voxel Ch=1 Img=1
 ==================== 
Segment Center Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
146,,Segment,1,3,Image 1,3,1,100000002,510000000148,
16,,Segment,1,2,Image 1,2,1,100000002,510000000163,
34,,Segment,1,1,Image 1,1,1,100000002,510000000196,
24,,Segment,1,0,Image 1,1,1,100000002,510000000247,
99,,Segment,1,4,Image 1,2,1,100000001,510000000361,
16,,Segment,1,3,Image 1,1,1,100000001,510000000376,
36,,Segment,1,2,Image 1,1,1,100000001,510000000411,
50,,Segment,1,1,Image 1,1,1,100000001,510000000460,
27,,Segment,1,0,Image 1,1,1,100000001,510000000489,
176,,Segment,1,13,Image 1,5,1,100000000,510000000691,
4,,Segment,1,12,Image 1,4,1,100000000,510000000694,
28,,Segment,1,11,Image 1,3,1,100000000,510000000721,
27,,Segment,1,10,Image 1,3,1,100000000,510000000747,
17,,Segment,1,9,Image 1,3,1,100000000,510000000763,
3,,Segment,1,8,Image 1,3,1,100000000,510000000765,
12,,Segment,1,7,Image 1,3,1,100000000,510000000776,
6,,Segment,1,6,Image 1,2,1,100000000,510000000781,
4,,Segment,1,5,Image 1,2,1,100000000,510000000784,
9,,Segment,1,4,Image 1,2,1,100000000,510000000792,
7,,Segment,1,3,Image 1,2,1,100000000,510000000798,
13,,Segment,1,1,Image 1,1,1,100000000,510000000811,
55,,Segment,1,5,Image 1,3,1,100000002,510000000907,
89,,Segment,1,4,Image 1,2,1,100000002,510000000995,
28,,Segment,1,3,Image 1,1,1,100000002,510000001022,
29,,Segment,1,2,Image 1,1,1,100000002,510000001050,
8,,Segment,1,1,Image 1,1,1,100000002,510000001057,
12,,Segment,1,0,Image 1,1,1,100000002,510000001079,
9,,Segment,1,14,Image 1,6,1,100000000,510000001110,
40,,Segment,1,13,Image 1,6,1,100000000,510000001149,
29,,Segment,1,12,Image 1,5,1,100000000,510000001177,
18,,Segment,1,11,Image 1,5,1,100000000,510000001194,
22,,Segment,1,10,Image 1,5,1,100000000,510000001215,
12,,Segment,1,9,Image 1,4,1,100000000,510000001226,
25,,Segment,1,8,Image 1,4,1,100000000,510000001250,
6,,Segment,1,7,Image 1,3,1,100000000,510000001255,
14,,Segment,1,6,Image 1,3,1,100000000,510000001268,
5,,Segment,1,14,Image 1,7,1,100000000,510000001272,
25,,Segment,1,7,Image 1,3,1,100000001,510000001296,
49,,Segment,1,6,Image 1,3,1,100000001,510000001344,
73,,Segment,1,5,Image 1,2,1,100000001,510000001416,
27,,Segment,1,4,Image 1,1,1,100000001,510000001442,
