
Soma Center of Image Mass Ch=1 Img=1
 ==================== 
Soma Center of Image Mass X,Soma Center of Image Mass Y,Soma Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,FilamentID,ID,
1235.4,18125.3,1464.37,µm,Soma,1,Soma Center of Image Mass,Image 1,1,100000000,800000000,
1191.81,18166.1,1461.84,µm,Soma,1,Soma Center of Image Mass,Image 1,1,100000001,800000001,
1182.74,18111.5,1469.26,µm,Soma,1,Soma Center of Image Mass,Image 1,1,100000002,800000002,
1260.81,18193.5,1471.86,µm,Soma,1,Soma Center of Image Mass,Image 1,1,100000003,800000003,
