
Spine Intensity StdDev Ch=2 Img=1
 ==================== 
Spine Intensity StdDev,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
52.655,,Spine,2,7,Image 1,2,1,100000001,610000007000,
36.1828,,Spine,2,0,Image 1,1,1,100000003,610000007037,
31.4312,,Spine,2,3,Image 1,3,1,100000003,610000007066,
33.3969,,Spine,2,3,Image 1,3,1,100000003,610000007096,
34.6253,,Spine,2,3,Image 1,3,1,100000003,610000007124,
39.0126,,Spine,2,3,Image 1,3,1,100000003,610000007147,
41.2127,,Spine,2,6,Image 1,1,1,100000000,610000007172,
40.2579,,Spine,2,6,Image 1,1,1,100000000,610000007198,
40.3816,,Spine,2,6,Image 1,1,1,100000000,610000007222,
42.0887,,Spine,2,6,Image 1,1,1,100000000,610000007247,
29.6151,,Spine,2,6,Image 1,1,1,100000000,610000007270,
42.3466,,Spine,2,6,Image 1,1,1,100000000,610000007294,
43.0147,,Spine,2,6,Image 1,1,1,100000000,610000007317,
35.1427,,Spine,2,6,Image 1,1,1,100000000,610000007339,
0.845178,,Spine,2,1,Image 1,1,1,100000002,610000007357,
11.656,,Spine,2,3,Image 1,2,1,100000003,610000007378,
11.9398,,Spine,2,3,Image 1,2,1,100000003,610000007398,
11.1076,,Spine,2,3,Image 1,2,1,100000003,610000007418,
10.8429,,Spine,2,3,Image 1,2,1,100000003,610000007437,
2.88386,,Spine,2,1,Image 1,2,1,100000001,610000007469,
2.74768,,Spine,2,1,Image 1,2,1,100000001,610000007500,
0.860231,,Spine,2,0,Image 1,1,1,100000003,610000007521,
0.887194,,Spine,2,0,Image 1,1,1,100000003,610000007542,
0.823659,,Spine,2,0,Image 1,1,1,100000003,610000007561,
0.793066,,Spine,2,0,Image 1,1,1,100000003,610000007579,
0.709071,,Spine,2,0,Image 1,1,1,100000003,610000007597,
0.72615,,Spine,2,0,Image 1,1,1,100000003,610000007614,
0.761974,,Spine,2,12,Image 1,4,1,100000000,610000007623,
1.02423,,Spine,2,3,Image 1,1,1,100000003,610000007635,
0.861428,,Spine,2,1,Image 1,1,1,100000002,610000007651,
0.730182,,Spine,2,0,Image 1,1,1,100000001,610000007660,
0.683821,,Spine,2,0,Image 1,1,1,100000001,610000007667,
0.609124,,Spine,2,1,Image 1,2,1,100000001,610000007679,
0.711717,,Spine,2,1,Image 1,1,1,100000000,610000007693,
0.715453,,Spine,2,1,Image 1,1,1,100000000,610000007706,
0.718112,,Spine,2,1,Image 1,1,1,100000000,610000007718,
0.719251,,Spine,2,1,Image 1,1,1,100000000,610000007729,
0.770669,,Spine,2,1,Image 1,2,1,100000000,610000007744,
0.771502,,Spine,2,1,Image 1,2,1,100000000,610000007758,
0.714851,,Spine,2,1,Image 1,2,1,100000000,610000007767,
0.704999,,Spine,2,1,Image 1,2,1,100000000,610000007775,
0.896402,,Spine,2,0,Image 1,1,1,100000003,610000007784,
38.062,,Spine,2,4,Image 1,1,1,100000000,610000007796,
33.2497,,Spine,2,4,Image 1,1,1,100000000,610000007805,
0.799021,,Spine,2,7,Image 1,3,1,100000001,610000007810,
