
Segment Branch Level
 ==================== 
Segment Branch Level,Unit,Category,Depth,Level,Time,FilamentID,ID,
3,,Segment,2,3,1,100000000,510000001850,
2,,Segment,1,2,1,100000000,510000001859,
1,,Segment,0,1,1,100000000,510000001894,
5,,Segment,5,5,1,100000001,510000001948,
4,,Segment,4,4,1,100000001,510000001956,
5,,Segment,6,5,1,100000002,510000001980,
4,,Segment,5,4,1,100000002,510000002011,
4,,Segment,4,4,1,100000002,510000002054,
4,,Segment,3,4,1,100000002,510000002111,
3,,Segment,2,3,1,100000002,510000002136,
2,,Segment,1,2,1,100000002,510000002152,
1,,Segment,0,1,1,100000002,510000002192,
5,,Segment,5,5,1,100000002,510000002227,
4,,Segment,6,4,1,100000002,510000002230,
2,,Segment,5,2,1,100000002,510000002241,
1,,Segment,4,1,1,100000002,510000002275,
2,,Segment,1,2,1,100000000,510000002309,
1,,Segment,0,1,1,100000000,510000002316,
5,,Segment,4,5,1,100000002,510000002391,
2,,Segment,1,2,1,100000002,510000002426,
2,,Segment,6,2,1,100000002,510000002431,
2,,Segment,7,2,1,100000001,510000002452,
2,,Segment,6,2,1,100000001,510000002488,
4,,Segment,7,4,1,100000001,510000002513,
5,,Segment,12,5,1,100000000,510000002539,
4,,Segment,11,4,1,100000000,510000002572,
3,,Segment,7,3,1,100000001,510000002638,
2,,Segment,6,2,1,100000001,510000002652,
1,,Segment,5,1,1,100000001,510000002746,
2,,Segment,7,2,1,100000001,510000002837,
3,,Segment,7,3,1,100000001,510000002851,
2,,Segment,3,2,1,100000001,510000002890,
4,,Segment,6,4,1,100000001,510000002906,
3,,Segment,5,3,1,100000001,510000002946,
2,,Segment,4,2,1,100000001,510000002963,
2,,Segment,2,2,1,100000001,510000002980,
3,,Segment,6,3,1,100000001,510000002985,
2,,Segment,3,2,1,100000003,510000003041,
2,,Segment,2,2,1,100000003,510000003051,
2,,Segment,1,2,1,100000003,510000003073,
1,,Segment,0,1,1,100000003,510000003188,
2,,Segment,2,2,1,100000003,510000003252,
1,,Segment,1,1,1,100000003,510000003273,
2,,Segment,3,2,1,100000003,510000003311,
1,,Segment,2,1,1,100000003,510000003343,
1,,Segment,3,1,1,100000003,510000003383,
4,,Segment,11,4,1,100000000,510000003405,
4,,Segment,10,4,1,100000000,510000003413,
1,,Segment,4,1,1,100000001,510000003438,
3,,Segment,4,3,1,100000001,510000003459,
2,,Segment,2,2,1,100000000,510000003570,
1,,Segment,1,1,1,100000000,510000003572,
1,,Segment,0,1,1,100000000,510000003590,
3,,Segment,6,3,1,100000001,510000003616,
3,,Segment,2,3,1,100000003,510000003652,
3,,Segment,3,3,1,100000003,510000003696,
3,,Segment,3,3,1,100000001,510000003726,
3,,Segment,3,3,1,100000001,510000003735,
3,,Segment,6,3,1,100000000,510000003800,
2,,Segment,5,2,1,100000000,510000003869,
1,,Segment,4,1,1,100000000,510000003900,
1,,Segment,3,1,1,100000000,510000003911,
1,,Segment,2,1,1,100000000,510000003929,
3,,Segment,2,3,1,100000003,510000003935,
2,,Segment,1,2,1,100000003,510000003947,
1,,Segment,0,1,1,100000003,510000004032,
2,,Segment,2,2,1,100000003,510000004050,
1,,Segment,6,1,1,100000001,510000004058,
1,,Segment,1,1,1,100000003,510000004062,
3,,Segment,7,3,1,100000000,510000004101,
2,,Segment,6,2,1,100000000,510000004116,
1,,Segment,1,1,1,100000000,510000004176,
1,,Segment,0,1,1,100000000,510000004199,
2,,Segment,7,2,1,100000000,510000004248,
2,,Segment,1,2,1,100000001,510000004296,
6,,Segment,10,6,1,100000000,510000004347,
5,,Segment,9,5,1,100000000,510000004378,
2,,Segment,4,2,1,100000002,510000004404,
3,,Segment,4,3,1,100000002,510000004420,
2,,Segment,1,2,1,100000003,510000004511,
1,,Segment,0,1,1,100000003,510000004549,
8,,Segment,14,8,1,100000000,510000004557,
7,,Segment,13,7,1,100000000,510000004570,
6,,Segment,12,6,1,100000000,510000004589,
6,,Segment,11,6,1,100000000,510000004621,
6,,Segment,13,6,1,100000000,510000004642,
1,,Segment,0,1,1,100000003,510000004691,
3,,Segment,3,3,1,100000002,510000004699,
6,,Segment,11,6,1,100000000,510000004721,
5,,Segment,10,5,1,100000000,510000004756,
4,,Segment,9,4,1,100000000,510000004770,
2,,Segment,1,2,1,100000001,510000004823,
1,,Segment,0,1,1,100000001,510000004837,
4,,Segment,12,4,1,100000000,510000004853,
2,,Segment,4,2,1,100000000,510000004917,
2,,Segment,2,2,1,100000001,510000004929,
3,,Segment,2,3,1,100000002,510000004967,
2,,Segment,1,2,1,100000002,510000004994,
7,,Segment,12,7,1,100000000,510000005001,
2,,Segment,2,2,1,100000002,510000005011,
2,,Segment,4,2,1,100000001,510000005032,
1,,Segment,5,1,1,100000002,510000005110,
2,,Segment,1,2,1,100000000,510000005202,
1,,Segment,0,1,1,100000000,510000005223,
1,,Segment,1,1,1,100000001,510000005225,
5,,Segment,13,5,1,100000000,510000005228,
6,,Segment,12,6,1,100000000,510000005241,
2,,Segment,1,2,1,100000000,510000005248,
5,,Segment,11,5,1,100000000,510000005254,
1,,Segment,1,1,1,100000002,510000005293,
2,,Segment,2,2,1,100000001,510000005302,
5,,Segment,10,5,1,100000000,510000005320,
4,,Segment,10,4,1,100000000,510000005322,
5,,Segment,15,5,1,100000000,510000005348,
4,,Segment,14,4,1,100000000,510000005352,
4,,Segment,13,4,1,100000000,510000005381,
5,,Segment,16,5,1,100000000,510000005389,
4,,Segment,15,4,1,100000000,510000005397,
4,,Segment,16,4,1,100000000,510000005405,
5,,Segment,14,5,1,100000000,510000005413,
4,,Segment,11,4,1,100000000,510000005420,
3,,Segment,9,3,1,100000000,510000005439,
3,,Segment,8,3,1,100000000,510000005472,
3,,Segment,11,3,1,100000000,510000005477,
4,,Segment,10,4,1,100000000,510000005483,
4,,Segment,9,4,1,100000000,510000005497,
2,,Segment,1,2,1,100000000,510000005527,
1,,Segment,0,1,1,100000000,510000005553,
3,,Segment,6,3,1,100000000,510000005593,
2,,Segment,3,2,1,100000001,510000005597,
1,,Segment,1,1,1,100000000,510000005652,
1,,Segment,0,1,1,100000000,510000005666,
2,,Segment,2,2,1,100000000,510000005674,
3,,Segment,3,3,1,100000000,510000005693,
2,,Segment,1,2,1,100000000,510000005709,
1,,Segment,1,1,1,100000002,510000005725,
1,,Segment,0,1,1,100000002,510000005740,
1,,Segment,1,1,1,100000000,510000005742,
5,,Segment,11,5,1,100000000,510000005759,
4,,Segment,10,4,1,100000000,510000005778,
1,,Segment,1,1,1,100000001,510000005784,
2,,Segment,1,2,1,100000002,510000005787,
1,,Segment,6,1,1,100000000,510000005813,
1,,Segment,5,1,1,100000000,510000005831,
2,,Segment,6,2,1,100000000,510000005840,
2,,Segment,3,2,1,100000000,510000005845,
2,,Segment,1,2,1,100000000,510000005851,
3,,Segment,12,3,1,100000000,510000005857,
4,,Segment,11,4,1,100000000,510000005880,
5,,Segment,11,5,1,100000000,510000005896,
2,,Segment,3,2,1,100000000,510000005916,
1,,Segment,2,1,1,100000000,510000005922,
1,,Segment,1,1,1,100000000,510000005926,
2,,Segment,2,2,1,100000000,510000005936,
1,,Segment,2,1,1,100000002,510000005943,
1,,Segment,3,1,1,100000000,510000005947,
2,,Segment,2,2,1,100000002,510000005956,
2,,Segment,3,2,1,100000000,510000005972,
1,,Segment,2,1,1,100000000,510000005978,
4,,Segment,8,4,1,100000000,510000005980,
4,,Segment,7,4,1,100000000,510000005982,
2,,Segment,7,2,1,100000000,510000005984,
3,,Segment,5,3,1,100000000,510000005995,
1,,Segment,1,1,1,100000003,510000006013,
2,,Segment,4,2,1,100000000,510000006016,
1,,Segment,3,1,1,100000000,510000006027,
1,,Segment,4,1,1,100000000,510000006029,
1,,Segment,1,1,1,100000003,510000006079,
1,,Segment,0,1,1,100000003,510000006106,
1,,Segment,3,1,1,100000003,510000006160,
1,,Segment,2,1,1,100000003,510000006180,
1,,Segment,1,1,1,100000003,510000006192,
1,,Segment,0,1,1,100000003,510000006201,
1,,Segment,0,1,1,100000002,510000006229,
2,,Segment,3,2,1,100000003,510000006258,
2,,Segment,3,2,1,100000002,510000006260,
3,,Segment,4,3,1,100000000,510000006264,
2,,Segment,2,2,1,100000000,510000006266,
2,,Segment,1,2,1,100000003,510000006274,
1,,Segment,0,1,1,100000001,510000006306,
1,,Segment,1,1,1,100000000,510000006359,
2,,Segment,2,2,1,100000002,510000006369,
2,,Segment,2,2,1,100000003,510000006388,
1,,Segment,1,1,1,100000000,510000006393,
1,,Segment,0,1,1,100000003,510000006429,
1,,Segment,0,1,1,100000000,510000006443,
1,,Segment,0,1,1,100000002,510000006461,
1,,Segment,0,1,1,100000002,510000006489,
2,,Segment,1,2,1,100000000,510000006496,
1,,Segment,0,1,1,100000000,510000006506,
2,,Segment,1,2,1,100000003,510000006519,
1,,Segment,0,1,1,100000003,510000006561,
1,,Segment,0,1,1,100000001,510000006575,
1,,Segment,0,1,1,100000001,510000006604,
1,,Segment,0,1,1,100000000,510000006606,
2,,Segment,1,2,1,100000001,510000006627,
2,,Segment,2,2,1,100000000,510000006629,
7,,Segment,14,7,1,100000000,510000006630,
3,,Segment,10,3,1,100000000,510000006631,
4,,Segment,5,4,1,100000001,510000006636,
2,,Segment,3,2,1,100000001,510000006637,
2,,Segment,5,2,1,100000001,510000006638,
2,,Segment,6,2,1,100000001,510000006639,
2,,Segment,3,2,1,100000002,510000006640,
3,,Segment,3,3,1,100000003,510000006643,
4,,Segment,3,4,1,100000003,510000006644,
1,,Segment,0,1,1,,,
