
Spine Part Max Diameter Neck
 ==================== 
Spine Part Max Diameter Neck,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
0,µm,Spine,Spine Part Max Diameter,7,2,1,100000001,610000008418,
0,µm,Spine,Spine Part Max Diameter,7,2,1,100000001,610000008419,
0,µm,Spine,Spine Part Max Diameter,7,2,1,100000001,610000008420,
0,µm,Spine,Spine Part Max Diameter,6,2,1,100000001,610000008421,
0,µm,Spine,Spine Part Max Diameter,6,2,1,100000001,610000008422,
0,µm,Spine,Spine Part Max Diameter,3,2,1,100000001,610000008423,
0,µm,Spine,Spine Part Max Diameter,1,1,1,100000001,610000008424,
0,µm,Spine,Spine Part Max Diameter,1,1,1,100000001,610000008425,
0,µm,Spine,Spine Part Max Diameter,1,1,1,100000001,610000008426,
0,µm,Spine,Spine Part Max Diameter,1,1,1,100000001,610000008427,
0,µm,Spine,Spine Part Max Diameter,1,2,1,100000001,610000008428,
0,µm,Spine,Spine Part Max Diameter,3,4,1,100000001,610000008429,
0,µm,Spine,Spine Part Max Diameter,2,3,1,100000001,610000008430,
0,µm,Spine,Spine Part Max Diameter,1,1,1,100000002,610000008433,
0,µm,Spine,Spine Part Max Diameter,2,3,1,100000002,610000008434,
0,µm,Spine,Spine Part Max Diameter,2,3,1,100000002,610000008435,
0,µm,Spine,Spine Part Max Diameter,2,2,1,100000002,610000008436,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000008437,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000008438,
0,µm,Spine,Spine Part Max Diameter,1,1,1,100000002,610000008439,
0,µm,Spine,Spine Part Max Diameter,4,1,1,100000002,610000008440,
0,µm,Spine,Spine Part Max Diameter,4,1,1,100000002,610000008441,
0,µm,Spine,Spine Part Max Diameter,3,1,1,100000002,610000008442,
0,µm,Spine,Spine Part Max Diameter,2,1,1,100000002,610000008443,
0,µm,Spine,Spine Part Max Diameter,6,5,1,100000002,610000008444,
0,µm,Spine,Spine Part Max Diameter,4,4,1,100000002,610000008445,
0,µm,Spine,Spine Part Max Diameter,4,4,1,100000002,610000008446,
0,µm,Spine,Spine Part Max Diameter,3,4,1,100000002,610000008447,
0,µm,Spine,Spine Part Max Diameter,3,4,1,100000002,610000008448,
0,µm,Spine,Spine Part Max Diameter,1,1,1,100000002,610000008449,
0,µm,Spine,Spine Part Max Diameter,3,3,1,100000003,610000008453,
0,µm,Spine,Spine Part Max Diameter,2,3,1,100000003,610000008454,
0,µm,Spine,Spine Part Max Diameter,3,1,1,100000003,610000008455,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000003,610000008456,
0,µm,Spine,Spine Part Max Diameter,1,2,1,100000003,610000008457,
0,µm,Spine,Spine Part Max Diameter,1,1,1,100000003,610000008458,
0,µm,Spine,Spine Part Max Diameter,1,1,1,100000003,610000008459,
0,µm,Spine,Spine Part Max Diameter,3,1,1,100000003,610000008464,
0,µm,Spine,Spine Part Max Diameter,3,2,1,100000003,610000008465,
0,µm,Spine,Spine Part Max Diameter,1,1,1,100000003,610000008469,
0,µm,Spine,Spine Part Max Diameter,1,1,1,100000003,610000008470,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000003,610000008473,
