
Spine Center Intensity Max Ch=4 Img=1
 ==================== 
Spine Center Intensity Max,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
160,,Spine,4,7,Image 1,2,1,100000001,610000007000,
107,,Spine,4,0,Image 1,1,1,100000003,610000007037,
51,,Spine,4,3,Image 1,3,1,100000003,610000007066,
51,,Spine,4,3,Image 1,3,1,100000003,610000007096,
51,,Spine,4,3,Image 1,3,1,100000003,610000007124,
51,,Spine,4,3,Image 1,3,1,100000003,610000007147,
113,,Spine,4,6,Image 1,1,1,100000000,610000007172,
106,,Spine,4,6,Image 1,1,1,100000000,610000007198,
112,,Spine,4,6,Image 1,1,1,100000000,610000007222,
133,,Spine,4,6,Image 1,1,1,100000000,610000007247,
99,,Spine,4,6,Image 1,1,1,100000000,610000007270,
133,,Spine,4,6,Image 1,1,1,100000000,610000007294,
138,,Spine,4,6,Image 1,1,1,100000000,610000007317,
118,,Spine,4,6,Image 1,1,1,100000000,610000007339,
2,,Spine,4,1,Image 1,1,1,100000002,610000007357,
38,,Spine,4,3,Image 1,2,1,100000003,610000007378,
40,,Spine,4,3,Image 1,2,1,100000003,610000007398,
38,,Spine,4,3,Image 1,2,1,100000003,610000007418,
29,,Spine,4,3,Image 1,2,1,100000003,610000007437,
18,,Spine,4,1,Image 1,2,1,100000001,610000007469,
18,,Spine,4,1,Image 1,2,1,100000001,610000007500,
2,,Spine,4,0,Image 1,1,1,100000003,610000007521,
2,,Spine,4,0,Image 1,1,1,100000003,610000007542,
2,,Spine,4,0,Image 1,1,1,100000003,610000007561,
2,,Spine,4,0,Image 1,1,1,100000003,610000007579,
2,,Spine,4,0,Image 1,1,1,100000003,610000007597,
2,,Spine,4,0,Image 1,1,1,100000003,610000007614,
0,,Spine,4,12,Image 1,4,1,100000000,610000007623,
5,,Spine,4,3,Image 1,1,1,100000003,610000007635,
3,,Spine,4,1,Image 1,1,1,100000002,610000007651,
0,,Spine,4,0,Image 1,1,1,100000001,610000007660,
0,,Spine,4,0,Image 1,1,1,100000001,610000007667,
2,,Spine,4,1,Image 1,2,1,100000001,610000007679,
1,,Spine,4,1,Image 1,1,1,100000000,610000007693,
1,,Spine,4,1,Image 1,1,1,100000000,610000007706,
1,,Spine,4,1,Image 1,1,1,100000000,610000007718,
1,,Spine,4,1,Image 1,1,1,100000000,610000007729,
1,,Spine,4,1,Image 1,2,1,100000000,610000007744,
1,,Spine,4,1,Image 1,2,1,100000000,610000007758,
2,,Spine,4,1,Image 1,2,1,100000000,610000007767,
2,,Spine,4,1,Image 1,2,1,100000000,610000007775,
1,,Spine,4,0,Image 1,1,1,100000003,610000007784,
146,,Spine,4,4,Image 1,1,1,100000000,610000007796,
46,,Spine,4,4,Image 1,1,1,100000000,610000007805,
1,,Spine,4,7,Image 1,3,1,100000001,610000007810,
1,,Spine,4,7,Image 1,3,1,100000001,610000007814,
0,,Spine,4,6,Image 1,5,1,100000002,610000007816,
7,,Spine,4,0,Image 1,1,1,100000003,610000007829,
3,,Spine,4,6,Image 1,2,1,100000000,610000007836,
4,,Spine,4,10,Image 1,6,1,100000000,610000007842,
2,,Spine,4,6,Image 1,2,1,100000000,610000007849,
3,,Spine,4,10,Image 1,6,1,100000000,610000007854,
1,,Spine,4,6,Image 1,2,1,100000000,610000007859,
2,,Spine,4,1,Image 1,1,1,100000001,610000007867,
7,,Spine,4,0,Image 1,1,1,100000003,610000007877,
2,,Spine,4,10,Image 1,6,1,100000000,610000007880,
1,,Spine,4,0,Image 1,1,1,100000003,610000007883,
4,,Spine,4,4,Image 1,1,1,100000002,610000007887,
1,,Spine,4,6,Image 1,2,1,100000000,610000007891,
1,,Spine,4,1,Image 1,1,1,100000001,610000007899,
0,,Spine,4,0,Image 1,1,1,100000000,610000007906,
2,,Spine,4,1,Image 1,1,1,100000002,610000007911,
2,,Spine,4,1,Image 1,1,1,100000001,610000007918,
1,,Spine,4,1,Image 1,1,1,100000001,610000007926,
2,,Spine,4,3,Image 1,1,1,100000003,610000007930,
6,,Spine,4,3,Image 1,1,1,100000000,610000007934,
1,,Spine,4,6,Image 1,3,1,100000000,610000007936,
1,,Spine,4,0,Image 1,1,1,100000002,610000007942,
2,,Spine,4,10,Image 1,5,1,100000000,610000007945,
1,,Spine,4,7,Image 1,3,1,100000000,610000007949,
1,,Spine,4,0,Image 1,1,1,100000000,610000007955,
2,,Spine,4,0,Image 1,1,1,100000001,610000007959,
1,,Spine,4,2,Image 1,1,1,100000000,610000007961,
3,,Spine,4,0,Image 1,1,1,100000003,610000007967,
3,,Spine,4,1,Image 1,1,1,100000001,610000007969,
1,,Spine,4,0,Image 1,1,1,100000002,610000007976,
1,,Spine,4,2,Image 1,1,1,100000000,610000007981,
1,,Spine,4,1,Image 1,1,1,100000002,610000007984,
0,,Spine,4,6,Image 1,3,1,100000000,610000007986,
1,,Spine,4,0,Image 1,1,1,100000003,610000007993,
2,,Spine,4,12,Image 1,5,1,100000000,610000007996,
3,,Spine,4,1,Image 1,2,1,100000000,610000007999,
2,,Spine,4,7,Image 1,3,1,100000000,610000008002,
0,,Spine,4,0,Image 1,1,1,100000000,610000008004,
2,,Spine,4,0,Image 1,1,1,100000000,610000008007,
0,,Spine,4,1,Image 1,2,1,100000000,610000008012,
1,,Spine,4,11,Image 1,4,1,100000000,610000008015,
1,,Spine,4,0,Image 1,1,1,100000000,610000008017,
2,,Spine,4,3,Image 1,3,1,100000001,610000008019,
4,,Spine,4,0,Image 1,1,1,100000003,610000008024,
3,,Spine,4,0,Image 1,1,1,100000002,610000008027,
2,,Spine,4,4,Image 1,4,1,100000002,610000008030,
1,,Spine,4,0,Image 1,1,1,100000002,610000008033,
1,,Spine,4,0,Image 1,1,1,100000002,610000008036,
1,,Spine,4,2,Image 1,2,1,100000000,610000008038,
2,,Spine,4,1,Image 1,2,1,100000000,610000008042,
1,,Spine,4,3,Image 1,4,1,100000002,610000008045,
1,,Spine,4,1,Image 1,1,1,100000001,610000008048,
0,,Spine,4,2,Image 1,1,1,100000000,610000008052,
2,,Spine,4,9,Image 1,4,1,100000000,610000008056,
5,,Spine,4,4,Image 1,1,1,100000000,610000008058,
2,,Spine,4,1,Image 1,2,1,100000000,610000008061,
1,,Spine,4,0,Image 1,1,1,100000000,610000008063,
3,,Spine,4,0,Image 1,1,1,100000001,610000008066,
2,,Spine,4,0,Image 1,1,1,100000000,610000008070,
0,,Spine,4,1,Image 1,1,1,100000000,610000008072,
1,,Spine,4,6,Image 1,3,1,100000001,610000008074,
1,,Spine,4,14,Image 1,6,1,100000000,610000008076,
0,,Spine,4,0,Image 1,1,1,100000000,610000008078,
3,,Spine,4,7,Image 1,3,1,100000001,610000008080,
2,,Spine,4,0,Image 1,1,1,100000000,610000008084,
2,,Spine,4,6,Image 1,3,1,100000002,610000008086,
2,,Spine,4,10,Image 1,5,1,100000000,610000008090,
1,,Spine,4,0,Image 1,1,1,100000000,610000008094,
1,,Spine,4,0,Image 1,1,1,100000000,610000008096,
0,,Spine,4,7,Image 1,3,1,100000001,610000008098,
1,,Spine,4,1,Image 1,1,1,100000001,610000008101,
1,,Spine,4,0,Image 1,1,1,100000000,610000008105,
2,,Spine,4,0,Image 1,1,1,100000000,610000008109,
1,,Spine,4,0,Image 1,1,1,100000002,610000008114,
2,,Spine,4,0,Image 1,1,1,100000000,610000008117,
1,,Spine,4,1,Image 1,1,1,100000002,610000008120,
2,,Spine,4,0,Image 1,1,1,100000003,610000008125,
1,,Spine,4,0,Image 1,1,1,100000003,610000008128,
0,,Spine,4,10,Image 1,5,1,100000000,610000008131,
2,,Spine,4,10,Image 1,5,1,100000000,610000008133,
1,,Spine,4,0,Image 1,1,1,100000000,610000008136,
1,,Spine,4,0,Image 1,1,1,100000000,610000008139,
0,,Spine,4,0,Image 1,1,1,100000001,610000008142,
1,,Spine,4,5,Image 1,1,1,100000002,610000008144,
1,,Spine,4,0,Image 1,1,1,100000002,610000008148,
3,,Spine,4,1,Image 1,1,1,100000003,610000008151,
3,,Spine,4,2,Image 1,1,1,100000001,610000008153,
1,,Spine,4,0,Image 1,1,1,100000000,610000008155,
0,,Spine,4,0,Image 1,1,1,100000000,610000008157,
1,,Spine,4,0,Image 1,1,1,100000000,610000008159,
0,,Spine,4,0,Image 1,1,1,100000000,610000008161,
0,,Spine,4,0,Image 1,1,1,100000003,610000008163,
1,,Spine,4,2,Image 1,2,1,100000002,610000008166,
2,,Spine,4,9,Image 1,4,1,100000000,610000008168,
0,,Spine,4,0,Image 1,1,1,100000000,610000008170,
2,,Spine,4,0,Image 1,1,1,100000001,610000008172,
0,,Spine,4,0,Image 1,1,1,100000002,610000008175,
2,,Spine,4,10,Image 1,5,1,100000000,610000008177,
1,,Spine,4,1,Image 1,2,1,100000003,610000008181,
1,,Spine,4,0,Image 1,1,1,100000001,610000008183,
1,,Spine,4,0,Image 1,1,1,100000001,610000008185,
2,,Spine,4,0,Image 1,1,1,100000000,610000008189,
4,,Spine,4,0,Image 1,1,1,100000001,610000008194,
1,,Spine,4,9,Image 1,3,1,100000000,610000008200,
0,,Spine,4,9,Image 1,5,1,100000000,610000008202,
2,,Spine,4,1,Image 1,1,1,100000001,610000008204,
2,,Spine,4,4,Image 1,1,1,100000000,610000008206,
1,,Spine,4,3,Image 1,1,1,100000002,610000008208,
1,,Spine,4,9,Image 1,4,1,100000000,610000008212,
2,,Spine,4,2,Image 1,3,1,100000001,610000008219,
1,,Spine,4,0,Image 1,1,1,100000000,610000008221,
0,,Spine,4,13,Image 1,4,1,100000000,610000008224,
2,,Spine,4,2,Image 1,1,1,100000002,610000008227,
1,,Spine,4,10,Image 1,5,1,100000000,610000008231,
0,,Spine,4,13,Image 1,5,1,100000000,610000008233,
2,,Spine,4,0,Image 1,1,1,100000001,610000008235,
2,,Spine,4,0,Image 1,1,1,100000002,610000008239,
1,,Spine,4,0,Image 1,1,1,100000002,610000008243,
2,,Spine,4,0,Image 1,1,1,100000001,610000008245,
0,,Spine,4,0,Image 1,1,1,100000002,610000008247,
0,,Spine,4,4,Image 1,2,1,100000002,610000008252,
1,,Spine,4,0,Image 1,1,1,100000001,610000008254,
3,,Spine,4,1,Image 1,1,1,100000003,610000008256,
1,,Spine,4,0,Image 1,1,1,100000001,610000008259,
1,,Spine,4,10,Image 1,5,1,100000000,610000008262,
0,,Spine,4,0,Image 1,1,1,100000000,610000008265,
19,,Spine,4,0,Image 1,1,1,100000003,610000008269,
0,,Spine,4,2,Image 1,1,1,100000000,610000008271,
2,,Spine,4,6,Image 1,4,1,100000001,610000008279,
218,,Spine,4,6,Image 1,4,1,100000001,610000008282,
2,,Spine,4,5,Image 1,2,1,100000002,610000008284,
0,,Spine,4,0,Image 1,1,1,100000002,610000008288,
1,,Spine,4,0,Image 1,1,1,100000003,610000008290,
1,,Spine,4,0,Image 1,1,1,100000000,610000008296,
2,,Spine,4,1,Image 1,1,1,100000001,610000008310,
2,,Spine,4,0,Image 1,1,1,100000002,610000008315,
1,,Spine,4,0,Image 1,1,1,100000003,610000008319,
1,,Spine,4,0,Image 1,1,1,100000000,610000008321,
142,,Spine,4,2,Image 1,2,1,100000003,610000008324,
3,,Spine,4,3,Image 1,1,1,100000000,610000008333,
1,,Spine,4,9,Image 1,3,1,100000000,610000008340,
1,,Spine,4,4,Image 1,2,1,100000002,610000008351,
0,,Spine,4,0,Image 1,1,1,100000000,610000008356,
1,,Spine,4,13,Image 1,5,1,100000000,610000008368,
1,,Spine,4,13,Image 1,5,1,100000000,610000008369,
0,,Spine,4,13,Image 1,4,1,100000000,610000008370,
1,,Spine,4,12,Image 1,5,1,100000000,610000008371,
0,,Spine,4,11,Image 1,4,1,100000000,610000008372,
0,,Spine,4,10,Image 1,5,1,100000000,610000008373,
0,,Spine,4,13,Image 1,6,1,100000000,610000008374,
0,,Spine,4,13,Image 1,6,1,100000000,610000008375,
1,,Spine,4,12,Image 1,5,1,100000000,610000008376,
3,,Spine,4,12,Image 1,6,1,100000000,610000008377,
1,,Spine,4,13,Image 1,7,1,100000000,610000008378,
0,,Spine,4,10,Image 1,6,1,100000000,610000008379,
2,,Spine,4,10,Image 1,6,1,100000000,610000008380,
0,,Spine,4,1,Image 1,2,1,100000000,610000008381,
2,,Spine,4,1,Image 1,2,1,100000000,610000008382,
1,,Spine,4,1,Image 1,2,1,100000000,610000008383,
0,,Spine,4,1,Image 1,2,1,100000000,610000008384,
0,,Spine,4,0,Image 1,1,1,100000000,610000008385,
1,,Spine,4,0,Image 1,1,1,100000000,610000008386,
0,,Spine,4,0,Image 1,1,1,100000000,610000008387,
1,,Spine,4,2,Image 1,2,1,100000000,610000008388,
0,,Spine,4,2,Image 1,2,1,100000000,610000008389,
1,,Spine,4,2,Image 1,2,1,100000000,610000008390,
1,,Spine,4,2,Image 1,2,1,100000000,610000008391,
0,,Spine,4,2,Image 1,2,1,100000000,610000008392,
0,,Spine,4,2,Image 1,2,1,100000000,610000008393,
2,,Spine,4,2,Image 1,2,1,100000000,610000008394,
0,,Spine,4,6,Image 1,3,1,100000000,610000008395,
3,,Spine,4,5,Image 1,2,1,100000000,610000008396,
1,,Spine,4,5,Image 1,2,1,100000000,610000008397,
0,,Spine,4,0,Image 1,1,1,100000000,610000008398,
1,,Spine,4,0,Image 1,1,1,100000000,610000008399,
0,,Spine,4,0,Image 1,1,1,100000000,610000008400,
0,,Spine,4,0,Image 1,1,1,100000000,610000008401,
1,,Spine,4,1,Image 1,1,1,100000000,610000008403,
1,,Spine,4,1,Image 1,2,1,100000000,610000008404,
