
Segment Center Intensity Max Ch=1 Img=1
 ==================== 
Segment Center Intensity Max,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
107,,Segment,1,3,Image 1,3,1,100000002,510000000148,
149,,Segment,1,2,Image 1,2,1,100000002,510000000163,
139,,Segment,1,1,Image 1,1,1,100000002,510000000196,
171,,Segment,1,0,Image 1,1,1,100000002,510000000247,
100,,Segment,1,4,Image 1,2,1,100000001,510000000361,
102,,Segment,1,3,Image 1,1,1,100000001,510000000376,
139,,Segment,1,2,Image 1,1,1,100000001,510000000411,
77,,Segment,1,1,Image 1,1,1,100000001,510000000460,
57,,Segment,1,0,Image 1,1,1,100000001,510000000489,
174,,Segment,1,13,Image 1,5,1,100000000,510000000691,
69,,Segment,1,12,Image 1,4,1,100000000,510000000694,
106,,Segment,1,11,Image 1,3,1,100000000,510000000721,
121,,Segment,1,10,Image 1,3,1,100000000,510000000747,
131,,Segment,1,9,Image 1,3,1,100000000,510000000763,
124,,Segment,1,8,Image 1,3,1,100000000,510000000765,
113,,Segment,1,7,Image 1,3,1,100000000,510000000776,
123,,Segment,1,6,Image 1,2,1,100000000,510000000781,
123,,Segment,1,5,Image 1,2,1,100000000,510000000784,
162,,Segment,1,4,Image 1,2,1,100000000,510000000792,
151,,Segment,1,3,Image 1,2,1,100000000,510000000798,
151,,Segment,1,1,Image 1,1,1,100000000,510000000811,
136,,Segment,1,5,Image 1,3,1,100000002,510000000907,
167,,Segment,1,4,Image 1,2,1,100000002,510000000995,
132,,Segment,1,3,Image 1,1,1,100000002,510000001022,
150,,Segment,1,2,Image 1,1,1,100000002,510000001050,
163,,Segment,1,1,Image 1,1,1,100000002,510000001057,
119,,Segment,1,0,Image 1,1,1,100000002,510000001079,
106,,Segment,1,14,Image 1,6,1,100000000,510000001110,
129,,Segment,1,13,Image 1,6,1,100000000,510000001149,
148,,Segment,1,12,Image 1,5,1,100000000,510000001177,
138,,Segment,1,11,Image 1,5,1,100000000,510000001194,
187,,Segment,1,10,Image 1,5,1,100000000,510000001215,
184,,Segment,1,9,Image 1,4,1,100000000,510000001226,
118,,Segment,1,8,Image 1,4,1,100000000,510000001250,
123,,Segment,1,7,Image 1,3,1,100000000,510000001255,
123,,Segment,1,6,Image 1,3,1,100000000,510000001268,
63,,Segment,1,14,Image 1,7,1,100000000,510000001272,
140,,Segment,1,7,Image 1,3,1,100000001,510000001296,
124,,Segment,1,6,Image 1,3,1,100000001,510000001344,
92,,Segment,1,5,Image 1,2,1,100000001,510000001416,
147,,Segment,1,4,Image 1,1,1,100000001,510000001442,
140,,Segment,1,3,Image 1,1,1,100000001,510000001454,
135,,Segment,1,2,Image 1,1,1,100000001,510000001465,
133,,Segment,1,1,Image 1,1,1,100000001,510000001506,
161,,Segment,1,0,Image 1,1,1,100000001,510000001510,
198,,Segment,1,6,Image 1,3,1,100000002,510000001527,
198,,Segment,1,5,Image 1,2,1,100000002,510000001541,
124,,Segment,1,4,Image 1,5,1,100000001,510000001613,
143,,Segment,1,3,Image 1,4,1,100000001,510000001684,
144,,Segment,1,2,Image 1,3,1,100000001,510000001707,
149,,Segment,1,1,Image 1,2,1,100000001,510000001765,
143,,Segment,1,0,Image 1,1,1,100000001,510000001810,
62,,Segment,1,2,Image 1,3,1,100000000,510000001850,
68,,Segment,1,1,Image 1,2,1,100000000,510000001859,
91,,Segment,1,0,Image 1,1,1,100000000,510000001894,
115,,Segment,1,5,Image 1,5,1,100000001,510000001948,
83,,Segment,1,4,Image 1,4,1,100000001,510000001956,
81,,Segment,1,6,Image 1,5,1,100000002,510000001980,
51,,Segment,1,5,Image 1,4,1,100000002,510000002011,
165,,Segment,1,4,Image 1,4,1,100000002,510000002054,
152,,Segment,1,3,Image 1,4,1,100000002,510000002111,
101,,Segment,1,2,Image 1,3,1,100000002,510000002136,
54,,Segment,1,1,Image 1,2,1,100000002,510000002152,
108,,Segment,1,0,Image 1,1,1,100000002,510000002192,
76,,Segment,1,5,Image 1,5,1,100000002,510000002227,
102,,Segment,1,6,Image 1,4,1,100000002,510000002230,
90,,Segment,1,5,Image 1,2,1,100000002,510000002241,
137,,Segment,1,4,Image 1,1,1,100000002,510000002275,
113,,Segment,1,1,Image 1,2,1,100000000,510000002309,
144,,Segment,1,0,Image 1,1,1,100000000,510000002316,
152,,Segment,1,4,Image 1,5,1,100000002,510000002391,
119,,Segment,1,1,Image 1,2,1,100000002,510000002426,
198,,Segment,1,6,Image 1,2,1,100000002,510000002431,
112,,Segment,1,7,Image 1,2,1,100000001,510000002452,
104,,Segment,1,6,Image 1,2,1,100000001,510000002488,
102,,Segment,1,7,Image 1,4,1,100000001,510000002513,
79,,Segment,1,12,Image 1,5,1,100000000,510000002539,
104,,Segment,1,11,Image 1,4,1,100000000,510000002572,
90,,Segment,1,7,Image 1,3,1,100000001,510000002638,
157,,Segment,1,6,Image 1,2,1,100000001,510000002652,
157,,Segment,1,5,Image 1,1,1,100000001,510000002746,
154,,Segment,1,7,Image 1,2,1,100000001,510000002837,
104,,Segment,1,7,Image 1,3,1,100000001,510000002851,
102,,Segment,1,3,Image 1,2,1,100000001,510000002890,
193,,Segment,1,6,Image 1,4,1,100000001,510000002906,
165,,Segment,1,5,Image 1,3,1,100000001,510000002946,
121,,Segment,1,4,Image 1,2,1,100000001,510000002963,
151,,Segment,1,2,Image 1,2,1,100000001,510000002980,
165,,Segment,1,6,Image 1,3,1,100000001,510000002985,
131,,Segment,1,3,Image 1,2,1,100000003,510000003041,
85,,Segment,1,2,Image 1,2,1,100000003,510000003051,
95,,Segment,1,1,Image 1,2,1,100000003,510000003073,
113,,Segment,1,0,Image 1,1,1,100000003,510000003188,
158,,Segment,1,2,Image 1,2,1,100000003,510000003252,
101,,Segment,1,1,Image 1,1,1,100000003,510000003273,
102,,Segment,1,3,Image 1,2,1,100000003,510000003311,
110,,Segment,1,2,Image 1,1,1,100000003,510000003343,
87,,Segment,1,3,Image 1,1,1,100000003,510000003383,
128,,Segment,1,11,Image 1,4,1,100000000,510000003405,
93,,Segment,1,10,Image 1,4,1,100000000,510000003413,
105,,Segment,1,4,Image 1,1,1,100000001,510000003438,
153,,Segment,1,4,Image 1,3,1,100000001,510000003459,
134,,Segment,1,2,Image 1,2,1,100000000,510000003570,
172,,Segment,1,1,Image 1,1,1,100000000,510000003572,
172,,Segment,1,0,Image 1,1,1,100000000,510000003590,
134,,Segment,1,6,Image 1,3,1,100000001,510000003616,
146,,Segment,1,2,Image 1,3,1,100000003,510000003652,
163,,Segment,1,3,Image 1,3,1,100000003,510000003696,
100,,Segment,1,3,Image 1,3,1,100000001,510000003726,
143,,Segment,1,3,Image 1,3,1,100000001,510000003735,
124,,Segment,1,6,Image 1,3,1,100000000,510000003800,
171,,Segment,1,5,Image 1,2,1,100000000,510000003869,
176,,Segment,1,4,Image 1,1,1,100000000,510000003900,
139,,Segment,1,3,Image 1,1,1,100000000,510000003911,
153,,Segment,1,2,Image 1,1,1,100000000,510000003929,
74,,Segment,1,2,Image 1,3,1,100000003,510000003935,
102,,Segment,1,1,Image 1,2,1,100000003,510000003947,
187,,Segment,1,0,Image 1,1,1,100000003,510000004032,
69,,Segment,1,2,Image 1,2,1,100000003,510000004050,
164,,Segment,1,6,Image 1,1,1,100000001,510000004058,
171,,Segment,1,1,Image 1,1,1,100000003,510000004062,
94,,Segment,1,7,Image 1,3,1,100000000,510000004101,
92,,Segment,1,6,Image 1,2,1,100000000,510000004116,
133,,Segment,1,1,Image 1,1,1,100000000,510000004176,
77,,Segment,1,0,Image 1,1,1,100000000,510000004199,
104,,Segment,1,7,Image 1,2,1,100000000,510000004248,
114,,Segment,1,1,Image 1,2,1,100000001,510000004296,
128,,Segment,1,10,Image 1,6,1,100000000,510000004347,
148,,Segment,1,9,Image 1,5,1,100000000,510000004378,
166,,Segment,1,4,Image 1,2,1,100000002,510000004404,
173,,Segment,1,4,Image 1,3,1,100000002,510000004420,
166,,Segment,1,1,Image 1,2,1,100000003,510000004511,
153,,Segment,1,0,Image 1,1,1,100000003,510000004549,
161,,Segment,1,14,Image 1,8,1,100000000,510000004557,
109,,Segment,1,13,Image 1,7,1,100000000,510000004570,
88,,Segment,1,12,Image 1,6,1,100000000,510000004589,
122,,Segment,1,11,Image 1,6,1,100000000,510000004621,
141,,Segment,1,13,Image 1,6,1,100000000,510000004642,
107,,Segment,1,0,Image 1,1,1,100000003,510000004691,
102,,Segment,1,3,Image 1,3,1,100000002,510000004699,
93,,Segment,1,11,Image 1,6,1,100000000,510000004721,
124,,Segment,1,10,Image 1,5,1,100000000,510000004756,
133,,Segment,1,9,Image 1,4,1,100000000,510000004770,
153,,Segment,1,1,Image 1,2,1,100000001,510000004823,
133,,Segment,1,0,Image 1,1,1,100000001,510000004837,
73,,Segment,1,12,Image 1,4,1,100000000,510000004853,
151,,Segment,1,4,Image 1,2,1,100000000,510000004917,
75,,Segment,1,2,Image 1,2,1,100000001,510000004929,
110,,Segment,1,2,Image 1,3,1,100000002,510000004967,
154,,Segment,1,1,Image 1,2,1,100000002,510000004994,
88,,Segment,1,12,Image 1,7,1,100000000,510000005001,
116,,Segment,1,2,Image 1,2,1,100000002,510000005011,
124,,Segment,1,4,Image 1,2,1,100000001,510000005032,
154,,Segment,1,5,Image 1,1,1,100000002,510000005110,
122,,Segment,1,1,Image 1,2,1,100000000,510000005202,
161,,Segment,1,0,Image 1,1,1,100000000,510000005223,
138,,Segment,1,1,Image 1,1,1,100000001,510000005225,
116,,Segment,1,13,Image 1,5,1,100000000,510000005228,
122,,Segment,1,12,Image 1,6,1,100000000,510000005241,
87,,Segment,1,1,Image 1,2,1,100000000,510000005248,
58,,Segment,1,11,Image 1,5,1,100000000,510000005254,
130,,Segment,1,1,Image 1,1,1,100000002,510000005293,
125,,Segment,1,2,Image 1,2,1,100000001,510000005302,
125,,Segment,1,10,Image 1,5,1,100000000,510000005320,
185,,Segment,1,10,Image 1,4,1,100000000,510000005322,
173,,Segment,1,15,Image 1,5,1,100000000,510000005348,
132,,Segment,1,14,Image 1,4,1,100000000,510000005352,
132,,Segment,1,13,Image 1,4,1,100000000,510000005381,
71,,Segment,1,16,Image 1,5,1,100000000,510000005389,
108,,Segment,1,15,Image 1,4,1,100000000,510000005397,
133,,Segment,1,16,Image 1,4,1,100000000,510000005405,
132,,Segment,1,14,Image 1,5,1,100000000,510000005413,
110,,Segment,1,11,Image 1,4,1,100000000,510000005420,
173,,Segment,1,9,Image 1,3,1,100000000,510000005439,
168,,Segment,1,8,Image 1,3,1,100000000,510000005472,
106,,Segment,1,11,Image 1,3,1,100000000,510000005477,
119,,Segment,1,10,Image 1,4,1,100000000,510000005483,
172,,Segment,1,9,Image 1,4,1,100000000,510000005497,
152,,Segment,1,1,Image 1,2,1,100000000,510000005527,
177,,Segment,1,0,Image 1,1,1,100000000,510000005553,
130,,Segment,1,6,Image 1,3,1,100000000,510000005593,
135,,Segment,1,3,Image 1,2,1,100000001,510000005597,
145,,Segment,1,1,Image 1,1,1,100000000,510000005652,
121,,Segment,1,0,Image 1,1,1,100000000,510000005666,
68,,Segment,1,2,Image 1,2,1,100000000,510000005674,
107,,Segment,1,3,Image 1,3,1,100000000,510000005693,
69,,Segment,1,1,Image 1,2,1,100000000,510000005709,
119,,Segment,1,1,Image 1,1,1,100000002,510000005725,
42,,Segment,1,0,Image 1,1,1,100000002,510000005740,
68,,Segment,1,1,Image 1,1,1,100000000,510000005742,
74,,Segment,1,11,Image 1,5,1,100000000,510000005759,
123,,Segment,1,10,Image 1,4,1,100000000,510000005778,
119,,Segment,1,1,Image 1,1,1,100000001,510000005784,
100,,Segment,1,1,Image 1,2,1,100000002,510000005787,
111,,Segment,1,6,Image 1,1,1,100000000,510000005813,
171,,Segment,1,5,Image 1,1,1,100000000,510000005831,
143,,Segment,1,6,Image 1,2,1,100000000,510000005840,
192,,Segment,1,3,Image 1,2,1,100000000,510000005845,
172,,Segment,1,1,Image 1,2,1,100000000,510000005851,
76,,Segment,1,12,Image 1,3,1,100000000,510000005857,
102,,Segment,1,11,Image 1,4,1,100000000,510000005880,
93,,Segment,1,11,Image 1,5,1,100000000,510000005896,
137,,Segment,1,3,Image 1,2,1,100000000,510000005916,
109,,Segment,1,2,Image 1,1,1,100000000,510000005922,
137,,Segment,1,1,Image 1,1,1,100000000,510000005926,
129,,Segment,1,2,Image 1,2,1,100000000,510000005936,
116,,Segment,1,2,Image 1,1,1,100000002,510000005943,
55,,Segment,1,3,Image 1,1,1,100000000,510000005947,
92,,Segment,1,2,Image 1,2,1,100000002,510000005956,
101,,Segment,1,3,Image 1,2,1,100000000,510000005972,
125,,Segment,1,2,Image 1,1,1,100000000,510000005978,
114,,Segment,1,8,Image 1,4,1,100000000,510000005980,
69,,Segment,1,7,Image 1,4,1,100000000,510000005982,
76,,Segment,1,7,Image 1,2,1,100000000,510000005984,
144,,Segment,1,5,Image 1,3,1,100000000,510000005995,
119,,Segment,1,1,Image 1,1,1,100000003,510000006013,
108,,Segment,1,4,Image 1,2,1,100000000,510000006016,
102,,Segment,1,3,Image 1,1,1,100000000,510000006027,
91,,Segment,1,4,Image 1,1,1,100000000,510000006029,
192,,Segment,1,1,Image 1,1,1,100000003,510000006079,
155,,Segment,1,0,Image 1,1,1,100000003,510000006106,
169,,Segment,1,3,Image 1,1,1,100000003,510000006160,
171,,Segment,1,2,Image 1,1,1,100000003,510000006180,
173,,Segment,1,1,Image 1,1,1,100000003,510000006192,
165,,Segment,1,0,Image 1,1,1,100000003,510000006201,
93,,Segment,1,0,Image 1,1,1,100000002,510000006229,
170,,Segment,1,3,Image 1,2,1,100000003,510000006258,
79,,Segment,1,3,Image 1,2,1,100000002,510000006260,
170,,Segment,1,4,Image 1,3,1,100000000,510000006264,
131,,Segment,1,2,Image 1,2,1,100000000,510000006266,
155,,Segment,1,1,Image 1,2,1,100000003,510000006274,
123,,Segment,1,0,Image 1,1,1,100000001,510000006306,
129,,Segment,1,1,Image 1,1,1,100000000,510000006359,
150,,Segment,1,2,Image 1,2,1,100000002,510000006369,
171,,Segment,1,2,Image 1,2,1,100000003,510000006388,
123,,Segment,1,1,Image 1,1,1,100000000,510000006393,
118,,Segment,1,0,Image 1,1,1,100000003,510000006429,
131,,Segment,1,0,Image 1,1,1,100000000,510000006443,
81,,Segment,1,0,Image 1,1,1,100000002,510000006461,
121,,Segment,1,0,Image 1,1,1,100000002,510000006489,
120,,Segment,1,1,Image 1,2,1,100000000,510000006496,
117,,Segment,1,0,Image 1,1,1,100000000,510000006506,
153,,Segment,1,1,Image 1,2,1,100000003,510000006519,
150,,Segment,1,0,Image 1,1,1,100000003,510000006561,
108,,Segment,1,0,Image 1,1,1,100000001,510000006575,
122,,Segment,1,0,Image 1,1,1,100000001,510000006604,
177,,Segment,1,0,Image 1,1,1,100000000,510000006606,
133,,Segment,1,1,Image 1,2,1,100000001,510000006627,
94,,Segment,1,2,Image 1,2,1,100000000,510000006629,
51,,Segment,1,14,Image 1,7,1,100000000,510000006630,
116,,Segment,1,10,Image 1,3,1,100000000,510000006631,
95,,Segment,1,5,Image 1,4,1,100000001,510000006636,
97,,Segment,1,3,Image 1,2,1,100000001,510000006637,
85,,Segment,1,5,Image 1,2,1,100000001,510000006638,
103,,Segment,1,6,Image 1,2,1,100000001,510000006639,
84,,Segment,1,3,Image 1,2,1,100000002,510000006640,
93,,Segment,1,3,Image 1,3,1,100000003,510000006643,
67,,Segment,1,3,Image 1,4,1,100000003,510000006644,
174,,Segment,1,0,Image 1,1,1,,,
