
Spine Terminal Pt Time
 ==================== 
Spine Terminal Pt Time,Unit,Category,Depth,Level,Time,FilamentID,ID,
0,s,Spine,7,2,1,100000001,610000007000,
0,s,Spine,0,1,1,100000003,610000007037,
0,s,Spine,3,3,1,100000003,610000007066,
0,s,Spine,3,3,1,100000003,610000007096,
0,s,Spine,3,3,1,100000003,610000007124,
0,s,Spine,3,3,1,100000003,610000007147,
0,s,Spine,6,1,1,100000000,610000007172,
0,s,Spine,6,1,1,100000000,610000007198,
0,s,Spine,6,1,1,100000000,610000007222,
0,s,Spine,6,1,1,100000000,610000007247,
0,s,Spine,6,1,1,100000000,610000007270,
0,s,Spine,6,1,1,100000000,610000007294,
0,s,Spine,6,1,1,100000000,610000007317,
0,s,Spine,6,1,1,100000000,610000007339,
0,s,Spine,1,1,1,100000002,610000007357,
0,s,Spine,3,2,1,100000003,610000007378,
0,s,Spine,3,2,1,100000003,610000007398,
0,s,Spine,3,2,1,100000003,610000007418,
0,s,Spine,3,2,1,100000003,610000007437,
0,s,Spine,1,2,1,100000001,610000007469,
0,s,Spine,1,2,1,100000001,610000007500,
0,s,Spine,0,1,1,100000003,610000007521,
0,s,Spine,0,1,1,100000003,610000007542,
0,s,Spine,0,1,1,100000003,610000007561,
0,s,Spine,0,1,1,100000003,610000007579,
0,s,Spine,0,1,1,100000003,610000007597,
0,s,Spine,0,1,1,100000003,610000007614,
0,s,Spine,12,4,1,100000000,610000007623,
0,s,Spine,3,1,1,100000003,610000007635,
0,s,Spine,1,1,1,100000002,610000007651,
0,s,Spine,0,1,1,100000001,610000007660,
0,s,Spine,0,1,1,100000001,610000007667,
0,s,Spine,1,2,1,100000001,610000007679,
0,s,Spine,1,1,1,100000000,610000007693,
0,s,Spine,1,1,1,100000000,610000007706,
0,s,Spine,1,1,1,100000000,610000007718,
0,s,Spine,1,1,1,100000000,610000007729,
0,s,Spine,1,2,1,100000000,610000007744,
0,s,Spine,1,2,1,100000000,610000007758,
0,s,Spine,1,2,1,100000000,610000007767,
0,s,Spine,1,2,1,100000000,610000007775,
0,s,Spine,0,1,1,100000003,610000007784,
0,s,Spine,4,1,1,100000000,610000007796,
0,s,Spine,4,1,1,100000000,610000007805,
0,s,Spine,7,3,1,100000001,610000007810,
0,s,Spine,7,3,1,100000001,610000007814,
0,s,Spine,6,5,1,100000002,610000007816,
